Intensive Coupling,MetadataIndexTest.checkConsistency,458,1
God Class,ContentManagerImplTest,45,1
God Class,NodePathTest,123,1
God Class,SimpleFilesystemResourceManager,195,1
God Class,ProcessorController,218,1
God Class,NodePath,322,1
God Class,ContentManagerImpl,340,1
God Class,ContentEditorImpl,369,1
God Class,MetadataIndexTest,459,1
God Class,FilesystemMetadataManager,477,1
God Class,SimpleFilesystemResourceManagerTest,489,1
Feature Envy,DeploymentSourceWriterStrategy.fireDocumentEvents,1,1
Feature Envy,DeploymentSourceWriterStrategy.fireTree,2,1
Feature Envy,DeploymentSourceWriterStrategy.fireNode,3,1
Feature Envy,StylesheetLinkFixerFilter.startElement,4,1
Feature Envy,DeploymentSourceReaderStrategy.textElement,7,1
Feature Envy,OrganisationTreeMasterTest.testGetByLinkId,8,1
Feature Envy,ContentManagerImplMoveTest.expectPrecheckToSucceed,9,1
Feature Envy,ContentManagerImplMoveTest.testNotAllowedToReadSourceChild,10,1
Feature Envy,TutorialQuestionSourceReaderStrategy.textElement,15,1
Feature Envy,MetadataIndex.findNodePath,16,1
Feature Envy,MetadataIndex.readIndex,19,1
Feature Envy,MetadataIndex.saveIndex,21,1
Feature Envy,AbstractContentEditorImplTest.setUp,24,1
Feature Envy,OrganisationTreeSourceReaderStrategy.clearResultObject,26,1
Feature Envy,Bundler.doNode,31,1
Feature Envy,CheckpointValidationStrategy.CheckpointValidationStrategy,34,1
Feature Envy,BinaryTimeToThinkSourceWriterStrategy.fireDocumentEvents,35,1
Feature Envy,OrganisationTreeMasterReaderStrategy.clearResultObject,36,1
Feature Envy,TutorialQuestionEditingStrategy.doTextSearchAndReplaceOnSourceResource,37,1
Feature Envy,AbstractDeploymentFilesystemViewStrategy.readDeploymentIndex,39,1
Feature Envy,LearningOutcomesWriterStrategy.fireDocumentEvents,41,1
Feature Envy,MCQSourceReaderStrategy.textElement,43,1
Feature Envy,ContentManagerImplTest.testUpdateNodeNotChangePath,44,1
Feature Envy,SuccessTestCase.verifyResult,47,1
Feature Envy,FullNodeMetadata.createTemplate,52,1
Feature Envy,CheckpointEditingStrategy.doTextSearchAndReplaceOnSourceResource,54,1
Feature Envy,IMSBundleMetadataWriterStrategy.fireDocumentEvents,61,1
Feature Envy,AbstractSnuggleTeXValidatorTest.assertCompleteFailure,66,1
Feature Envy,AbstractMetadataManagerTest.checkMetadataLookup,73,1
Feature Envy,AbstractMetadataManagerTest.testUpdateNodeLinkId,74,1
Feature Envy,XSLTErrorListener.XSLTErrorListener,79,1
Feature Envy,NumberingPatternTestSuite.suite,82,1
Feature Envy,SimpleCourseBasedAccessManagerTest.testGoodPropertiesWithDefault,92,1
Feature Envy,SimpleCourseBasedAccessManagerTest.testGoodPropertiesWithoutDefault,93,1
Feature Envy,StandardTimeToThinkSourceWriterStrategy.fireDocumentEvents,95,1
Feature Envy,AbstractViewTest.expectSuccessAfterForcedValidation,96,1
Feature Envy,ZipFileMerger.mergeInputStream,99,1
Feature Envy,FlashMovieSettingsWriterStrategy.fireDocumentEvents,100,1
Feature Envy,ContentPageLearningResourcesWriterStrategy.fireDocumentEvents,103,1
Feature Envy,ResourceURITest.testGoodSimpleResourceURI,112,1
Feature Envy,TutorialQuestionValidationStrategy.TutorialQuestionValidationStrategy,114,1
Feature Envy,TutorialQuestionValidationStrategy.createMasterDocumentAssemblerCallback,115,1
Feature Envy,FlashMovieSettingsReaderStrategy.startContainerElement,116,1
Feature Envy,NodePathTest.testGoodWorkspaceNodeParse,118,1
Feature Envy,NodePathTest.testGoodHistoryNodeParse1,119,1
Feature Envy,NodePathTest.testGoodHistoryNodeParse2,120,1
Feature Envy,NodePathTest.testGoodHistoryNodeParse3,121,1
