SmellMetrics,Seg, 4 jun 2018 18:15:49 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.apache.karaf.bundle.command.Classes.executeOnBundle(Bundle)",14,1,n/a,27,3,1,15,6
"org.apache.karaf.bundle.command.Diag.executeOnBundle(Bundle)",15,1,n/a,13,1,1,8,5
"org.apache.karaf.bundle.command.DynamicImport.doExecute(Bundle)",5,1,n/a,11,1,1,6,2
"org.apache.karaf.bundle.command.FindClass.execute()",1,1,n/a,5,0,0,2,1
"org.apache.karaf.bundle.command.FindClass.findResource()",9,1,n/a,19,3,0,12,5
"org.apache.karaf.bundle.command.Headers.ClauseFormatter.post(Clause,StringBuilder)",n/a,1,2,n/a,n/a,2,n/a,n/a
"org.apache.karaf.bundle.command.Headers.ClauseFormatter.pre(Clause,StringBuilder)",n/a,1,2,n/a,n/a,2,n/a,n/a
"org.apache.karaf.bundle.command.Headers.checkBundle(String,String)",6,1,n/a,13,3,2,10,6
"org.apache.karaf.bundle.command.Headers.checkPackage(String,String)",9,1,n/a,18,4,2,14,8
"org.apache.karaf.bundle.command.Headers.executeOnBundle(Bundle)",13,1,n/a,17,2,1,11,3
"org.apache.karaf.bundle.command.Headers.formatClause(Clause,ClauseFormatter,StringBuilder,int)",4,1,n/a,10,1,4,6,3
"org.apache.karaf.bundle.command.Headers.formatClause(Clause,StringBuilder,int)",43,1,n/a,3,3,3,38,15
"org.apache.karaf.bundle.command.Headers.formatClauses(Clause[],ClauseFormatter,StringBuilder,int)",2,1,n/a,11,2,4,6,3
"org.apache.karaf.bundle.command.Headers.formatHeader(String,ClauseFormatter,StringBuilder,int)",2,2,n/a,4,0,4,2,1
"org.apache.karaf.bundle.command.Headers.generateFormattedOutput(Bundle)",111,1,n/a,3,2,1,69,22
"org.apache.karaf.bundle.command.Headers.getAttribute(BundleCapability,String)",3,2,n/a,4,0,2,2,2
"org.apache.karaf.bundle.command.Headers.getTermWidth()",1,1,n/a,3,0,0,1,1
"org.apache.karaf.bundle.command.Id.doExecute(Bundle)",1,1,n/a,4,0,1,1,1
"org.apache.karaf.bundle.command.Info.executeOnBundle(Bundle)",2,1,n/a,11,0,1,1,1
"org.apache.karaf.bundle.command.Install.execute()",30,1,n/a,56,3,0,31,15
"org.apache.karaf.bundle.command.List.determineBundleLevelThreshold()",1,1,n/a,5,1,0,2,2
"org.apache.karaf.bundle.command.List.doExecute(List<Bundle>)",37,1,n/a,19,5,1,35,13
"org.apache.karaf.bundle.command.List.executeOnBundle(Bundle)",0,1,n/a,3,0,1,0,1
"org.apache.karaf.bundle.command.List.getNameHeader()",0,1,n/a,13,1,0,10,5
"org.apache.karaf.bundle.command.List.getNameToShow(BundleInfo)",9,1,n/a,21,1,1,10,8
"org.apache.karaf.bundle.command.List.getStateString(BundleState)",1,1,n/a,3,0,1,1,2
"org.apache.karaf.bundle.command.List.printFragments(BundleInfo)",8,1,n/a,13,1,1,9,4
"org.apache.karaf.bundle.command.List.printHosts(BundleInfo)",8,1,n/a,13,1,1,9,4
"org.apache.karaf.bundle.command.LoadTest.confirm(Session)",3,1,n/a,12,2,1,7,4
"org.apache.karaf.bundle.command.LoadTest.execute()",50,1,n/a,9,12,0,68,25
"org.apache.karaf.bundle.command.Refresh.Refresh()",0,0,n/a,3,0,0,1,1
"org.apache.karaf.bundle.command.Refresh.doExecute(List<Bundle>)",4,1,n/a,8,1,1,5,3
"org.apache.karaf.bundle.command.Refresh.executeOnBundle(Bundle)",0,1,n/a,3,0,1,0,1
"org.apache.karaf.bundle.command.Requirements.aggregateRequirements(Pattern,List<BundleWire>)",10,1,n/a,16,3,2,9,4
"org.apache.karaf.bundle.command.Requirements.doExecute(List<Bundle>)",14,1,n/a,32,3,1,18,6
"org.apache.karaf.bundle.command.Requirements.executeOnBundle(Bundle)",0,1,n/a,3,0,1,0,1
"org.apache.karaf.bundle.command.Requirements.getVersionFromCapability(BundleCapability)",5,1,n/a,7,1,1,4,3
"org.apache.karaf.bundle.command.Requirements.matchNamespace(Pattern,String)",2,3,n/a,3,0,2,1,1
