Dependency metrics,Qua, 13 dez 2017 11:40:14 BRST
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"net.sourceforge.atunes.gui.views.dialogs.editPreferences.DevicePanel",240,3,286,1,247
"net.sourceforge.atunes.gui.views.dialogs.editPreferences.EditPreferencesDialog",240,5,286,2,247
"net.sourceforge.atunes.gui.views.dialogs.editPreferences.GeneralPanel",240,6,286,1,247
"net.sourceforge.atunes.gui.views.dialogs.editPreferences.InternetPanel",240,4,286,1,247
"net.sourceforge.atunes.gui.views.dialogs.editPreferences.LastFmPanel",240,3,286,1,247
"net.sourceforge.atunes.gui.views.dialogs.editPreferences.NavigatorPanel",240,3,286,1,247
"net.sourceforge.atunes.gui.views.dialogs.editPreferences.OSDPanel",240,3,286,1,247
"net.sourceforge.atunes.gui.views.dialogs.editPreferences.PlayerPanel",240,3,286,1,247
"net.sourceforge.atunes.gui.views.dialogs.editPreferences.PodcastFeedPanel",240,3,286,1,247
"net.sourceforge.atunes.gui.views.dialogs.editPreferences.PreferencesPanel",0,0,0,12,248
"net.sourceforge.atunes.gui.views.dialogs.editPreferences.RepositoryPanel",240,3,286,1,247
"net.sourceforge.atunes.gui.views.dialogs.fullScreen.FullScreenDialog",240,18,286,5,247
"net.sourceforge.atunes.gui.views.dialogs.properties.AudioFilePropertiesDialog",240,8,286,1,247
"net.sourceforge.atunes.gui.views.dialogs.properties.PodcastFeedEntryPropertiesDialog",240,9,286,1,247
"net.sourceforge.atunes.gui.views.dialogs.properties.PropertiesDialog",240,8,286,4,247
"net.sourceforge.atunes.gui.views.dialogs.properties.RadioPropertiesDialog",240,6,286,1,247
"net.sourceforge.atunes.gui.views.menu.ApplicationMenuBar",240,3,286,7,247
"net.sourceforge.atunes.gui.views.panels.AudioScrobblerPanel",240,8,286,7,247
"net.sourceforge.atunes.gui.views.panels.EqualizerPanel",0,2,287,0,0
"net.sourceforge.atunes.gui.views.panels.FilePropertiesPanel",240,1,286,6,247
"net.sourceforge.atunes.gui.views.panels.NavigationPanel",240,11,286,15,247
