Dependency metrics,Sex, 6 out 2017 18:45:43 BRT
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"android.app.Instrumentation.ActivityResult",1.027,1,1.415,3,2.385
"android.app.Instrumentation.ActivityWaiter",1.027,2,1.415,2,2.385
"android.app.Instrumentation.EmptyRunnable",0,0,0,1,2.386
"android.app.Instrumentation.Idler",0,1,1,1,2.386
"android.app.Instrumentation.InstrumentationThread",1.027,5,1.415,1,2.385
"android.app.Instrumentation.SyncRunnable",0,0,0,1,2.386
"android.app.IntentReceiverLeaked",0,1,1,2,2.386
"android.app.IntentService",1,8,1.417,1,1
"android.app.IntentService.ServiceHandler",1,6,1.417,1,1
"android.app.KeyguardManager",1.027,5,1.415,2,2.385
"android.app.KeyguardManager.KeyguardLock",1.027,4,1.415,1,2.385
"android.app.LauncherActivity",2,17,1.422,1,2
"android.app.LauncherActivity.ActivityAdapter",2,16,1.422,2,2
"android.app.LauncherActivity.ActivityAdapter.ArrayFilter",2,6,1.422,1,2
"android.app.LauncherActivity.IconResizer",0,2,1.416,3,4
"android.app.LauncherActivity.ListItem",0,6,1.417,3,3
"android.app.ListActivity",0,9,1.416,16,22
"android.app.ListFragment",0,12,1.416,1,1
"android.app.LoadedApk",1.027,29,1.415,5,2.385
"android.app.LoadedApk.ReceiverDispatcher",1.027,14,1.415,4,2.385
"android.app.LoadedApk.ReceiverDispatcher.Args",1.027,10,1.415,1,2.385
"android.app.LoadedApk.ReceiverDispatcher.InnerReceiver",1.027,8,1.415,1,2.385
"android.app.LoadedApk.ServiceDispatcher",1.027,11,1.415,4,2.385
"android.app.LoadedApk.ServiceDispatcher.ConnectionInfo",1.027,2,1.415,1,2.385
"android.app.LoadedApk.ServiceDispatcher.DeathMonitor",1.027,4,1.415,1,2.385
"android.app.LoadedApk.ServiceDispatcher.InnerConnection",1.027,4,1.415,1,2.385
"android.app.LoadedApk.ServiceDispatcher.RunConnection",1.027,3,1.415,1,2.385
"android.app.LoadedApk.WarningContextClassLoader",1.027,2,1.415,1,2.385
"android.app.LoaderManager",1.027,4,1.415,3,2.385
"android.app.LoaderManagerImpl",1.027,9,1.415,5,2.385
"android.app.LoaderManagerImpl.LoaderInfo",1.027,10,1.415,1,2.385
"android.app.LocalActivityManager",1,10,1.417,5,10
"android.app.LocalActivityManager.LocalActivityRecord",1,7,1.417,1,10
"android.app.NativeActivity",2,34,1.418,2,2
"android.app.NativeActivity.InputMethodCallback",2,1,1.418,1,2
"android.app.NativeActivity.NativeContentView",2,4,1.418,1,2
"android.app.Notification",1.027,10,1.415,10,2.385
"android.app.Notification.Builder",0,7,1.416,0,0
"android.app.NotificationManager",1.027,8,1.415,4,2.385
"android.app.PendingIntent",1.027,15,1.415,24,2.385
"android.app.PendingIntent.CanceledException",0,1,1,2,2.386
"android.app.PendingIntent.FinishedDispatcher",1.027,5,1.415,1,2.385
"android.app.ProgressDialog",0,16,1.416,2,3
"android.app.QueuedWork",0,0,0,5,2.386
"android.app.ReceiverRestrictedContext",1.027,8,1.415,1,2.385
"android.app.RemoteServiceException",0,1,1,1,2.386
"android.app.ResultInfo",1.027,4,1.415,7,2.385
"android.app.SearchDialog",1.027,40,1.415,2,2.385
"android.app.SearchDialog.SearchBar",1.027,9,1.415,1,2.385
"android.app.SearchManager",1.027,23,1.415,14,2.385
"android.app.SearchableInfo",1.027,18,1.415,7,2.385
"android.app.SearchableInfo.ActionKeyInfo",1.027,5,1.415,3,2.385
"android.app.Service",1.027,16,1.415,18,2.385
"android.app.ServiceConnectionLeaked",0,1,1,2,2.386
"android.app.SharedPreferencesImpl",1.027,11,1.415,2,2.385
"android.app.SharedPreferencesImpl.EditorImpl",1.027,9,1.415,1,2.385
"android.app.SharedPreferencesImpl.MemoryCommitResult",0,1,3,2,2.386
"android.app.StatusBarManager",1.027,5,1.415,1,2.385
"android.app.SuperNotCalledException",0,1,1,3,2.386
"android.app.TabActivity",0,8,1.434,1,1
"android.app.TimePickerDialog",0,12,1.428,0,0
"android.app.UiModeManager",1.027,5,1.415,2,2.385
"android.app.WallpaperInfo",1.027,20,1.415,1,2.385
"android.app.WallpaperManager",1.027,14,1.415,5,2.385
"android.app.WallpaperManager.FastBitmapDrawable",0,0,0,1,2.386
"android.app.WallpaperManager.Globals",1.027,13,1.415,1,2.385
"android.app.admin.DeviceAdminInfo",1.027,23,1.415,1,2.385
"android.app.admin.DeviceAdminInfo.PolicyInfo",0,0,0,1,2.386
"android.app.admin.DeviceAdminReceiver",1.027,8,1.415,1,2.385
"android.app.admin.DevicePolicyManager",1.027,14,1.415,3,2.385
"android.app.backup.AbsoluteFileBackupHelper",0,7,1.419,0,0
"android.app.backup.BackupAgent",1.027,7,1.415,4,2.385
"android.app.backup.BackupAgent.BackupServiceBinder",1.027,7,1.415,1,2.385
"android.app.backup.BackupAgentHelper",0,6,1.420,0,0
"android.app.backup.BackupDataInput",0,1,1,8,2.387
"android.app.backup.BackupDataInput.EntityHeader",0,0,0,1,2.388
"android.app.backup.BackupDataInputStream",0,2,3,7,9
"android.app.backup.BackupDataOutput",0,0,0,12,2.386
"android.app.backup.BackupHelperDispatcher",0,7,1.419,1,1
"android.app.backup.BackupHelperDispatcher.Header",0,0,0,1,2
"android.app.backup.BackupManager",0,6,1.420,1,1
"android.app.backup.FileBackupHelper",0,8,1.419,1,1
"android.app.backup.FileBackupHelperBase",0,7,1.417,4,5
"android.app.backup.RestoreObserver",0,1,1.417,3,4
"android.app.backup.RestoreSession",0,5,1.419,1,2
"android.app.backup.RestoreSession.RestoreObserverWrapper",0,5,1.418,1,3
"android.app.backup.RestoreSet",0,3,1.416,3,6
"android.app.backup.SharedPreferencesBackupHelper",0,9,1.419,0,0
"android.app.backup.WallpaperBackupHelper",0,8,1.419,0,0
"android.appwidget.AppWidgetHost",2,11,1.418,2,2
"android.appwidget.AppWidgetHost.Callbacks",2,5,1.418,1,2
"android.appwidget.AppWidgetHost.UpdateHandler",2,6,1.418,1,2
"android.appwidget.AppWidgetHostView",1.027,24,1.415,2,2.385
"android.appwidget.AppWidgetHostView.ParcelableSparseArray",1.027,4,1.415,1,2.385
"android.appwidget.AppWidgetManager",0,10,1.416,1,1
"android.appwidget.AppWidgetProvider",0,6,1.417,0,0
"android.appwidget.AppWidgetProviderInfo",1.027,4,1.415,5,2.385
"android.bluetooth.AtCommandHandler",0,1,1,2,4
"android.bluetooth.AtCommandResult",0,0,0,4,5
"android.bluetooth.AtParser",0,2,2,2,2
"android.bluetooth.BluetoothA2dp",33,13,1.468,8,58
"android.bluetooth.BluetoothAdapter",33,20,1.468,22,58
"android.bluetooth.BluetoothAdapter.RfcommChannelPicker",33,1,1.468,1,58
"android.bluetooth.BluetoothAssignedNumbers",0,0,0,0,0
"android.bluetooth.BluetoothAudioGateway",0,5,1.470,0,0
"android.bluetooth.BluetoothAudioGateway.IncomingConnectionInfo",0,2,1.469,1,1
"android.bluetooth.BluetoothClass",0,6,1.419,4,59
"android.bluetooth.BluetoothClass.Device",0,0,0,3,60
"android.bluetooth.BluetoothClass.Device.Major",0,0,0,1,60
"android.bluetooth.BluetoothClass.Service",0,0,0,1,60
"android.bluetooth.BluetoothDevice",33,13,1.468,25,58
"android.bluetooth.BluetoothDeviceProfileState",33,25,1.468,10,58
"android.bluetooth.BluetoothDeviceProfileState.BondedDevice",33,11,1.468,1,58
"android.bluetooth.BluetoothDeviceProfileState.IncomingA2dp",33,7,1.468,1,58
"android.bluetooth.BluetoothDeviceProfileState.IncomingHandsfree",33,7,1.468,1,58
"android.bluetooth.BluetoothDeviceProfileState.IncomingHid",33,5,1.468,1,58
"android.bluetooth.BluetoothDeviceProfileState.OutgoingA2dp",33,7,1.468,1,58
"android.bluetooth.BluetoothDeviceProfileState.OutgoingHandsfree",33,7,1.468,1,58
"android.bluetooth.BluetoothDeviceProfileState.OutgoingHid",33,5,1.468,1,58
"android.bluetooth.BluetoothDeviceProfileState.PbapServiceListener",33,3,1.468,1,58
"android.bluetooth.BluetoothHeadset",33,13,1.468,8,58
"android.bluetooth.BluetoothInputDevice",33,8,1.468,5,58
"android.bluetooth.BluetoothInputStream",33,2,1.468,1,58
"android.bluetooth.BluetoothOutputStream",33,2,1.468,1,58
"android.bluetooth.BluetoothPan",33,8,1.468,4,58
"android.bluetooth.BluetoothPbap",33,11,1.468,2,58
"android.bluetooth.BluetoothProfileState",33,13,1.468,7,58
"android.bluetooth.BluetoothProfileState.PendingCommandState",33,6,1.468,1,58
"android.bluetooth.BluetoothProfileState.StableState",33,4,1.468,1,58
"android.bluetooth.BluetoothServerSocket",33,3,1.468,1,58
"android.bluetooth.BluetoothSocket",33,5,1.468,8,58
"android.bluetooth.BluetoothSocket.SdpHelper",33,5,1.468,1,58
"android.bluetooth.BluetoothTetheringDataTracker",33,15,1.468,1,58
"android.bluetooth.BluetoothUuid",0,2,1.417,5,59
"android.bluetooth.HeadsetBase",0,9,1.472,0,0
"android.content.AbstractThreadedSyncAdapter",2,8,1.419,2,2
"android.content.AbstractThreadedSyncAdapter.ISyncAdapterImpl",2,8,1.419,1,2
"android.content.AbstractThreadedSyncAdapter.SyncThread",2,9,1.419,2,2
"android.content.ActivityNotFoundException",0,0,0,7,2.386
"android.content.AsyncQueryHandler",1,11,1.418,5,5
"android.content.AsyncQueryHandler.WorkerArgs",0,3,1.416,2,6
"android.content.AsyncQueryHandler.WorkerHandler",1,8,1.418,1,5
"android.content.AsyncTaskLoader",1,4,1.417,2,2
"android.content.AsyncTaskLoader.LoadTask",1,2,1.417,1,2
"android.content.BroadcastReceiver",1.027,9,1.415,65,2.385
"android.content.BroadcastReceiver.PendingResult",1.027,9,1.415,5,2.385
"android.content.ClipData",1.027,10,1.415,4,2.385
"android.content.ClipData.Item",1.027,6,1.415,3,2.385
"android.content.ClipDescription",1.027,5,1.415,5,2.385
