Chidamber-Kemerer metrics,Qui, 26 out 2017 16:50:55 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.james.mime4j.parser.EntityStateMachine",n/a,n/a,n/a,n/a,6,n/a
"org.apache.james.mime4j.parser.EntityStates",n/a,n/a,n/a,n/a,0,n/a
"org.apache.james.mime4j.parser.Event",4,1,0,0,8,8
"org.apache.james.mime4j.parser.Field",n/a,n/a,n/a,n/a,3,n/a
"org.apache.james.mime4j.parser.MimeEntity",25,2,1,0,51,49
"org.apache.james.mime4j.parser.MimeEntityConfig",9,1,6,0,17,15
"org.apache.james.mime4j.parser.MimeParseEventException",4,4,1,0,4,2
"org.apache.james.mime4j.parser.MimeStreamParser",11,1,1,0,37,27
"org.apache.james.mime4j.parser.MimeTokenStream",29,1,4,0,56,33
"org.apache.james.mime4j.parser.RawEntity",6,1,7,0,9,9
"org.apache.james.mime4j.parser.RawField",5,1,1,0,9,9
"org.apache.james.mime4j.parser.RecursionMode",n/a,n/a,n/a,n/a,0,n/a
"org.apache.james.mime4j.storage.AbstractStorageProvider",9,1,1,4,5,2
"org.apache.james.mime4j.storage.CipherStorageProvider",5,2,1,0,12,5
"org.apache.james.mime4j.storage.CipherStorageProvider.CipherStorage",2,1,1,0,11,5
"org.apache.james.mime4j.storage.CipherStorageProvider.CipherStorageOutputStream",4,3,2,0,14,4
"org.apache.james.mime4j.storage.DefaultStorageProvider",6,1,1,0,13,8
"org.apache.james.mime4j.storage.MemoryStorageProvider",6,2,1,0,2,2
"org.apache.james.mime4j.storage.MemoryStorageProvider.MemoryStorage",3,1,1,0,5,4
"org.apache.james.mime4j.storage.MemoryStorageProvider.MemoryStorageOutputStream",5,3,1,0,7,2
"org.apache.james.mime4j.storage.MultiReferenceStorage",6,1,1,0,10,10
"org.apache.james.mime4j.storage.Storage",n/a,n/a,n/a,n/a,2,n/a
"org.apache.james.mime4j.storage.StorageOutputStream",13,2,1,4,12,17
"org.apache.james.mime4j.storage.StorageProvider",n/a,n/a,n/a,n/a,2,n/a
"org.apache.james.mime4j.storage.TempFileStorageProvider",5,2,1,0,11,6
"org.apache.james.mime4j.storage.TempFileStorageProvider.TempFileStorage",2,1,1,0,13,7
"org.apache.james.mime4j.storage.TempFileStorageProvider.TempFileStorageOutputStream",4,3,2,0,9,4
"org.apache.james.mime4j.storage.ThresholdStorageProvider",7,2,1,0,5,5
"org.apache.james.mime4j.storage.ThresholdStorageProvider.ThresholdStorage",2,1,1,0,8,5
"org.apache.james.mime4j.storage.ThresholdStorageProvider.ThresholdStorageOutputStream",7,3,1,0,15,9
"org.apache.james.mime4j.util.ByteArrayBuffer",16,1,1,0,25,35
"org.apache.james.mime4j.util.ByteSequence",n/a,n/a,n/a,n/a,3,n/a
"org.apache.james.mime4j.util.CharsetUtil",20,1,6,0,27,24
"org.apache.james.mime4j.util.CharsetUtil.Charset",1,1,1,0,3,2
"org.apache.james.mime4j.util.ContentUtil",13,1,1,0,21,9
"org.apache.james.mime4j.util.EmptyByteSequence",1,1,3,0,4,3
"org.apache.james.mime4j.util.MimeUtil",14,1,9,0,48,60
"org.apache.james.mime4j.util.MimeUtil.Rfc822DateFormat",1,4,1,0,8,3
"org.apache.james.mime4j.util.StringArrayMap",2,1,1,0,35,37

