Interface,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.apache.derby.iapi.reference.SQLState",0,0,0,412,1.375
"org.apache.derby.iapi.services.cache.CacheFactory",0,0,0,7,8
"org.apache.derby.iapi.services.cache.CacheManager",0,3,9,16,36
"org.apache.derby.iapi.services.cache.Cacheable",0,1,7,26,31
"org.apache.derby.iapi.services.cache.CacheableFactory",0,0,0,10,11
"org.apache.derby.iapi.services.cache.SizedCacheable",0,0,0,1,1
"org.apache.derby.iapi.services.classfile.VMDescriptor",0,0,0,14,15
"org.apache.derby.iapi.services.classfile.VMOpcode",0,0,0,66,129
"org.apache.derby.iapi.services.compiler.ClassBuilder",0,3,10,5,98
"org.apache.derby.iapi.services.compiler.JavaFactory",0,1,9,6,435
"org.apache.derby.iapi.services.compiler.LocalField",0,0,0,34,132
"org.apache.derby.iapi.services.compiler.MethodBuilder",0,0,0,103,151
"org.apache.derby.iapi.services.context.Context",0,1,7,24,464
"org.apache.derby.iapi.services.crypto.CipherFactory",0,2,8,4,4
"org.apache.derby.iapi.services.crypto.CipherFactoryBuilder",0,1,7,2,2
"org.apache.derby.iapi.services.crypto.CipherProvider",0,1,7,3,3
"org.apache.derby.iapi.services.daemon.DaemonFactory",0,1,7,2,2
"org.apache.derby.iapi.services.daemon.DaemonService",0,1,1,15,182
"org.apache.derby.iapi.services.daemon.Serviceable",0,2,28,27,265
"org.apache.derby.iapi.services.diag.Diagnosticable",0,1,7,5,5
"org.apache.derby.iapi.services.i18n.BundleFinder",0,0,0,1,2
"org.apache.derby.iapi.services.i18n.LocaleFinder",0,1,7,8,672
"org.apache.derby.iapi.services.info.ProductGenusNames",0,0,0,5,418
"org.apache.derby.iapi.services.io.ErrorInfo",0,0,0,0,0
"org.apache.derby.iapi.services.io.ErrorObjectInput",0,0,0,2,760
"org.apache.derby.iapi.services.io.Formatable",0,0,0,53,1.038
"org.apache.derby.iapi.services.io.Limit",0,0,0,2,766
"org.apache.derby.iapi.services.io.LimitObjectInput",0,1,1,40,765
"org.apache.derby.iapi.services.io.RegisteredFormatIds",0,0,0,2,3
"org.apache.derby.iapi.services.io.Storable",0,0,0,65,744
"org.apache.derby.iapi.services.io.StoredFormatIds",0,0,0,150,916
"org.apache.derby.iapi.services.io.StreamStorable",0,1,7,12,43
"org.apache.derby.iapi.services.io.TypedFormat",0,0,0,5,35
"org.apache.derby.iapi.services.jmx.ManagementService",0,2,8,4,274
"org.apache.derby.iapi.services.loader.ClassFactory",0,2,8,42,838
"org.apache.derby.iapi.services.loader.GeneratedByteCode",0,2,8,5,6
"org.apache.derby.iapi.services.loader.GeneratedClass",0,2,8,15,441
"org.apache.derby.iapi.services.loader.GeneratedMethod",0,1,7,42,438
"org.apache.derby.iapi.services.loader.InstanceGetter",0,0,0,4,1.077
"org.apache.derby.iapi.services.loader.JarReader",0,2,8,3,5
"org.apache.derby.iapi.services.locks.C_LockFactory",0,0,0,13,15
"org.apache.derby.iapi.services.locks.CompatibilitySpace",0,0,0,25,640
"org.apache.derby.iapi.services.locks.Latch",0,0,0,15,156
"org.apache.derby.iapi.services.locks.Limit",0,1,7,3,5
"org.apache.derby.iapi.services.locks.LockFactory",0,3,31,25,175
"org.apache.derby.iapi.services.locks.Lockable",0,0,0,16,185
"org.apache.derby.iapi.services.locks.VirtualLockTable",0,0,0,6,150
"org.apache.derby.iapi.services.monitor.ModuleControl",0,1,7,31,405
"org.apache.derby.iapi.services.monitor.ModuleFactory",0,5,13,5,1.068
"org.apache.derby.iapi.services.monitor.ModuleSupportable",0,0,0,19,128
"org.apache.derby.iapi.services.monitor.PersistentService",0,3,9,12,1.072
"org.apache.derby.iapi.services.property.PersistentSet",0,1,7,17,630
"org.apache.derby.iapi.services.property.PropertyFactory",0,3,51,7,29
"org.apache.derby.iapi.services.property.PropertySetCallback",0,2,29,8,199
"org.apache.derby.iapi.services.stream.HeaderPrintWriter",0,0,0,35,1.075
"org.apache.derby.iapi.services.stream.InfoStreams",0,0,0,3,1.069
"org.apache.derby.iapi.services.stream.PrintWriterGetHeader",0,0,0,5,669
"org.apache.derby.iapi.services.timer.TimerFactory",0,0,0,4,7
"org.apache.derby.iapi.services.uuid.UUIDFactory",0,1,1,56,446
"org.apache.derby.iapi.sql.Activation",19,17,131,122,433
"org.apache.derby.iapi.sql.LanguageFactory",0,1,8,8,434
"org.apache.derby.iapi.sql.LanguageProperties",0,0,0,3,4
"org.apache.derby.iapi.sql.ParameterValueSet",0,3,42,18,438
"org.apache.derby.iapi.sql.PreparedStatement",19,4,131,16,433
"org.apache.derby.iapi.sql.ResultColumnDescriptor",0,1,34,29,447
"org.apache.derby.iapi.sql.ResultDescription",0,0,0,23,436
"org.apache.derby.iapi.sql.ResultSet",1,3,21,69,446
"org.apache.derby.iapi.sql.Row",0,2,15,63,464
"org.apache.derby.iapi.sql.Statement",0,3,132,7,26
"org.apache.derby.iapi.sql.StatementType",0,0,0,23,439
"org.apache.derby.iapi.sql.StorablePreparedStatement",0,2,132,2,21
"org.apache.derby.iapi.sql.compile.AccessPath",0,4,133,9,11
"org.apache.derby.iapi.sql.compile.C_NodeTypes",0,0,0,71,135
"org.apache.derby.iapi.sql.compile.CodeGeneration",0,0,0,2,118
"org.apache.derby.iapi.sql.compile.CompilerContext",19,15,131,47,433
"org.apache.derby.iapi.sql.compile.CostEstimate",0,1,1,30,116
"org.apache.derby.iapi.sql.compile.ExpressionClassBuilderInterface",0,0,0,5,94
"org.apache.derby.iapi.sql.compile.JoinStrategy",0,5,134,8,9
"org.apache.derby.iapi.sql.compile.Optimizable",0,5,134,30,33
"org.apache.derby.iapi.sql.compile.OptimizableList",0,2,132,6,99
"org.apache.derby.iapi.sql.compile.OptimizablePredicate",0,3,16,14,15
"org.apache.derby.iapi.sql.compile.OptimizablePredicateList",0,4,135,22,108
"org.apache.derby.iapi.sql.compile.Optimizer",0,4,133,26,113
"org.apache.derby.iapi.sql.compile.OptimizerFactory",19,3,131,8,433
"org.apache.derby.iapi.sql.compile.Parser",0,2,139,10,95
"org.apache.derby.iapi.sql.compile.RequiredRowOrdering",0,2,8,16,106
"org.apache.derby.iapi.sql.compile.RowOrdering",0,1,7,17,22
"org.apache.derby.iapi.sql.compile.TypeCompiler",0,7,43,20,104
"org.apache.derby.iapi.sql.compile.TypeCompilerFactory",0,1,41,9,435
"org.apache.derby.iapi.sql.compile.Visitable",0,1,7,40,117
"org.apache.derby.iapi.sql.compile.Visitor",0,1,7,40,117
"org.apache.derby.iapi.sql.conn.Authorizer",0,2,132,35,122
"org.apache.derby.iapi.sql.conn.LanguageConnectionContext",19,21,131,140,433
"org.apache.derby.iapi.sql.conn.LanguageConnectionFactory",0,19,192,7,24
"org.apache.derby.iapi.sql.conn.SQLSessionContext",19,1,131,7,433
"org.apache.derby.iapi.sql.conn.StatementContext",0,8,133,18,30
"org.apache.derby.iapi.sql.depend.Dependency",0,1,1,4,32
"org.apache.derby.iapi.sql.depend.DependencyManager",19,4,131,39,433
"org.apache.derby.iapi.sql.depend.Dependent",19,3,131,16,433
"org.apache.derby.iapi.sql.depend.Provider",0,1,1,24,434
"org.apache.derby.iapi.sql.depend.ProviderInfo",0,3,132,9,101
"org.apache.derby.iapi.sql.dictionary.ConsInfo",0,2,8,1,3
"org.apache.derby.iapi.sql.dictionary.DataDictionary",19,12,131,153,433
"org.apache.derby.iapi.sql.dictionary.SystemColumn",0,1,34,22,22
"org.apache.derby.iapi.sql.dictionary.UniqueSQLObjectDescriptor",0,1,7,0,0
"org.apache.derby.iapi.sql.dictionary.UniqueTupleDescriptor",0,1,1,2,10
"org.apache.derby.iapi.sql.execute.ConstantAction",19,2,131,53,433
"org.apache.derby.iapi.sql.execute.CursorActivation",19,1,131,5,433
"org.apache.derby.iapi.sql.execute.CursorResultSet",0,3,22,38,434
"org.apache.derby.iapi.sql.execute.ExecAggregator",0,3,16,7,7
"org.apache.derby.iapi.sql.execute.ExecCursorTableReference",0,0,0,5,16
"org.apache.derby.iapi.sql.execute.ExecIndexRow",0,0,0,30,436
"org.apache.derby.iapi.sql.execute.ExecPreparedStatement",19,5,131,36,433
"org.apache.derby.iapi.sql.execute.ExecRow",0,3,17,117,463
"org.apache.derby.iapi.sql.execute.ExecutionContext",0,1,8,15,435
"org.apache.derby.iapi.sql.execute.ExecutionFactory",19,12,131,44,433
"org.apache.derby.iapi.sql.execute.ExecutionStmtValidator",19,2,131,3,433
"org.apache.derby.iapi.sql.execute.NoPutResultSet",1,4,21,50,446
"org.apache.derby.iapi.sql.execute.ResultSetFactory",0,6,132,3,98
"org.apache.derby.iapi.sql.execute.ResultSetStatisticsFactory",0,5,133,4,97
"org.apache.derby.iapi.sql.execute.RowChanger",0,3,18,6,100
"org.apache.derby.iapi.sql.execute.RunTimeStatistics",0,0,0,8,435
"org.apache.derby.iapi.sql.execute.ScanQualifier",0,2,16,3,96
"org.apache.derby.iapi.sql.execute.TargetResultSet",0,4,22,3,4
"org.apache.derby.iapi.sql.execute.TemporaryRowHolder",0,2,18,8,434
"org.apache.derby.iapi.sql.execute.TupleFilter",0,2,8,3,3
"org.apache.derby.iapi.store.access.AccessFactory",0,5,35,19,24
"org.apache.derby.iapi.store.access.AccessFactoryGlobals",0,0,0,19,27
"org.apache.derby.iapi.store.access.BinaryOrderable",0,1,1,1,1
"org.apache.derby.iapi.store.access.ColumnOrdering",0,0,0,21,116
"org.apache.derby.iapi.store.access.ConglomPropertyQueryable",0,1,7,0,0
"org.apache.derby.iapi.store.access.ConglomerateController",0,4,17,61,486
"org.apache.derby.iapi.store.access.DatabaseInstant",0,0,0,18,634
"org.apache.derby.iapi.store.access.DynamicCompiledOpenConglomInfo",0,0,0,30,471
"org.apache.derby.iapi.store.access.FileResource",0,2,8,11,197
"org.apache.derby.iapi.store.access.GenericScanController",0,3,16,0,0
"org.apache.derby.iapi.store.access.GroupFetchScanController",0,3,16,11,21
"org.apache.derby.iapi.store.access.Qualifier",0,2,15,62,522
"org.apache.derby.iapi.store.access.RowCountable",0,1,7,0,0
"org.apache.derby.iapi.store.access.RowLocationRetRowSource",0,2,16,14,481
"org.apache.derby.iapi.store.access.RowSource",0,3,16,6,193
"org.apache.derby.iapi.store.access.ScanController",0,4,17,47,462
"org.apache.derby.iapi.store.access.ScanInfo",0,1,7,7,7
"org.apache.derby.iapi.store.access.SortController",0,2,15,12,51
"org.apache.derby.iapi.store.access.SortCostController",0,2,15,7,438
"org.apache.derby.iapi.store.access.SortInfo",0,1,7,2,2
"org.apache.derby.iapi.store.access.SortObserver",0,2,15,15,16
"org.apache.derby.iapi.store.access.SpaceInfo",0,0,0,10,157
"org.apache.derby.iapi.store.access.StaticCompiledOpenConglomInfo",0,2,15,36,466
"org.apache.derby.iapi.store.access.StoreCostController",0,4,17,14,463
"org.apache.derby.iapi.store.access.StoreCostResult",0,0,0,16,120
"org.apache.derby.iapi.store.access.TransactionController",0,10,48,172,617
"org.apache.derby.iapi.store.access.TransactionInfo",0,0,0,9,153
"org.apache.derby.iapi.store.access.XATransactionController",0,2,49,4,22
"org.apache.derby.iapi.store.access.conglomerate.Conglomerate",0,14,69,15,26
"org.apache.derby.iapi.store.access.conglomerate.ConglomerateFactory",0,4,22,4,4
"org.apache.derby.iapi.store.access.conglomerate.LogicalUndo",1,5,58,26,169
"org.apache.derby.iapi.store.access.conglomerate.MethodFactory",0,2,2,3,25
"org.apache.derby.iapi.store.access.conglomerate.ScanControllerRowSource",0,2,19,4,4
"org.apache.derby.iapi.store.access.conglomerate.ScanManager",0,5,61,8,8
"org.apache.derby.iapi.store.access.conglomerate.Sort",0,5,63,3,3
"org.apache.derby.iapi.store.access.conglomerate.SortFactory",0,6,52,2,2
"org.apache.derby.iapi.store.access.conglomerate.TransactionManager",0,7,61,33,42
"org.apache.derby.iapi.store.access.xa.XAResourceManager",0,2,28,5,12
"org.apache.derby.iapi.store.raw.AuxObject",0,0,0,2,32
"org.apache.derby.iapi.store.raw.Compensation",0,0,0,13,104
"org.apache.derby.iapi.store.raw.ContainerHandle",0,2,8,64,154
"org.apache.derby.iapi.store.raw.Corruptable",0,1,7,9,150
"org.apache.derby.iapi.store.raw.GlobalTransactionId",0,1,1,8,104
"org.apache.derby.iapi.store.raw.LockingPolicy",0,1,7,46,145
"org.apache.derby.iapi.store.raw.Loggable",0,5,13,25,618
"org.apache.derby.iapi.store.raw.LogicalUndoable",0,2,9,3,170
"org.apache.derby.iapi.store.raw.Page",1,3,58,46,169
"org.apache.derby.iapi.store.raw.PageTimeStamp",0,0,0,3,7
"org.apache.derby.iapi.store.raw.RawStoreFactory",1,9,41,36,149
"org.apache.derby.iapi.store.raw.RePreparable",0,3,57,3,6
"org.apache.derby.iapi.store.raw.RecordHandle",0,1,1,51,85
"org.apache.derby.iapi.store.raw.ScanHandle",0,2,8,5,102
"org.apache.derby.iapi.store.raw.ScannedTransactionHandle",0,2,10,0,0
"org.apache.derby.iapi.store.raw.StreamContainerHandle",0,2,15,7,104
"org.apache.derby.iapi.store.raw.Transaction",0,10,55,91,192
"org.apache.derby.iapi.store.raw.Undoable",0,2,9,10,17
"org.apache.derby.iapi.store.raw.data.DataFactory",3,18,85,17,101
"org.apache.derby.iapi.store.raw.data.RawContainerHandle",0,5,61,15,103
"org.apache.derby.iapi.store.raw.log.LogFactory",3,11,85,14,101
"org.apache.derby.iapi.store.raw.log.LogInstant",0,2,2,62,632
"org.apache.derby.iapi.store.raw.log.LogScan",0,0,0,3,9
"org.apache.derby.iapi.store.raw.log.Logger",0,6,87,4,8
"org.apache.derby.iapi.store.raw.xact.TransactionFactory",1,10,41,7,149
"org.apache.derby.iapi.store.raw.xact.TransactionId",0,1,1,12,18
"org.apache.derby.iapi.store.replication.master.MasterFactory",3,5,85,8,101
"org.apache.derby.iapi.store.replication.slave.SlaveFactory",0,3,86,6,24
"org.apache.derby.iapi.transaction.TransactionListener",0,1,7,0,0
"org.apache.derby.iapi.types.BitDataValue",0,2,8,2,2
"org.apache.derby.iapi.types.BooleanDataValue",0,1,7,19,89
"org.apache.derby.iapi.types.CloneableObject",0,0,0,4,630
"org.apache.derby.iapi.types.CollationElementsInterface",0,1,7,0,0
"org.apache.derby.iapi.types.ConcatableDataValue",0,1,7,2,27
"org.apache.derby.iapi.types.DataValueDescriptor",0,4,14,252,741
"org.apache.derby.iapi.types.DataValueFactory",0,2,16,47,609
"org.apache.derby.iapi.types.DateTimeDataValue",0,1,7,6,32
"org.apache.derby.iapi.types.NumberDataValue",0,1,7,24,476
"org.apache.derby.iapi.types.Orderable",0,0,0,17,744
"org.apache.derby.iapi.types.RefDataValue",0,1,16,2,3
"org.apache.derby.iapi.types.Resetable",0,1,7,7,36
"org.apache.derby.iapi.types.RowLocation",0,1,15,97,646
"org.apache.derby.iapi.types.StringDataValue",0,1,7,27,829
"org.apache.derby.iapi.types.UserDataValue",0,1,7,6,12
"org.apache.derby.iapi.types.VariableSizeDataValue",0,1,7,3,8
"org.apache.derby.iapi.types.XMLDataValue",0,1,7,1,1
"org.apache.derby.iapi.util.Matchable",0,0,0,8,228
"org.apache.derby.iapi.util.Operator",0,0,0,1,1
"org.apache.derby.impl.jdbc.InternalClob",0,0,0,0,0
"org.apache.derby.impl.services.bytecode.BCExpr",0,0,0,0,0
"org.apache.derby.impl.services.cache.ReplacementPolicy",0,1,7,0,0
"org.apache.derby.impl.services.cache.ReplacementPolicy.Callback",0,0,0,0,0
"org.apache.derby.impl.services.locks.Control",0,3,3,0,0
"org.apache.derby.impl.services.locks.LockTable",0,4,10,0,0
"org.apache.derby.impl.sql.compile.AggregateDefinition",0,1,34,0,0
"org.apache.derby.impl.sql.compile.C_NodeNames",0,0,0,0,0
"org.apache.derby.impl.sql.compile.CharStream",0,0,0,0,0
"org.apache.derby.impl.sql.compile.RelationalOperator",0,5,186,0,0
"org.apache.derby.impl.sql.execute.rts.ResultSetStatistics",0,0,0,3,98
"org.apache.derby.impl.store.access.btree.BTreeLockingPolicy",0,5,21,10,10
"org.apache.derby.impl.store.raw.data.AllocationActions",0,2,86,3,4
"org.apache.derby.impl.store.raw.data.ByteHolder",0,0,0,0,0
"org.apache.derby.impl.store.raw.data.PageActions",0,6,87,2,3
"org.apache.derby.impl.store.raw.log.StreamLogScan",0,5,17,5,7
"org.apache.derby.impl.store.replication.master.LogShipper",0,1,7,0,0
"org.apache.derby.impl.tools.ij.ijResult",0,0,0,0,0
"org.apache.derby.impl.tools.ij.xaAbstractHelper",0,0,0,0,0
"org.apache.derby.io.StorageFactory",0,0,0,14,1.078
"org.apache.derby.io.StorageFile",0,0,0,38,226
"org.apache.derby.io.StorageRandomAccessFile",0,0,0,17,20
"org.apache.derby.io.WritableStorageFactory",0,0,0,9,18
"org.apache.derby.mbeans.JDBCMBean",0,0,0,2,23
"org.apache.derby.mbeans.ManagementMBean",0,0,0,2,275
"org.apache.derby.mbeans.VersionMBean",0,0,0,3,252
"org.apache.derby.mbeans.drda.NetworkServerMBean",0,0,0,2,250
"org.apache.derby.shared.common.error.ExceptionSeverity",0,0,0,3,74
"org.apache.derby.shared.common.reference.Attribute",0,0,0,3,42
"org.apache.derby.shared.common.reference.JDBC30Translation",0,0,0,0,0
"org.apache.derby.shared.common.reference.JDBC40Translation",0,0,0,4,27
"org.apache.derby.shared.common.reference.MessageId",0,0,0,13,43
"org.apache.derby.shared.common.reference.SQLState",0,0,0,81,121
"org.apache.derby.vti.DeferModification",0,0,0,8,9
"org.apache.derby.vti.IFastPath",0,2,15,1,2
"org.apache.derby.vti.IQualifyable",0,0,0,0,0
"org.apache.derby.vti.Pushable",0,0,0,0,0
"org.apache.derby.vti.VTICosting",0,0,0,6,9
"org.apache.derby.vti.VTIEnvironment",0,0,0,7,11
"org.apache.derbyTesting.functionTests.tests.management.JMXConnectionGetter",0,0,0,0,0
"org.apache.derbyTesting.functionTests.util.ExtendingInterface",0,0,0,0,0
"org.apache.derbyTesting.functionTests.util.NoMethodInterface",0,0,0,0,0
"org.apache.derbyTesting.junit.Connector",0,0,0,0,0
"org.apache.derbyTesting.perf.clients.Client",0,0,0,0,0
"org.apache.derbyTesting.perf.clients.DBFiller",0,0,0,0,0
"org.apache.derbyTesting.perf.clients.LoadGenerator",0,0,0,0,0
"org.apache.derbyTesting.system.oe.client.Display",0,5,5,2,2
"org.apache.derbyTesting.system.oe.client.Load",0,0,0,6,11
"org.apache.derbyTesting.system.oe.client.Operations",0,0,0,2,2
"org.apache.derbyTesting.unitTests.harness.T_Bombable",0,1,7,0,0
"org.apache.derbyTesting.unitTests.harness.UnitTest",0,1,1,3,15
"org.apache.derbyTesting.unitTests.harness.UnitTestConstants",0,0,0,2,14
"org.apache.derbyTesting.unitTests.harness.UnitTestManager",0,0,0,2,2

