Chidamber-Kemerer metrics,Qui, 26 out 2017 17:10:14 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"listeners.ContextListener",5,0,1,0,10,7
"listeners.SessionListener",8,0,1,0,15,9
"mypackage.Hello",5,2,1,0,3,1
"num.NumberGuessBean",0,0,1,0,6,10
"org.apache.catalina.AccessLog",n/a,n/a,n/a,n/a,1,n/a
"org.apache.catalina.Authenticator",n/a,n/a,n/a,n/a,2,n/a
"org.apache.catalina.CatalinaFactory",4,0,3,0,6,4
"org.apache.catalina.Cluster",n/a,n/a,n/a,n/a,11,n/a
"org.apache.catalina.Contained",n/a,n/a,n/a,n/a,2,n/a
"org.apache.catalina.Container",n/a,n/a,n/a,n/a,37,n/a
"org.apache.catalina.ContainerEvent",7,0,3,0,5,5
"org.apache.catalina.ContainerListener",n/a,n/a,n/a,n/a,1,n/a
"org.apache.catalina.ContainerServlet",n/a,n/a,n/a,n/a,2,n/a
"org.apache.catalina.Context",n/a,n/a,n/a,n/a,141,n/a
"org.apache.catalina.Engine",n/a,n/a,n/a,n/a,6,n/a
"org.apache.catalina.Executor",n/a,n/a,n/a,n/a,2,n/a
"org.apache.catalina.Globals",41,0,0,0,0,0
"org.apache.catalina.Group",n/a,n/a,n/a,n/a,11,n/a
"org.apache.catalina.Host",n/a,n/a,n/a,n/a,18,n/a
"org.apache.catalina.InstanceEvent",10,0,7,0,15,15
"org.apache.catalina.InstanceListener",n/a,n/a,n/a,n/a,1,n/a
"org.apache.catalina.Lifecycle",n/a,n/a,n/a,n/a,8,n/a
"org.apache.catalina.LifecycleEvent",24,0,3,0,5,5
"org.apache.catalina.LifecycleException",55,0,2,0,7,10
"org.apache.catalina.LifecycleListener",n/a,n/a,n/a,n/a,1,n/a
"org.apache.catalina.LifecycleState",34,n/a,2,n/a,3,3
"org.apache.catalina.Loader",n/a,n/a,n/a,n/a,14,n/a
"org.apache.catalina.Manager",n/a,n/a,n/a,n/a,35,n/a
"org.apache.catalina.Pipeline",n/a,n/a,n/a,n/a,9,n/a
"org.apache.catalina.Realm",n/a,n/a,n/a,n/a,13,n/a
"org.apache.catalina.Role",n/a,n/a,n/a,n/a,5,n/a
"org.apache.catalina.Server",n/a,n/a,n/a,n/a,14,n/a
"org.apache.catalina.Service",n/a,n/a,n/a,n/a,14,n/a
"org.apache.catalina.Session",n/a,n/a,n/a,n/a,32,n/a
"org.apache.catalina.SessionEvent",4,0,3,0,5,5
"org.apache.catalina.SessionListener",n/a,n/a,n/a,n/a,1,n/a
"org.apache.catalina.Store",n/a,n/a,n/a,n/a,11,n/a
"org.apache.catalina.User",n/a,n/a,n/a,n/a,17,n/a
"org.apache.catalina.UserDatabase",n/a,n/a,n/a,n/a,16,n/a
"org.apache.catalina.Valve",n/a,n/a,n/a,n/a,7,n/a
"org.apache.catalina.Wrapper",n/a,n/a,n/a,n/a,39,n/a
"org.apache.catalina.ant.AbstractCatalinaTask",17,1,2,14,17,29
"org.apache.catalina.ant.BaseRedirectorHelperTask",7,0,2,3,20,33
"org.apache.catalina.ant.DeployTask",1,2,1,0,16,22
"org.apache.catalina.ant.JKStatusUpdateTask",1,2,2,0,34,56
"org.apache.catalina.ant.JMXGetTask",1,2,1,0,7,6
"org.apache.catalina.ant.JMXQueryTask",1,2,1,0,5,4
"org.apache.catalina.ant.JMXSetTask",1,2,1,0,9,8
"org.apache.catalina.ant.ListTask",1,2,1,0,3,1
"org.apache.catalina.ant.ReloadTask",1,2,1,0,6,4
"org.apache.catalina.ant.ResourcesTask",1,2,1,0,5,4
"org.apache.catalina.ant.RolesTask",1,2,1,0,3,1
"org.apache.catalina.ant.ServerinfoTask",1,2,1,0,3,1
"org.apache.catalina.ant.SessionsTask",1,2,1,0,6,4
"org.apache.catalina.ant.StartTask",1,2,1,0,6,4
"org.apache.catalina.ant.StopTask",1,2,1,0,6,4
"org.apache.catalina.ant.UndeployTask",1,2,1,0,5,4
"org.apache.catalina.ant.ValidatorTask",4,1,1,0,9,6
"org.apache.catalina.ant.jmx.Arg",2,0,2,0,5,5
"org.apache.catalina.ant.jmx.JMXAccessorCondition",1,0,2,0,33,52
"org.apache.catalina.ant.jmx.JMXAccessorCreateTask",3,2,2,0,16,20
"org.apache.catalina.ant.jmx.JMXAccessorEqualsCondition",1,0,2,0,23,26
"org.apache.catalina.ant.jmx.JMXAccessorGetTask",2,2,2,0,10,9
"org.apache.catalina.ant.jmx.JMXAccessorInvokeTask",2,2,2,0,14,14
"org.apache.catalina.ant.jmx.JMXAccessorQueryTask",3,2,2,0,12,20
"org.apache.catalina.ant.jmx.JMXAccessorSetTask",2,2,2,0,14,19
"org.apache.catalina.ant.jmx.JMXAccessorTask",9,1,3,6,46,99
"org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask",2,2,2,0,6,5
"org.apache.catalina.authenticator.AuthenticatorBase",29,3,2,5,85,87
"org.apache.catalina.authenticator.BasicAuthenticator",16,4,2,0,29,13
"org.apache.catalina.authenticator.Constants",9,0,0,0,0,0
"org.apache.catalina.authenticator.DigestAuthenticator",12,4,2,0,26,37
"org.apache.catalina.authenticator.FormAuthenticator",27,4,2,0,93,62
"org.apache.catalina.authenticator.NonLoginAuthenticator",6,4,2,0,4,3
"org.apache.catalina.authenticator.SSLAuthenticator",14,4,2,0,16,11
"org.apache.catalina.authenticator.SavedRequest",3,0,9,0,20,22
"org.apache.catalina.authenticator.SingleSignOn",18,3,3,1,51,55
"org.apache.catalina.authenticator.SingleSignOnEntry",4,0,2,0,12,15
"org.apache.catalina.comet.CometEvent",n/a,n/a,n/a,n/a,6,n/a
"org.apache.catalina.comet.CometEvent.EventSubType",4,n/a,0,n/a,0,0
"org.apache.catalina.comet.CometEvent.EventType",6,n/a,0,n/a,0,0
"org.apache.catalina.comet.CometFilter",n/a,n/a,n/a,n/a,1,n/a
"org.apache.catalina.comet.CometFilterChain",n/a,n/a,n/a,n/a,1,n/a
"org.apache.catalina.comet.CometProcessor",n/a,n/a,n/a,n/a,1,n/a
"org.apache.catalina.connector.ClientAbortException",4,0,2,0,7,10
"org.apache.catalina.connector.CometEventImpl",12,0,3,0,22,15
"org.apache.catalina.connector.Connector",44,2,8,0,87,71
"org.apache.catalina.connector.Constants",9,0,0,0,0,0
"org.apache.catalina.connector.CoyoteAdapter",45,0,1,0,169,135
"org.apache.catalina.connector.CoyoteInputStream",5,1,2,0,15,24
"org.apache.catalina.connector.CoyoteOutputStream",4,1,1,0,12,8
"org.apache.catalina.connector.CoyotePrincipal",1,0,1,0,3,3
"org.apache.catalina.connector.CoyoteReader",3,0,2,0,20,27
"org.apache.catalina.connector.CoyoteWriter",3,0,1,0,36,37
"org.apache.catalina.connector.InputBuffer",16,0,2,0,60,63
"org.apache.catalina.connector.MapperListener",18,0,2,0,52,66
"org.apache.catalina.connector.OutputBuffer",12,0,1,0,61,68
"org.apache.catalina.connector.Request",158,0,7,1,311,355
"org.apache.catalina.connector.RequestFacade",35,0,2,0,145,140
"org.apache.catalina.connector.RequestFacade.GetAttributePrivilegedAction",2,0,1,0,2,1
"org.apache.catalina.connector.RequestFacade.GetCharacterEncodingPrivilegedAction",2,0,1,0,2,1
"org.apache.catalina.connector.RequestFacade.GetCookiesPrivilegedAction",3,0,1,0,2,1
"org.apache.catalina.connector.RequestFacade.GetHeaderNamesPrivilegedAction",2,0,1,0,2,1
"org.apache.catalina.connector.RequestFacade.GetHeadersPrivilegedAction",2,0,1,0,3,2
"org.apache.catalina.connector.RequestFacade.GetLocalePrivilegedAction",2,0,1,0,2,1
"org.apache.catalina.connector.RequestFacade.GetLocalesPrivilegedAction",2,0,1,0,2,1
"org.apache.catalina.connector.RequestFacade.GetParameterMapPrivilegedAction",2,0,1,0,2,1
"org.apache.catalina.connector.RequestFacade.GetParameterNamesPrivilegedAction",2,0,1,0,2,1
"org.apache.catalina.connector.RequestFacade.GetParameterPrivilegedAction",2,0,1,0,3,2
"org.apache.catalina.connector.RequestFacade.GetParameterValuePrivilegedAction",2,0,1,0,3,2
"org.apache.catalina.connector.RequestFacade.GetRequestDispatcherPrivilegedAction",3,0,1,0,3,2
"org.apache.catalina.connector.RequestFacade.GetSessionPrivilegedAction",3,0,1,0,3,2
"org.apache.catalina.connector.Response",101,0,2,0,175,192
"org.apache.catalina.connector.ResponseFacade",11,0,1,0,83,81
"org.apache.catalina.connector.ResponseFacade.DateHeaderPrivilegedAction",2,0,1,0,4,3
"org.apache.catalina.connector.ResponseFacade.SetContentTypePrivilegedAction",2,0,1,0,3,2
"org.apache.catalina.core.ApplicationContext",58,0,9,1,147,164
"org.apache.catalina.core.ApplicationContext.DispatchData",4,0,0,0,4,1
"org.apache.catalina.core.ApplicationContextFacade",15,0,1,0,108,118
"org.apache.catalina.core.ApplicationDispatcher",39,0,2,0,80,94
"org.apache.catalina.core.ApplicationDispatcher.PrivilegedForward",3,0,1,0,3,2
"org.apache.catalina.core.ApplicationDispatcher.PrivilegedInclude",5,0,1,0,4,3
"org.apache.catalina.core.ApplicationDispatcher.State",5,0,0,0,1,1
"org.apache.catalina.core.ApplicationFilterChain",25,0,1,0,34,40
"org.apache.catalina.core.ApplicationFilterConfig",21,0,1,0,47,36
"org.apache.catalina.core.ApplicationFilterFactory",17,0,2,0,27,55
"org.apache.catalina.core.ApplicationFilterRegistration",9,0,1,0,32,34
"org.apache.catalina.core.ApplicationHttpRequest",20,2,3,0,68,97
"org.apache.catalina.core.ApplicationHttpRequest.AttributeNamesEnumerator",4,0,1,0,8,12
"org.apache.catalina.core.ApplicationHttpResponse",8,2,3,0,45,40
"org.apache.catalina.core.ApplicationJspConfigDescriptor",4,0,2,0,2,2
"org.apache.catalina.core.ApplicationJspPropertyGroupDescriptor",3,0,1,0,25,23
"org.apache.catalina.core.ApplicationPart",7,0,1,0,27,22
"org.apache.catalina.core.ApplicationRequest",8,1,1,0,15,12
"org.apache.catalina.core.ApplicationResponse",5,1,2,0,20,15
"org.apache.catalina.core.ApplicationServletRegistration",14,0,1,0,42,40
"org.apache.catalina.core.ApplicationSessionCookieConfig",9,0,8,0,39,30
"org.apache.catalina.core.ApplicationTaglibDescriptor",2,0,2,0,5,16
"org.apache.catalina.core.AprLifecycleListener",12,0,1,0,17,21
"org.apache.catalina.core.AsyncContextImpl",23,0,2,0,53,63
"org.apache.catalina.core.AsyncContextImpl.AsyncState",3,n/a,0,n/a,0,0
"org.apache.catalina.core.AsyncContextImpl.DebugException",1,0,0,0,0,0
"org.apache.catalina.core.AsyncListenerWrapper",3,0,1,0,8,5
"org.apache.catalina.core.Constants",23,0,0,0,0,0
"org.apache.catalina.core.ContainerBase",47,2,4,4,97,129
"org.apache.catalina.core.ContainerBase.ContainerBackgroundProcessor",5,0,1,0,9,8
"org.apache.catalina.core.ContainerBase.NoopAccessLog",4,0,1,0,1,1
"org.apache.catalina.core.ContainerBase.PrivilegedAddChild",2,0,1,0,3,2
"org.apache.catalina.core.DefaultInstanceManager",21,0,4,0,30,68
"org.apache.catalina.core.DummyRequest",21,0,123,0,130,132
"org.apache.catalina.core.DummyResponse",8,0,66,0,67,67
"org.apache.catalina.core.JasperListener",7,0,1,0,4,2
"org.apache.catalina.core.JreMemoryLeakPreventionListener",8,0,1,0,18,22
"org.apache.catalina.core.NamingContextListener",44,0,1,0,118,170
"org.apache.catalina.core.StandardContext",96,3,32,1,445,603
"org.apache.catalina.core.StandardContext.ContextFilterMaps",3,0,1,0,5,9
"org.apache.catalina.core.StandardContextValve",22,3,3,0,37,23
"org.apache.catalina.core.StandardEngine",28,3,9,0,32,28
"org.apache.catalina.core.StandardEngineValve",13,3,3,0,16,6
"org.apache.catalina.core.StandardHost",30,3,10,0,63,72
"org.apache.catalina.core.StandardHost.MemoryLeakTrackingListener",8,0,1,0,6,3
"org.apache.catalina.core.StandardHostValve",25,3,2,0,55,40
"org.apache.catalina.core.StandardHostValve.PrivilegedSetTccl",1,0,1,0,2,2
"org.apache.catalina.core.StandardPipeline",14,1,3,0,32,55
"org.apache.catalina.core.StandardServer",28,2,6,0,60,64
"org.apache.catalina.core.StandardService",23,2,5,1,50,59
"org.apache.catalina.core.StandardThreadExecutor",9,2,6,0,43,50
"org.apache.catalina.core.StandardWrapper",49,3,15,2,167,176
"org.apache.catalina.core.StandardWrapperFacade",4,0,1,0,10,7
"org.apache.catalina.core.StandardWrapperValve",25,3,3,0,61,56
"org.apache.catalina.deploy.ApplicationParameter",3,0,4,0,9,10
"org.apache.catalina.deploy.Constants",1,0,0,0,0,0
"org.apache.catalina.deploy.ContextEjb",4,1,3,0,10,12
"org.apache.catalina.deploy.ContextEnvironment",11,1,2,0,8,8
"org.apache.catalina.deploy.ContextHandler",5,1,5,0,16,18
"org.apache.catalina.deploy.ContextLocalEjb",4,1,3,0,10,12
"org.apache.catalina.deploy.ContextResource",9,1,2,0,8,9
