Dependency metrics,Ter, 10 out 2017 13:39:46 BRT
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.apache.tools.ant.taskdefs.DependSet.Oldest",3,3,283,1,3
"org.apache.tools.ant.taskdefs.DependSet.Xest",0,4,273,2,4
"org.apache.tools.ant.taskdefs.DiagnosticsTask",0,3,267,0,0
"org.apache.tools.ant.taskdefs.Dirname",0,4,267,0,0
"org.apache.tools.ant.taskdefs.Ear",0,10,295,0,0
"org.apache.tools.ant.taskdefs.Echo",0,6,268,2,2
"org.apache.tools.ant.taskdefs.Echo.EchoLevel",0,2,267,1,3
"org.apache.tools.ant.taskdefs.EchoXML",0,6,272,0,0
"org.apache.tools.ant.taskdefs.Exec",1,6,268,1,1
"org.apache.tools.ant.taskdefs.Exec.StreamPumper",1,1,268,1,1
"org.apache.tools.ant.taskdefs.ExecTask",0,18,281,14,37
"org.apache.tools.ant.taskdefs.Execute",218,22,266,54,1.119
"org.apache.tools.ant.taskdefs.Execute.CommandLauncher",218,2,266,9,1.119
"org.apache.tools.ant.taskdefs.Execute.CommandLauncherProxy",218,2,266,5,1.119
"org.apache.tools.ant.taskdefs.Execute.Java13CommandLauncher",218,4,266,2,1.119
"org.apache.tools.ant.taskdefs.Execute.MacCommandLauncher",218,4,266,1,1.119
"org.apache.tools.ant.taskdefs.Execute.OS2CommandLauncher",218,4,266,1,1.119
"org.apache.tools.ant.taskdefs.Execute.PerlScriptCommandLauncher",218,7,266,1,1.119
"org.apache.tools.ant.taskdefs.Execute.ScriptCommandLauncher",218,7,266,1,1.119
"org.apache.tools.ant.taskdefs.Execute.VmsCommandLauncher",218,6,266,1,1.119
"org.apache.tools.ant.taskdefs.Execute.WinNTCommandLauncher",218,4,266,1,1.119
"org.apache.tools.ant.taskdefs.ExecuteJava",0,19,295,6,72
"org.apache.tools.ant.taskdefs.ExecuteOn",0,28,284,6,6
"org.apache.tools.ant.taskdefs.ExecuteOn.FileDirBoth",0,1,267,1,7
"org.apache.tools.ant.taskdefs.ExecuteWatchdog",218,3,266,7,1.119
"org.apache.tools.ant.taskdefs.Exit",0,7,314,0,0
"org.apache.tools.ant.taskdefs.Exit.NestedCondition",0,3,313,1,1
"org.apache.tools.ant.taskdefs.Expand",0,19,280,2,2
"org.apache.tools.ant.taskdefs.Filter",0,5,267,0,0
"org.apache.tools.ant.taskdefs.FixCRLF",0,17,280,2,3
"org.apache.tools.ant.taskdefs.FixCRLF.AddAsisRemove",0,1,267,1,4
"org.apache.tools.ant.taskdefs.FixCRLF.CrLf",0,1,267,2,6
"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner",1,5,282,1,1
"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine",1,2,282,1,1
"org.apache.tools.ant.taskdefs.GUnzip",0,6,268,0,0
"org.apache.tools.ant.taskdefs.GZip",0,4,268,0,0
"org.apache.tools.ant.taskdefs.GenerateKey",0,6,284,0,0
"org.apache.tools.ant.taskdefs.GenerateKey.DistinguishedName",0,1,1,1,1
"org.apache.tools.ant.taskdefs.GenerateKey.DnameParam",0,0,0,1,2
"org.apache.tools.ant.taskdefs.Get",0,8,271,1,2
"org.apache.tools.ant.taskdefs.Get.Base64Converter",0,1,1,1,3
"org.apache.tools.ant.taskdefs.Get.NullProgress",0,1,1,1,3
"org.apache.tools.ant.taskdefs.Get.VerboseProgress",0,1,1,1,3
"org.apache.tools.ant.taskdefs.ImportTask",0,8,267,0,0
"org.apache.tools.ant.taskdefs.Input",0,9,271,0,0
"org.apache.tools.ant.taskdefs.Input.Handler",0,7,270,1,1
"org.apache.tools.ant.taskdefs.Input.HandlerType",0,5,269,1,2
"org.apache.tools.ant.taskdefs.JDBCTask",0,7,267,2,3
"org.apache.tools.ant.taskdefs.Jar",0,24,294,3,3
"org.apache.tools.ant.taskdefs.Jar.FilesetManifestConfig",0,1,267,1,4
"org.apache.tools.ant.taskdefs.Java",0,24,298,15,28
"org.apache.tools.ant.taskdefs.Javac",11,19,313,9,16
"org.apache.tools.ant.taskdefs.Javac.ImplementationSpecificArgument",0,1,268,2,17
"org.apache.tools.ant.taskdefs.Javadoc",1,39,279,1,1
"org.apache.tools.ant.taskdefs.Javadoc.AccessType",0,1,267,1,2
"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo",0,2,269,1,2
"org.apache.tools.ant.taskdefs.Javadoc.DocletParam",0,0,0,2,3
"org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo",0,3,267,2,3
"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument",0,2,2,1,2
"org.apache.tools.ant.taskdefs.Javadoc.Html",0,0,0,2,3
"org.apache.tools.ant.taskdefs.Javadoc.JavadocOutputStream",0,2,267,1,2
"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument",0,0,0,1,2
"org.apache.tools.ant.taskdefs.Javadoc.PackageName",0,0,0,2,3
"org.apache.tools.ant.taskdefs.Javadoc.ResourceCollectionContainer",0,1,1,1,2
"org.apache.tools.ant.taskdefs.Javadoc.SourceFile",0,0,0,1,2
"org.apache.tools.ant.taskdefs.Javadoc.TagArgument",1,7,279,1,1
"org.apache.tools.ant.taskdefs.Jikes",0,6,268,0,0
"org.apache.tools.ant.taskdefs.JikesOutputParser",0,3,267,1,1
"org.apache.tools.ant.taskdefs.KeySubst",0,2,267,0,0
"org.apache.tools.ant.taskdefs.Length",1,20,275,1,1
"org.apache.tools.ant.taskdefs.Length.AllHandler",0,4,268,2,3
"org.apache.tools.ant.taskdefs.Length.ConditionHandler",0,1,269,1,2
"org.apache.tools.ant.taskdefs.Length.EachHandler",0,2,268,1,2
"org.apache.tools.ant.taskdefs.Length.FileMode",1,2,275,1,1
"org.apache.tools.ant.taskdefs.Length.Handler",0,1,267,3,5
"org.apache.tools.ant.taskdefs.Length.When",0,1,268,1,2
"org.apache.tools.ant.taskdefs.LoadFile",0,2,268,0,0
"org.apache.tools.ant.taskdefs.LoadProperties",0,14,268,0,0
"org.apache.tools.ant.taskdefs.LoadResource",0,9,267,1,1
"org.apache.tools.ant.taskdefs.LogOutputStream",218,4,266,17,1.119
"org.apache.tools.ant.taskdefs.LogStreamHandler",218,5,266,14,1.119
"org.apache.tools.ant.taskdefs.MacroDef",7,19,275,4,7
"org.apache.tools.ant.taskdefs.MacroDef.Attribute",7,2,275,3,7
"org.apache.tools.ant.taskdefs.MacroDef.DefineAttribute",7,2,275,2,7
"org.apache.tools.ant.taskdefs.MacroDef.Member",7,2,275,5,7
"org.apache.tools.ant.taskdefs.MacroDef.MyAntTypeDefinition",7,4,275,1,7
"org.apache.tools.ant.taskdefs.MacroDef.NestedSequential",0,3,267,1,8
"org.apache.tools.ant.taskdefs.MacroDef.TemplateElement",7,1,275,2,7
"org.apache.tools.ant.taskdefs.MacroDef.Text",7,1,275,2,7
"org.apache.tools.ant.taskdefs.MacroInstance",7,15,275,2,7
"org.apache.tools.ant.taskdefs.MacroInstance.Element",0,2,267,0,0
"org.apache.tools.ant.taskdefs.MakeUrl",0,11,267,1,1
"org.apache.tools.ant.taskdefs.Manifest",218,4,266,7,1.119
"org.apache.tools.ant.taskdefs.Manifest.Attribute",218,3,266,5,1.119
"org.apache.tools.ant.taskdefs.Manifest.Section",218,4,266,5,1.119
"org.apache.tools.ant.taskdefs.ManifestClassPath",0,9,267,0,0
"org.apache.tools.ant.taskdefs.ManifestException",0,0,0,8,1.120
"org.apache.tools.ant.taskdefs.ManifestTask",0,10,268,0,0
"org.apache.tools.ant.taskdefs.ManifestTask.Mode",0,1,267,1,1
"org.apache.tools.ant.taskdefs.MatchingTask",0,28,267,30,120
"org.apache.tools.ant.taskdefs.Mkdir",0,3,267,0,0
"org.apache.tools.ant.taskdefs.Move",0,12,270,1,1
"org.apache.tools.ant.taskdefs.Nice",0,4,267,0,0
"org.apache.tools.ant.taskdefs.Pack",0,6,267,2,2
"org.apache.tools.ant.taskdefs.Parallel",1,8,269,1,1
"org.apache.tools.ant.taskdefs.Parallel.TaskList",0,2,267,1,2
"org.apache.tools.ant.taskdefs.Parallel.TaskRunnable",1,2,269,1,1
"org.apache.tools.ant.taskdefs.Patch",0,8,267,0,0
"org.apache.tools.ant.taskdefs.PathConvert",1,16,269,1,1
"org.apache.tools.ant.taskdefs.PathConvert.MapEntry",1,2,269,1,1
"org.apache.tools.ant.taskdefs.PathConvert.TargetOs",0,1,267,1,2
"org.apache.tools.ant.taskdefs.PreSetDef",0,11,267,0,0
"org.apache.tools.ant.taskdefs.PreSetDef.PreSetDefinition",218,4,266,4,1.119
"org.apache.tools.ant.taskdefs.ProcessDestroyer",1,1,1,3,1.121
"org.apache.tools.ant.taskdefs.ProcessDestroyer.ProcessDestroyerImpl",1,1,1,1,1.121
"org.apache.tools.ant.taskdefs.Property",218,8,266,5,1.119
"org.apache.tools.ant.taskdefs.PumpStreamHandler",0,2,2,12,1.120
"org.apache.tools.ant.taskdefs.Recorder",0,10,270,0,0
"org.apache.tools.ant.taskdefs.Recorder.ActionChoices",0,1,267,1,1
"org.apache.tools.ant.taskdefs.Recorder.VerbosityLevelChoices",0,1,267,1,1
"org.apache.tools.ant.taskdefs.RecorderEntry",0,9,267,1,1
"org.apache.tools.ant.taskdefs.Redirector",1,20,276,6,104
"org.apache.tools.ant.taskdefs.Redirector.PropertyOutputStream",1,1,276,1,104
