Chidamber-Kemerer metrics,Sex, 6 out 2017 18:48:27 BRT
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"android.provider.Telephony",8,0,0,0,1,1
"android.provider.Telephony.BaseMmsColumns",n/a,n/a,n/a,n/a,0,n/a
"android.provider.Telephony.CanonicalAddressesColumns",n/a,n/a,n/a,n/a,0,n/a
"android.provider.Telephony.Carriers",4,0,0,0,0,0
"android.provider.Telephony.CellBroadcasts",1,0,0,0,1,1
"android.provider.Telephony.Mms",4,0,4,0,6,16
"android.provider.Telephony.Mms.Addr",0,0,0,0,0,0
"android.provider.Telephony.Mms.Draft",1,0,0,0,0,0
"android.provider.Telephony.Mms.Inbox",1,0,0,0,0,0
"android.provider.Telephony.Mms.Intents",0,0,0,0,1,1
"android.provider.Telephony.Mms.Outbox",1,0,0,0,0,0
"android.provider.Telephony.Mms.Part",0,0,0,0,0,0
"android.provider.Telephony.Mms.Rate",1,0,0,0,0,0
"android.provider.Telephony.Mms.Sent",1,0,0,0,0,0
"android.provider.Telephony.MmsSms",2,0,0,0,0,0
"android.provider.Telephony.MmsSms.PendingMessages",1,0,0,0,0,0
"android.provider.Telephony.MmsSms.WordsTable",0,0,0,0,0,0
"android.provider.Telephony.Sms",7,0,2,0,6,18
"android.provider.Telephony.Sms.Conversations",1,0,0,0,0,0
"android.provider.Telephony.Sms.Draft",2,0,2,0,3,2
"android.provider.Telephony.Sms.Inbox",2,0,1,0,2,1
"android.provider.Telephony.Sms.Intents",8,0,1,0,2,3
"android.provider.Telephony.Sms.Outbox",2,0,1,0,2,1
"android.provider.Telephony.Sms.Sent",2,0,1,0,2,1
"android.provider.Telephony.TextBasedSmsColumns",n/a,n/a,n/a,n/a,0,n/a
"android.provider.Telephony.Threads",4,0,1,0,5,7
"android.provider.Telephony.ThreadsColumns",n/a,n/a,n/a,n/a,0,n/a
"android.telephony.CellBroadcastMessage",6,0,2,0,57,47
"android.telephony.SmsCbCmasInfo",3,0,2,0,11,13
"android.telephony.SmsCbEtwsInfo",4,0,2,0,11,17
"android.telephony.SmsCbLocation",5,0,2,0,14,23
"android.telephony.SmsCbMessage",6,0,2,0,18,27
"android.telephony.SmsManager",10,0,12,0,16,39
"android.telephony.SmsMessage",7,0,9,0,63,63
"android.telephony.SmsMessage.MessageClass",1,n/a,0,n/a,0,0
"android.telephony.SmsMessage.SubmitPdu",2,0,0,0,2,2
"android.telephony.gsm.SmsManager",0,0,2,0,10,11
"android.telephony.gsm.SmsMessage",5,0,8,0,63,42
"android.telephony.gsm.SmsMessage.MessageClass",1,n/a,0,n/a,0,0
"android.telephony.gsm.SmsMessage.SubmitPdu",2,0,0,0,3,3
"com.android.internal.telephony.ATParseEx",1,0,0,0,2,2
"com.android.internal.telephony.ATResponseParser",0,0,1,0,8,27
"com.android.internal.telephony.AdnRecord",4,0,2,0,20,34
"com.android.internal.telephony.AdnRecordCache",3,0,1,0,16,44
"com.android.internal.telephony.AdnRecordLoader",3,0,1,0,5,23
"com.android.internal.telephony.ApnContext",1,0,3,0,29,44
"com.android.internal.telephony.ApnSetting",3,0,2,0,5,15
"com.android.internal.telephony.BaseCommands",2,0,44,2,100,111
"com.android.internal.telephony.Call",10,0,6,3,20,27
"com.android.internal.telephony.Call.State",10,n/a,3,n/a,3,3
"com.android.internal.telephony.CallForwardInfo",1,0,0,0,1,2
