Class,OCavg,WMC
"com.android.internal.telephony.cat.CommandParamsFactory","5,14",113
"com.android.internal.telephony.cat.ComprehensionTlv","2,50",20
"com.android.internal.telephony.cat.ComprehensionTlvTag","1,67",5
"com.android.internal.telephony.cat.DTTZResponseData","2,75",11
"com.android.internal.telephony.cat.DeviceIdentities","1,00",1
"com.android.internal.telephony.cat.DisplayTextParams","1,50",3
"com.android.internal.telephony.cat.Duration","1,00",6
"com.android.internal.telephony.cat.Duration.TimeUnit","1,00",2
"com.android.internal.telephony.cat.FontSize","2,00",4
"com.android.internal.telephony.cat.GetInkeyInputResponseData","4,00",12
"com.android.internal.telephony.cat.GetInputParams","1,50",3
"com.android.internal.telephony.cat.IconId","1,00",1
"com.android.internal.telephony.cat.IconLoader","3,13",47
"com.android.internal.telephony.cat.ImageDescriptor","1,00",2
"com.android.internal.telephony.cat.Input","2,71",19
"com.android.internal.telephony.cat.Item","1,00",7
"com.android.internal.telephony.cat.ItemsIconId","1,00",1
"com.android.internal.telephony.cat.LanguageResponseData","2,50",5
"com.android.internal.telephony.cat.LaunchBrowserMode",n/a,0
"com.android.internal.telephony.cat.LaunchBrowserParams","1,50",3
"com.android.internal.telephony.cat.Menu","2,67",16
"com.android.internal.telephony.cat.PlayToneParams","1,50",3
"com.android.internal.telephony.cat.PresentationType",n/a,0
"com.android.internal.telephony.cat.ResponseData","2,00",2
"com.android.internal.telephony.cat.ResultCode","1,67",5
"com.android.internal.telephony.cat.ResultException","1,22",11
"com.android.internal.telephony.cat.RilMessage","1,00",2
"com.android.internal.telephony.cat.RilMessageDecoder","1,67",10
"com.android.internal.telephony.cat.RilMessageDecoder.StateCmdParamsReady","2,00",2
"com.android.internal.telephony.cat.RilMessageDecoder.StateStart","3,00",3
"com.android.internal.telephony.cat.SelectItemParams","3,00",6
"com.android.internal.telephony.cat.SelectItemResponseData","1,00",2
"com.android.internal.telephony.cat.TextAlignment","2,00",4
"com.android.internal.telephony.cat.TextAttribute","1,00",1
"com.android.internal.telephony.cat.TextColor","2,00",4
"com.android.internal.telephony.cat.TextMessage","2,33",14
"com.android.internal.telephony.cat.Tone","1,29",9
"com.android.internal.telephony.cat.ToneSettings","1,17",7
"com.android.internal.telephony.cat.ValueObject",n/a,0
"com.android.internal.telephony.cat.ValueParser","2,10",21
"com.android.internal.telephony.cdma.CDMALTEPhone","1,89",34
"com.android.internal.telephony.cdma.CDMALTEPhone.NetworkSelectMessage",n/a,0
"com.android.internal.telephony.cdma.CDMAPhone","1,70",236
"com.android.internal.telephony.cdma.CdmaCall","2,00",34
"com.android.internal.telephony.cdma.CdmaCallTracker","3,47",177
"com.android.internal.telephony.cdma.CdmaCallWaitingNotification","3,00",6
"com.android.internal.telephony.cdma.CdmaConnection","2,81",149
"com.android.internal.telephony.cdma.CdmaConnection.MyHandler","2,00",4
"com.android.internal.telephony.cdma.CdmaDataConnection","1,71",12
"com.android.internal.telephony.cdma.CdmaDataConnectionTracker","3,22",174
