Class,OCavg,WMC
"uk.ac.ed.ph.aardvark.processor.views.AbstractOrganisationTreeNodeViewStrategy","4,00",4
"uk.ac.ed.ph.aardvark.processor.views.ComplexFigureDynamicViewStrategy","4,00",4
"uk.ac.ed.ph.aardvark.processor.views.CoreContentNodeSlideshowViewStrategy","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.CoreContentNodeSlideshowViewStrategy.SlideBreakFixerFilter","4,67",28
"uk.ac.ed.ph.aardvark.processor.views.CoreContentNodeWebViewStrategy","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.DeploymentFilesystemDeleteViewStrategy","4,00",4
"uk.ac.ed.ph.aardvark.processor.views.DeploymentFilesystemExecuteViewStrategy","6,00",6
"uk.ac.ed.ph.aardvark.processor.views.DeploymentFilesystemStatusViewStrategy","2,00",2
"uk.ac.ed.ph.aardvark.processor.views.DeploymentNodeWebViewStrategy","4,00",4
"uk.ac.ed.ph.aardvark.processor.views.DeploymentPaperPDFViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.DeploymentPaperZIPViewStrategy","2,00",2
"uk.ac.ed.ph.aardvark.processor.views.DeploymentPaperZIPViewStrategy.Bundler","1,67",10
"uk.ac.ed.ph.aardvark.processor.views.DeploymentSlideshowBundlerViewStrategy","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.DeploymentSlideshowFramelessViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.DeploymentWebBundlerViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.DeploymentWebFramelessViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.DeploymentWebNavigationViewStrategy","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.DeploymentWebTopPageViewStrategy","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.ExternalResourceWebViewStrategy","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.FlashWebViewStrategy","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.ImageDynamicViewStrategy","4,00",4
"uk.ac.ed.ph.aardvark.processor.views.LaTeXMacroDocWebViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.MasterNoMathMLViewStrategy","3,00",3
"uk.ac.ed.ph.aardvark.processor.views.MasterNoMathMLViewStrategy.ImageSavingCallback","1,33",8
"uk.ac.ed.ph.aardvark.processor.views.NodePaperPDFViewStrategy","2,00",6
"uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy","2,75",22
"uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeNodeWebViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeWebFramesetViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeWebNavigationViewStrategy","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.SVGDynamicViewStrategy","4,00",4
"uk.ac.ed.ph.aardvark.processor.views.TextAsXMLViewStrategy","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.TextAsXMLViewStrategy.SAXResourceReaderCallback","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.TextualNodeWebViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.XfigFigureDynamicBitmapViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.XfigFigureDynamicEPSViewStrategy","2,00",2
"uk.ac.ed.ph.aardvark.processor.views.custom.AbstractCompSimPaperCoursebookViewStrategy","2,00",2
"uk.ac.ed.ph.aardvark.processor.views.custom.AbstractCompSimPaperCoursebookViewStrategy.Bundler","2,14",15
"uk.ac.ed.ph.aardvark.processor.views.custom.CompSimPaperStaffCoursebookViewStrategy","1,00",3
"uk.ac.ed.ph.aardvark.processor.views.custom.CompSimPaperStudentCoursebookViewStrategy","1,00",3
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1APaperHandbookViewStrategy","2,00",2
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1APaperHandbookViewStrategy.Bundler","1,92",23
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1ATutorHandbookViewStrategy","2,00",2
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1ATutorHandbookViewStrategy.Bundler","1,57",11
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1BPart1CourseBookletViewStrategy","2,00",2
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1BPart1CourseBookletViewStrategy.Bundler","1,17",7
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractFlatteningResourceLinkFixupStrategy","1,57",11
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractFlatteningResourceLinkFixupStrategy.GroupInfo","1,00",4
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder","3,14",22
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSBundleMetadata","3,00",3
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSBundleMetadataWriterStrategy","2,67",8
