Chidamber-Kemerer metrics,Qui, 26 out 2017 14:38:07 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.commons.lang3.mutable.MutableShort",2,2,1,0,28,26
"org.apache.commons.lang3.reflect.ConstructorUtils",5,1,1,0,23,23
"org.apache.commons.lang3.reflect.FieldUtils",3,1,1,0,47,60
"org.apache.commons.lang3.reflect.MemberUtils",5,1,3,0,20,20
"org.apache.commons.lang3.reflect.MethodUtils",8,1,1,0,34,48
"org.apache.commons.lang3.reflect.TypeUtils",3,1,3,0,65,143
"org.apache.commons.lang3.text.CompositeFormat",1,2,3,0,10,6
"org.apache.commons.lang3.text.ExtendedMessageFormat",6,3,5,1,73,71
"org.apache.commons.lang3.text.FormatFactory",n/a,n/a,n/a,n/a,1,n/a
"org.apache.commons.lang3.text.FormattableUtils",4,1,1,0,19,9
"org.apache.commons.lang3.text.StrBuilder",13,1,4,8,163,341
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader",2,2,3,0,14,16
"org.apache.commons.lang3.text.StrBuilder.StrBuilderTokenizer",2,2,2,0,8,5
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter",1,2,7,0,14,8
"org.apache.commons.lang3.text.StrLookup",3,1,4,1,8,4
"org.apache.commons.lang3.text.StrLookup.MapStrLookup",1,2,1,0,4,4
"org.apache.commons.lang3.text.StrMatcher",15,1,10,6,26,20
"org.apache.commons.lang3.text.StrMatcher.CharMatcher",3,2,1,0,3,3
"org.apache.commons.lang3.text.StrMatcher.CharSetMatcher",2,2,1,0,6,3
"org.apache.commons.lang3.text.StrMatcher.NoMatcher",1,2,1,0,3,2
"org.apache.commons.lang3.text.StrMatcher.StringMatcher",3,2,1,0,4,5
"org.apache.commons.lang3.text.StrMatcher.TrimMatcher",1,2,1,0,3,3
"org.apache.commons.lang3.text.StrSubstitutor",5,1,1,1,84,78
"org.apache.commons.lang3.text.StrTokenizer",7,1,4,4,95,101
"org.apache.commons.lang3.text.WordUtils",5,1,2,0,35,47
"org.apache.commons.lang3.text.translate.AggregateTranslator",3,2,1,0,4,4
"org.apache.commons.lang3.text.translate.CharSequenceTranslator",17,1,2,8,18,10
"org.apache.commons.lang3.text.translate.CodePointTranslator",3,2,1,2,3,2
"org.apache.commons.lang3.text.translate.EntityArrays",3,1,11,0,12,12
"org.apache.commons.lang3.text.translate.LookupTranslator",3,2,1,0,9,9
"org.apache.commons.lang3.text.translate.NumericEntityEscaper",3,3,3,0,10,10
"org.apache.commons.lang3.text.translate.NumericEntityUnescaper",5,2,1,0,14,16
"org.apache.commons.lang3.text.translate.NumericEntityUnescaper.OPTION",2,n/a,0,n/a,0,0
"org.apache.commons.lang3.text.translate.OctalUnescaper",3,2,1,0,8,4
"org.apache.commons.lang3.text.translate.UnicodeEscaper",4,3,3,0,9,14
"org.apache.commons.lang3.text.translate.UnicodeUnescaper",3,2,1,0,9,5
"org.apache.commons.lang3.time.DateFormatUtils",5,1,2,0,25,17
"org.apache.commons.lang3.time.DateUtils",5,1,5,0,89,143
"org.apache.commons.lang3.time.DateUtils.DateIterator",1,1,2,0,11,5
"org.apache.commons.lang3.time.DurationFormatUtils",6,1,1,0,40,77
"org.apache.commons.lang3.time.DurationFormatUtils.Token",4,1,2,0,15,16
"org.apache.commons.lang3.time.FastDateFormat",24,2,4,0,93,92
"org.apache.commons.lang3.time.FastDateFormat.CharacterLiteral",2,1,2,0,4,3
"org.apache.commons.lang3.time.FastDateFormat.NumberRule",n/a,n/a,n/a,n/a,1,n/a
"org.apache.commons.lang3.time.FastDateFormat.PaddedNumberField",3,1,2,0,11,9
"org.apache.commons.lang3.time.FastDateFormat.Rule",n/a,n/a,n/a,n/a,2,n/a
"org.apache.commons.lang3.time.FastDateFormat.StringLiteral",2,1,1,0,5,3
"org.apache.commons.lang3.time.FastDateFormat.TextField",3,1,1,0,6,5
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneDisplayKey",1,1,0,0,7,6
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNameRule",2,1,1,0,9,4
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNumberRule",2,1,2,0,5,5
"org.apache.commons.lang3.time.FastDateFormat.TwelveHourField",3,1,1,0,8,5
"org.apache.commons.lang3.time.FastDateFormat.TwentyFourHourField",3,1,1,0,8,5
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitMonthField",2,1,2,0,7,4
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitNumberField",2,1,2,0,8,5
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitYearField",2,1,2,0,7,4
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedMonthField",2,1,2,0,7,5
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedNumberField",2,1,2,0,8,6
"org.apache.commons.lang3.time.FormatCache",2,1,1,1,16,13
"org.apache.commons.lang3.time.FormatCache.MultipartKey",1,1,0,0,5,8
"org.apache.commons.lang3.time.StopWatch",2,1,1,0,21,28
"org.apache.commons.lang3.tuple.ImmutablePair",4,2,4,0,6,5
"org.apache.commons.lang3.tuple.MutablePair",3,2,3,0,8,8
"org.apache.commons.lang3.tuple.Pair",13,1,2,2,23,12

