Package,PDcy,PDpt
"engine.org.apache.derby.impl.services.stream",5,0
"engine.org.apache.derby.impl.services.timer",3,0
"engine.org.apache.derby.impl.services.uuid",4,0
"engine.org.apache.derby.impl.sql",25,4
"engine.org.apache.derby.impl.sql.catalog",26,2
"engine.org.apache.derby.impl.sql.compile",29,7
"engine.org.apache.derby.impl.sql.conn",28,2
"engine.org.apache.derby.impl.sql.depend",11,1
"engine.org.apache.derby.impl.sql.execute",32,7
"engine.org.apache.derby.impl.sql.execute.rts",6,3
"engine.org.apache.derby.impl.store",0,0
"engine.org.apache.derby.impl.store.access",19,1
"engine.org.apache.derby.impl.store.access.btree",15,2
"engine.org.apache.derby.impl.store.access.btree.index",14,0
"engine.org.apache.derby.impl.store.access.conglomerate",8,5
"engine.org.apache.derby.impl.store.access.heap",17,0
"engine.org.apache.derby.impl.store.access.sort",14,0
"engine.org.apache.derby.impl.store.raw",21,0
"engine.org.apache.derby.impl.store.raw.data",25,0
"engine.org.apache.derby.impl.store.raw.log",22,2
"engine.org.apache.derby.impl.store.raw.xact",21,0
"engine.org.apache.derby.impl.store.replication",5,2
"engine.org.apache.derby.impl.store.replication.buffer",2,1
"engine.org.apache.derby.impl.store.replication.master",12,0
"engine.org.apache.derby.impl.store.replication.net",5,2
"engine.org.apache.derby.impl.store.replication.slave",10,0
"engine.org.apache.derby.io",0,19
"engine.org.apache.derby.jdbc",23,7
"engine.org.apache.derby.loc",0,0
"engine.org.apache.derby.mbeans",2,5
"engine.org.apache.derby.osgi",0,0
"engine.org.apache.derby.security",1,6
"engine.org.apache.derby.vti",2,5
"shared",0,0
"shared.org.apache.derby.shared",0,0
"shared.org.apache.derby.shared.common.error",0,3
"shared.org.apache.derby.shared.common.i18n",1,3
"shared.org.apache.derby.shared.common.reference",0,19
"shared.org.apache.derby.shared.common.sanity",0,7
"storeless",0,0
"storeless.org.apache.derby",0,0
"storeless.org.apache.derby.impl.storeless",17,0
"testing",0,0
"testing.org.apache.derby",1,0
"testing.org.apache.derby.client.am",2,0
"testing.org.apache.derby.impl.drda",0,0
"testing.org.apache.derby.impl.jdbc",4,0
"testing.org.apache.derbyTesting.functionTests.harness",6,3
"testing.org.apache.derbyTesting.functionTests.master",0,0
"testing.org.apache.derbyTesting.functionTests.master.DerbyNet",0,0
"testing.org.apache.derbyTesting.functionTests.master.DerbyNet.ibm15",0,0
"testing.org.apache.derbyTesting.functionTests.master.DerbyNet.ver2.6",0,0
"testing.org.apache.derbyTesting.functionTests.master.DerbyNet.ver2.8",0,0
"testing.org.apache.derbyTesting.functionTests.master.DerbyNetClient",0,0
"testing.org.apache.derbyTesting.functionTests.master.ibm14",0,0
"testing.org.apache.derbyTesting.functionTests.master.ibm15",0,0
"testing.org.apache.derbyTesting.functionTests.master.j9_13",0,0
"testing.org.apache.derbyTesting.functionTests.master.j9_22",0,0
"testing.org.apache.derbyTesting.functionTests.master.j9_foundation",0,0
"testing.org.apache.derbyTesting.functionTests.master.jdk16",0,0
"testing.org.apache.derbyTesting.functionTests.multi.stress",0,0
"testing.org.apache.derbyTesting.functionTests.suites",2,2
"testing.org.apache.derbyTesting.functionTests.testData",0,0
"testing.org.apache.derbyTesting.functionTests.testData.ConnectionMethods",0,0
"testing.org.apache.derbyTesting.functionTests.testData.ImportExport",0,0
"testing.org.apache.derbyTesting.functionTests.testData.ResultSetStream",0,0
"testing.org.apache.derbyTesting.functionTests.testData.serializedDataSources",1,0
"testing.org.apache.derbyTesting.functionTests.testData.v1",0,0
"testing.org.apache.derbyTesting.functionTests.testData.v2",0,0
"testing.org.apache.derbyTesting.functionTests.tests.demo",2,0
"testing.org.apache.derbyTesting.functionTests.tests.derbynet",12,1
"testing.org.apache.derbyTesting.functionTests.tests.engine",1,0
"testing.org.apache.derbyTesting.functionTests.tests.i18n",2,0
"testing.org.apache.derbyTesting.functionTests.tests.i18n.data",0,0
"testing.org.apache.derbyTesting.functionTests.tests.jdbc4",8,0
"testing.org.apache.derbyTesting.functionTests.tests.jdbcapi",9,4
"testing.org.apache.derbyTesting.functionTests.tests.junitTests.compatibility",4,1
"testing.org.apache.derbyTesting.functionTests.tests.junitTests.derbyNet",2,0
"testing.org.apache.derbyTesting.functionTests.tests.lang",16,2
"testing.org.apache.derbyTesting.functionTests.tests.lang.xmlTestFiles",0,0
"testing.org.apache.derbyTesting.functionTests.tests.largedata",1,0
"testing.org.apache.derbyTesting.functionTests.tests.management",1,0
"testing.org.apache.derbyTesting.functionTests.tests.memory",1,0
"testing.org.apache.derbyTesting.functionTests.tests.nist",2,1
"testing.org.apache.derbyTesting.functionTests.tests.perf",2,0
"testing.org.apache.derbyTesting.functionTests.tests.replicationTests",7,1
"testing.org.apache.derbyTesting.functionTests.tests.store",10,1
"testing.org.apache.derbyTesting.functionTests.tests.storetests",2,0
"testing.org.apache.derbyTesting.functionTests.tests.tools",6,1
"testing.org.apache.derbyTesting.functionTests.tests.unit",0,0
"testing.org.apache.derbyTesting.functionTests.tests.upgradeTests",2,0
"testing.org.apache.derbyTesting.functionTests.util",16,12
"testing.org.apache.derbyTesting.functionTests.util.StaticInitializers",0,0
"testing.org.apache.derbyTesting.functionTests.util.corruptio",2,1
"testing.org.apache.derbyTesting.functionTests.util.streams",0,9
"testing.org.apache.derbyTesting.junit",4,27
"testing.org.apache.derbyTesting.perf",0,0
"testing.org.apache.derbyTesting.perf.basic",1,0
"testing.org.apache.derbyTesting.perf.basic.jdbc",1,0
"testing.org.apache.derbyTesting.perf.clients",2,0
"testing.org.apache.derbyTesting.system.mailjdbc",1,2
"testing.org.apache.derbyTesting.system.mailjdbc.schema",0,0
"testing.org.apache.derbyTesting.system.mailjdbc.tasks",2,1
"testing.org.apache.derbyTesting.system.mailjdbc.utils",3,2
"testing.org.apache.derbyTesting.system.nstest",3,3
"testing.org.apache.derbyTesting.system.nstest.init",3,1
"testing.org.apache.derbyTesting.system.nstest.tester",2,1
"testing.org.apache.derbyTesting.system.nstest.utils",1,3
"testing.org.apache.derbyTesting.system.oe",0,0
"testing.org.apache.derbyTesting.system.oe.client",2,5
"testing.org.apache.derbyTesting.system.oe.direct",3,1
"testing.org.apache.derbyTesting.system.oe.load",2,1
"testing.org.apache.derbyTesting.system.oe.model",0,3
"testing.org.apache.derbyTesting.system.oe.routines",0,0
"testing.org.apache.derbyTesting.system.oe.run",4,1
"testing.org.apache.derbyTesting.system.oe.schema",0,0
"testing.org.apache.derbyTesting.system.oe.test",6,0
"testing.org.apache.derbyTesting.system.oe.util",1,5
"testing.org.apache.derbyTesting.system.optimizer",2,2
"testing.org.apache.derbyTesting.system.optimizer.query",2,1
"testing.org.apache.derbyTesting.system.optimizer.utils",1,2
"testing.org.apache.derbyTesting.system.sttest",3,0
"testing.org.apache.derbyTesting.system.sttest.tools",0,2
"testing.org.apache.derbyTesting.system.sttest.utils",3,1
"testing.org.apache.derbyTesting.unitTests",0,0
"testing.org.apache.derbyTesting.unitTests.crypto",3,0
"testing.org.apache.derbyTesting.unitTests.harness",6,4
"testing.org.apache.derbyTesting.unitTests.junit",9,0
"testing.org.apache.derbyTesting.unitTests.lang",7,0
"testing.org.apache.derbyTesting.unitTests.services",10,0
"testing.org.apache.derbyTesting.unitTests.store",24,0
"testing.org.apache.derbyTesting.unitTests.util",3,0
"tools",0,0
"tools.org.apache.derby.iapi.tools",3,0
"tools.org.apache.derby.iapi.tools.i18n",0,6
"tools.org.apache.derby.impl.tools",0,0
"tools.org.apache.derby.impl.tools.dblook",1,1
"tools.org.apache.derby.impl.tools.ij",4,2
"tools.org.apache.derby.impl.tools.sysinfo",1,2
"tools.org.apache.derby.loc",0,0
"tools.org.apache.derby.tools",5,18

