Class,OCavg,WMC
"org.gjt.sp.jedit.gui.IOProgressMonitor.WorkThreadHandler","1,00",4
"org.gjt.sp.jedit.gui.InputHandler","2,57",36
"org.gjt.sp.jedit.gui.JCheckBoxList","1,70",17
"org.gjt.sp.jedit.gui.JCheckBoxList.DummyRenderer","1,00",1
"org.gjt.sp.jedit.gui.JCheckBoxList.Entry","1,00",4
"org.gjt.sp.jedit.gui.JCheckBoxList.LabelRenderer","1,50",3
"org.gjt.sp.jedit.gui.KeyEventTranslator","6,75",54
"org.gjt.sp.jedit.gui.KeyEventTranslator.Key","1,75",7
"org.gjt.sp.jedit.gui.KeyEventWorkaround","7,67",46
"org.gjt.sp.jedit.gui.LogViewer","1,50",9
"org.gjt.sp.jedit.gui.LogViewer.ActionHandler","8,00",8
"org.gjt.sp.jedit.gui.LogViewer.ListHandler","1,25",5
"org.gjt.sp.jedit.gui.LogViewer.LogList","2,33",7
"org.gjt.sp.jedit.gui.MarkerViewer","2,67",24
"org.gjt.sp.jedit.gui.MarkerViewer.MouseHandler","2,00",2
"org.gjt.sp.jedit.gui.MarkerViewer.Renderer","4,00",4
"org.gjt.sp.jedit.gui.OptionsDialog","3,53",53
"org.gjt.sp.jedit.gui.OptionsDialog.OptionTreeModel","2,25",27
"org.gjt.sp.jedit.gui.OptionsDialog.PaneNameRenderer","4,00",8
"org.gjt.sp.jedit.gui.PanelWindowContainer","2,69",43
"org.gjt.sp.jedit.gui.PanelWindowContainer.ActionHandler","4,00",4
"org.gjt.sp.jedit.gui.PanelWindowContainer.ButtonLayout","4,17",25
"org.gjt.sp.jedit.gui.PanelWindowContainer.DockBorder","2,71",19
"org.gjt.sp.jedit.gui.PanelWindowContainer.DockableWindowCompare","1,00",1
"org.gjt.sp.jedit.gui.PanelWindowContainer.MenuMouseHandler","6,00",6
"org.gjt.sp.jedit.gui.PanelWindowContainer.RotatedTextIcon","2,25",9
"org.gjt.sp.jedit.gui.PasteFromListDialog","2,00",12
"org.gjt.sp.jedit.gui.PasteFromListDialog.ActionHandler","3,00",3
"org.gjt.sp.jedit.gui.PasteFromListDialog.ListHandler","1,00",1
"org.gjt.sp.jedit.gui.PasteFromListDialog.MouseHandler","2,00",2
"org.gjt.sp.jedit.gui.PasteFromListDialog.Renderer","3,50",7
"org.gjt.sp.jedit.gui.RegisterViewer","3,29",23
"org.gjt.sp.jedit.gui.RegisterViewer.DocumentHandler","1,20",6
"org.gjt.sp.jedit.gui.RegisterViewer.FocusHandler","1,00",2
"org.gjt.sp.jedit.gui.RegisterViewer.ListHandler","3,00",3
"org.gjt.sp.jedit.gui.RegisterViewer.MouseHandler","2,00",2
"org.gjt.sp.jedit.gui.RegisterViewer.Renderer","7,00",7
"org.gjt.sp.jedit.gui.RolloverButton","1,50",12
"org.gjt.sp.jedit.gui.RolloverButton.MouseOverHandler","1,50",3
"org.gjt.sp.jedit.gui.SelectLineRange","1,80",9
"org.gjt.sp.jedit.gui.SplashScreen","1,00",4
"org.gjt.sp.jedit.gui.StatusBar","4,36",61
"org.gjt.sp.jedit.gui.StatusBar.Clock","1,00",8
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus","1,00",7
