Chidamber-Kemerer metrics,Qui, 14 dez 2017 13:49:50 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.cassandra.auth.AllowAllAuthenticator",2,0,2,0,3,3
"org.apache.cassandra.auth.AllowAllAuthority",2,0,2,0,2,2
"org.apache.cassandra.auth.AuthenticatedUser",1,0,0,0,3,3
"org.apache.cassandra.auth.IAuthenticator",n/a,n/a,n/a,n/a,3,n/a
"org.apache.cassandra.auth.IAuthority",n/a,n/a,n/a,n/a,2,n/a
"org.apache.cassandra.auth.Permission",5,n/a,0,n/a,0,0
"org.apache.cassandra.auth.Resources",2,0,0,0,2,3
"org.apache.cassandra.auth.SimpleAuthenticator",8,0,2,0,10,14
"org.apache.cassandra.auth.SimpleAuthenticator.PasswordMode",1,n/a,0,n/a,0,0
"org.apache.cassandra.auth.SimpleAuthority",1,0,1,0,3,20
"org.apache.cassandra.cache.AutoSavingCache",11,0,2,0,19,19
"org.apache.cassandra.cache.AutoSavingCache.Writer",9,0,1,0,10,9
"org.apache.cassandra.cache.AutoSavingKeyCache",6,0,2,0,4,4
"org.apache.cassandra.cache.AutoSavingRowCache",4,0,2,0,4,4
"org.apache.cassandra.cache.ConcurrentLinkedHashCache",1,0,3,0,12,12
"org.apache.cassandra.cache.ConcurrentLinkedHashCacheProvider",2,0,1,0,1,1
"org.apache.cassandra.cache.FreeableMemory",1,0,2,0,6,10
"org.apache.cassandra.cache.ICache",n/a,n/a,n/a,n/a,9,n/a
"org.apache.cassandra.cache.IRowCacheProvider",n/a,n/a,n/a,n/a,1,n/a
"org.apache.cassandra.cache.InstrumentingCache",1,0,1,0,17,19
"org.apache.cassandra.cache.InstrumentingCacheMBean",n/a,n/a,n/a,n/a,6,n/a
"org.apache.cassandra.cache.SerializingCache",3,0,2,0,16,20
"org.apache.cassandra.cache.SerializingCacheProvider",3,0,1,0,4,2
"org.apache.cassandra.cli.CliClient",17,0,3,0,103,355
"org.apache.cassandra.cli.CliClient.AddKeyspaceArgument",1,n/a,0,n/a,0,0
"org.apache.cassandra.cli.CliClient.CfDefNamesComparator",1,0,1,0,1,1
"org.apache.cassandra.cli.CliClient.ColumnFamilyArgument",1,n/a,0,n/a,0,0
"org.apache.cassandra.cli.CliClient.Function",2,n/a,2,n/a,4,5
"org.apache.cassandra.cli.CliClient.KsDefNamesComparator",1,0,1,0,1,1
"org.apache.cassandra.cli.CliCommandHelp",0,0,0,0,0,0
"org.apache.cassandra.cli.CliCompiler",1,0,8,0,9,16
"org.apache.cassandra.cli.CliCompiler.ANTLRNoCaseStringStream",1,0,1,0,2,4
"org.apache.cassandra.cli.CliCompleter",0,0,1,0,2,2
"org.apache.cassandra.cli.CliMain",1,0,1,0,8,39
"org.apache.cassandra.cli.CliOptions",1,0,1,0,4,16
"org.apache.cassandra.cli.CliOptions.CLIOptions",1,0,2,0,2,2
"org.apache.cassandra.cli.CliSessionState",1,0,3,0,6,5
"org.apache.cassandra.cli.CliUserHelp",0,0,0,0,0,0
"org.apache.cassandra.cli.CliUtils",0,0,4,0,4,11
"org.apache.cassandra.client.RingCache",5,0,1,0,9,11
"org.apache.cassandra.concurrent.AIOExecutorService",0,0,2,0,14,14
"org.apache.cassandra.concurrent.Context",0,0,1,0,4,4
"org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor",4,0,4,1,8,16
"org.apache.cassandra.concurrent.IExecutorMBean",n/a,n/a,n/a,n/a,3,n/a
"org.apache.cassandra.concurrent.JMXConfigurableThreadPoolExecutor",0,0,0,0,1,1
"org.apache.cassandra.concurrent.JMXConfigurableThreadPoolExecutorMBean",n/a,n/a,n/a,n/a,2,n/a
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor",4,0,4,0,16,18
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutorMBean",n/a,n/a,n/a,n/a,2,n/a
"org.apache.cassandra.concurrent.NamedThreadFactory",3,0,1,0,3,3
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor",3,0,1,0,5,4
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture",1,0,1,0,10,11
"org.apache.cassandra.concurrent.Stage",11,n/a,2,n/a,2,6
"org.apache.cassandra.concurrent.StageManager",12,0,2,0,7,5
"org.apache.cassandra.config.CFMetaData",57,0,3,0,84,172
"org.apache.cassandra.config.ColumnDefinition",7,0,5,0,19,37
"org.apache.cassandra.config.Config",5,0,0,0,0,0
"org.apache.cassandra.config.Config.CommitLogSync",2,n/a,0,n/a,0,0
"org.apache.cassandra.config.Config.DiskAccessMode",2,n/a,0,n/a,0,0
"org.apache.cassandra.config.Config.RequestSchedulerId",3,n/a,0,n/a,0,0
"org.apache.cassandra.config.ConfigurationException",54,0,0,0,2,2
"org.apache.cassandra.config.DatabaseDescriptor",95,0,16,0,106,175
"org.apache.cassandra.config.EncryptionOptions",5,0,0,0,0,0
"org.apache.cassandra.config.EncryptionOptions.InternodeEncryption",4,n/a,0,n/a,0,0
"org.apache.cassandra.config.KSMetaData",15,0,3,0,18,31
"org.apache.cassandra.config.ReplicationStrategy",0,0,0,0,0,0
"org.apache.cassandra.config.RequestSchedulerOptions",2,0,0,0,0,0
"org.apache.cassandra.config.SeedProviderDef",0,0,0,0,1,1
"org.apache.cassandra.cql.AbstractModification",2,0,6,0,10,10
"org.apache.cassandra.cql.AlterTableStatement",6,0,1,0,11,12
"org.apache.cassandra.cql.AlterTableStatement.OperationType",1,n/a,0,n/a,0,0
"org.apache.cassandra.cql.Attributes",0,0,3,0,9,9
"org.apache.cassandra.cql.BatchStatement",2,0,3,0,7,8
"org.apache.cassandra.cql.CQLStatement",0,0,0,0,1,1
"org.apache.cassandra.cql.CreateColumnFamilyStatement",8,0,1,0,41,40
"org.apache.cassandra.cql.CreateIndexStatement",0,0,3,0,4,4
"org.apache.cassandra.cql.CreateKeyspaceStatement",4,0,1,0,8,9
"org.apache.cassandra.cql.DeleteStatement",10,0,2,0,16,13
"org.apache.cassandra.cql.DropIndexStatement",5,0,1,0,7,9
"org.apache.cassandra.cql.EntityType",1,n/a,0,n/a,0,0
"org.apache.cassandra.cql.Operation",1,0,1,0,4,5
"org.apache.cassandra.cql.Operation.OperationType",2,n/a,0,n/a,0,0
"org.apache.cassandra.cql.QueryProcessor",18,0,1,0,47,109
"org.apache.cassandra.cql.Relation",2,0,4,0,8,8
"org.apache.cassandra.cql.RelationType",1,n/a,1,n/a,1,6
"org.apache.cassandra.cql.SelectExpression",0,0,5,0,13,13
"org.apache.cassandra.cql.SelectStatement",3,0,6,0,26,25
"org.apache.cassandra.cql.StatementType",0,n/a,0,n/a,0,0
"org.apache.cassandra.cql.Term",7,0,1,0,16,25
"org.apache.cassandra.cql.TermType",1,n/a,1,n/a,1,5
"org.apache.cassandra.cql.UpdateStatement",12,0,3,0,26,32
"org.apache.cassandra.cql.WhereClause",2,0,2,0,17,24
"org.apache.cassandra.db.BinaryMemtable",6,0,1,0,11,13
"org.apache.cassandra.db.BinaryVerbHandler",3,0,1,0,6,2
"org.apache.cassandra.db.Column",7,0,7,0,34,43
"org.apache.cassandra.db.ColumnFamily",28,0,6,0,61,87
"org.apache.cassandra.db.ColumnFamilyNotDefinedException",0,0,0,0,1,1
"org.apache.cassandra.db.ColumnFamilySerializer",4,0,3,0,10,15
"org.apache.cassandra.db.ColumnFamilyStore",44,0,6,0,206,347
"org.apache.cassandra.db.ColumnFamilyStore.CacheType",5,n/a,0,n/a,2,2
"org.apache.cassandra.db.ColumnFamilyStoreMBean",n/a,n/a,n/a,n/a,51,n/a
"org.apache.cassandra.db.ColumnFamilyType",3,n/a,1,n/a,2,2
"org.apache.cassandra.db.ColumnIndexer",7,0,1,0,17,12
"org.apache.cassandra.db.ColumnSerializer",7,0,2,0,11,14
"org.apache.cassandra.db.ColumnSerializer.CorruptColumnException",1,0,0,0,1,1
"org.apache.cassandra.db.CounterColumn",11,0,2,0,36,38
"org.apache.cassandra.db.CounterMutation",8,0,3,0,21,39
"org.apache.cassandra.db.CounterMutationSerializer",2,0,2,0,5,2
"org.apache.cassandra.db.CounterMutationVerbHandler",3,0,1,0,4,2
"org.apache.cassandra.db.CounterUpdateColumn",2,0,3,0,10,9
"org.apache.cassandra.db.DBConstants",2,0,0,0,0,0
"org.apache.cassandra.db.DataTracker",9,0,1,0,52,69
"org.apache.cassandra.db.DataTracker.View",2,0,1,0,7,7
"org.apache.cassandra.db.DecoratedKey",41,0,1,0,12,11
"org.apache.cassandra.db.DefinitionsUpdateVerbHandler",9,0,1,0,8,6
"org.apache.cassandra.db.DefsTable",9,0,2,0,18,9
"org.apache.cassandra.db.DeletedColumn",3,0,6,0,12,12
"org.apache.cassandra.db.EchoedRow",3,1,2,0,11,5
"org.apache.cassandra.db.ExpiringColumn",5,0,2,0,17,15
"org.apache.cassandra.db.HintedHandOffManager",14,0,2,0,36,43
"org.apache.cassandra.db.HintedHandOffManagerMBean",n/a,n/a,n/a,n/a,3,n/a
"org.apache.cassandra.db.IColumn",n/a,n/a,n/a,n/a,20,n/a
"org.apache.cassandra.db.IColumnContainer",n/a,n/a,n/a,n/a,6,n/a
"org.apache.cassandra.db.IFlushable",n/a,n/a,n/a,n/a,1,n/a
"org.apache.cassandra.db.IMutation",n/a,n/a,n/a,n/a,5,n/a
"org.apache.cassandra.db.IndexScanCommand",8,0,1,0,11,3
"org.apache.cassandra.db.IndexScanCommand.IndexScanCommandSerializer",5,0,2,0,9,2
"org.apache.cassandra.db.KeyspaceNotDefinedException",0,0,0,0,1,1
"org.apache.cassandra.db.Memtable",8,0,3,0,25,53
"org.apache.cassandra.db.MemtableAllocator",2,0,1,0,7,10
"org.apache.cassandra.db.MemtableAllocator.Region",1,0,1,0,4,8
"org.apache.cassandra.db.MeteredFlusher",1,0,1,0,5,13
"org.apache.cassandra.db.RangeSliceCommand",10,0,2,0,15,6
"org.apache.cassandra.db.RangeSliceCommandSerializer",7,0,2,0,11,7
"org.apache.cassandra.db.RangeSliceReply",5,0,2,0,10,6
"org.apache.cassandra.db.ReadCommand",11,0,5,0,13,8
"org.apache.cassandra.db.ReadCommandSerializer",2,0,1,0,2,2
"org.apache.cassandra.db.ReadRepairVerbHandler",2,0,1,0,3,1
"org.apache.cassandra.db.ReadResponse",6,0,3,0,6,6
"org.apache.cassandra.db.ReadResponseSerializer",3,0,2,0,7,8
"org.apache.cassandra.db.ReadVerbHandler",9,0,1,0,14,7
"org.apache.cassandra.db.ReadVerbHandler.ReadContext",2,0,0,0,1,0
"org.apache.cassandra.db.Row",5,0,1,0,3,3
"org.apache.cassandra.db.RowIterator",2,0,2,0,5,7
"org.apache.cassandra.db.RowIteratorFactory",8,0,1,0,5,11
"org.apache.cassandra.db.RowIteratorFactory.ConvertToColumnIterator",4,0,1,0,3,2
"org.apache.cassandra.db.RowMutation",14,0,1,0,41,52
"org.apache.cassandra.db.RowMutation.RowMutationSerializer",3,0,2,0,8,6
"org.apache.cassandra.db.RowMutationVerbHandler",6,0,1,0,13,10
"org.apache.cassandra.db.RowSerializer",4,0,2,0,7,3
"org.apache.cassandra.db.SchemaCheckVerbHandler",4,0,1,0,7,1
"org.apache.cassandra.db.SliceByNamesReadCommand",5,0,1,0,8,5
"org.apache.cassandra.db.SliceByNamesReadCommandSerializer",3,0,2,0,5,5
"org.apache.cassandra.db.SliceFromReadCommand",5,0,1,0,9,5
"org.apache.cassandra.db.SliceFromReadCommandSerializer",3,0,2,0,5,2
"org.apache.cassandra.db.SuperColumn",8,0,6,0,39,59
"org.apache.cassandra.db.SuperColumnSerializer",5,0,2,0,14,10
"org.apache.cassandra.db.SystemTable",15,0,1,0,35,36
"org.apache.cassandra.db.Table",43,0,3,0,54,103
"org.apache.cassandra.db.Table.IndexBuilder",5,0,1,0,12,6
"org.apache.cassandra.db.TruncateResponse",3,0,1,0,7,3
"org.apache.cassandra.db.TruncateResponse.TruncateResponseSerializer",2,0,2,0,3,2
"org.apache.cassandra.db.TruncateVerbHandler",3,0,1,0,8,2
"org.apache.cassandra.db.Truncation",7,0,2,0,8,5
"org.apache.cassandra.db.TruncationSerializer",2,0,2,0,3,2
"org.apache.cassandra.db.UnserializableColumnFamilyException",0,0,0,0,1,1
"org.apache.cassandra.db.WriteResponse",3,0,4,0,10,6
"org.apache.cassandra.db.WriteResponse.WriteResponseSerializer",3,0,2,0,8,2
"org.apache.cassandra.db.columniterator.IColumnIterator",n/a,n/a,n/a,n/a,3,n/a
"org.apache.cassandra.db.columniterator.IdentityQueryFilter",5,1,1,0,3,2
"org.apache.cassandra.db.columniterator.IndexedSliceReader",11,0,4,0,13,16
"org.apache.cassandra.db.columniterator.IndexedSliceReader.BlockFetcher",n/a,n/a,n/a,n/a,1,n/a
"org.apache.cassandra.db.columniterator.IndexedSliceReader.IndexedBlockFetcher",10,0,1,0,9,11
"org.apache.cassandra.db.columniterator.IndexedSliceReader.SimpleBlockFetcher",5,0,1,0,5,7
"org.apache.cassandra.db.columniterator.SSTableNamesIterator",17,0,2,0,31,23
"org.apache.cassandra.db.columniterator.SSTableSliceIterator",8,0,5,0,16,13
"org.apache.cassandra.db.columniterator.SimpleAbstractColumnIterator",1,0,1,1,1,1
"org.apache.cassandra.db.columniterator.SimpleSliceReader",9,0,3,0,13,7
"org.apache.cassandra.db.commitlog.AbstractCommitLogExecutorService",0,0,7,0,7,7
"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService",2,0,3,0,14,19
"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.CheaterFutureTask",1,0,2,0,3,3
"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorServiceMBean",n/a,n/a,n/a,n/a,0,n/a
"org.apache.cassandra.db.commitlog.CommitLog",19,0,1,0,31,54
"org.apache.cassandra.db.commitlog.CommitLog.LogRecordAdder",1,0,1,0,5,4
"org.apache.cassandra.db.commitlog.CommitLogSegment",7,0,3,0,30,24
"org.apache.cassandra.db.commitlog.ICommitLogExecutorService",n/a,n/a,n/a,n/a,4,n/a
"org.apache.cassandra.db.commitlog.PeriodicCommitLogExecutorService",1,0,3,0,8,16
"org.apache.cassandra.db.commitlog.PeriodicCommitLogExecutorServiceMBean",n/a,n/a,n/a,n/a,0,n/a
"org.apache.cassandra.db.commitlog.ReplayPosition",11,0,1,0,6,13
"org.apache.cassandra.db.commitlog.ReplayPosition.ReplayPositionSerializer",4,0,2,0,3,2
"org.apache.cassandra.db.compaction.AbstractCompactedRow",3,0,4,1,5,1
"org.apache.cassandra.db.compaction.CompactionController",8,0,3,0,21,20
"org.apache.cassandra.db.compaction.CompactionInfo",5,0,3,0,8,8
"org.apache.cassandra.db.compaction.CompactionInfo.Holder",n/a,n/a,n/a,n/a,1,n/a
"org.apache.cassandra.db.compaction.CompactionIterator",9,1,3,0,21,20
"org.apache.cassandra.db.compaction.CompactionManager",25,0,4,0,59,149
"org.apache.cassandra.db.compaction.CompactionManager.CleanupInfo",1,0,1,0,2,2
