Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"org.apache.commons.lang3.AnnotationUtils",6,1,22,23,29,1,0,2,330,210,0,11,0,"4,50",9,51,54
"org.apache.commons.lang3.ArrayUtils",31,20,235,255,28,1,0,4,5.518,2.035,0,11,0,"2,70",213,278,602
"org.apache.commons.lang3.BitField",1,2,30,32,0,1,0,1,244,67,0,11,0,"1,28",17,18,23
"org.apache.commons.lang3.BooleanUtils",5,0,52,52,30,1,0,19,1.018,363,0,11,0,"3,12",39,50,125
"org.apache.commons.lang3.CharEncoding",1,6,13,19,0,1,0,1,75,18,0,11,0,"2,00",1,2,2
"org.apache.commons.lang3.CharRange",4,5,29,34,1,1,2,6,223,91,0,10,3,"1,79",13,20,25
"org.apache.commons.lang3.CharRange.CharacterIterator",1,3,21,24,1,1,1,2,85,55,0,12,1,"2,80",2,8,14
"org.apache.commons.lang3.CharSequenceUtils",2,0,20,20,0,1,0,7,170,69,0,11,0,"2,62",7,19,21
"org.apache.commons.lang3.CharSet",5,8,20,28,3,1,1,2,234,91,0,8,3,"2,62",6,28,21
"org.apache.commons.lang3.CharSetUtils",4,0,19,19,32,1,0,1,192,75,0,11,0,"3,00",6,17,21
"org.apache.commons.lang3.CharUtils",5,4,35,39,28,1,0,15,509,140,0,11,0,"1,70",22,32,39
"org.apache.commons.lang3.ClassUtils",15,8,50,58,28,1,0,6,1.007,472,0,11,0,"3,29",35,91,125
"org.apache.commons.lang3.EnumUtils",3,0,21,21,29,1,0,5,172,66,0,11,0,"1,67",8,24,15
"org.apache.commons.lang3.JavaVersion",10,13,30,43,0,n/a,2,2,134,50,n/a,18,1,"2,80",4,6,14
"org.apache.commons.lang3.LocaleUtils",2,2,21,23,1,1,0,4,242,117,0,11,0,"3,33",8,32,30
"org.apache.commons.lang3.LocaleUtils.SyncAvoid",1,2,12,14,1,1,0,0,13,9,0,11,0,n/a,0,7,0
"org.apache.commons.lang3.ObjectUtils",15,1,32,33,28,1,0,10,516,185,0,11,0,"2,75",18,66,55
"org.apache.commons.lang3.ObjectUtils.Null",2,1,14,15,28,1,1,1,35,9,0,11,0,"1,00",1,3,2
"org.apache.commons.lang3.RandomStringUtils",2,1,24,25,1,1,0,1,286,96,0,11,0,"2,17",11,20,26
"org.apache.commons.lang3.Range",2,6,36,42,1,1,1,1,425,174,0,8,3,"1,96",23,36,47
"org.apache.commons.lang3.Range.ComparableComparator",1,3,35,38,0,n/a,3,1,15,7,n/a,27,0,"1,00",1,2,1
"org.apache.commons.lang3.SerializationException",2,6,52,58,0,4,1,0,54,15,0,26,0,"1,00",0,8,4
"org.apache.commons.lang3.SerializationUtils",9,0,18,18,2,1,0,2,182,81,0,11,0,"2,17",4,22,13
"org.apache.commons.lang3.SerializationUtils.ClassLoaderAwareObjectInputStream",1,15,108,123,0,3,5,1,44,16,0,50,1,"1,00",1,7,2
"org.apache.commons.lang3.StringEscapeUtils",12,12,25,37,41,1,0,12,461,114,0,11,0,"1,00",12,30,13
"org.apache.commons.lang3.StringEscapeUtils.CsvEscaper",4,4,17,21,31,2,0,1,24,21,0,14,0,"3,00",1,9,3
"org.apache.commons.lang3.StringEscapeUtils.CsvUnescaper",4,4,17,21,31,2,0,1,26,24,0,14,0,"4,00",1,10,4
"org.apache.commons.lang3.StringUtils",28,11,177,188,28,1,0,26,6.242,2.088,0,11,0,"3,66",164,251,604
"org.apache.commons.lang3.SystemUtils",15,74,26,100,1,1,0,9,1.272,136,0,11,0,"1,36",13,23,19
"org.apache.commons.lang3.Validate",12,18,51,69,28,1,0,21,990,237,0,11,0,"1,87",22,62,73
"org.apache.commons.lang3.builder.Builder",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.apache.commons.lang3.builder.CompareToBuilder",6,1,43,44,28,1,1,1,958,412,0,11,0,"4,47",28,53,134
"org.apache.commons.lang3.builder.EqualsBuilder",10,2,47,49,28,1,1,1,872,411,0,11,0,"3,35",28,66,114
"org.apache.commons.lang3.builder.HashCodeBuilder",8,3,48,51,28,1,1,1,889,273,0,10,1,"2,17",30,64,76
"org.apache.commons.lang3.builder.IDKey",2,2,15,17,0,1,0,0,49,23,0,9,2,"1,67",2,4,5
"org.apache.commons.lang3.builder.ReflectionToStringBuilder",10,7,96,103,28,2,1,2,635,153,0,63,1,"1,58",18,59,41
"org.apache.commons.lang3.builder.StandardToStringStyle",2,21,161,182,29,2,1,40,478,166,0,78,40,"1,00",20,82,41
"org.apache.commons.lang3.builder.ToStringBuilder",22,4,76,80,28,1,1,8,971,270,1,10,1,"1,10",59,95,69
"org.apache.commons.lang3.builder.ToStringStyle",22,27,124,151,28,1,1,1,1.836,730,8,11,0,"1,87",24,155,209
"org.apache.commons.lang3.builder.ToStringStyle.DefaultToStringStyle",1,21,122,143,28,2,1,1,30,9,0,118,0,"1,00",1,3,2
"org.apache.commons.lang3.builder.ToStringStyle.MultiLineToStringStyle",2,21,122,143,28,2,1,1,29,13,0,118,0,"1,00",1,7,2
"org.apache.commons.lang3.builder.ToStringStyle.NoFieldNameToStringStyle",1,21,122,143,28,2,1,1,27,10,0,118,0,"1,00",1,4,2
"org.apache.commons.lang3.builder.ToStringStyle.ShortPrefixToStringStyle",1,21,122,143,28,2,1,1,27,11,0,118,0,"1,00",1,5,2
"org.apache.commons.lang3.builder.ToStringStyle.SimpleToStringStyle",1,21,122,143,28,2,1,1,30,14,0,118,0,"1,00",1,8,2
"org.apache.commons.lang3.concurrent.AtomicInitializer",2,1,15,16,5,1,1,1,82,14,1,11,0,"3,00",2,5,3
"org.apache.commons.lang3.concurrent.AtomicSafeInitializer",3,2,15,17,5,1,1,1,71,16,1,11,0,"3,00",2,6,3
"org.apache.commons.lang3.concurrent.BackgroundInitializer",12,3,26,29,6,1,1,2,257,70,4,11,0,"1,33",10,22,16
"org.apache.commons.lang3.concurrent.BackgroundInitializer.InitializationTask",1,1,15,16,6,1,1,1,28,15,0,11,0,"1,50",1,4,3
"org.apache.commons.lang3.concurrent.BasicThreadFactory",2,6,22,28,2,1,1,1,194,58,0,11,0,"1,56",7,22,14
"org.apache.commons.lang3.concurrent.BasicThreadFactory.Builder",3,5,20,25,2,1,1,1,128,53,0,11,0,"1,43",6,11,10
"org.apache.commons.lang3.concurrent.CallableBackgroundInitializer",2,4,30,34,7,2,1,2,101,21,0,19,0,"1,25",1,7,5
"org.apache.commons.lang3.concurrent.ConcurrentException",17,6,46,52,4,3,1,0,49,12,0,26,0,"1,00",0,7,3
"org.apache.commons.lang3.concurrent.ConcurrentInitializer",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.apache.commons.lang3.concurrent.ConcurrentRuntimeException",2,6,51,57,4,4,1,0,51,12,0,26,0,"1,00",0,7,3
"org.apache.commons.lang3.concurrent.ConcurrentUtils",6,0,25,25,4,1,0,5,283,88,0,11,0,"1,92",9,23,25
"org.apache.commons.lang3.concurrent.ConcurrentUtils.ConstantFuture",1,1,23,24,0,1,1,4,52,21,0,11,0,"1,00",5,6,6
"org.apache.commons.lang3.concurrent.ConstantInitializer",5,2,19,21,34,1,1,1,100,33,0,8,3,"1,50",5,12,9
"org.apache.commons.lang3.concurrent.LazyInitializer",3,1,15,16,5,1,1,1,97,16,1,11,0,"3,00",2,2,3
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer",4,4,31,35,8,2,1,1,180,62,0,18,1,"2,40",2,24,12
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults",4,3,20,23,7,1,0,1,124,42,0,11,0,"1,12",7,14,9
"org.apache.commons.lang3.concurrent.TimedSemaphore",3,13,28,41,0,1,0,1,363,111,1,11,0,"1,59",10,26,27
"org.apache.commons.lang3.event.EventListenerSupport",6,4,26,30,30,1,1,2,232,73,1,11,0,"1,07",5,38,15
"org.apache.commons.lang3.event.EventListenerSupport.ProxyInvocationHandler",2,1,14,15,30,1,1,1,25,9,1,11,0,"2,00",1,2,2
"org.apache.commons.lang3.event.EventUtils",3,0,14,14,32,1,0,1,50,23,0,11,0,"1,00",0,13,2
"org.apache.commons.lang3.event.EventUtils.EventBindingInvocationHandler",2,3,16,19,31,1,1,1,45,23,0,11,0,"1,67",2,12,5
"org.apache.commons.lang3.exception.CloneFailedException",2,6,51,57,0,4,1,0,39,12,0,26,0,"1,00",0,6,3
"org.apache.commons.lang3.exception.ContextedException",4,7,64,71,32,3,2,2,208,57,0,25,1,"1,07",9,26,15
"org.apache.commons.lang3.exception.ContextedRuntimeException",4,7,69,76,32,4,2,2,208,57,0,25,1,"1,07",9,26,15
"org.apache.commons.lang3.exception.DefaultExceptionContext",10,2,26,28,31,1,2,1,117,80,1,11,0,"2,71",7,28,19
"org.apache.commons.lang3.exception.ExceptionContext",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7,n/a
"org.apache.commons.lang3.exception.ExceptionUtils",9,2,37,39,29,1,0,1,633,242,0,11,0,"2,48",20,62,62
"org.apache.commons.lang3.math.Fraction",1,18,54,72,0,2,2,1,890,441,0,10,3,"3,29",33,59,112
"org.apache.commons.lang3.math.IEEE754rUtils",2,0,24,24,1,1,0,1,226,102,0,11,0,"2,67",12,19,32
"org.apache.commons.lang3.math.NumberUtils",6,18,59,77,29,1,0,20,1.307,632,0,11,0,"3,79",46,89,178
"org.apache.commons.lang3.mutable.Mutable",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"org.apache.commons.lang3.mutable.MutableBoolean",2,2,29,31,1,1,3,1,153,55,0,8,3,"1,29",9,19,18
"org.apache.commons.lang3.mutable.MutableByte",2,2,45,47,1,2,3,1,237,88,0,9,4,"1,13",11,28,26
"org.apache.commons.lang3.mutable.MutableDouble",2,2,46,48,1,2,3,1,265,89,0,10,3,"1,00",12,33,24
"org.apache.commons.lang3.mutable.MutableFloat",2,2,46,48,1,2,3,1,266,88,0,10,3,"1,00",12,33,24
"org.apache.commons.lang3.mutable.MutableInt",4,2,44,46,1,2,3,1,228,84,0,10,3,"1,14",10,27,25
"org.apache.commons.lang3.mutable.MutableLong",3,2,44,46,1,2,3,1,228,84,0,10,3,"1,14",10,27,25
"org.apache.commons.lang3.mutable.MutableObject",7,2,21,23,1,1,2,1,95,40,2,8,3,"1,71",4,12,12
"org.apache.commons.lang3.mutable.MutableShort",2,2,45,47,1,2,3,1,237,88,0,9,4,"1,13",11,28,26
"org.apache.commons.lang3.reflect.ConstructorUtils",5,0,20,20,30,1,0,1,254,101,0,11,0,"2,88",7,23,23
"org.apache.commons.lang3.reflect.FieldUtils",3,0,41,41,30,1,0,1,541,226,0,11,0,"2,07",16,47,60
"org.apache.commons.lang3.reflect.MemberUtils",5,2,19,21,29,1,0,3,151,74,0,11,0,"2,86",6,20,20
"org.apache.commons.lang3.reflect.MethodUtils",8,0,26,26,30,1,0,1,494,224,0,11,0,"3,43",13,34,48
"org.apache.commons.lang3.reflect.TypeUtils",3,0,39,39,29,1,0,3,909,475,0,11,0,"5,30",25,65,143
"org.apache.commons.lang3.text.CompositeFormat",1,3,29,32,0,2,2,3,84,27,0,19,0,"1,00",5,10,6
"org.apache.commons.lang3.text.ExtendedMessageFormat",6,16,69,85,36,3,2,5,481,302,1,28,8,"3,38",10,73,71
"org.apache.commons.lang3.text.FormatFactory",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.apache.commons.lang3.text.FormattableUtils",4,1,18,19,29,1,0,1,116,37,0,11,0,"1,50",5,19,9
"org.apache.commons.lang3.text.StrBuilder",13,6,158,164,39,1,2,4,2.499,1.137,8,10,3,"2,49",130,163,341
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader",2,4,36,40,39,2,3,3,80,63,0,13,6,"1,78",5,14,16
"org.apache.commons.lang3.text.StrBuilder.StrBuilderTokenizer",2,9,84,93,39,2,3,2,30,22,0,49,2,"1,67",2,8,5
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter",1,2,38,40,39,2,4,7,46,31,0,14,4,"1,00",0,14,8
"org.apache.commons.lang3.text.StrLookup",3,2,17,19,1,1,0,4,107,30,1,11,0,"1,00",4,8,4
"org.apache.commons.lang3.text.StrLookup.MapStrLookup",1,1,16,17,1,2,0,1,35,17,0,11,0,"2,00",1,4,4
"org.apache.commons.lang3.text.StrMatcher",15,9,28,37,34,1,0,10,235,72,6,11,0,"1,33",15,26,20
"org.apache.commons.lang3.text.StrMatcher.CharMatcher",3,1,17,18,34,2,0,1,29,11,0,12,0,"1,50",1,3,3
"org.apache.commons.lang3.text.StrMatcher.CharSetMatcher",2,1,17,18,34,2,0,1,30,12,0,12,0,"1,50",1,6,3
"org.apache.commons.lang3.text.StrMatcher.NoMatcher",1,0,17,17,34,2,0,1,24,9,0,12,0,"1,00",1,3,2
"org.apache.commons.lang3.text.StrMatcher.StringMatcher",3,1,17,18,34,2,0,1,38,20,0,12,0,"2,50",1,4,5
"org.apache.commons.lang3.text.StrMatcher.TrimMatcher",1,0,17,17,34,2,0,1,24,9,0,12,0,"1,50",1,3,3
"org.apache.commons.lang3.text.StrSubstitutor",5,8,54,62,42,1,0,1,851,333,1,11,0,"1,86",31,84,78
"org.apache.commons.lang3.text.StrTokenizer",7,11,89,100,39,1,3,4,990,414,4,10,2,"1,58",46,95,101
"org.apache.commons.lang3.text.WordUtils",5,0,25,25,29,1,0,2,454,170,0,11,0,"3,62",12,35,47
"org.apache.commons.lang3.text.translate.AggregateTranslator",3,1,18,19,30,2,0,1,33,16,0,14,0,"2,00",1,4,4
"org.apache.commons.lang3.text.translate.CharSequenceTranslator",17,0,17,17,30,1,0,2,96,46,8,11,0,"2,50",4,18,10
"org.apache.commons.lang3.text.translate.CodePointTranslator",3,0,18,18,31,2,0,1,32,13,2,14,0,"2,00",2,3,2
"org.apache.commons.lang3.text.translate.EntityArrays",3,10,23,33,1,1,0,11,394,292,0,11,0,"1,09",11,12,12
"org.apache.commons.lang3.text.translate.LookupTranslator",3,3,18,21,31,2,0,1,55,40,0,14,0,"4,50",1,9,9
"org.apache.commons.lang3.text.translate.NumericEntityEscaper",3,3,25,28,32,3,0,3,89,41,0,15,0,"1,43",5,10,10
"org.apache.commons.lang3.text.translate.NumericEntityUnescaper",5,1,19,20,32,2,0,1,102,64,0,14,0,"5,33",2,14,16
"org.apache.commons.lang3.text.translate.NumericEntityUnescaper.OPTION",2,5,25,30,0,n/a,2,0,1,1,n/a,20,0,n/a,0,0,0
"org.apache.commons.lang3.text.translate.OctalUnescaper",3,1,17,18,31,2,0,1,35,20,0,14,0,"4,00",1,8,4
"org.apache.commons.lang3.text.translate.UnicodeEscaper",4,3,25,28,32,3,0,3,100,49,0,15,0,"2,00",5,9,14
"org.apache.commons.lang3.text.translate.UnicodeUnescaper",3,0,17,17,31,2,0,1,41,28,0,14,0,"5,00",1,9,5
"org.apache.commons.lang3.time.DateFormatUtils",5,10,29,39,48,1,0,2,270,74,0,11,0,"1,00",16,25,17
"org.apache.commons.lang3.time.DateUtils",5,15,69,84,1,1,0,5,1.672,549,0,11,0,"2,51",55,89,143
"org.apache.commons.lang3.time.DateUtils.DateIterator",1,2,20,22,0,1,1,2,48,23,0,12,1,"1,25",2,11,5
