Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"org.apache.tools.ant.filters.TokenFilter.Filter",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.apache.tools.ant.filters.TokenFilter.IgnoreBlank",3,2,22,24,265,3,2,1,13,8,0,17,0,"2,00",1,3,2
"org.apache.tools.ant.filters.TokenFilter.ReplaceRegex",9,10,26,36,265,3,2,1,62,44,0,17,0,"1,80",1,16,9
"org.apache.tools.ant.filters.TokenFilter.ReplaceString",4,4,24,28,265,3,2,1,55,32,0,17,0,"2,67",1,11,8
"org.apache.tools.ant.filters.TokenFilter.StringTokenizer",4,7,26,33,265,2,1,1,125,87,0,15,0,"2,86",3,16,20
"org.apache.tools.ant.filters.TokenFilter.Trim",3,2,22,24,265,3,2,1,10,5,0,17,0,"1,00",1,2,1
"org.apache.tools.ant.filters.util.ChainReaderHelper",19,5,20,25,265,1,0,2,180,125,0,11,0,"3,12",3,31,25
"org.apache.tools.ant.filters.util.JavaClassHelper",1,1,13,14,1,1,0,1,41,28,0,11,0,"5,00",1,10,5
"org.apache.tools.ant.helper.AntXMLContext",11,12,40,52,265,1,0,9,288,128,0,11,0,"1,25",14,51,35
"org.apache.tools.ant.helper.DefaultExecutor",5,1,16,17,265,1,1,2,32,24,0,11,0,"2,50",1,4,5
"org.apache.tools.ant.helper.ProjectHelper2",18,6,26,32,265,2,0,3,235,159,0,12,1,"2,09",5,69,23
"org.apache.tools.ant.helper.ProjectHelper2.AntHandler",7,0,18,18,265,1,0,6,106,31,4,11,0,"1,17",1,11,7
"org.apache.tools.ant.helper.ProjectHelper2.ElementHandler",11,0,23,23,265,2,0,4,152,80,0,13,4,"2,60",1,45,13
"org.apache.tools.ant.helper.ProjectHelper2.MainHandler",4,0,19,19,265,2,0,1,41,20,0,16,1,"3,00",1,4,3
"org.apache.tools.ant.helper.ProjectHelper2.ProjectHandler",8,0,20,20,265,2,0,2,157,98,0,15,2,"11,50",1,35,23
"org.apache.tools.ant.helper.ProjectHelper2.RootHandler",5,3,56,59,265,2,4,1,146,67,0,21,7,"1,33",2,33,12
"org.apache.tools.ant.helper.ProjectHelper2.TargetHandler",7,0,21,21,265,2,0,3,136,86,0,14,3,"6,33",1,38,19
"org.apache.tools.ant.helper.ProjectHelperImpl",16,8,19,27,265,2,0,1,150,94,0,12,1,"2,75",0,48,11
"org.apache.tools.ant.helper.ProjectHelperImpl.AbstractHandler",7,2,45,47,265,2,4,1,91,21,6,22,3,"1,25",0,9,5
"org.apache.tools.ant.helper.ProjectHelperImpl.DataTypeHandler",7,5,49,54,265,3,4,1,83,29,0,24,2,"1,25",0,15,5
"org.apache.tools.ant.helper.ProjectHelperImpl.DescriptionHandler",3,2,47,49,265,3,4,1,33,15,0,26,1,"1,50",0,6,3
"org.apache.tools.ant.helper.ProjectHelperImpl.NestedElementHandler",12,7,49,56,265,3,4,1,126,55,0,24,2,"1,75",0,22,7
"org.apache.tools.ant.helper.ProjectHelperImpl.ProjectHandler",7,2,49,51,265,3,4,1,120,66,0,26,1,"4,00",0,25,16
"org.apache.tools.ant.helper.ProjectHelperImpl.RootHandler",4,1,45,46,265,2,4,1,68,37,0,22,3,"1,75",1,19,7
"org.apache.tools.ant.helper.ProjectHelperImpl.TargetHandler",7,3,48,51,265,3,4,1,99,59,0,26,1,"4,67",0,22,14
"org.apache.tools.ant.helper.ProjectHelperImpl.TaskHandler",12,7,49,56,265,3,4,1,126,48,0,24,2,"1,75",0,21,7
"org.apache.tools.ant.helper.SingleCheckExecutor",4,0,16,16,265,1,1,2,18,10,0,11,0,"1,00",1,5,2
"org.apache.tools.ant.input.DefaultInputHandler",10,0,17,17,265,1,1,1,82,54,1,11,0,"2,25",2,22,9
"org.apache.tools.ant.input.GreedyInputHandler",6,1,19,20,266,2,1,1,51,37,0,13,1,"2,00",0,19,4
"org.apache.tools.ant.input.InputHandler",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.apache.tools.ant.input.InputRequest",6,2,17,19,0,1,0,3,47,22,1,11,0,"1,20",3,6,6
"org.apache.tools.ant.input.MultipleChoiceInputRequest",3,3,20,23,1,2,0,1,32,16,0,14,1,"1,33",2,8,4
"org.apache.tools.ant.input.PropertyFileInputHandler",7,2,16,18,266,1,1,1,58,36,0,11,0,"2,33",0,14,7
"org.apache.tools.ant.launch.AntMain",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.apache.tools.ant.launch.LaunchException",1,5,44,49,0,3,1,0,16,5,0,26,0,"1,00",0,2,1
"org.apache.tools.ant.launch.Launcher",7,8,15,23,5,1,0,1,225,155,0,11,0,"9,33",0,48,28
"org.apache.tools.ant.launch.Locator",7,5,22,27,1,1,0,2,405,261,0,11,0,"4,64",9,68,51
"org.apache.tools.ant.listener.AnsiColorLogger",2,21,41,62,266,2,3,1,202,104,0,25,1,"8,50",0,15,17
"org.apache.tools.ant.listener.CommonsLoggingListener",7,6,37,43,266,1,3,3,269,194,0,11,0,"3,14",1,29,44
"org.apache.tools.ant.listener.Log4jListener",5,2,27,29,266,1,2,1,132,100,0,11,0,"3,38",0,18,27
"org.apache.tools.ant.listener.MailLogger",12,6,45,51,273,2,3,1,219,139,0,24,2,"3,33",2,67,20
"org.apache.tools.ant.listener.TimestampedLogger",1,6,42,48,266,2,3,1,33,15,0,24,2,"1,00",3,9,3
"org.apache.tools.ant.loader.AntClassLoader2",1,22,121,143,266,3,3,0,7,3,0,77,0,"1,00",0,1,1
"org.apache.tools.ant.taskdefs.AbstractCvsTask",19,33,90,123,268,3,0,1,666,354,4,42,1,"1,98",12,103,83
"org.apache.tools.ant.taskdefs.AbstractJarSignerTask",16,23,71,94,281,3,0,4,310,142,2,43,0,"1,52",7,62,35
"org.apache.tools.ant.taskdefs.Ant",19,22,74,96,274,3,0,1,568,372,0,36,7,"2,96",3,120,77
"org.apache.tools.ant.taskdefs.Ant.Reference",4,3,24,27,266,2,0,1,30,13,0,17,0,"1,00",1,4,3
"org.apache.tools.ant.taskdefs.Ant.TargetElement",2,1,15,16,0,1,0,1,28,11,0,11,0,"1,00",1,3,3
"org.apache.tools.ant.taskdefs.AntStructure",6,12,53,65,268,3,0,3,94,54,0,42,1,"1,80",2,28,9
"org.apache.tools.ant.taskdefs.AntStructure.DTDPrinter",8,4,23,27,268,1,1,1,227,196,0,11,0,"4,86",2,39,34
"org.apache.tools.ant.taskdefs.AntStructure.StructurePrinter",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a
"org.apache.tools.ant.taskdefs.Antlib",10,13,55,68,265,3,1,2,120,74,0,42,1,"1,83",2,35,11
"org.apache.tools.ant.taskdefs.AntlibDefinition",10,11,52,63,265,3,0,2,52,22,3,43,0,"1,50",2,7,6
"org.apache.tools.ant.taskdefs.Apt",12,46,207,253,316,5,1,9,171,76,0,153,4,"1,12",9,31,19
"org.apache.tools.ant.taskdefs.Apt.Option",2,2,17,19,0,1,0,2,39,18,0,11,0,"1,00",2,5,5
"org.apache.tools.ant.taskdefs.Available",15,22,68,90,267,3,1,1,408,272,0,42,1,"3,37",7,65,64
"org.apache.tools.ant.taskdefs.Available.FileDir",2,3,23,26,266,2,0,3,29,12,0,17,0,"1,00",3,5,3
"org.apache.tools.ant.taskdefs.BUnzip2",7,13,63,76,271,4,0,3,74,47,0,50,1,"2,33",2,21,7
"org.apache.tools.ant.taskdefs.BZip2",5,12,63,75,271,4,0,2,40,21,0,52,1,"1,00",1,14,2
"org.apache.tools.ant.taskdefs.Basename",4,12,52,64,266,3,0,1,79,32,0,42,1,"2,00",0,13,8
"org.apache.tools.ant.taskdefs.BuildNumber",5,13,53,66,266,3,0,1,142,94,0,42,1,"2,20",2,30,11
"org.apache.tools.ant.taskdefs.CVSPass",4,13,54,67,266,3,0,1,123,87,0,42,1,"2,33",1,28,14
"org.apache.tools.ant.taskdefs.CallTarget",9,13,62,75,275,3,0,1,191,97,0,36,7,"1,86",2,39,26
"org.apache.tools.ant.taskdefs.Checksum",16,27,137,164,269,4,2,1,536,339,0,83,1,"3,04",7,98,70
"org.apache.tools.ant.taskdefs.Checksum.FileUnion",6,7,58,65,266,5,1,1,11,11,0,48,1,"1,00",0,6,2
"org.apache.tools.ant.taskdefs.Checksum.FormatElement",2,6,24,30,266,2,0,2,43,25,0,17,0,"1,00",3,11,4
"org.apache.tools.ant.taskdefs.Chmod",14,52,138,190,284,5,0,6,207,103,0,100,9,"1,28",4,53,23
"org.apache.tools.ant.taskdefs.Classloader",10,15,58,73,266,3,0,1,168,98,0,42,1,"2,50",1,32,25
"org.apache.tools.ant.taskdefs.Concat",27,27,73,100,272,3,0,1,509,332,0,42,1,"2,80",2,97,70
"org.apache.tools.ant.taskdefs.Concat.MultiReader",6,7,35,42,272,2,3,1,150,119,0,18,1,"3,75",4,23,30
"org.apache.tools.ant.taskdefs.Concat.TextElement",6,6,25,31,266,2,0,2,115,77,0,15,0,"2,25",2,25,18
"org.apache.tools.ant.taskdefs.ConditionTask",5,6,54,60,312,3,0,1,82,44,0,45,0,"2,00",0,15,10
"org.apache.tools.ant.taskdefs.Copy",25,32,90,122,268,3,0,1,846,558,2,42,1,"2,93",15,134,126
"org.apache.tools.ant.taskdefs.CopyPath",10,18,58,76,266,3,0,2,133,90,0,42,1,"2,10",1,31,21
"org.apache.tools.ant.taskdefs.Copydir",7,16,120,136,267,4,1,1,120,83,0,83,1,"2,43",0,33,17
"org.apache.tools.ant.taskdefs.Copyfile",4,13,53,66,266,3,0,1,77,46,0,42,1,"2,00",0,19,10
"org.apache.tools.ant.taskdefs.Cvs",1,30,91,121,269,4,0,0,20,4,0,83,0,"1,00",0,1,1
"org.apache.tools.ant.taskdefs.DefBase",13,13,64,77,265,4,0,2,118,53,3,46,1,"1,25",7,26,15
"org.apache.tools.ant.taskdefs.DefaultExcludes",6,14,53,67,266,3,0,1,82,47,0,42,1,"2,20",0,15,11
"org.apache.tools.ant.taskdefs.Definer",18,26,86,112,265,5,0,1,454,309,1,57,1,"2,58",7,75,62
"org.apache.tools.ant.taskdefs.Definer.Format",2,4,21,25,265,2,0,1,16,6,0,17,0,"1,00",1,1,1
"org.apache.tools.ant.taskdefs.Definer.OnError",3,10,23,33,265,2,0,1,45,16,0,17,0,"1,00",1,5,3
"org.apache.tools.ant.taskdefs.Definer.ResourceStack",1,1,23,24,0,2,0,2,8,8,0,17,1,"1,00",2,4,2
"org.apache.tools.ant.taskdefs.Delete",43,23,157,180,276,4,1,1,592,359,0,54,30,"2,25",6,117,99
"org.apache.tools.ant.taskdefs.Delete.ReverseDirs",4,3,19,22,266,1,1,2,19,19,0,11,0,"1,00",3,6,5
"org.apache.tools.ant.taskdefs.Deltree",3,10,51,61,266,3,0,1,74,49,0,42,1,"3,67",0,13,11
"org.apache.tools.ant.taskdefs.DependSet",27,15,122,137,282,4,1,1,147,76,0,83,1,"1,89",3,37,17
"org.apache.tools.ant.taskdefs.DependSet.Newest",3,8,58,66,282,6,2,0,5,5,0,48,0,"1,00",0,2,1
"org.apache.tools.ant.taskdefs.DependSet.NonExistent",3,6,57,63,282,5,1,0,6,6,0,49,0,"1,00",0,3,1
"org.apache.tools.ant.taskdefs.DependSet.Oldest",3,8,58,66,282,6,2,0,5,5,0,48,0,"1,00",0,2,1
"org.apache.tools.ant.taskdefs.DependSet.Xest",6,8,57,65,272,5,2,0,6,6,2,48,0,"1,00",0,3,1
"org.apache.tools.ant.taskdefs.DiagnosticsTask",3,10,49,59,266,3,0,1,10,6,0,42,1,"1,00",0,2,1
"org.apache.tools.ant.taskdefs.Dirname",4,11,51,62,266,3,0,1,53,21,0,42,1,"1,67",0,8,5
"org.apache.tools.ant.taskdefs.Ear",10,52,192,244,294,6,1,3,111,59,0,142,3,"1,57",0,26,11
"org.apache.tools.ant.taskdefs.Echo",8,14,55,69,267,3,0,1,98,47,0,42,1,"1,29",0,21,9
"org.apache.tools.ant.taskdefs.Echo.EchoLevel",3,3,22,25,266,2,0,2,34,20,0,17,0,"1,00",2,3,2
"org.apache.tools.ant.taskdefs.EchoXML",6,6,26,32,271,3,1,1,58,33,0,18,0,"1,67",0,13,5
"org.apache.tools.ant.taskdefs.Exec",6,15,58,73,267,3,0,1,178,111,0,42,1,"2,20",1,38,22
"org.apache.tools.ant.taskdefs.Exec.StreamPumper",1,28,69,97,267,2,1,1,37,33,0,42,1,"2,00",0,9,6
"org.apache.tools.ant.taskdefs.ExecTask",28,32,90,122,280,3,0,1,616,326,1,42,1,"1,88",8,111,79
"org.apache.tools.ant.taskdefs.Execute",51,17,42,59,265,1,0,2,634,361,1,11,0,"2,65",14,107,82
"org.apache.tools.ant.taskdefs.Execute.CommandLauncher",11,0,14,14,265,1,0,1,47,18,2,11,0,"2,00",2,7,4
"org.apache.tools.ant.taskdefs.Execute.CommandLauncherProxy",7,1,16,17,265,2,0,1,25,10,5,12,1,"1,00",1,3,2
"org.apache.tools.ant.taskdefs.Execute.Java13CommandLauncher",6,1,16,17,265,2,0,1,48,30,1,12,1,"2,50",1,9,5
"org.apache.tools.ant.taskdefs.Execute.MacCommandLauncher",4,1,18,19,265,3,0,1,32,17,0,13,1,"1,50",1,7,3
"org.apache.tools.ant.taskdefs.Execute.OS2CommandLauncher",5,1,18,19,265,3,0,1,49,28,0,13,1,"2,00",1,9,4
"org.apache.tools.ant.taskdefs.Execute.PerlScriptCommandLauncher",7,2,18,20,265,3,0,1,53,36,0,13,1,"3,00",1,11,6
"org.apache.tools.ant.taskdefs.Execute.ScriptCommandLauncher",7,2,18,20,265,3,0,1,51,34,0,13,1,"3,00",1,11,6
"org.apache.tools.ant.taskdefs.Execute.VmsCommandLauncher",6,1,21,22,265,3,0,1,102,65,0,11,2,"1,83",3,22,11
"org.apache.tools.ant.taskdefs.Execute.WinNTCommandLauncher",5,1,18,19,265,3,0,1,44,26,0,13,1,"2,00",1,7,4
"org.apache.tools.ant.taskdefs.ExecuteJava",23,9,26,35,294,1,2,2,273,191,0,11,0,"2,50",2,75,30
"org.apache.tools.ant.taskdefs.ExecuteOn",34,49,120,169,283,4,0,1,619,403,4,78,4,"3,00",10,96,90
"org.apache.tools.ant.taskdefs.ExecuteOn.FileDirBoth",2,4,21,25,266,2,0,1,14,7,0,17,0,"1,00",1,1,1
"org.apache.tools.ant.taskdefs.ExecuteStreamHandler",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a
"org.apache.tools.ant.taskdefs.ExecuteWatchdog",8,5,22,27,265,1,1,1,136,64,0,11,0,"1,44",2,19,13
"org.apache.tools.ant.taskdefs.Exit",7,14,59,73,313,3,0,1,165,88,0,42,1,"2,27",5,23,25
"org.apache.tools.ant.taskdefs.Exit.NestedCondition",4,3,51,54,312,3,1,1,9,9,0,45,0,"2,00",1,6,2
"org.apache.tools.ant.taskdefs.Expand",21,20,62,82,279,3,0,1,308,212,1,42,1,"3,07",2,71,43
"org.apache.tools.ant.taskdefs.Filter",5,12,53,65,266,3,0,1,66,35,0,42,1,"1,60",0,12,8
"org.apache.tools.ant.taskdefs.FixCRLF",19,19,129,148,279,4,2,1,283,141,0,83,1,"2,20",1,54,33
