Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"com.google.common.base.Optional",26,1,28,29,8,1,1,9,199,59,3,8,0,"1,43",15,18,10
"com.google.common.base.PairwiseEquivalence",3,2,27,29,13,2,1,1,44,44,0,14,3,"1,67",5,14,10
"com.google.common.base.PairwiseEquivalence_CustomFieldSerializer",2,0,17,17,14,1,0,3,21,16,0,11,0,"1,00",2,6,5
"com.google.common.base.Platform",3,1,16,17,12,1,0,3,31,19,0,11,0,"1,00",3,8,5
"com.google.common.base.Preconditions",495,0,31,31,1,1,0,7,402,145,0,11,0,"2,16",11,36,41
"com.google.common.base.Predicate",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"com.google.common.base.Predicates",30,1,34,35,19,1,0,13,236,92,0,11,0,"1,09",21,38,24
"com.google.common.base.Predicates.AndPredicate",3,2,19,21,19,1,2,1,32,29,0,8,3,"1,60",4,11,8
"com.google.common.base.Predicates.AssignableFromPredicate",3,2,19,21,3,1,2,1,27,26,0,8,3,"1,20",4,9,6
"com.google.common.base.Predicates.CompositionPredicate",4,3,19,22,4,1,2,1,28,27,0,8,3,"1,20",4,12,6
"com.google.common.base.Predicates.ContainsPatternPredicate",5,2,20,22,6,1,2,1,41,33,0,8,3,"1,17",4,18,7
"com.google.common.base.Predicates.InPredicate",3,2,19,21,3,1,2,1,31,30,0,8,3,"1,20",4,9,6
"com.google.common.base.Predicates.InstanceOfPredicate",3,2,19,21,3,1,2,1,27,26,0,8,3,"1,20",4,9,6
"com.google.common.base.Predicates.IsEqualToPredicate",2,2,19,21,1,1,2,1,26,25,0,8,3,"1,20",4,7,6
"com.google.common.base.Predicates.NotPredicate",3,2,19,21,3,1,2,1,25,24,0,8,3,"1,20",4,10,6
"com.google.common.base.Predicates.ObjectPredicate",2,6,28,34,1,n/a,3,1,27,26,n/a,20,0,"1,00",1,1,5
"com.google.common.base.Predicates.OrPredicate",3,2,19,21,19,1,2,1,32,29,0,8,3,"1,60",4,11,8
"com.google.common.base.Present",5,2,36,38,8,2,1,3,52,49,0,8,0,"1,08",11,18,13
"com.google.common.base.Present_CustomFieldSerializer",2,0,15,15,9,1,0,3,17,12,0,11,0,"1,00",1,5,3
"com.google.common.base.SmallCharMatcher",5,7,53,60,12,3,1,1,111,101,0,37,1,"3,71",5,11,26
"com.google.common.base.Splitter",15,4,28,32,20,1,0,4,358,150,0,11,0,"1,17",14,26,35
"com.google.common.base.Splitter.MapSplitter",3,3,14,17,20,1,0,1,47,25,0,11,0,"1,50",1,12,3
"com.google.common.base.Splitter.SplittingIterator",3,7,27,34,20,2,1,1,85,58,4,17,0,"5,50",3,10,11
"com.google.common.base.Splitter.Strategy",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"com.google.common.base.Stopwatch",8,4,25,29,14,1,0,1,180,83,0,10,1,"1,69",11,20,22
"com.google.common.base.Strings",6,0,22,22,2,1,0,6,196,93,0,11,0,"2,40",9,29,24
"com.google.common.base.Supplier",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"com.google.common.base.Suppliers",15,0,19,19,21,1,0,6,91,30,0,11,0,"1,14",6,13,8
"com.google.common.base.Suppliers.ExpiringMemoizingSupplier",5,5,16,21,14,1,2,1,47,36,0,10,1,"2,00",2,8,6
"com.google.common.base.Suppliers.MemoizingSupplier",3,4,16,20,1,1,2,1,31,28,0,10,1,"1,67",2,4,5
"com.google.common.base.Suppliers.SupplierComposition",3,3,16,19,2,1,2,1,18,18,0,10,1,"1,00",2,5,3
"com.google.common.base.Suppliers.SupplierFunction",3,3,29,32,2,n/a,3,1,11,11,n/a,18,1,"1,00",2,3,2
"com.google.common.base.Suppliers.SupplierOfInstance",2,2,16,18,1,1,2,1,16,16,0,10,1,"1,00",2,3,3
"com.google.common.base.Suppliers.ThreadSafeSupplier",2,2,16,18,1,1,2,1,18,18,0,10,1,"1,00",2,4,3
"com.google.common.base.Throwables",14,0,21,21,2,1,0,4,182,51,0,11,0,"1,33",4,21,12
"com.google.common.base.Ticker",23,1,15,16,13,1,0,2,39,15,7,11,0,"1,00",2,3,3
"com.google.common.base.internal.Finalizer",3,6,19,25,1,1,1,1,163,92,0,11,0,"2,00",2,27,12
"com.google.common.base.internal.Finalizer.ShutDown",1,5,43,48,0,3,1,0,3,2,0,26,0,n/a,0,0,0
"com.google.common.cache.AbstractCache",6,0,36,36,358,1,1,9,95,59,4,11,0,"1,33",5,21,16
"com.google.common.cache.AbstractCache.SimpleStatsCounter",7,6,26,32,12,1,1,1,68,51,0,11,0,"1,00",1,20,8
"com.google.common.cache.AbstractCache.StatsCounter",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a
"com.google.common.cache.AbstractLoadingCache",5,0,49,49,361,2,3,3,47,31,4,22,0,"1,40",3,13,7
"com.google.common.cache.Cache",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,n/a
"com.google.common.cache.CacheBuilder",45,26,54,80,471,1,0,6,750,315,0,10,1,"1,48",39,71,74
"com.google.common.cache.CacheBuilder.NullListener",5,3,27,30,8,n/a,3,1,5,5,n/a,20,0,"1,00",0,1,1
"com.google.common.cache.CacheBuilder.OneWeigher",4,3,27,30,1,n/a,3,1,7,7,n/a,20,0,"1,00",1,1,1
"com.google.common.cache.CacheBuilderSpec",23,16,21,37,471,1,0,4,223,146,0,8,3,"3,22",8,44,29
"com.google.common.cache.CacheBuilderSpec.AccessDurationParser",3,0,16,16,471,2,1,1,8,7,0,12,0,"1,00",0,2,1
"com.google.common.cache.CacheBuilderSpec.ConcurrencyLevelParser",3,0,16,16,471,2,1,1,9,8,0,12,0,"1,00",0,2,1
"com.google.common.cache.CacheBuilderSpec.DurationParser",6,0,15,15,471,1,1,1,38,37,3,11,0,"6,00",0,10,6
"com.google.common.cache.CacheBuilderSpec.InitialCapacityParser",3,0,16,16,471,2,1,1,9,8,0,12,0,"1,00",0,2,1
"com.google.common.cache.CacheBuilderSpec.IntegerParser",5,0,15,15,471,1,1,1,14,13,2,11,0,"1,00",0,7,1
"com.google.common.cache.CacheBuilderSpec.KeyStrengthParser",4,1,15,16,471,1,1,1,13,12,0,11,0,"1,00",0,3,2
"com.google.common.cache.CacheBuilderSpec.LongParser",5,0,15,15,471,1,1,1,14,13,2,11,0,"1,00",0,7,1
"com.google.common.cache.CacheBuilderSpec.MaximumSizeParser",3,0,16,16,471,2,1,1,11,10,0,12,0,"1,00",0,2,1
"com.google.common.cache.CacheBuilderSpec.MaximumWeightParser",3,0,16,16,471,2,1,1,11,10,0,12,0,"1,00",0,2,1
"com.google.common.cache.CacheBuilderSpec.RefreshDurationParser",3,0,16,16,471,2,1,1,8,7,0,12,0,"1,00",0,2,1
"com.google.common.cache.CacheBuilderSpec.ValueParser",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"com.google.common.cache.CacheBuilderSpec.ValueStrengthParser",4,1,15,16,471,1,1,1,14,13,0,11,0,"1,00",0,3,2
"com.google.common.cache.CacheBuilderSpec.WriteDurationParser",3,0,16,16,471,2,1,1,8,7,0,12,0,"1,00",0,2,1
"com.google.common.cache.CacheLoader",30,0,18,18,389,1,0,4,113,20,60,11,0,"1,00",5,9,5
"com.google.common.cache.CacheLoader.FunctionToCacheLoader",3,2,18,20,389,2,1,1,12,12,0,13,0,"1,00",1,4,2
"com.google.common.cache.CacheLoader.InvalidCacheLoadException",4,5,49,54,0,4,1,0,10,5,0,26,0,"1,00",0,2,1
"com.google.common.cache.CacheLoader.SupplierToCacheLoader",3,2,18,20,389,2,1,1,12,12,0,13,0,"1,00",1,4,2
"com.google.common.cache.CacheLoader.UnsupportedLoadingOperationException",2,5,52,57,0,5,1,0,1,1,0,26,0,n/a,0,0,0
"com.google.common.cache.CacheStats",18,6,30,36,5,1,0,1,224,116,0,8,3,"1,28",17,24,23
"com.google.common.cache.ForwardingCache",8,0,41,41,358,2,1,1,82,55,5,12,0,"1,00",7,26,13
"com.google.common.cache.ForwardingCache.SimpleForwardingCache",3,1,43,44,359,3,1,1,17,11,0,24,0,"1,00",1,3,2
"com.google.common.cache.ForwardingLoadingCache",5,0,56,56,360,3,3,1,39,27,3,24,0,"1,00",5,12,6
"com.google.common.cache.ForwardingLoadingCache.SimpleForwardingLoadingCache",3,1,58,59,361,4,3,1,18,12,0,29,0,"1,00",1,3,2
"com.google.common.cache.LoadingCache",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a
"com.google.common.cache.LocalCache",58,33,129,162,471,2,2,14,822,621,0,34,15,"1,74",51,156,134
"com.google.common.cache.LocalCache.AbstractCacheSet",3,1,73,74,0,3,3,1,18,18,3,31,2,"1,00",2,7,4
"com.google.common.cache.LocalCache.AbstractReferenceEntry",2,0,46,46,2,1,1,17,70,70,2,11,0,"1,00",10,18,17
"com.google.common.cache.LocalCache.AccessQueue",4,1,70,71,471,3,3,1,113,99,0,29,4,"1,31",8,16,21
"com.google.common.cache.LocalCache.EntryFactory",13,14,30,44,471,n/a,2,4,164,137,n/a,20,0,"1,17",3,19,21
"com.google.common.cache.LocalCache.EntryIterator",2,7,26,33,471,2,1,1,6,6,0,20,0,"1,00",1,2,1
"com.google.common.cache.LocalCache.EntrySet",4,1,77,78,471,4,3,3,31,31,0,34,2,"1,75",3,10,7
"com.google.common.cache.LocalCache.HashIterator",10,7,25,32,471,1,1,2,99,88,3,12,1,"2,62",6,21,21
"com.google.common.cache.LocalCache.KeyIterator",3,7,26,33,471,2,1,1,6,6,0,20,0,"1,00",1,3,1
"com.google.common.cache.LocalCache.KeySet",3,1,77,78,471,4,3,2,17,17,0,34,2,"1,00",3,7,4
"com.google.common.cache.LocalCache.LoadingSerializationProxy",6,15,63,78,471,4,4,1,44,36,0,26,0,"1,00",5,17,8
"com.google.common.cache.LocalCache.LoadingValueReference",11,3,37,40,471,1,1,4,97,90,0,11,0,"1,35",14,33,23
"com.google.common.cache.LocalCache.LocalLoadingCache",12,2,54,56,471,2,4,1,38,36,0,23,1,"1,00",5,16,7
"com.google.common.cache.LocalCache.LocalManualCache",13,2,39,41,471,1,2,1,76,74,1,11,0,"1,06",7,32,17
"com.google.common.cache.LocalCache.ManualSerializationProxy",13,14,47,61,471,3,2,2,103,95,1,24,0,"2,17",3,22,13
"com.google.common.cache.LocalCache.NullEntry",5,3,59,62,2,n/a,3,17,57,57,n/a,20,0,"1,00",10,17,17
"com.google.common.cache.LocalCache.ReferenceEntry",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,n/a
"com.google.common.cache.LocalCache.Segment",30,15,99,114,471,2,2,1,1.328,1.079,0,30,0,"3,31",32,140,202
"com.google.common.cache.LocalCache.SoftValueReference",4,6,37,43,2,3,1,7,38,35,1,16,0,"1,00",6,10,8
"com.google.common.cache.LocalCache.Strength",23,5,27,32,471,n/a,2,2,58,46,n/a,20,0,"1,50",2,2,9
"com.google.common.cache.LocalCache.StrongAccessEntry",4,7,54,61,471,2,1,3,36,35,0,24,6,"1,00",3,9,7
"com.google.common.cache.LocalCache.StrongAccessWriteEntry",4,10,60,70,471,2,1,6,66,64,0,20,12,"1,00",6,15,13
"com.google.common.cache.LocalCache.StrongEntry",7,4,47,51,471,1,1,16,85,79,3,11,0,"1,00",10,20,18
"com.google.common.cache.LocalCache.StrongValueReference",4,1,29,30,2,1,1,7,40,37,1,11,0,"1,00",7,9,9
"com.google.common.cache.LocalCache.StrongWriteEntry",4,7,54,61,471,2,1,3,36,35,0,24,6,"1,00",3,9,7
"com.google.common.cache.LocalCache.ValueIterator",3,7,26,33,471,2,1,1,6,6,0,20,0,"1,00",1,3,1
"com.google.common.cache.LocalCache.ValueReference",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8,n/a
"com.google.common.cache.LocalCache.Values",3,1,76,77,471,4,3,2,13,13,0,35,1,"1,00",2,5,3
"com.google.common.cache.LocalCache.WeakAccessEntry",4,10,62,72,471,4,1,3,37,36,0,28,6,"1,00",3,9,7
"com.google.common.cache.LocalCache.WeakAccessWriteEntry",4,13,68,81,471,4,1,6,67,65,0,24,12,"1,00",6,15,13
"com.google.common.cache.LocalCache.WeakEntry",7,7,55,62,471,3,1,16,84,78,3,15,0,"1,00",10,22,18
"com.google.common.cache.LocalCache.WeakValueReference",4,5,36,41,2,3,1,7,38,35,1,15,0,"1,00",6,10,8
"com.google.common.cache.LocalCache.WeakWriteEntry",4,10,62,72,471,4,1,3,37,36,0,28,6,"1,00",3,9,7
"com.google.common.cache.LocalCache.WeightedSoftValueReference",4,7,40,47,3,4,1,1,20,17,0,22,2,"1,00",2,4,3
"com.google.common.cache.LocalCache.WeightedStrongValueReference",3,2,31,33,3,2,1,1,14,11,0,18,1,"1,00",1,3,2
"com.google.common.cache.LocalCache.WeightedWeakValueReference",4,6,39,45,3,4,1,1,20,17,0,21,2,"1,00",2,4,3
"com.google.common.cache.LocalCache.WriteQueue",4,1,70,71,471,3,3,1,113,99,0,29,4,"1,31",8,16,21
"com.google.common.cache.LocalCache.WriteThroughEntry",3,2,24,26,0,1,1,3,44,35,0,8,3,"1,14",6,12,8
"com.google.common.cache.LongAdder",5,4,40,44,5,3,1,3,173,82,0,16,1,"1,53",8,25,23
"com.google.common.cache.RemovalCause",7,7,26,33,0,n/a,2,1,69,35,n/a,20,0,"1,00",1,1,5
"com.google.common.cache.RemovalListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"com.google.common.cache.RemovalListeners",2,0,14,14,8,1,0,1,32,18,0,11,0,"1,00",1,2,4
"com.google.common.cache.RemovalNotification",20,4,26,30,6,1,1,4,65,44,0,8,3,"1,33",8,16,12
"com.google.common.cache.Striped64",5,8,26,34,4,2,1,2,262,138,1,13,0,"4,00",4,20,28
"com.google.common.cache.Striped64.Cell",2,17,14,31,4,1,0,1,30,21,0,11,0,"1,00",1,7,2
"com.google.common.cache.Striped64.HashCode",3,2,13,15,0,1,0,0,12,8,0,11,0,"2,00",0,3,2
"com.google.common.cache.Striped64.ThreadHashCode",2,1,22,23,1,2,0,1,6,3,0,17,1,"1,00",1,2,1
"com.google.common.cache.Weigher",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"com.google.common.collect.AbstractBiMap",14,6,91,97,360,3,3,4,138,108,8,40,8,"1,38",13,35,29
"com.google.common.collect.AbstractBiMap.EntrySet",8,1,96,97,360,4,3,7,82,73,0,39,9,"1,13",9,23,17
"com.google.common.collect.AbstractBiMap.Inverse",2,6,97,103,360,4,3,2,43,31,0,61,2,"1,00",3,16,6
"com.google.common.collect.AbstractBiMap.KeySet",4,0,92,92,360,4,3,6,24,24,0,43,5,"1,17",5,15,7
"com.google.common.collect.AbstractBiMap.ValueSet",4,1,91,92,360,4,3,4,18,18,0,43,4,"1,00",5,12,5
"com.google.common.collect.AbstractIndexedListIterator",2,2,39,41,4,3,2,1,75,45,8,16,0,"1,25",7,11,10
"com.google.common.collect.AbstractIterator",19,2,25,27,4,2,1,1,127,46,23,14,0,"2,00",6,9,12
"com.google.common.collect.AbstractIterator.State",1,6,25,31,0,n/a,2,0,10,6,n/a,20,0,n/a,0,0,0
"com.google.common.collect.AbstractListMultimap",9,8,81,89,356,2,3,6,85,28,2,33,6,"1,00",7,15,7
"com.google.common.collect.AbstractMapBasedMultiset",15,5,105,110,355,3,4,5,198,162,3,43,9,"1,60",11,37,32
"com.google.common.collect.AbstractMapBasedMultiset.MapBasedElementSet",3,0,80,80,355,5,3,1,6,6,0,42,0,"1,00",1,1,1
"com.google.common.collect.AbstractMapBasedMultiset.MapBasedMultisetIterator",3,4,20,24,355,1,1,1,42,37,0,12,1,"1,75",2,15,7
"com.google.common.collect.AbstractMapEntry",6,0,23,23,5,1,1,3,36,27,20,8,3,"1,75",6,11,7
"com.google.common.collect.AbstractMultimap",48,8,68,76,355,1,2,5,473,309,6,8,3,"1,95",33,79,80
"com.google.common.collect.AbstractMultimap.AsMap",6,4,65,69,355,2,1,3,63,58,1,25,9,"1,36",9,26,15
"com.google.common.collect.AbstractMultimap.AsMap.AsMapEntries",5,0,83,83,355,5,3,3,21,20,0,38,2,"1,25",4,8,5
"com.google.common.collect.AbstractMultimap.AsMap.AsMapIterator",4,2,19,21,355,1,1,1,23,22,0,12,1,"1,00",2,14,3
"com.google.common.collect.AbstractMultimap.EntryIterator",3,4,21,25,355,1,1,1,40,39,0,12,1,"1,60",2,16,8
"com.google.common.collect.AbstractMultimap.KeySet",4,1,86,87,355,5,3,1,62,57,1,31,6,"1,09",6,16,12
"com.google.common.collect.AbstractMultimap.RandomAccessWrappedList",3,4,110,114,355,4,4,0,11,7,0,62,0,"1,00",0,2,1
"com.google.common.collect.AbstractMultimap.SortedAsMap",3,5,83,88,355,3,2,1,41,39,0,45,1,"1,11",8,17,10
"com.google.common.collect.AbstractMultimap.SortedKeySet",3,1,101,102,355,6,4,1,32,32,0,49,0,"1,00",7,15,8
"com.google.common.collect.AbstractMultimap.WrappedCollection",8,4,69,73,355,2,2,1,186,150,3,19,11,"1,95",15,39,39
"com.google.common.collect.AbstractMultimap.WrappedCollection.WrappedIterator",3,2,23,25,355,1,1,1,41,36,1,12,1,"1,14",3,14,8
"com.google.common.collect.AbstractMultimap.WrappedList",4,4,109,113,355,3,3,3,81,80,1,51,0,"1,42",10,33,17
"com.google.common.collect.AbstractMultimap.WrappedList.WrappedListIterator",4,2,41,43,355,2,2,1,40,39,0,18,0,"1,11",5,21,10
"com.google.common.collect.AbstractMultimap.WrappedSet",3,4,87,91,355,3,3,1,23,19,0,47,1,"2,00",1,8,4
"com.google.common.collect.AbstractMultimap.WrappedSortedSet",2,4,100,104,355,3,4,1,48,45,0,50,0,"1,38",7,19,11
"com.google.common.collect.AbstractMultiset",24,2,90,92,355,2,3,13,140,91,8,19,11,"1,18",23,40,26
"com.google.common.collect.AbstractMultiset.ElementSet",3,0,80,80,355,5,3,1,6,6,0,42,0,"1,00",1,1,1
"com.google.common.collect.AbstractMultiset.EntrySet",6,0,78,78,355,5,3,3,11,11,2,38,0,"1,00",3,5,3
"com.google.common.collect.AbstractSequentialIterator",1,1,22,23,1,2,1,1,52,24,11,14,0,"1,33",3,5,4
"com.google.common.collect.AbstractSetMultimap",15,8,83,91,356,2,3,7,96,31,4,32,7,"1,00",8,17,8
"com.google.common.collect.AbstractSortedMultiset",10,4,117,121,356,3,5,7,104,93,1,49,2,"1,29",12,27,22
"com.google.common.collect.AbstractSortedSetMultimap",9,8,95,103,357,3,4,6,90,25,2,39,5,"1,00",6,13,6
"com.google.common.collect.AllEqualOrdering",4,2,52,54,355,2,2,5,34,29,0,38,4,"1,00",6,8,6
"com.google.common.collect.AllEqualOrdering_CustomFieldSerializer",1,0,15,15,356,1,0,3,14,9,0,11,0,"1,00",1,3,3
"com.google.common.collect.ArrayListMultimap",19,10,91,101,357,3,3,5,123,59,0,43,0,"1,20",4,29,12
"com.google.common.collect.ArrayListMultimap_CustomFieldSerializer",2,0,15,15,492,1,0,3,20,15,0,11,0,"1,00",1,6,3
"com.google.common.collect.ArrayTable",24,10,69,79,365,1,2,12,480,213,0,8,3,"1,47",30,68,53
"com.google.common.collect.ArrayTable.ArrayMap",8,6,72,78,356,3,1,3,85,85,4,32,8,"1,12",12,23,19
"com.google.common.collect.ArrayTable.CellSet",4,0,72,72,365,3,3,1,38,38,0,32,1,"1,14",3,10,8
"com.google.common.collect.ArrayTable.Column",3,7,76,83,365,4,1,2,19,19,0,50,0,"1,00",3,7,4
"com.google.common.collect.ArrayTable.ColumnMap",3,6,77,83,365,4,1,4,21,21,0,50,1,"1,00",4,8,5
"com.google.common.collect.ArrayTable.Row",3,7,76,83,365,4,1,2,19,19,0,50,0,"1,00",3,7,4
"com.google.common.collect.ArrayTable.RowMap",3,6,77,83,365,4,1,4,21,21,0,50,1,"1,00",4,8,5
"com.google.common.collect.ArrayTable.Values",2,0,51,51,365,2,2,2,13,13,0,29,0,"1,00",2,4,3
"com.google.common.collect.AsynchronousComputationException",1,6,50,56,1,5,1,0,19,8,0,26,0,"1,00",0,2,1
"com.google.common.collect.BiMap",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a
