Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"android.support.v4.app.FragmentManager.OnBackStackChangedListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.app.FragmentManagerImpl",18,39,91,130,27,1,0,2,1.590,1.509,0,1,0,"5,33",28,124,421
"android.support.v4.app.FragmentManagerState",3,4,4,8,27,0,0,2,29,29,0,0,0,"1,00",1,4,6
"android.support.v4.app.FragmentPagerAdapter",4,6,32,38,29,1,0,5,135,86,0,11,7,"2,00",6,22,22
"android.support.v4.app.FragmentState",4,12,5,17,27,0,0,2,85,85,0,0,0,"2,00",2,7,14
"android.support.v4.app.FragmentStatePagerAdapter",6,8,30,38,29,1,0,4,181,138,0,11,7,"3,78",4,21,34
"android.support.v4.app.FragmentTransaction",7,7,24,31,27,0,0,24,228,34,1,0,0,n/a,24,24,0
"android.support.v4.app.ListFragment",1,53,89,142,28,1,0,2,308,209,0,69,3,"2,06",5,20,37
"android.support.v4.app.LoaderManager",5,0,7,7,27,0,0,7,86,13,1,0,0,"1,00",4,7,2
"android.support.v4.app.LoaderManager.LoaderCallbacks",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"android.support.v4.app.LoaderManagerImpl",10,9,25,34,27,1,0,1,339,253,0,0,1,"3,68",7,42,70
"android.support.v4.app.LoaderManagerImpl.LoaderInfo",8,14,12,26,27,0,1,1,242,216,0,0,0,"5,09",1,28,56
"android.support.v4.app.NavUtils",4,3,9,12,3,0,0,1,160,62,0,0,0,"1,44",6,13,13
"android.support.v4.app.NavUtils.NavUtilsImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a
"android.support.v4.app.NavUtils.NavUtilsImplBase",3,0,8,8,3,0,1,4,29,29,1,0,0,"2,00",3,5,8
"android.support.v4.app.NavUtils.NavUtilsImplJB",2,0,12,12,3,1,1,4,28,26,0,0,4,"1,50",3,6,6
"android.support.v4.app.NoSaveStateFrameLayout",1,0,4,4,0,0,0,3,35,25,0,0,0,"1,25",1,4,5
"android.support.v4.app.NotificationCompat",6,7,0,7,11,0,0,0,52,20,0,0,0,n/a,0,0,3
"android.support.v4.app.NotificationCompat.Action",2,3,1,4,0,0,0,0,10,10,0,0,0,"1,00",0,1,1
"android.support.v4.app.NotificationCompat.BigPictureStyle",3,5,7,12,11,1,0,3,48,21,0,2,0,"1,00",3,6,5
"android.support.v4.app.NotificationCompat.BigTextStyle",3,5,7,12,11,1,0,3,49,21,0,2,0,"1,00",3,6,5
"android.support.v4.app.NotificationCompat.Builder",11,18,32,50,11,0,0,14,368,172,0,0,0,"1,16",30,35,37
"android.support.v4.app.NotificationCompat.InboxStyle",3,5,7,12,11,1,0,3,51,21,0,2,0,"1,00",3,6,5
"android.support.v4.app.NotificationCompat.NotificationCompatImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.app.NotificationCompat.NotificationCompatImplBase",3,0,2,2,11,0,1,1,12,11,0,0,0,"2,00",1,1,2
"android.support.v4.app.NotificationCompat.NotificationCompatImplHoneycomb",3,0,2,2,11,0,1,1,7,7,0,0,0,"1,00",1,1,1
"android.support.v4.app.NotificationCompat.NotificationCompatImplIceCreamSandwich",3,0,2,2,11,0,1,1,8,8,0,0,0,"1,00",1,1,1
"android.support.v4.app.NotificationCompat.NotificationCompatImplJellybean",8,0,2,2,11,0,1,1,34,34,0,0,0,"6,00",1,1,6
"android.support.v4.app.NotificationCompat.Style",5,4,2,6,11,0,0,1,26,22,3,0,0,"2,50",1,4,5
"android.support.v4.app.ServiceCompat",0,1,1,2,0,0,0,0,25,5,0,0,0,"1,00",0,1,1
"android.support.v4.app.ShareCompat",6,3,4,7,7,0,0,3,137,41,0,0,0,"2,25",2,5,9
"android.support.v4.app.ShareCompat.IntentBuilder",6,7,25,32,7,0,0,5,354,178,0,0,0,"1,80",21,25,45
"android.support.v4.app.ShareCompat.IntentReader",3,6,20,26,8,0,0,3,294,118,0,0,0,"1,60",19,23,32
"android.support.v4.app.ShareCompat.ShareCompatImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"android.support.v4.app.ShareCompat.ShareCompatImplBase",4,0,5,5,7,0,1,2,33,33,1,0,0,"3,33",1,4,10
"android.support.v4.app.ShareCompat.ShareCompatImplICS",4,0,6,6,7,1,1,1,12,12,1,1,1,"1,50",1,5,3
"android.support.v4.app.ShareCompat.ShareCompatImplJB",2,0,8,8,7,2,1,2,9,9,0,2,2,"1,00",2,2,2
"android.support.v4.app.SuperNotCalledException",1,0,1,1,0,0,0,0,5,5,0,0,0,"1,00",0,1,1
"android.support.v4.app.TaskStackBuilder",7,4,15,19,10,0,0,2,247,101,0,0,0,"1,40",12,19,21
"android.support.v4.app.TaskStackBuilder.TaskStackBuilderImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.app.TaskStackBuilder.TaskStackBuilderImplBase",3,0,2,2,2,0,1,1,8,8,0,0,0,"1,00",1,1,1
"android.support.v4.app.TaskStackBuilder.TaskStackBuilderImplHoneycomb",3,0,2,2,2,0,1,1,9,9,0,0,0,"1,00",1,1,1
"android.support.v4.app.TaskStackBuilder.TaskStackBuilderImplJellybean",2,0,2,2,2,0,1,1,9,9,0,0,0,"1,00",1,1,1
"android.support.v4.content.AsyncTaskLoader",5,14,36,50,11,1,0,2,198,136,1,21,2,"3,45",3,20,38
"android.support.v4.content.AsyncTaskLoader.LoadTask",2,7,22,29,11,1,0,2,37,35,0,12,2,"2,00",1,8,8
"android.support.v4.content.ContextCompat",2,0,2,2,0,0,0,1,73,17,1,0,0,"2,00",2,2,4
"android.support.v4.content.CursorLoader",3,19,56,75,13,2,0,2,162,124,0,28,6,"1,45",6,31,29
"android.support.v4.content.IntentCompat",5,7,1,8,0,0,0,0,101,15,0,0,0,"1,00",0,1,1
"android.support.v4.content.Loader",9,7,24,31,2,0,0,3,282,117,1,0,0,"1,21",8,26,29
"android.support.v4.content.Loader.ForceLoadContentObserver",2,0,3,3,3,0,0,2,20,13,0,0,0,"1,00",1,4,3
"android.support.v4.content.Loader.OnLoadCompleteListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.content.LocalBroadcastManager",3,10,7,17,3,0,0,2,219,173,0,0,0,"5,62",2,9,45
"android.support.v4.content.LocalBroadcastManager.BroadcastRecord",2,2,1,3,1,0,0,0,8,8,0,0,0,"1,00",0,1,1
"android.support.v4.content.LocalBroadcastManager.ReceiverRecord",2,3,2,5,0,0,0,0,19,19,0,0,0,"1,00",1,2,2
"android.support.v4.content.ModernAsyncTask",6,15,21,36,4,0,0,3,372,141,1,0,0,"1,26",9,22,29
"android.support.v4.content.ModernAsyncTask.AsyncTaskResult",2,2,1,3,4,0,0,0,9,9,0,0,0,"1,00",0,1,1
"android.support.v4.content.ModernAsyncTask.InternalHandler",2,0,1,1,4,0,0,1,16,15,0,0,0,"3,00",0,3,3
"android.support.v4.content.ModernAsyncTask.Status",1,3,0,3,0,n/a,0,0,18,5,n/a,0,0,n/a,0,0,0
"android.support.v4.content.ModernAsyncTask.WorkerRunnable",1,1,0,1,0,0,0,0,3,3,1,0,0,n/a,0,0,0
"android.support.v4.content.pm.ActivityInfoCompat",0,1,1,2,0,0,0,0,15,5,0,0,0,"1,00",0,1,1
"android.support.v4.database.DatabaseUtilsCompat",1,0,3,3,1,0,0,2,34,22,0,0,0,"2,00",2,3,6
"android.support.v4.net.ConnectivityManagerCompat",5,1,2,3,5,0,0,2,39,21,0,0,0,"2,50",2,3,5
"android.support.v4.net.ConnectivityManagerCompat.BaseConnectivityManagerCompatImpl",2,0,2,2,1,0,1,1,20,18,0,0,0,"5,00",1,1,5
"android.support.v4.net.ConnectivityManagerCompat.ConnectivityManagerCompatImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.net.ConnectivityManagerCompat.GingerbreadConnectivityManagerCompatImpl",2,0,2,2,1,0,1,1,6,6,0,0,0,"1,00",1,1,1
"android.support.v4.net.ConnectivityManagerCompat.HoneycombMR2ConnectivityManagerCompatImpl",2,0,2,2,1,0,1,1,7,7,0,0,0,"1,00",1,1,1
"android.support.v4.net.ConnectivityManagerCompat.JellyBeanConnectivityManagerCompatImpl",2,0,2,2,1,0,1,1,6,6,0,0,0,"1,00",1,1,1
"android.support.v4.net.TrafficStatsCompat",3,1,7,8,4,0,0,1,80,31,0,0,0,"1,14",1,14,8
"android.support.v4.net.TrafficStatsCompat.BaseTrafficStatsCompatImpl",3,1,14,15,2,0,1,5,32,32,0,0,0,"1,00",1,7,8
"android.support.v4.net.TrafficStatsCompat.BaseTrafficStatsCompatImpl.SocketTags",1,1,0,1,0,0,0,0,3,3,0,0,0,n/a,0,0,0
"android.support.v4.net.TrafficStatsCompat.IcsTrafficStatsCompatImpl",2,0,14,14,1,0,1,7,30,30,0,0,0,"1,00",1,7,7
"android.support.v4.net.TrafficStatsCompat.TrafficStatsCompatImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7,n/a
"android.support.v4.os.ParcelableCompat",2,0,1,1,1,0,0,1,19,9,0,0,0,"2,00",1,2,2
"android.support.v4.os.ParcelableCompat.CompatCreator",1,1,3,4,0,0,0,1,14,14,0,0,0,"1,00",2,3,3
"android.support.v4.util.AtomicFile",1,2,9,11,1,0,0,1,178,105,0,0,0,"2,22",5,9,20
"android.support.v4.util.DebugUtils",5,0,1,1,0,0,0,1,25,19,0,0,0,"4,00",0,1,4
"android.support.v4.util.LogWriter",1,2,5,7,0,0,0,1,42,30,0,0,0,"1,60",0,5,8
"android.support.v4.util.LongSparseArray",1,5,21,26,1,0,0,1,287,206,0,0,0,"2,43",11,22,51
"android.support.v4.util.LruCache",0,8,19,27,0,0,0,1,269,155,0,0,0,"1,89",15,19,36
"android.support.v4.util.SparseArrayCompat",5,5,21,26,1,0,0,1,282,197,0,0,0,"2,48",10,21,52
"android.support.v4.util.TimeUtils",2,6,7,13,1,0,0,1,137,126,0,0,0,"4,00",3,7,28
"android.support.v4.view.AccessibilityDelegateCompat",11,3,11,14,13,0,0,2,204,49,1,0,0,"1,18",5,22,13
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl",4,0,31,31,13,1,1,9,80,80,1,2,9,"1,00",4,10,16
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11,n/a
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateJellyBeanImpl",4,0,34,34,13,2,1,3,66,66,0,16,3,"1,17",3,4,14
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl",5,0,22,22,13,0,1,11,48,48,1,0,0,"1,00",6,11,11
"android.support.v4.view.KeyEventCompat",4,1,5,6,3,0,0,1,33,25,0,0,0,"1,20",5,8,6
"android.support.v4.view.KeyEventCompat.BaseKeyEventVersionImpl",2,2,7,9,1,0,1,1,50,46,0,0,0,"2,25",4,4,9
"android.support.v4.view.KeyEventCompat.HoneycombKeyEventVersionImpl",2,0,6,6,1,0,1,3,17,14,0,0,0,"1,00",3,3,3
"android.support.v4.view.KeyEventCompat.KeyEventVersionImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"android.support.v4.view.MenuCompat",3,1,1,2,3,0,0,1,29,13,0,0,0,"2,00",1,2,2
"android.support.v4.view.MenuCompat.BaseMenuVersionImpl",2,0,2,2,1,0,1,1,9,6,0,0,0,"1,00",1,1,1
"android.support.v4.view.MenuCompat.HoneycombMenuVersionImpl",2,0,2,2,1,0,1,1,10,7,0,0,0,"1,00",1,1,1
"android.support.v4.view.MenuCompat.MenuVersionImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.view.MenuItemCompat",3,6,2,8,3,0,0,1,67,21,0,0,0,"1,50",2,4,3
"android.support.v4.view.MenuItemCompat.BaseMenuVersionImpl",2,0,4,4,1,0,1,2,13,10,0,0,0,"1,00",2,2,2
"android.support.v4.view.MenuItemCompat.HoneycombMenuVersionImpl",2,0,4,4,1,0,1,2,14,11,0,0,0,"1,00",2,2,2
"android.support.v4.view.MenuItemCompat.MenuVersionImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"android.support.v4.view.MotionEventCompat",5,10,6,16,3,0,0,3,117,38,0,0,0,"1,17",6,10,7
"android.support.v4.view.MotionEventCompat.BaseMotionEventVersionImpl",2,0,8,8,1,0,1,4,35,30,0,0,0,"2,00",4,4,8
"android.support.v4.view.MotionEventCompat.EclairMotionEventVersionImpl",2,0,8,8,1,0,1,4,21,18,0,0,0,"1,00",4,4,4
"android.support.v4.view.MotionEventCompat.MotionEventVersionImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a
"android.support.v4.view.PagerAdapter",7,3,20,23,0,0,0,13,265,58,2,0,0,"1,00",8,20,18
"android.support.v4.view.PagerTabStrip",2,37,33,70,60,1,1,4,223,180,0,12,3,"1,78",4,23,32
"android.support.v4.view.PagerTitleStrip",8,19,18,37,59,0,1,2,357,309,1,0,0,"2,56",2,27,46
"android.support.v4.view.PagerTitleStrip.PageListener",5,1,9,10,59,0,2,3,35,33,0,0,0,"1,80",0,10,9
"android.support.v4.view.PagerTitleStrip.PagerTitleStripImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.view.PagerTitleStrip.PagerTitleStripImplBase",2,0,2,2,1,0,1,1,5,5,0,0,0,"1,00",0,1,1
"android.support.v4.view.PagerTitleStrip.PagerTitleStripImplIcs",2,0,2,2,1,0,1,1,5,5,0,0,0,"1,00",0,1,1
"android.support.v4.view.VelocityTrackerCompat",5,1,2,3,3,0,0,1,34,16,0,0,0,"1,50",2,4,3
"android.support.v4.view.VelocityTrackerCompat.BaseVelocityTrackerVersionImpl",2,0,4,4,1,0,1,2,13,10,0,0,0,"1,00",2,2,2
"android.support.v4.view.VelocityTrackerCompat.HoneycombVelocityTrackerVersionImpl",2,0,4,4,1,0,1,2,13,10,0,0,0,"1,00",2,2,2
"android.support.v4.view.VelocityTrackerCompat.VelocityTrackerVersionImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"android.support.v4.view.ViewCompat",12,11,20,31,20,0,0,1,470,88,0,0,0,"1,20",8,40,24
"android.support.v4.view.ViewCompat.BaseViewCompatImpl",6,0,41,41,20,0,1,17,64,57,1,0,0,"1,00",9,21,21
"android.support.v4.view.ViewCompat.GBViewCompatImpl",3,0,43,43,20,1,1,2,10,10,1,19,2,"1,00",1,2,2
"android.support.v4.view.ViewCompat.HCViewCompatImpl",3,0,46,46,20,2,1,3,11,11,1,20,3,"1,00",2,3,3
"android.support.v4.view.ViewCompat.ICSViewCompatImpl",5,0,52,52,20,3,1,6,26,26,1,20,6,"1,00",2,8,6
"android.support.v4.view.ViewCompat.JBViewCompatImpl",3,0,62,62,20,4,1,10,46,46,0,22,10,"1,10",4,11,11
"android.support.v4.view.ViewCompat.ViewCompatImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a
"android.support.v4.view.ViewConfigurationCompat",5,1,1,2,3,0,0,1,26,13,0,0,0,"2,00",1,2,2
"android.support.v4.view.ViewConfigurationCompat.BaseViewConfigurationVersionImpl",2,0,2,2,1,0,1,1,9,6,0,0,0,"1,00",1,1,1
"android.support.v4.view.ViewConfigurationCompat.FroyoViewConfigurationVersionImpl",2,0,2,2,1,0,1,1,9,6,0,0,0,"1,00",1,1,1
"android.support.v4.view.ViewConfigurationCompat.ViewConfigurationVersionImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.view.ViewGroupCompat",3,1,2,3,3,0,0,1,38,16,0,0,0,"1,50",1,3,3
"android.support.v4.view.ViewGroupCompat.ViewGroupCompatIcsImpl",2,0,3,3,2,1,1,1,7,7,0,0,1,"1,00",1,1,1
"android.support.v4.view.ViewGroupCompat.ViewGroupCompatImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.view.ViewGroupCompat.ViewGroupCompatStubImpl",3,0,2,2,1,0,1,1,6,6,1,0,0,"1,00",1,1,1
"android.support.v4.view.ViewPager",20,72,80,152,54,0,0,3,2.147,1.763,0,0,0,"4,84",35,119,397
"android.support.v4.view.ViewPager.Decor",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a
"android.support.v4.view.ViewPager.ItemInfo",1,5,0,5,0,0,0,0,7,7,0,0,0,n/a,0,0,0
"android.support.v4.view.ViewPager.LayoutParams",2,6,2,8,54,0,0,0,43,17,0,0,0,"1,00",0,2,2
"android.support.v4.view.ViewPager.MyAccessibilityDelegate",4,1,14,15,54,1,0,2,40,40,0,7,3,"3,33",1,11,10
"android.support.v4.view.ViewPager.OnAdapterChangeListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.view.ViewPager.OnPageChangeListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"android.support.v4.view.ViewPager.PageTransformer",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.view.ViewPager.PagerObserver",1,0,2,2,54,0,0,2,10,10,0,0,0,"1,00",0,3,2
"android.support.v4.view.ViewPager.SavedState",2,4,4,8,2,0,0,1,46,40,0,0,0,"1,17",1,5,7
"android.support.v4.view.ViewPager.SimpleOnPageChangeListener",1,0,6,6,1,0,1,3,19,11,0,0,0,"1,00",0,3,3
"android.support.v4.view.ViewPager.ViewPositionComparator",2,0,1,1,54,0,0,1,11,11,0,0,0,"3,00",1,1,3
"android.support.v4.view.accessibility.AccessibilityEventCompat",4,13,4,17,14,0,0,1,112,33,0,0,0,"1,25",2,9,5
"android.support.v4.view.accessibility.AccessibilityEventCompat.AccessibilityEventIcsImpl",2,0,9,9,2,1,1,3,14,14,0,0,3,"1,00",2,3,3
"android.support.v4.view.accessibility.AccessibilityEventCompat.AccessibilityEventStubImpl",3,0,6,6,1,0,1,3,13,13,1,0,0,"1,00",2,3,3
"android.support.v4.view.accessibility.AccessibilityEventCompat.AccessibilityEventVersionImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"android.support.v4.view.accessibility.AccessibilityManagerCompat",4,1,5,6,4,0,0,1,74,29,0,0,0,"1,20",5,10,6
"android.support.v4.view.accessibility.AccessibilityManagerCompat.AccessibilityManagerIcsImpl",3,0,18,18,4,1,1,5,39,39,0,0,6,"1,00",6,6,7
"android.support.v4.view.accessibility.AccessibilityManagerCompat.AccessibilityManagerStubImpl",4,0,12,12,4,0,1,6,25,25,1,0,0,"1,00",6,6,6
"android.support.v4.view.accessibility.AccessibilityManagerCompat.AccessibilityManagerVersionImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a
"android.support.v4.view.accessibility.AccessibilityManagerCompat.AccessibilityStateChangeListenerCompat",4,1,2,3,4,0,0,1,15,7,0,0,0,"1,00",0,3,1
"android.support.v4.view.accessibility.AccessibilityNodeInfoCompat",20,25,65,90,4,0,0,1,964,263,0,0,0,"1,17",35,125,76
"android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl",3,0,167,167,2,1,1,47,190,190,1,13,47,"1,00",24,47,47
"android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,60,n/a
"android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoJellybeanImpl",2,0,180,180,3,2,1,13,54,54,0,94,13,"1,00",7,13,13
"android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoStubImpl",3,0,120,120,1,0,1,60,213,213,1,0,0,"1,00",31,60,60
"android.support.v4.view.accessibility.AccessibilityNodeProviderCompat",12,2,6,8,8,0,0,4,95,30,0,0,0,"1,17",4,7,7
"android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.AccessibilityNodeProviderImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.AccessibilityNodeProviderJellyBeanImpl",3,0,3,3,8,1,1,1,38,38,0,0,1,"1,50",1,1,6
"android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.AccessibilityNodeProviderStubImpl",3,0,2,2,8,0,1,1,6,6,1,0,0,"1,00",1,1,1
"android.support.v4.view.accessibility.AccessibilityRecordCompat",7,2,50,52,10,0,0,1,486,184,0,0,0,"1,20",27,96,60
"android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl",4,0,133,133,7,1,1,41,167,167,1,5,41,"1,00",22,42,41
"android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsMr1Impl",3,0,137,137,8,2,1,4,18,18,1,83,4,"1,00",2,4,4
"android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,46,n/a
"android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordJellyBeanImpl",2,0,138,138,9,3,1,1,6,6,0,90,1,"1,00",0,1,1
"android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordStubImpl",4,0,92,92,6,0,1,46,118,118,1,0,0,"1,00",24,46,46
"android.support.v4.widget.CursorAdapter",6,11,27,38,4,0,1,4,394,179,1,0,0,"2,43",14,25,51
"android.support.v4.widget.CursorAdapter.ChangeObserver",1,0,3,3,4,0,0,2,13,13,0,0,0,"1,00",1,4,3
"android.support.v4.widget.CursorAdapter.MyDataSetObserver",1,0,2,2,4,0,0,1,12,12,0,0,0,"1,00",0,2,2
"android.support.v4.widget.CursorFilter",2,1,4,5,1,0,0,1,36,30,0,0,0,"1,50",2,8,6
"android.support.v4.widget.CursorFilter.CursorFilterClient",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a
"android.support.v4.widget.EdgeEffectCompat",4,2,8,10,3,0,0,1,109,35,0,0,0,"1,12",5,16,9
"android.support.v4.widget.EdgeEffectCompat.BaseEdgeEffectImpl",2,0,16,16,1,0,1,8,27,24,0,0,0,"1,00",6,8,8
"android.support.v4.widget.EdgeEffectCompat.EdgeEffectIcsImpl",2,0,16,16,1,0,1,8,26,26,0,0,0,"1,00",6,8,8
"android.support.v4.widget.EdgeEffectCompat.EdgeEffectImpl",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8,n/a
"android.support.v4.widget.ResourceCursorAdapter",2,12,34,46,5,1,1,1,98,35,1,17,1,"1,00",2,10,7
"android.support.v4.widget.ScrollerCompat",1,1,12,13,1,0,0,3,137,43,1,0,0,"1,08",7,13,13
"android.support.v4.widget.ScrollerCompat.ScrollerCompatImplIcs",1,1,13,14,1,1,0,1,9,9,0,9,1,"1,00",1,3,2
"android.support.v4.widget.SearchViewCompat",4,1,3,4,4,0,0,1,37,18,0,0,0,"1,33",1,5,4
"android.support.v4.widget.SearchViewCompat.OnQueryTextListenerCompat",4,1,3,4,4,0,0,2,35,12,0,0,0,"1,00",2,4,3
"android.support.v4.widget.SearchViewCompat.SearchViewCompatHoneycombImpl",3,0,9,9,4,1,1,3,24,24,0,0,3,"1,00",2,3,5
