Chidamber-Kemerer metrics,Qua, 11 out 2017 18:11:24 BRT
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"com.android.AndroidConstants",26,0,0,0,0,0
"com.android.annotations.Nullable",n/a,n/a,n/a,n/a,0,n/a
"com.android.annotations.VisibleForTesting",n/a,n/a,n/a,n/a,1,n/a
"com.android.annotations.VisibleForTesting.Visibility",15,n/a,0,n/a,0,0
"com.android.ant.AaptExecLoopTask",1,0,1,0,24,69
"com.android.ant.AaptExecLoopTask.NoCompress",1,0,1,0,1,1
"com.android.ant.AidlExecTask",0,0,1,0,5,13
"com.android.ant.ApkBuilderTask",5,0,1,0,29,44
"com.android.ant.BaseTask",0,0,2,0,6,9
"com.android.ant.DependencyGraph",1,0,1,0,9,37
"com.android.ant.IfElseTask",0,0,1,0,5,12
"com.android.ant.NewSetupTask",13,0,1,0,37,77
"com.android.ant.NewSetupTask.IPropertySource",n/a,n/a,n/a,n/a,1,n/a
"com.android.ant.RenderScriptTask",0,0,1,0,6,16
"com.android.ant.SetupTask",0,0,2,0,2,2
"com.android.ant.TaskHelper",3,0,3,0,3,7
"com.android.ant.XPathTask",1,0,1,0,6,9
"com.android.archquery.Main",1,0,1,0,1,6
"com.android.assetstudiolib.GraphicGenerator",2,0,5,0,6,8
"com.android.assetstudiolib.GraphicGenerator.Options",0,0,0,0,0,0
"com.android.assetstudiolib.GraphicGeneratorContext",n/a,n/a,n/a,n/a,1,n/a
"com.android.assetstudiolib.LauncherIconGenerator",5,0,1,0,3,3
"com.android.assetstudiolib.LauncherIconGenerator.Options",5,0,0,0,0,0
"com.android.assetstudiolib.LauncherIconGenerator.Options.Shape",3,n/a,0,n/a,1,1
"com.android.assetstudiolib.LauncherIconGenerator.Options.Style",3,n/a,0,n/a,1,1
"com.android.assetstudiolib.MenuIconGenerator",1,0,1,0,2,2
"com.android.assetstudiolib.MenuIconGenerator.Options",2,0,0,0,0,0
"com.android.assetstudiolib.TextRenderUtil",2,0,1,0,1,4
"com.android.assetstudiolib.TextRenderUtil.Options",2,0,0,0,0,0
"com.android.assetstudiolib.Util",4,0,4,0,12,32
"com.android.assetstudiolib.Util.Effect",3,0,0,2,0,0
"com.android.assetstudiolib.Util.FillEffect",2,1,0,0,1,1
"com.android.assetstudiolib.Util.ShadowEffect",2,1,0,0,1,1
"com.android.chimpchat.AllTests",2,0,1,0,2,4
"com.android.chimpchat.ChimpChat",7,0,2,0,11,10
"com.android.chimpchat.ChimpManager",11,0,2,0,31,42
"com.android.chimpchat.ImageUtilsTest",3,0,1,0,7,10
"com.android.chimpchat.adb.AdbBackend",8,0,2,0,14,14
"com.android.chimpchat.adb.AdbChimpDevice",15,0,3,0,57,59
"com.android.chimpchat.adb.AdbChimpDeviceTest",1,0,1,0,3,3
"com.android.chimpchat.adb.AdbChimpImage",4,1,1,0,4,3
"com.android.chimpchat.adb.CommandOutputCapture",1,0,3,0,4,4
"com.android.chimpchat.adb.LinearInterpolator",2,0,1,0,9,4
"com.android.chimpchat.adb.LinearInterpolator.Callback",n/a,n/a,n/a,n/a,3,n/a
"com.android.chimpchat.adb.LinearInterpolator.Point",5,0,2,0,6,7
"com.android.chimpchat.adb.LinearInterpolatorTest",3,0,2,0,8,12
"com.android.chimpchat.adb.LinearInterpolatorTest.Collector",2,0,1,0,4,4
"com.android.chimpchat.adb.LoggingOutputReceiver",1,0,3,0,4,5
"com.android.chimpchat.adb.image.CaptureRawAndConvertedImage",7,0,1,0,8,2
"com.android.chimpchat.adb.image.CaptureRawAndConvertedImage.ChimpRawImage",3,0,1,0,2,2
"com.android.chimpchat.adb.image.ImageUtils",3,0,2,0,6,9
"com.android.chimpchat.adb.image.SixteenBitColorModel",1,0,7,0,11,11
"com.android.chimpchat.adb.image.ThirtyTwoBitColorModel",1,0,6,0,11,12
"com.android.chimpchat.core.By",1,0,3,0,3,3
"com.android.chimpchat.core.ChimpException",1,0,0,0,1,1
"com.android.chimpchat.core.ChimpImageBase",3,0,2,2,11,21
"com.android.chimpchat.core.ChimpImageBase.BufferedImageChimpImage",1,1,1,0,2,2
"com.android.chimpchat.core.ChimpRect",1,0,1,0,7,9
"com.android.chimpchat.core.ChimpView",1,0,1,0,16,20
"com.android.chimpchat.core.IChimpBackend",n/a,n/a,n/a,n/a,3,n/a
"com.android.chimpchat.core.IChimpDevice",n/a,n/a,n/a,n/a,24,n/a
"com.android.chimpchat.core.IChimpImage",n/a,n/a,n/a,n/a,7,n/a
"com.android.chimpchat.core.IChimpView",n/a,n/a,n/a,n/a,13,n/a
"com.android.chimpchat.core.IMultiSelector",n/a,n/a,n/a,n/a,1,n/a
"com.android.chimpchat.core.ISelector",n/a,n/a,n/a,n/a,1,n/a
"com.android.chimpchat.core.MultiSelectorText",1,0,1,0,3,4
"com.android.chimpchat.core.PhysicalButton",4,n/a,1,n/a,2,2
"com.android.chimpchat.core.SelectorAccessibilityIds",1,0,1,0,2,2
"com.android.chimpchat.core.SelectorId",1,0,1,0,2,2
"com.android.chimpchat.core.TouchPressType",6,n/a,2,n/a,4,4
"com.android.chimpchat.hierarchyviewer.HierarchyViewer",11,0,3,0,20,21
"com.android.ddmlib.AdbCommandRejectedException",16,0,2,0,4,4
"com.android.ddmlib.AdbHelper",3,0,1,0,24,62
"com.android.ddmlib.AdbHelper.AdbResponse",3,0,0,0,1,1
"com.android.ddmlib.AllocationInfo",5,0,4,0,10,18
"com.android.ddmlib.AllocationInfo.AllocationSorter",3,0,1,0,8,18
"com.android.ddmlib.AllocationInfo.SortMode",2,n/a,0,n/a,0,0
"com.android.ddmlib.AndroidDebugBridge",25,0,2,0,43,98
"com.android.ddmlib.AndroidDebugBridge.IClientChangeListener",n/a,n/a,n/a,n/a,1,n/a
"com.android.ddmlib.AndroidDebugBridge.IDebugBridgeChangeListener",n/a,n/a,n/a,n/a,1,n/a
"com.android.ddmlib.AndroidDebugBridge.IDeviceChangeListener",n/a,n/a,n/a,n/a,3,n/a
"com.android.ddmlib.BadPacketException",0,0,0,0,2,2
"com.android.ddmlib.CanceledException",1,0,1,0,3,2
"com.android.ddmlib.ChunkHandler",1,0,8,0,14,19
"com.android.ddmlib.Client",28,0,12,0,42,82
"com.android.ddmlib.ClientData",14,0,20,0,44,46
"com.android.ddmlib.ClientData.AllocationTrackingStatus",3,n/a,0,n/a,0,0
"com.android.ddmlib.ClientData.DebuggerStatus",8,n/a,0,n/a,0,0
"com.android.ddmlib.ClientData.HeapData",4,0,3,0,9,11
"com.android.ddmlib.ClientData.IHprofDumpHandler",n/a,n/a,n/a,n/a,3,n/a
"com.android.ddmlib.ClientData.IMethodProfilingHandler",n/a,n/a,n/a,n/a,4,n/a
"com.android.ddmlib.ClientData.MethodProfilingStatus",5,n/a,0,n/a,0,0
"com.android.ddmlib.CollectingOutputReceiver",0,0,2,0,5,6
"com.android.ddmlib.DdmConstants",4,0,1,0,1,6
"com.android.ddmlib.DdmPreferences",7,0,9,0,20,20
"com.android.ddmlib.DebugPortManager",2,0,1,0,2,2
"com.android.ddmlib.DebugPortManager.IDebugPortProvider",n/a,n/a,n/a,n/a,1,n/a
"com.android.ddmlib.Debugger",1,0,1,0,14,33
"com.android.ddmlib.Device",2,0,12,0,54,68
"com.android.ddmlib.Device.InstallReceiver",1,0,2,0,4,8
"com.android.ddmlib.DeviceMonitor",5,0,1,0,32,110
"com.android.ddmlib.EmulatorConsole",5,0,1,0,28,71
"com.android.ddmlib.EmulatorConsole.GsmMode",4,n/a,1,n/a,5,9
"com.android.ddmlib.EmulatorConsole.GsmStatus",3,0,0,0,0,0
"com.android.ddmlib.EmulatorConsole.NetworkStatus",2,0,0,0,0,0
"com.android.ddmlib.EmulatorConsoleTest",0,0,3,0,3,3
"com.android.ddmlib.FileListingService",7,0,1,0,11,19
"com.android.ddmlib.FileListingService.FileEntry",8,0,7,0,26,39
"com.android.ddmlib.FileListingService.IListingReceiver",n/a,n/a,n/a,n/a,2,n/a
"com.android.ddmlib.FileListingService.LsReceiver",3,0,3,0,8,28
"com.android.ddmlib.GetPropReceiver",0,0,2,0,4,8
"com.android.ddmlib.HandleAppName",0,0,3,0,6,8
"com.android.ddmlib.HandleExit",0,0,5,0,6,6
"com.android.ddmlib.HandleHeap",3,0,2,0,27,58
"com.android.ddmlib.HandleHello",0,0,3,0,10,15
"com.android.ddmlib.HandleNativeHeap",0,0,3,0,9,25
"com.android.ddmlib.HandleProfiling",3,0,3,0,18,26
"com.android.ddmlib.HandleTest",2,0,3,0,6,7
"com.android.ddmlib.HandleThread",0,0,2,0,15,38
"com.android.ddmlib.HandleWait",1,0,3,0,6,7
"com.android.ddmlib.HeapSegment",2,0,2,0,15,31
"com.android.ddmlib.HeapSegment.HeapSegmentElement",5,0,1,0,10,14
"com.android.ddmlib.IDevice",n/a,n/a,n/a,n/a,35,n/a
"com.android.ddmlib.IDevice.DeviceState",7,n/a,1,n/a,3,4
"com.android.ddmlib.IShellOutputReceiver",n/a,n/a,n/a,n/a,3,n/a
"com.android.ddmlib.IStackTraceInfo",n/a,n/a,n/a,n/a,1,n/a
"com.android.ddmlib.InstallException",2,0,1,0,3,3
"com.android.ddmlib.JdwpPacket",1,0,2,0,17,26
"com.android.ddmlib.Log",41,0,1,0,19,26
"com.android.ddmlib.Log.Config",0,0,0,0,0,0
"com.android.ddmlib.Log.ILogOutput",n/a,n/a,n/a,n/a,2,n/a
"com.android.ddmlib.Log.LogLevel",30,n/a,3,n/a,8,12
"com.android.ddmlib.MonitorThread",2,0,2,0,24,73
"com.android.ddmlib.MultiLineReceiver",8,0,1,9,5,12
"com.android.ddmlib.NativeAllocationInfo",3,0,4,0,13,30
"com.android.ddmlib.NativeLibraryMapInfo",1,0,2,0,5,5
"com.android.ddmlib.NativeStackCallInfo",3,0,4,0,5,6
"com.android.ddmlib.NullOutputReceiver",0,0,4,0,4,4
"com.android.ddmlib.RawImage",12,0,2,0,9,19
"com.android.ddmlib.ShellCommandUnresponsiveException",11,0,0,0,0,0
"com.android.ddmlib.SyncException",8,0,1,0,6,5
"com.android.ddmlib.SyncException.SyncError",2,n/a,1,n/a,2,2
"com.android.ddmlib.SyncService",12,0,3,0,35,75
"com.android.ddmlib.SyncService.ISyncProgressMonitor",n/a,n/a,n/a,n/a,5,n/a
"com.android.ddmlib.SyncService.NullSyncProgresMonitor",2,0,5,0,5,5
"com.android.ddmlib.ThreadInfo",2,0,4,0,13,13
"com.android.ddmlib.TimeoutException",22,0,0,0,0,0
"com.android.ddmlib.log.EventContainer",15,0,1,0,14,59
"com.android.ddmlib.log.EventContainer.CompareMethod",4,n/a,1,n/a,3,3
