Chidamber-Kemerer metrics,Sex, 6 out 2017 20:03:42 BRT
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"com.android.ddmlib.JdwpPacket",13,0,2,0,19,26
"com.android.ddmlib.Log",29,0,1,0,20,26
"com.android.ddmlib.Log.Config",1,0,0,0,0,0
"com.android.ddmlib.Log.ILogOutput",n/a,n/a,n/a,n/a,2,n/a
"com.android.ddmlib.Log.LogLevel",7,n/a,3,n/a,8,12
"com.android.ddmlib.MonitorThread",20,0,2,0,66,75
"com.android.ddmlib.MultiLineReceiver",7,0,1,9,6,12
"com.android.ddmlib.NativeAllocationInfo",3,0,5,0,20,35
"com.android.ddmlib.NativeLibraryMapInfo",1,0,2,0,5,5
"com.android.ddmlib.NativeStackCallInfo",1,0,5,0,7,8
"com.android.ddmlib.NullOutputReceiver",2,0,4,0,4,4
"com.android.ddmlib.RawImage",4,0,2,0,9,19
"com.android.ddmlib.ShellCommandUnresponsiveException",8,0,0,0,0,0
"com.android.ddmlib.SyncException",6,1,1,0,8,5
"com.android.ddmlib.SyncException.SyncError",2,n/a,1,n/a,2,2
"com.android.ddmlib.SyncService",16,0,2,0,47,77
"com.android.ddmlib.SyncService.ISyncProgressMonitor",n/a,n/a,n/a,n/a,5,n/a
"com.android.ddmlib.SyncService.NullSyncProgresMonitor",2,0,5,0,5,5
"com.android.ddmlib.ThreadInfo",3,0,4,0,13,13
"com.android.ddmlib.TimeoutException",9,0,0,0,0,0
"com.android.ddmlib.log.EventContainer",7,0,1,1,16,59
"com.android.ddmlib.log.EventContainer.CompareMethod",2,n/a,1,n/a,3,3
"com.android.ddmlib.log.EventContainer.EventValueType",5,n/a,1,n/a,7,16
"com.android.ddmlib.log.EventLogParser",11,0,1,0,31,74
"com.android.ddmlib.log.EventValueDescription",5,0,3,0,11,17
"com.android.ddmlib.log.EventValueDescription.ValueType",5,n/a,2,n/a,6,8
"com.android.ddmlib.log.GcEventContainer",10,1,3,0,18,55
"com.android.ddmlib.log.InvalidTypeException",2,0,0,0,4,4
"com.android.ddmlib.log.InvalidValueTypeException",4,0,0,0,4,4
"com.android.ddmlib.log.LogReceiver",7,0,1,0,9,13
"com.android.ddmlib.log.LogReceiver.ILogListener",n/a,n/a,n/a,n/a,2,n/a
"com.android.ddmlib.log.LogReceiver.LogEntry",5,0,0,0,0,0
"com.android.ddmlib.testrunner.IRemoteAndroidTestRunner",n/a,n/a,n/a,n/a,18,n/a
"com.android.ddmlib.testrunner.IRemoteAndroidTestRunner.TestSize",2,n/a,1,n/a,4,5
"com.android.ddmlib.testrunner.ITestRunListener",n/a,n/a,n/a,n/a,7,n/a
"com.android.ddmlib.testrunner.ITestRunListener.TestFailure",5,n/a,0,n/a,0,0
"com.android.ddmlib.testrunner.InstrumentationResultParser",11,1,2,0,35,66
"com.android.ddmlib.testrunner.InstrumentationResultParser.Prefixes",1,0,0,0,0,0
"com.android.ddmlib.testrunner.InstrumentationResultParser.StatusCodes",1,0,0,0,0,0
"com.android.ddmlib.testrunner.InstrumentationResultParser.StatusKeys",1,0,0,0,0,0
"com.android.ddmlib.testrunner.InstrumentationResultParser.TestResult",1,0,1,0,2,5
"com.android.ddmlib.testrunner.RemoteAndroidTestRunner",11,0,2,0,30,30
"com.android.ddmlib.testrunner.TestIdentifier",6,0,2,0,6,18
"com.android.ddmlib.testrunner.TestResult",3,0,6,0,13,16
"com.android.ddmlib.testrunner.TestResult.TestStatus",3,n/a,0,n/a,0,0
"com.android.ddmlib.testrunner.TestRunResult",5,0,6,0,32,41
"com.android.ddmlib.testrunner.XmlTestRunListener",9,0,2,1,35,20
"com.android.ddmlib.utils.ArrayHelper",3,0,4,0,4,4
"com.android.draw9patch.Application",2,0,1,0,2,4
"com.android.draw9patch.graphics.GraphicsUtilities",6,0,2,0,8,14
"com.android.draw9patch.ui.GradientPanel",1,0,1,0,2,2
"com.android.draw9patch.ui.ImageEditorPanel",9,0,3,0,15,26
"com.android.draw9patch.ui.ImageEditorPanel.ImageViewer",5,0,2,0,23,84
"com.android.draw9patch.ui.ImageEditorPanel.Pair",3,0,0,0,2,2
"com.android.draw9patch.ui.ImageEditorPanel.StretchesViewer",3,0,3,0,6,20
"com.android.draw9patch.ui.ImageEditorPanel.StretchesViewer.StretchView",3,0,2,0,3,11
"com.android.draw9patch.ui.ImageTransferHandler",3,0,2,0,5,14
"com.android.draw9patch.ui.MainFrame",12,0,4,0,18,13
"com.android.draw9patch.ui.MainFrame.OpenTask",2,0,1,0,5,3
"com.android.draw9patch.ui.MainFrame.SaveTask",2,0,1,0,3,2
"com.android.draw9patch.ui.OpenFilePanel",3,0,1,0,5,3
"com.android.draw9patch.ui.PngFileFilter",2,0,2,0,2,2
"com.android.draw9patch.ui.action.BackgroundAction",2,0,1,2,1,2
"com.android.draw9patch.ui.action.ExitAction",1,0,1,0,2,2
"com.android.draw9patch.ui.action.OpenAction",2,1,1,0,4,2
"com.android.draw9patch.ui.action.SaveAction",2,1,1,0,4,2
"com.android.dvlib.DeviceSchema",5,0,1,0,5,3
"com.android.dvlib.DeviceSchema.ValidationHandler",1,0,1,0,8,18
"com.android.ide.common.api.AbstractViewRule",11,0,19,0,19,19
"com.android.ide.common.api.DrawingStyle",1,n/a,0,n/a,0,0
"com.android.ide.common.api.DropFeedback",5,0,0,0,1,1
"com.android.ide.common.api.IAttributeInfo",n/a,n/a,n/a,n/a,7,n/a
"com.android.ide.common.api.IAttributeInfo.Format",2,n/a,1,n/a,2,19
"com.android.ide.common.api.IClientRulesEngine",n/a,n/a,n/a,n/a,25,n/a
"com.android.ide.common.api.IClientRulesEngine.AttributeFilter",n/a,n/a,n/a,n/a,1,n/a
"com.android.ide.common.api.IColor",n/a,n/a,n/a,n/a,0,n/a
"com.android.ide.common.api.IDragElement",n/a,n/a,n/a,n/a,8,n/a
"com.android.ide.common.api.IDragElement.IDragAttribute",n/a,n/a,n/a,n/a,3,n/a
"com.android.ide.common.api.IFeedbackPainter",n/a,n/a,n/a,n/a,1,n/a
"com.android.ide.common.api.IGraphics",n/a,n/a,n/a,n/a,24,n/a
"com.android.ide.common.api.IGraphics.LineStyle",1,n/a,0,n/a,0,0
"com.android.ide.common.api.IMenuCallback",n/a,n/a,n/a,n/a,1,n/a
"com.android.ide.common.api.INode",n/a,n/a,n/a,n/a,17,n/a
"com.android.ide.common.api.INode.IAttribute",n/a,n/a,n/a,n/a,0,n/a
"com.android.ide.common.api.INodeHandler",n/a,n/a,n/a,n/a,1,n/a
"com.android.ide.common.api.IValidator",n/a,n/a,n/a,n/a,1,n/a
"com.android.ide.common.api.IViewMetadata",n/a,n/a,n/a,n/a,4,n/a
"com.android.ide.common.api.IViewMetadata.FillPreference",1,n/a,1,n/a,2,2
"com.android.ide.common.api.IViewRule",n/a,n/a,n/a,n/a,19,n/a
"com.android.ide.common.api.InsertType",2,n/a,1,n/a,1,1
"com.android.ide.common.api.MarginType",1,n/a,0,n/a,0,0
"com.android.ide.common.api.Margins",2,0,0,0,2,2
"com.android.ide.common.api.Point",4,0,1,0,8,9
"com.android.ide.common.api.Rect",9,0,1,0,27,37
"com.android.ide.common.api.ResizePolicy",0,0,6,0,13,18
"com.android.ide.common.api.RuleAction",11,0,6,4,26,26
"com.android.ide.common.api.RuleAction.ActionProvider",n/a,n/a,n/a,n/a,1,n/a
"com.android.ide.common.api.RuleAction.ChoiceProvider",n/a,n/a,n/a,n/a,1,n/a
"com.android.ide.common.api.RuleAction.Choices",3,1,5,1,8,7
"com.android.ide.common.api.RuleAction.DelayedChoices",4,2,1,0,7,6
"com.android.ide.common.api.RuleAction.NestedAction",4,1,1,0,4,2
"com.android.ide.common.api.RuleAction.Separator",2,1,0,0,2,1
"com.android.ide.common.api.RuleAction.Toggle",2,1,1,0,7,4
"com.android.ide.common.api.Segment",3,0,0,0,3,3
"com.android.ide.common.api.SegmentType",6,n/a,1,n/a,5,15
"com.android.ide.common.rendering.HardwareConfigHelper",6,0,1,0,15,12
"com.android.ide.common.rendering.LayoutLibrary",26,0,4,0,84,85
"com.android.ide.common.rendering.StaticRenderSession",4,1,3,0,4,4
