Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"android.telephony.SmsMessage.isEmail()",1,0,n/a,9,0,0,1,1
"android.telephony.SmsMessage.isMWIClearMessage()",1,0,n/a,7,0,0,1,1
"android.telephony.SmsMessage.isMWISetMessage()",1,0,n/a,7,0,0,1,1
"android.telephony.SmsMessage.isMwiDontStore()",1,0,n/a,7,0,0,1,1
"android.telephony.SmsMessage.isReplace()",1,0,n/a,7,0,0,1,1
"android.telephony.SmsMessage.isReplyPathPresent()",1,0,n/a,7,0,0,1,1
"android.telephony.SmsMessage.isStatusReportMessage()",1,0,n/a,6,0,0,1,1
"android.telephony.SmsMessage.newFromCMT(String[])",2,1,n/a,15,0,1,2,1
"android.telephony.SmsMessage.newFromParcel(Parcel)",2,1,n/a,7,0,1,2,1
"android.telephony.gsm.SmsManager.SmsManager()",1,1,n/a,4,0,0,1,1
"android.telephony.gsm.SmsManager.copyMessageToSim(byte[],byte[],int)",1,0,n/a,15,0,3,1,1
"android.telephony.gsm.SmsManager.deleteMessageFromSim(int)",1,0,n/a,12,0,1,1,1
"android.telephony.gsm.SmsManager.divideMessage(String)",1,0,n/a,13,0,1,1,1
"android.telephony.gsm.SmsManager.getAllMessagesFromSim()",1,0,n/a,10,0,0,1,1
"android.telephony.gsm.SmsManager.getDefault()",1,0,n/a,12,1,0,3,2
"android.telephony.gsm.SmsManager.sendDataMessage(String,String,short,byte[],PendingIntent,PendingIntent)",1,0,n/a,32,0,6,1,1
"android.telephony.gsm.SmsManager.sendMultipartTextMessage(String,String,ArrayList<String>,ArrayList<PendingIntent>,ArrayList<PendingIntent>)",1,0,n/a,37,0,5,1,1
"android.telephony.gsm.SmsManager.sendTextMessage(String,String,String,PendingIntent,PendingIntent)",1,0,n/a,31,0,5,1,1
"android.telephony.gsm.SmsManager.updateMessageOnSim(int,int,byte[])",1,0,n/a,16,0,3,1,1
"android.telephony.gsm.SmsMessage.SmsMessage()",2,0,n/a,5,0,0,1,1
"android.telephony.gsm.SmsMessage.SmsMessage(SmsMessageBase)",0,2,n/a,3,0,1,1,1
"android.telephony.gsm.SmsMessage.SubmitPdu.SubmitPdu()",0,0,n/a,4,0,0,0,1
"android.telephony.gsm.SmsMessage.SubmitPdu.SubmitPdu(SubmitPduBase)",0,3,n/a,8,0,1,2,1
"android.telephony.gsm.SmsMessage.SubmitPdu.toString()",2,0,n/a,8,0,0,1,1
"android.telephony.gsm.SmsMessage.calculateLength(CharSequence,boolean)",1,1,n/a,28,0,2,7,1
"android.telephony.gsm.SmsMessage.calculateLength(String,boolean)",1,1,n/a,20,0,2,1,1
"android.telephony.gsm.SmsMessage.createFromPdu(byte[])",5,0,n/a,15,1,1,6,2
"android.telephony.gsm.SmsMessage.getDisplayMessageBody()",1,0,n/a,9,0,0,1,1
"android.telephony.gsm.SmsMessage.getDisplayOriginatingAddress()",1,0,n/a,10,0,0,1,1
"android.telephony.gsm.SmsMessage.getEmailBody()",1,0,n/a,9,0,0,1,1
"android.telephony.gsm.SmsMessage.getEmailFrom()",1,0,n/a,9,0,0,1,1
"android.telephony.gsm.SmsMessage.getIndexOnIcc()",1,0,n/a,11,0,0,1,1
"android.telephony.gsm.SmsMessage.getIndexOnSim()",1,0,n/a,10,0,0,1,1
"android.telephony.gsm.SmsMessage.getMessageBody()",1,0,n/a,9,0,0,1,1
"android.telephony.gsm.SmsMessage.getMessageClass()",3,0,n/a,9,0,0,2,1
"android.telephony.gsm.SmsMessage.getOriginatingAddress()",1,0,n/a,9,0,0,1,1
"android.telephony.gsm.SmsMessage.getPdu()",1,0,n/a,10,0,0,1,1
"android.telephony.gsm.SmsMessage.getProtocolIdentifier()",1,0,n/a,8,0,0,1,1
"android.telephony.gsm.SmsMessage.getPseudoSubject()",1,0,n/a,9,0,0,1,1
"android.telephony.gsm.SmsMessage.getServiceCenterAddress()",1,0,n/a,9,0,0,1,1
"android.telephony.gsm.SmsMessage.getSmsFacility()",4,1,n/a,13,1,0,4,2
"android.telephony.gsm.SmsMessage.getStatus()",1,0,n/a,21,0,0,1,1
"android.telephony.gsm.SmsMessage.getStatusOnIcc()",1,0,n/a,16,0,0,1,1
"android.telephony.gsm.SmsMessage.getStatusOnSim()",1,0,n/a,15,0,0,1,1
"android.telephony.gsm.SmsMessage.getSubmitPdu(String,String,String,boolean)",5,0,n/a,23,1,4,6,2
"android.telephony.gsm.SmsMessage.getSubmitPdu(String,String,String,boolean,byte[])",6,0,n/a,26,1,5,6,2
"android.telephony.gsm.SmsMessage.getSubmitPdu(String,String,short,byte[],boolean)",5,0,n/a,28,1,5,6,2
"android.telephony.gsm.SmsMessage.getTPLayerLengthForPDU(String)",4,0,n/a,14,1,1,4,2
"android.telephony.gsm.SmsMessage.getTimestampMillis()",1,0,n/a,8,0,0,1,1
"android.telephony.gsm.SmsMessage.getUserData()",1,0,n/a,8,0,0,1,1
"android.telephony.gsm.SmsMessage.isCphsMwiMessage()",1,0,n/a,10,0,0,1,1
"android.telephony.gsm.SmsMessage.isEmail()",1,0,n/a,11,0,0,1,1
"android.telephony.gsm.SmsMessage.isMWIClearMessage()",1,0,n/a,9,0,0,1,1
"android.telephony.gsm.SmsMessage.isMWISetMessage()",1,0,n/a,9,0,0,1,1
"android.telephony.gsm.SmsMessage.isMwiDontStore()",1,0,n/a,9,0,0,1,1
"android.telephony.gsm.SmsMessage.isReplace()",1,0,n/a,8,0,0,1,1
"android.telephony.gsm.SmsMessage.isReplyPathPresent()",1,0,n/a,9,0,0,1,1
"android.telephony.gsm.SmsMessage.isStatusReportMessage()",1,0,n/a,8,0,0,1,1
"com.android.internal.telephony.ATParseEx.ATParseEx()",1,0,n/a,5,0,0,1,1
"com.android.internal.telephony.ATParseEx.ATParseEx(String)",1,0,n/a,5,0,1,1,1
"com.android.internal.telephony.ATResponseParser.ATResponseParser(String)",0,0,n/a,6,0,1,1,1
"com.android.internal.telephony.ATResponseParser.hasMore()",1,0,n/a,5,0,0,1,1
"com.android.internal.telephony.ATResponseParser.nextBoolean()",4,0,n/a,14,1,0,9,4
"com.android.internal.telephony.ATResponseParser.nextInt()",3,0,n/a,18,2,0,11,4
"com.android.internal.telephony.ATResponseParser.nextString()",2,0,n/a,6,0,0,2,1
"com.android.internal.telephony.ATResponseParser.nextTok()",14,3,n/a,48,4,0,30,14
"com.android.internal.telephony.ATResponseParser.skipPrefix()",3,1,n/a,14,2,0,7,3
"com.android.internal.telephony.ATResponseParser.skipWhiteSpace(char)",5,1,n/a,14,1,1,7,4
"com.android.internal.telephony.AdnRecord.AdnRecord(String,String)",1,3,n/a,3,0,2,1,1
"com.android.internal.telephony.AdnRecord.AdnRecord(String,String,String[])",1,1,n/a,3,0,3,1,1
"com.android.internal.telephony.AdnRecord.AdnRecord(byte[])",1,0,n/a,4,0,1,1,1
"com.android.internal.telephony.AdnRecord.AdnRecord(int,int,String,String)",0,1,n/a,7,0,4,5,1
"com.android.internal.telephony.AdnRecord.AdnRecord(int,int,String,String,String[])",0,2,n/a,7,0,5,5,1
"com.android.internal.telephony.AdnRecord.AdnRecord(int,int,byte[])",1,1,n/a,5,0,3,3,1
"com.android.internal.telephony.AdnRecord.appendExtRecord(byte[])",2,0,n/a,24,2,1,9,5
"com.android.internal.telephony.AdnRecord.buildAdnString(int)",11,0,n/a,47,2,1,27,7
"com.android.internal.telephony.AdnRecord.describeContents()",0,0,n/a,3,0,0,1,1
"com.android.internal.telephony.AdnRecord.getAlphaTag()",0,3,n/a,3,0,0,1,1
"com.android.internal.telephony.AdnRecord.getEmails()",0,1,n/a,3,0,0,1,1
"com.android.internal.telephony.AdnRecord.getNumber()",0,3,n/a,3,0,0,1,1
"com.android.internal.telephony.AdnRecord.hasExtendedRecord()",0,0,n/a,3,0,0,1,2
"com.android.internal.telephony.AdnRecord.isEmpty()",2,2,n/a,3,0,0,1,3
"com.android.internal.telephony.AdnRecord.isEqual(AdnRecord)",3,1,n/a,5,0,1,1,3
"com.android.internal.telephony.AdnRecord.parseRecord(byte[])",3,1,n/a,32,2,1,14,3
"com.android.internal.telephony.AdnRecord.setEmails(String[])",0,2,n/a,3,0,1,1,1
"com.android.internal.telephony.AdnRecord.stringCompareNullEqualsEmpty(String,String)",1,2,n/a,13,1,2,7,4
"com.android.internal.telephony.AdnRecord.toString()",0,0,n/a,3,0,0,1,1
"com.android.internal.telephony.AdnRecord.writeToParcel(Parcel,int)",5,0,n/a,7,0,2,5,1
"com.android.internal.telephony.AdnRecordCache.AdnRecordCache(IccFileHandler)",1,2,n/a,4,0,1,2,1
"com.android.internal.telephony.AdnRecordCache.clearUserWriters()",4,1,n/a,7,1,0,6,2
"com.android.internal.telephony.AdnRecordCache.clearWaiters()",6,1,n/a,9,1,0,8,2
"com.android.internal.telephony.AdnRecordCache.extensionEfForEf(int)",0,2,n/a,17,1,1,15,8
"com.android.internal.telephony.AdnRecordCache.getRecordsIfLoaded(int)",1,2,n/a,8,0,1,1,1
"com.android.internal.telephony.AdnRecordCache.handleMessage(Message)",11,0,n/a,33,2,1,26,5
"com.android.internal.telephony.AdnRecordCache.notifyWaiters(ArrayList<Message>,AsyncResult)",4,2,n/a,11,1,2,8,3
"com.android.internal.telephony.AdnRecordCache.requestLoadAllAdnLike(int,int,Message)",15,1,n/a,45,2,3,23,7
"com.android.internal.telephony.AdnRecordCache.reset()",4,0,n/a,9,0,0,4,1
"com.android.internal.telephony.AdnRecordCache.sendErrorResponse(Message,String)",3,7,n/a,7,1,2,4,2
"com.android.internal.telephony.AdnRecordCache.updateAdnByIndex(int,AdnRecord,int,String,Message)",8,0,n/a,27,1,5,10,3
"com.android.internal.telephony.AdnRecordCache.updateAdnBySearch(int,AdnRecord,AdnRecord,String,Message)",17,0,n/a,64,2,5,37,9
"com.android.internal.telephony.AdnRecordLoader.AdnRecordLoader(IccFileHandler)",2,12,n/a,6,0,1,2,1
"com.android.internal.telephony.AdnRecordLoader.handleMessage(Message)",34,0,n/a,124,4,1,75,22
"com.android.internal.telephony.AdnRecordLoader.loadAllFromEF(int,int,Message)",2,0,n/a,14,0,3,4,1
"com.android.internal.telephony.AdnRecordLoader.loadFromEF(int,int,int,Message)",2,8,n/a,15,0,4,5,1
"com.android.internal.telephony.AdnRecordLoader.updateEF(AdnRecord,int,int,int,String,Message)",2,4,n/a,23,0,6,6,1
"com.android.internal.telephony.ApnContext.ApnContext(String,String)",5,2,n/a,10,0,2,8,1
"com.android.internal.telephony.ApnContext.decWaitingApnsPermFailCount()",1,1,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.dump(FileDescriptor,PrintWriter,String[])",2,0,n/a,3,0,3,1,1
"com.android.internal.telephony.ApnContext.getApnSetting()",0,6,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.getApnType()",0,31,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.getDataConnection()",0,12,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.getDataConnectionAc()",0,10,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.getDependencyMet()",1,3,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.getNextWaitingApn()",2,1,n/a,10,2,0,6,3
"com.android.internal.telephony.ApnContext.getReason()",0,22,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.getRetryCount()",0,1,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.getState()",0,28,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.getWaitingApns()",0,3,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.getWaitingApnsPermFailCount()",1,2,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.isDisconnected()",1,2,n/a,5,0,0,2,2
"com.android.internal.telephony.ApnContext.isEnabled()",1,8,n/a,3,0,0,1,1
"com.android.internal.telephony.ApnContext.isReady()",2,8,n/a,3,0,0,1,2
"com.android.internal.telephony.ApnContext.log(String)",1,7,n/a,3,0,1,1,1
"com.android.internal.telephony.ApnContext.removeWaitingApn(ApnSetting)",1,1,n/a,5,1,1,2,2
"com.android.internal.telephony.ApnContext.setApnSetting(ApnSetting)",0,3,n/a,3,0,1,1,1
"com.android.internal.telephony.ApnContext.setDataConnection(DataConnection)",1,7,n/a,6,1,1,3,2
"com.android.internal.telephony.ApnContext.setDataConnectionAc(DataConnectionAc)",3,7,n/a,13,2,1,7,4
"com.android.internal.telephony.ApnContext.setDependencyMet(boolean)",3,2,n/a,6,1,1,3,2
"com.android.internal.telephony.ApnContext.setEnabled(boolean)",3,2,n/a,6,1,1,3,2
"com.android.internal.telephony.ApnContext.setReason(String)",1,10,n/a,6,1,1,3,2
"com.android.internal.telephony.ApnContext.setRetryCount(int)",2,4,n/a,10,1,1,6,3
"com.android.internal.telephony.ApnContext.setState(State)",2,15,n/a,11,2,1,6,4
"com.android.internal.telephony.ApnContext.setWaitingApns(ArrayList<ApnSetting>)",2,1,n/a,4,0,1,2,1
"com.android.internal.telephony.ApnContext.toString()",1,3,n/a,9,0,0,1,1
"com.android.internal.telephony.ApnSetting.ApnSetting(int,String,String,String,String,String,String,String,String,String,String,int,String[],String,String,boolean,int)",0,3,n/a,23,0,17,17,1
"com.android.internal.telephony.ApnSetting.canHandleType(String)",4,5,n/a,12,2,1,4,6
"com.android.internal.telephony.ApnSetting.equals(Object)",3,2,n/a,6,0,1,3,2
"com.android.internal.telephony.ApnSetting.fromString(String)",9,0,n/a,71,2,1,35,8
"com.android.internal.telephony.ApnSetting.toString()",33,5,n/a,25,2,0,13,3
