Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource",0,1,5,4,4
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource.WorkshopActivity",0,1,4,5,5
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker",0,10,95,1,11
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSingleSourceSnuggleTeXValidationStrategy",0,14,154,7,7
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy",0,25,150,2,9
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.MasterDocumentAssembler",0,2,4,2,9
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SnuggleCaller",0,1,2,12,12
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SourceToMasterFilter",0,0,0,2,9
"uk.ac.ed.ph.aardvark.processor.validator.BinaryTimeToThinkValidationStrategy",0,6,158,0,0
"uk.ac.ed.ph.aardvark.processor.validator.CheckpointValidationStrategy",0,6,157,0,0
"uk.ac.ed.ph.aardvark.processor.validator.ContentPageValidationStrategy",0,19,157,0,0
"uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy",0,17,148,0,0
"uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy.TreeVisitor",0,29,146,1,1
"uk.ac.ed.ph.aardvark.processor.validator.FolderValidationStrategy",0,16,134,0,0
"uk.ac.ed.ph.aardvark.processor.validator.LearningOutcomesValidationStrategy",0,6,157,0,0
"uk.ac.ed.ph.aardvark.processor.validator.MCQValidationStrategy",0,7,158,0,0
"uk.ac.ed.ph.aardvark.processor.validator.OrganisationTreeValidationStrategy",2,18,155,2,2
"uk.ac.ed.ph.aardvark.processor.validator.OrganisationTreeValidationStrategy.NumberingContextMerger",2,4,155,1,2
"uk.ac.ed.ph.aardvark.processor.validator.OrganisationTreeValidationStrategy.TreeVisitor",2,36,155,1,2
"uk.ac.ed.ph.aardvark.processor.validator.SnuggleTeXTidyingPipeline",0,11,143,1,10
"uk.ac.ed.ph.aardvark.processor.validator.SnuggleTeXTidyingPipeline.IdChecker",0,0,0,1,11
"uk.ac.ed.ph.aardvark.processor.validator.StandardTimeToThinkValidationStrategy",0,6,157,0,0
"uk.ac.ed.ph.aardvark.processor.validator.TutorialQuestionValidationStrategy",0,6,157,0,0
"uk.ac.ed.ph.aardvark.processor.validator.WorkshopValidationStrategy",0,7,158,0,0
"uk.ac.ed.ph.aardvark.processor.views.AbstractCoreContentNodeWebViewStrategy",0,16,152,3,5
"uk.ac.ed.ph.aardvark.processor.views.AbstractCustomJavaViewStrategy",0,14,135,5,10
"uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentBundlerViewStrategy",2,21,160,4,4
"uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentBundlerViewStrategy.IndexLinkMapperFilterCallback",2,5,160,1,4
"uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentBundlerViewStrategy.ZipBuildingNodeVisitor",2,18,160,1,4
"uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentFilesystemViewStrategy",1,18,139,3,3
"uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentFilesystemViewStrategy.DeploymentStatus",0,3,19,3,4
"uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentNodeViewStrategy",0,10,138,3,5
"uk.ac.ed.ph.aardvark.processor.views.AbstractImageMagickViewStrategy",0,15,138,4,4
"uk.ac.ed.ph.aardvark.processor.views.AbstractNonCoreContentNodeWebViewStrategy",0,14,154,2,2
"uk.ac.ed.ph.aardvark.processor.views.AbstractOrganisationTreeNodeViewStrategy",0,10,136,2,2
"uk.ac.ed.ph.aardvark.processor.views.ComplexFigureDynamicViewStrategy",0,14,142,0,0
"uk.ac.ed.ph.aardvark.processor.views.CoreContentNodeSlideshowViewStrategy",1,6,157,1,1
"uk.ac.ed.ph.aardvark.processor.views.CoreContentNodeSlideshowViewStrategy.SlideBreakFixerFilter",1,2,157,1,1
