Chidamber-Kemerer metrics,Qui, 26 out 2017 16:08:26 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.derby.client.am.EncryptionManager",4,0,2,0,16,52
"org.apache.derby.client.am.ErrorKey",0,0,3,0,3,3
"org.apache.derby.client.am.ExceptionFormatter",0,0,3,0,5,20
"org.apache.derby.client.am.FailedProperties40",1,0,4,0,5,8
"org.apache.derby.client.am.FloatingPoint",0,0,4,0,7,7
"org.apache.derby.client.am.GetFileInputStreamAction",0,0,1,0,3,3
"org.apache.derby.client.am.GetResourceBundleAction",0,0,1,0,3,3
"org.apache.derby.client.am.GetResourceInputStreamAction",0,0,1,0,5,11
"org.apache.derby.client.am.GetSystemPropertiesAction",0,0,1,0,3,3
"org.apache.derby.client.am.LOBStateTracker",1,0,1,0,4,10
"org.apache.derby.client.am.Lob",6,0,8,0,27,37
"org.apache.derby.client.am.LogWriter",8,0,2,0,112,265
"org.apache.derby.client.am.LogicalCallableStatement",3,0,79,0,80,80
"org.apache.derby.client.am.LogicalCallableStatement40",3,0,55,0,56,58
"org.apache.derby.client.am.LogicalConnection",3,0,1,0,44,54
"org.apache.derby.client.am.LogicalConnection40",3,0,14,0,15,16
"org.apache.derby.client.am.LogicalPreparedStatement",3,0,73,0,74,74
"org.apache.derby.client.am.LogicalPreparedStatement40",3,0,23,0,24,26
"org.apache.derby.client.am.LogicalStatementEntity",4,0,1,0,7,13
"org.apache.derby.client.am.LogicalStatementEntityTest",6,1,2,0,22,12
"org.apache.derby.client.am.LossOfPrecisionConversionException",2,1,0,0,1,1
"org.apache.derby.client.am.MaterialPreparedStatement",n/a,n/a,n/a,n/a,7,n/a
"org.apache.derby.client.am.MaterialStatement",n/a,n/a,n/a,n/a,15,n/a
"org.apache.derby.client.am.ParameterMetaData",2,0,1,0,10,13
"org.apache.derby.client.am.ParameterMetaData40",2,0,2,0,3,3
"org.apache.derby.client.am.PreparedStatement",10,0,8,0,133,340
"org.apache.derby.client.am.PreparedStatement.PossibleTypes",4,0,3,0,4,24
"org.apache.derby.client.am.PreparedStatement40",5,0,9,0,13,11
"org.apache.derby.client.am.PreparedStatementCallbackInterface",n/a,n/a,n/a,n/a,2,n/a
"org.apache.derby.client.am.ProductLevel",2,0,1,0,3,16
"org.apache.derby.client.am.ResultSet",7,0,2,0,312,838
"org.apache.derby.client.am.ResultSetCallbackInterface",n/a,n/a,n/a,n/a,5,n/a
"org.apache.derby.client.am.SQLExceptionFactory",4,0,2,0,2,2
"org.apache.derby.client.am.SQLExceptionFactory40",3,0,1,0,1,9
