Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"com.android.internal.telephony.cat.AppInterface.CommandType",1,21,3,24,0,n/a,0,1,51,37,n/a,0,0,"1,67",2,4,5
"com.android.internal.telephony.cat.BIPClientParams",1,3,6,9,1,1,0,1,24,16,0,2,1,"1,50",1,3,3
"com.android.internal.telephony.cat.BerTlv",1,6,4,10,1,0,0,3,93,66,0,0,0,"2,50",3,4,10
"com.android.internal.telephony.cat.CallSetupParams",1,3,6,9,1,1,0,1,23,23,0,2,1,"2,50",1,3,5
"com.android.internal.telephony.cat.CatCmdMessage",2,8,11,19,2,0,0,2,132,125,0,0,0,"2,00",8,11,26
"com.android.internal.telephony.cat.CatCmdMessage.BrowserSettings",1,2,0,2,0,0,0,0,7,4,0,0,0,n/a,0,0,0
"com.android.internal.telephony.cat.CatCmdMessage.CallSettings",1,2,0,2,0,0,0,0,7,4,0,0,0,n/a,0,0,0
"com.android.internal.telephony.cat.CatException",0,0,1,1,0,0,0,0,10,5,0,0,0,"1,00",0,1,1
"com.android.internal.telephony.cat.CatLog",0,1,2,3,0,0,0,1,17,17,0,0,0,"2,00",0,2,4
"com.android.internal.telephony.cat.CatResponseMessage",0,6,7,13,0,0,0,6,29,29,0,0,0,"1,00",1,7,7
"com.android.internal.telephony.cat.CatService",7,25,20,45,123,0,0,1,620,512,0,0,0,"5,10",5,37,102
"com.android.internal.telephony.cat.CommandDetails",1,5,8,13,1,1,0,3,52,48,0,0,0,"1,11",4,7,10
"com.android.internal.telephony.cat.CommandParams",7,1,4,5,0,0,0,2,18,14,7,0,0,"1,00",3,4,4
"com.android.internal.telephony.cat.CommandParamsFactory",1,15,22,37,3,0,0,3,810,624,0,0,0,"5,14",18,22,113
"com.android.internal.telephony.cat.ComprehensionTlv",1,6,8,14,1,0,0,4,163,125,0,0,0,"2,50",7,8,20
"com.android.internal.telephony.cat.ComprehensionTlvTag",1,25,3,28,0,n/a,0,1,52,41,n/a,0,0,"1,67",2,4,5
