Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"com.mongodb.MongoQueryException",0,3,4,4,311
"com.mongodb.MongoSecurityException",0,2,7,11,240
"com.mongodb.MongoServerException",0,2,3,16,349
"com.mongodb.MongoSocketClosedException",0,2,3,1,224
"com.mongodb.MongoSocketException",1,2,2,11,598
"com.mongodb.MongoSocketOpenException",0,2,3,5,232
"com.mongodb.MongoSocketReadException",0,2,3,4,234
"com.mongodb.MongoSocketReadTimeoutException",0,2,3,5,247
"com.mongodb.MongoSocketWriteException",0,2,3,1,224
"com.mongodb.MongoTimeoutException",0,1,2,8,262
"com.mongodb.MongoURI",89,9,943,2,179
"com.mongodb.MongoWaitQueueFullException",0,1,2,3,232
"com.mongodb.MongoWriteConcernException",0,5,232,6,238
"com.mongodb.MongoWriteException",0,3,232,2,207
"com.mongodb.ParallelScanOptions",1,2,285,3,181
"com.mongodb.ParallelScanOptions.Builder",1,3,285,2,181
"com.mongodb.QueryBuilder",0,8,947,5,5
"com.mongodb.QueryBuilder.NullObject",0,0,0,1,6
"com.mongodb.QueryBuilder.QueryBuilderException",0,0,0,2,6
"com.mongodb.QueryOperators",0,0,0,1,6
"com.mongodb.ReadConcern",0,4,227,48,488
"com.mongodb.ReadConcernLevel",0,1,2,3,489
"com.mongodb.ReadPreference",17,12,283,101,486
"com.mongodb.ReadPreference.PrimaryReadPreference",17,5,283,1,486
"com.mongodb.ReflectionDBObject",1,3,4,6,185
"com.mongodb.ReflectionDBObject.FieldInfo",0,1,2,1,186
"com.mongodb.ReflectionDBObject.JavaWrapper",1,3,4,2,185
"com.mongodb.RemoveRequest",89,8,943,1,179
"com.mongodb.ReplaceRequest",89,9,943,1,179
"com.mongodb.ReplicaSetStatus",0,4,315,1,180
"com.mongodb.ServerAddress",1,2,2,124,598
"com.mongodb.ServerCursor",0,1,3,19,378
"com.mongodb.ServerSessionPool",2,19,331,4,182
"com.mongodb.ServerSessionPool.ServerSessionImpl",2,5,331,2,182
"com.mongodb.ServerSessionPool.ServerSessionItemFactory",2,12,331,1,182
"com.mongodb.Tag",0,1,2,8,519
"com.mongodb.TagSet",0,2,3,16,518
"com.mongodb.TaggableReadPreference",17,13,283,5,486
"com.mongodb.TaggableReadPreference.NearestReadPreference",17,4,283,1,486
"com.mongodb.TaggableReadPreference.PrimaryPreferredReadPreference",17,5,283,1,486
"com.mongodb.TaggableReadPreference.SecondaryPreferredReadPreference",17,4,283,1,486
"com.mongodb.TaggableReadPreference.SecondaryReadPreference",17,4,283,3,486
"com.mongodb.UnacknowledgedBulkWriteResult",0,2,2,1,180
"com.mongodb.UpdateRequest",89,9,943,1,179
"com.mongodb.WriteConcern",1,6,227,72,496
"com.mongodb.WriteConcern.Majority",1,1,227,1,496
"com.mongodb.WriteConcernError",0,2,4,2,181
"com.mongodb.WriteConcernException",0,8,229,7,253
"com.mongodb.WriteConcernResult",0,1,224,22,379
"com.mongodb.WriteError",0,3,227,7,221
"com.mongodb.WriteRequest",89,2,943,6,179
"com.mongodb.WriteResult",0,0,0,5,180
"com.mongodb.assertions.Assertions",0,1,1,254,726
"com.mongodb.async.client.AbstractSubscription",0,2,2,3,4
"com.mongodb.async.client.AggregateIterableImpl",0,25,390,1,27
"com.mongodb.async.client.AwaitingWriteOperationIterable",0,9,324,2,29
"com.mongodb.async.client.ChangeStreamIterableImpl",0,21,417,1,27
"com.mongodb.async.client.DistinctIterableImpl",0,17,366,1,27
"com.mongodb.async.client.FindIterableImpl",0,20,380,3,29
"com.mongodb.async.client.FlatteningSingleResultCallbackSubscription",0,4,5,1,1
"com.mongodb.async.client.ListCollectionsIterableImpl",0,15,370,1,26
"com.mongodb.async.client.ListDatabasesIterableImpl",0,13,364,1,26
"com.mongodb.async.client.ListIndexesIterableImpl",0,14,364,1,27
"com.mongodb.async.client.MapReduceIterableImpl",0,26,398,1,27
"com.mongodb.async.client.MappingAsyncBatchCursor",0,3,3,1,38
"com.mongodb.async.client.MappingIterable",0,7,7,10,37
"com.mongodb.async.client.MongoClientImpl",6,26,780,3,25
"com.mongodb.async.client.MongoClientSettings",6,14,780,7,25
"com.mongodb.async.client.MongoClientSettings.Builder",6,21,780,4,25
