Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.DocumentType.setExtensions(String)",1,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.DocumentType.setIconFile(File)",0,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.DocumentType.setName(String)",0,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.DocumentType.setOSTypes(String)",1,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.DocumentType.setRole(String)",0,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.Service.setMenuItem(String)",0,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.Service.setMessage(String)",0,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.Service.setPortName(String)",0,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.Service.setReturnTypes(String)",1,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.Service.setSendTypes(String)",1,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.addDocumentType(DocumentType)",2,0,n/a,9,1,1,3,2
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.addJavaProperty(String,String)",2,0,n/a,9,1,2,3,2
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.addService(Service)",2,0,n/a,9,1,1,3,2
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.createDocumentType()",1,0,n/a,4,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.createService()",1,0,n/a,4,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getArguments()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundleAllowMixedLocalizations()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundleDevelopmentRegion()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundleExecutable()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundleGetInfoString()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundleIconFile()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundleIdentifier()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundleInfoDictionaryVersion()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundleName()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundlePackageType()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundleShortVersionString()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundleSignature()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getCFBundleVersion()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getClassPath()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getDocumentTypes()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getJVMVersion()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getJavaProperties()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getMainClass()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getServices()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getVMOptions()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.getWorkingDirectory()",0,0,n/a,3,0,0,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.setArguments(String)",0,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.setCFBundleAllowMixedLocalizations(boolean)",0,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.setCFBundleDevelopmentRegion(String)",0,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.setCFBundleExecutable(String)",0,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.setCFBundleGetInfoString(String)",0,0,n/a,3,0,1,1,1
"com.loomcom.ant.tasks.jarbundler.AppBundleProperties.setCFBundleIconFile(String)",0,0,n/a,3,0,1,1,1
