Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"com.google.common.base.Enums.getIfPresent(Class<T>,String)",5,13,n/a,17,1,2,5,2
"com.google.common.base.Enums.valueOfFunction(Class<T>)",1,7,n/a,11,0,1,1,1
"com.google.common.base.Equivalence.Equals.doEquivalent(Object,Object)",1,1,n/a,3,0,2,1,1
"com.google.common.base.Equivalence.Equals.doHash(Object)",1,1,n/a,3,0,1,1,1
"com.google.common.base.Equivalence.Equals.readResolve()",0,0,n/a,3,0,0,1,1
"com.google.common.base.Equivalence.Equivalence()",0,8,n/a,4,0,0,0,1
"com.google.common.base.Equivalence.EquivalentToPredicate.EquivalentToPredicate(Equivalence<T>,T)",1,1,n/a,4,0,2,2,1
"com.google.common.base.Equivalence.EquivalentToPredicate.apply(T)",1,173,n/a,3,0,1,1,1
"com.google.common.base.Equivalence.EquivalentToPredicate.equals(Object)",2,200,n/a,11,1,1,6,4
"com.google.common.base.Equivalence.EquivalentToPredicate.hashCode()",1,147,n/a,3,0,0,1,1
"com.google.common.base.Equivalence.EquivalentToPredicate.toString()",0,311,n/a,3,0,0,1,1
"com.google.common.base.Equivalence.Identity.doEquivalent(Object,Object)",0,1,n/a,3,0,2,1,1
"com.google.common.base.Equivalence.Identity.doHash(Object)",1,1,n/a,3,0,1,1,1
"com.google.common.base.Equivalence.Identity.readResolve()",0,0,n/a,3,0,0,1,1
"com.google.common.base.Equivalence.Wrapper.Wrapper(Equivalence<? super T>,T)",1,1,n/a,4,0,2,2,1
"com.google.common.base.Equivalence.Wrapper.equals(Object)",2,197,n/a,23,1,1,7,4
"com.google.common.base.Equivalence.Wrapper.get()",0,1,n/a,4,0,0,1,1
"com.google.common.base.Equivalence.Wrapper.hashCode()",1,148,n/a,6,0,0,1,1
"com.google.common.base.Equivalence.Wrapper.toString()",0,311,n/a,7,0,0,1,1
"com.google.common.base.Equivalence.doEquivalent(T,T)",n/a,1,8,n/a,n/a,2,n/a,n/a
"com.google.common.base.Equivalence.doHash(T)",n/a,1,8,n/a,n/a,1,n/a,n/a
"com.google.common.base.Equivalence.equals()",0,28,n/a,13,0,0,1,1
"com.google.common.base.Equivalence.equivalent(T,T)",1,47,n/a,27,1,2,5,4
"com.google.common.base.Equivalence.equivalentTo(T)",1,4,n/a,10,0,1,1,1
"com.google.common.base.Equivalence.hash(T)",1,12,n/a,22,1,1,3,2
"com.google.common.base.Equivalence.identity()",0,20,n/a,11,0,0,1,1
"com.google.common.base.Equivalence.onResultOf(Function<F, ? extends T>)",1,7,n/a,26,0,1,1,1
"com.google.common.base.Equivalence.pairwise()",1,4,n/a,17,0,0,1,1
"com.google.common.base.Equivalence.wrap(S)",1,11,n/a,10,0,1,1,1
"com.google.common.base.FinalizablePhantomReference.FinalizablePhantomReference(T,FinalizableReferenceQueue)",2,0,n/a,10,0,2,2,1
"com.google.common.base.FinalizableReference.finalizeReferent()",n/a,3,4,n/a,n/a,0,n/a,n/a
"com.google.common.base.FinalizableReferenceQueue.DecoupledLoader.getBaseUrl()",12,1,n/a,18,1,0,9,3
"com.google.common.base.FinalizableReferenceQueue.DecoupledLoader.loadFinalizer()",4,2,n/a,19,1,0,5,2
"com.google.common.base.FinalizableReferenceQueue.DecoupledLoader.newLoader(URL)",1,1,n/a,7,0,1,1,1
"com.google.common.base.FinalizableReferenceQueue.DirectLoader.loadFinalizer()",2,1,n/a,8,1,0,3,2
"com.google.common.base.FinalizableReferenceQueue.FinalizableReferenceQueue()",5,3,n/a,20,1,0,9,3
"com.google.common.base.FinalizableReferenceQueue.FinalizerLoader.loadFinalizer()",n/a,1,3,n/a,n/a,0,n/a,n/a
"com.google.common.base.FinalizableReferenceQueue.SystemLoader.loadFinalizer()",3,1,n/a,23,2,0,12,5
"com.google.common.base.FinalizableReferenceQueue.cleanUp()",4,4,n/a,23,2,0,8,4
"com.google.common.base.FinalizableReferenceQueue.close()",2,4,n/a,5,0,0,2,1
"com.google.common.base.FinalizableReferenceQueue.getStartFinalizer(Class<?>)",2,2,n/a,14,1,1,3,2
"com.google.common.base.FinalizableReferenceQueue.loadFinalizer(FinalizerLoader...)",2,1,n/a,14,2,1,5,3
"com.google.common.base.FinalizableSoftReference.FinalizableSoftReference(T,FinalizableReferenceQueue)",2,0,n/a,10,0,2,2,1
"com.google.common.base.FinalizableWeakReference.FinalizableWeakReference(T,FinalizableReferenceQueue)",2,4,n/a,10,0,2,2,1
"com.google.common.base.Function.apply(F)",n/a,118,140,n/a,n/a,1,n/a,n/a
"com.google.common.base.Function.equals(Object)",n/a,201,10,n/a,n/a,1,n/a,n/a
"com.google.common.base.FunctionalEquivalence.FunctionalEquivalence(Function<F, ? extends T>,Equivalence<T>)",2,1,n/a,5,0,2,2,1
"com.google.common.base.FunctionalEquivalence.doEquivalent(F,F)",3,1,n/a,3,0,2,1,1
"com.google.common.base.FunctionalEquivalence.doHash(F)",2,1,n/a,3,0,1,1,1
"com.google.common.base.FunctionalEquivalence.equals(Object)",2,195,n/a,11,1,1,6,4
"com.google.common.base.FunctionalEquivalence.hashCode()",1,147,n/a,3,0,0,1,1
"com.google.common.base.FunctionalEquivalence.toString()",0,311,n/a,3,0,0,1,1
"com.google.common.base.Functions.ConstantFunction.ConstantFunction(E)",0,1,n/a,3,0,1,1,1
"com.google.common.base.Functions.ConstantFunction.apply(Object)",0,118,n/a,4,0,1,1,1
"com.google.common.base.Functions.ConstantFunction.equals(Object)",1,201,n/a,7,1,1,4,2
"com.google.common.base.Functions.ConstantFunction.hashCode()",1,147,n/a,3,0,0,1,2
"com.google.common.base.Functions.ConstantFunction.toString()",0,311,n/a,3,0,0,1,1
"com.google.common.base.Functions.ForMapWithDefault.ForMapWithDefault(Map<K, ? extends V>,V)",1,1,n/a,4,0,2,2,1
"com.google.common.base.Functions.ForMapWithDefault.apply(K)",2,118,n/a,5,0,1,2,3
"com.google.common.base.Functions.ForMapWithDefault.equals(Object)",2,201,n/a,7,1,1,4,3
"com.google.common.base.Functions.ForMapWithDefault.hashCode()",1,147,n/a,3,0,0,1,1
"com.google.common.base.Functions.ForMapWithDefault.toString()",0,311,n/a,3,0,0,1,1
"com.google.common.base.Functions.FunctionComposition.FunctionComposition(Function<B, C>,Function<A, ? extends B>)",2,1,n/a,4,0,2,2,1
"com.google.common.base.Functions.FunctionComposition.apply(A)",2,118,n/a,4,0,1,1,1
"com.google.common.base.Functions.FunctionComposition.equals(Object)",2,201,n/a,7,1,1,4,3
"com.google.common.base.Functions.FunctionComposition.hashCode()",2,147,n/a,3,0,0,1,1
"com.google.common.base.Functions.FunctionComposition.toString()",2,311,n/a,3,0,0,1,1
"com.google.common.base.Functions.FunctionForMapNoDefault.FunctionForMapNoDefault(Map<K, V>)",1,1,n/a,3,0,1,1,1
"com.google.common.base.Functions.FunctionForMapNoDefault.apply(K)",3,118,n/a,6,0,1,3,2
"com.google.common.base.Functions.FunctionForMapNoDefault.equals(Object)",1,201,n/a,7,1,1,4,2
"com.google.common.base.Functions.FunctionForMapNoDefault.hashCode()",1,147,n/a,3,0,0,1,1
"com.google.common.base.Functions.FunctionForMapNoDefault.toString()",0,311,n/a,3,0,0,1,1
"com.google.common.base.Functions.Functions()",0,0,n/a,1,0,0,0,1
"com.google.common.base.Functions.IdentityFunction.apply(Object)",0,118,n/a,4,0,1,1,1
"com.google.common.base.Functions.IdentityFunction.toString()",0,319,n/a,3,0,0,1,1
"com.google.common.base.Functions.PredicateFunction.PredicateFunction(Predicate<T>)",1,1,n/a,3,0,1,1,1
"com.google.common.base.Functions.PredicateFunction.apply(T)",1,118,n/a,4,0,1,1,1
"com.google.common.base.Functions.PredicateFunction.equals(Object)",1,201,n/a,7,1,1,4,2
"com.google.common.base.Functions.PredicateFunction.hashCode()",1,147,n/a,3,0,0,1,1
"com.google.common.base.Functions.PredicateFunction.toString()",0,311,n/a,3,0,0,1,1
"com.google.common.base.Functions.SupplierFunction.SupplierFunction(Supplier<T>)",1,1,n/a,3,0,1,1,1
"com.google.common.base.Functions.SupplierFunction.apply(Object)",1,118,n/a,3,0,1,1,1
"com.google.common.base.Functions.SupplierFunction.equals(Object)",1,201,n/a,7,1,1,4,2
"com.google.common.base.Functions.SupplierFunction.hashCode()",1,147,n/a,3,0,0,1,1
"com.google.common.base.Functions.SupplierFunction.toString()",0,311,n/a,3,0,0,1,1
"com.google.common.base.Functions.ToStringFunction.apply(Object)",2,118,n/a,5,0,1,2,1
