Method,ev(G),iv(G),v(G)
"android.support.v4.app.LoaderManagerImpl.hasRunningLoaders()",1,2,3
"android.support.v4.app.LoaderManagerImpl.initLoader(int,Bundle,LoaderCallbacks<D>)",2,6,8
"android.support.v4.app.LoaderManagerImpl.installLoader(LoaderInfo)",1,2,2
"android.support.v4.app.LoaderManagerImpl.restartLoader(int,Bundle,LoaderCallbacks<D>)",6,12,13
"android.support.v4.app.LoaderManagerImpl.toString()",1,1,1
"android.support.v4.app.LoaderManagerImpl.updateActivity(FragmentActivity)",1,1,1
"android.support.v4.app.NavUtils.NavUtils()",1,1,1
"android.support.v4.app.NavUtils.NavUtilsImplBase.getParentActivityIntent(Activity)",2,1,2
"android.support.v4.app.NavUtils.NavUtilsImplBase.getParentActivityName(Context,ActivityInfo)",3,2,4
"android.support.v4.app.NavUtils.NavUtilsImplBase.navigateUpTo(Activity,Intent)",1,1,1
"android.support.v4.app.NavUtils.NavUtilsImplBase.shouldUpRecreateTask(Activity,Intent)",1,2,2
"android.support.v4.app.NavUtils.NavUtilsImplJB.getParentActivityIntent(Activity)",1,2,2
"android.support.v4.app.NavUtils.NavUtilsImplJB.getParentActivityName(Context,ActivityInfo)",1,2,2
"android.support.v4.app.NavUtils.NavUtilsImplJB.navigateUpTo(Activity,Intent)",1,1,1
"android.support.v4.app.NavUtils.NavUtilsImplJB.shouldUpRecreateTask(Activity,Intent)",1,1,1
"android.support.v4.app.NavUtils.getParentActivityIntent(Activity)",1,1,1
"android.support.v4.app.NavUtils.getParentActivityIntent(Context,Class<?>)",2,1,2
"android.support.v4.app.NavUtils.getParentActivityIntent(Context,ComponentName)",2,1,2
"android.support.v4.app.NavUtils.getParentActivityName(Activity)",1,1,2
"android.support.v4.app.NavUtils.getParentActivityName(Context,ComponentName)",1,1,1
"android.support.v4.app.NavUtils.navigateUpFromSameTask(Activity)",2,2,2
"android.support.v4.app.NavUtils.navigateUpTo(Activity,Intent)",1,1,1
"android.support.v4.app.NavUtils.shouldUpRecreateTask(Activity,Intent)",1,1,1
"android.support.v4.app.NoSaveStateFrameLayout.NoSaveStateFrameLayout(Context)",1,1,1
"android.support.v4.app.NoSaveStateFrameLayout.dispatchRestoreInstanceState(SparseArray<Parcelable>)",1,1,1
"android.support.v4.app.NoSaveStateFrameLayout.dispatchSaveInstanceState(SparseArray<Parcelable>)",1,1,1
"android.support.v4.app.NoSaveStateFrameLayout.wrap(View)",1,2,2
"android.support.v4.app.NotificationCompat.Action.Action(int,CharSequence,PendingIntent)",1,1,1
"android.support.v4.app.NotificationCompat.BigPictureStyle.BigPictureStyle()",1,1,1
"android.support.v4.app.NotificationCompat.BigPictureStyle.BigPictureStyle(Builder)",1,1,1
"android.support.v4.app.NotificationCompat.BigPictureStyle.bigPicture(Bitmap)",1,1,1
"android.support.v4.app.NotificationCompat.BigPictureStyle.setBigContentTitle(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.BigPictureStyle.setSummaryText(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.BigTextStyle.BigTextStyle()",1,1,1
"android.support.v4.app.NotificationCompat.BigTextStyle.BigTextStyle(Builder)",1,1,1
"android.support.v4.app.NotificationCompat.BigTextStyle.bigText(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.BigTextStyle.setBigContentTitle(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.BigTextStyle.setSummaryText(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.Builder(Context)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.addAction(int,CharSequence,PendingIntent)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.build()",1,1,1
"android.support.v4.app.NotificationCompat.Builder.getNotification()",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setAutoCancel(boolean)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setContent(RemoteViews)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setContentInfo(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setContentIntent(PendingIntent)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setContentText(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setContentTitle(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setDefaults(int)",1,1,2
"android.support.v4.app.NotificationCompat.Builder.setDeleteIntent(PendingIntent)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setFlag(int,boolean)",1,1,2
"android.support.v4.app.NotificationCompat.Builder.setFullScreenIntent(PendingIntent,boolean)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setLargeIcon(Bitmap)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setLights(int,int,int)",1,1,3
"android.support.v4.app.NotificationCompat.Builder.setNumber(int)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setOngoing(boolean)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setOnlyAlertOnce(boolean)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setPriority(int)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setProgress(int,int,boolean)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setSmallIcon(int)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setSmallIcon(int,int)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setSound(Uri)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setSound(Uri,int)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setStyle(Style)",1,3,3
"android.support.v4.app.NotificationCompat.Builder.setSubText(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setTicker(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setTicker(CharSequence,RemoteViews)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setUsesChronometer(boolean)",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setVibrate(long[])",1,1,1
"android.support.v4.app.NotificationCompat.Builder.setWhen(long)",1,1,1
"android.support.v4.app.NotificationCompat.InboxStyle.InboxStyle()",1,1,1
"android.support.v4.app.NotificationCompat.InboxStyle.InboxStyle(Builder)",1,1,1
"android.support.v4.app.NotificationCompat.InboxStyle.addLine(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.InboxStyle.setBigContentTitle(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.InboxStyle.setSummaryText(CharSequence)",1,1,1
"android.support.v4.app.NotificationCompat.NotificationCompatImplBase.build(Builder)",1,1,2
"android.support.v4.app.NotificationCompat.NotificationCompatImplHoneycomb.build(Builder)",1,1,1
"android.support.v4.app.NotificationCompat.NotificationCompatImplIceCreamSandwich.build(Builder)",1,1,1
"android.support.v4.app.NotificationCompat.NotificationCompatImplJellybean.build(Builder)",1,6,6
"android.support.v4.app.NotificationCompat.Style.build()",1,2,2
"android.support.v4.app.NotificationCompat.Style.setBuilder(Builder)",1,3,3
"android.support.v4.app.ServiceCompat.ServiceCompat()",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.IntentBuilder(Activity)",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.addEmailBcc(String)",1,1,2
"android.support.v4.app.ShareCompat.IntentBuilder.addEmailBcc(String[])",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.addEmailCc(String)",1,1,2
"android.support.v4.app.ShareCompat.IntentBuilder.addEmailCc(String[])",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.addEmailTo(String)",1,1,2
"android.support.v4.app.ShareCompat.IntentBuilder.addEmailTo(String[])",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.addStream(Uri)",2,3,4
"android.support.v4.app.ShareCompat.IntentBuilder.combineArrayExtra(String,ArrayList<String>)",1,2,3
"android.support.v4.app.ShareCompat.IntentBuilder.combineArrayExtra(String,String[])",1,2,3
"android.support.v4.app.ShareCompat.IntentBuilder.createChooserIntent()",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.from(Activity)",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.getActivity()",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.getIntent()",1,11,13
"android.support.v4.app.ShareCompat.IntentBuilder.setChooserTitle(CharSequence)",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.setChooserTitle(int)",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.setEmailBcc(String[])",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.setEmailCc(String[])",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.setEmailTo(String[])",1,1,2
"android.support.v4.app.ShareCompat.IntentBuilder.setHtmlText(String)",1,2,2
"android.support.v4.app.ShareCompat.IntentBuilder.setStream(Uri)",1,2,2
"android.support.v4.app.ShareCompat.IntentBuilder.setSubject(String)",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.setText(CharSequence)",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.setType(String)",1,1,1
"android.support.v4.app.ShareCompat.IntentBuilder.startChooser()",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.IntentReader(Activity)",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.from(Activity)",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.getCallingActivity()",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.getCallingActivityIcon()",2,2,3
"android.support.v4.app.ShareCompat.IntentReader.getCallingApplicationIcon()",2,2,3
"android.support.v4.app.ShareCompat.IntentReader.getCallingApplicationLabel()",2,2,3
"android.support.v4.app.ShareCompat.IntentReader.getCallingPackage()",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.getEmailBcc()",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.getEmailCc()",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.getEmailTo()",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.getHtmlText()",1,4,4
"android.support.v4.app.ShareCompat.IntentReader.getStream()",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.getStream(int)",3,5,5
"android.support.v4.app.ShareCompat.IntentReader.getStreamCount()",2,4,5
"android.support.v4.app.ShareCompat.IntentReader.getSubject()",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.getText()",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.getType()",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.isMultipleShare()",1,1,1
"android.support.v4.app.ShareCompat.IntentReader.isShareIntent()",1,2,2
"android.support.v4.app.ShareCompat.IntentReader.isSingleShare()",1,1,1
"android.support.v4.app.ShareCompat.ShareCompatImplBase.configureMenuItem(MenuItem,IntentBuilder)",1,1,1
"android.support.v4.app.ShareCompat.ShareCompatImplBase.escapeHtml(CharSequence)",1,1,1
"android.support.v4.app.ShareCompat.ShareCompatImplBase.withinStyle(StringBuilder,CharSequence,int,int)",1,9,10
"android.support.v4.app.ShareCompat.ShareCompatImplICS.configureMenuItem(MenuItem,IntentBuilder)",1,2,2
"android.support.v4.app.ShareCompat.ShareCompatImplICS.shouldAddChooserIntent(MenuItem)",1,1,1
"android.support.v4.app.ShareCompat.ShareCompatImplJB.escapeHtml(CharSequence)",1,1,1
"android.support.v4.app.ShareCompat.ShareCompatImplJB.shouldAddChooserIntent(MenuItem)",1,1,1
"android.support.v4.app.ShareCompat.configureMenuItem(Menu,int,IntentBuilder)",2,1,2
"android.support.v4.app.ShareCompat.configureMenuItem(MenuItem,IntentBuilder)",1,1,1
"android.support.v4.app.ShareCompat.getCallingActivity(Activity)",1,2,2
"android.support.v4.app.ShareCompat.getCallingPackage(Activity)",1,2,2
"android.support.v4.app.SuperNotCalledException.SuperNotCalledException(String)",1,1,1
"android.support.v4.app.TaskStackBuilder.TaskStackBuilder(Context)",1,1,1
"android.support.v4.app.TaskStackBuilder.TaskStackBuilderImplBase.getPendingIntent(Context,Intent[],int,int,Bundle)",1,1,1
"android.support.v4.app.TaskStackBuilder.TaskStackBuilderImplHoneycomb.getPendingIntent(Context,Intent[],int,int,Bundle)",1,1,1
"android.support.v4.app.TaskStackBuilder.TaskStackBuilderImplJellybean.getPendingIntent(Context,Intent[],int,int,Bundle)",1,1,1
"android.support.v4.app.TaskStackBuilder.addNextIntent(Intent)",1,1,1
"android.support.v4.app.TaskStackBuilder.addParentStack(Activity)",2,3,3
"android.support.v4.app.TaskStackBuilder.addParentStack(Class<?>)",1,3,3
"android.support.v4.app.TaskStackBuilder.create(Context)",1,1,1
"android.support.v4.app.TaskStackBuilder.editIntentAt(int)",1,1,1
"android.support.v4.app.TaskStackBuilder.from(Context)",1,1,1
"android.support.v4.app.TaskStackBuilder.getIntent(int)",1,1,1
"android.support.v4.app.TaskStackBuilder.getIntentCount()",1,1,1
"android.support.v4.app.TaskStackBuilder.getIntents()",1,1,1
"android.support.v4.app.TaskStackBuilder.getPendingIntent(int,int)",1,1,1
"android.support.v4.app.TaskStackBuilder.getPendingIntent(int,int,Bundle)",2,1,2
"android.support.v4.app.TaskStackBuilder.iterator()",1,1,1
"android.support.v4.app.TaskStackBuilder.startActivities()",1,1,1
"android.support.v4.app.TaskStackBuilder.startActivities(Bundle)",2,2,3
"android.support.v4.content.AsyncTaskLoader.AsyncTaskLoader(Context)",1,1,1
"android.support.v4.content.AsyncTaskLoader.LoadTask.doInBackground(Void...)",1,3,3
"android.support.v4.content.AsyncTaskLoader.LoadTask.onCancelled()",1,2,2
"android.support.v4.content.AsyncTaskLoader.LoadTask.onPostExecute(D)",1,2,2
"android.support.v4.content.AsyncTaskLoader.LoadTask.run()",1,1,1
"android.support.v4.content.AsyncTaskLoader.cancelLoad()",4,9,10
"android.support.v4.content.AsyncTaskLoader.dispatchOnCancelled(LoadTask,D)",1,3,3
"android.support.v4.content.AsyncTaskLoader.dispatchOnLoadComplete(LoadTask,D)",1,5,5
"android.support.v4.content.AsyncTaskLoader.dump(String,FileDescriptor,PrintWriter,String[])",1,4,4
"android.support.v4.content.AsyncTaskLoader.executePendingTask()",4,7,8
"android.support.v4.content.AsyncTaskLoader.onCanceled(D)",1,1,1
"android.support.v4.content.AsyncTaskLoader.onForceLoad()",1,2,2
"android.support.v4.content.AsyncTaskLoader.onLoadInBackground()",1,1,1
"android.support.v4.content.AsyncTaskLoader.setUpdateThrottle(long)",1,1,2
"android.support.v4.content.AsyncTaskLoader.waitForLoader()",1,2,3
"android.support.v4.content.ContextCompat.startActivities(Context,Intent[])",1,1,1
"android.support.v4.content.ContextCompat.startActivities(Context,Intent[],Bundle)",3,3,3
"android.support.v4.content.CursorLoader.CursorLoader(Context)",1,1,1
"android.support.v4.content.CursorLoader.CursorLoader(Context,Uri,String[],String,String[],String)",1,1,1
"android.support.v4.content.CursorLoader.deliverResult(Cursor)",2,7,7
"android.support.v4.content.CursorLoader.dump(String,FileDescriptor,PrintWriter,String[])",1,1,1
"android.support.v4.content.CursorLoader.getProjection()",1,1,1
"android.support.v4.content.CursorLoader.getSelection()",1,1,1
"android.support.v4.content.CursorLoader.getSelectionArgs()",1,1,1
"android.support.v4.content.CursorLoader.getSortOrder()",1,1,1
"android.support.v4.content.CursorLoader.getUri()",1,1,1
"android.support.v4.content.CursorLoader.loadInBackground()",1,2,2
"android.support.v4.content.CursorLoader.onCanceled(Cursor)",1,3,3
"android.support.v4.content.CursorLoader.onReset()",1,3,3
"android.support.v4.content.CursorLoader.onStartLoading()",1,4,4
"android.support.v4.content.CursorLoader.onStopLoading()",1,1,1
"android.support.v4.content.CursorLoader.registerContentObserver(Cursor,ContentObserver)",1,1,1
"android.support.v4.content.CursorLoader.setProjection(String[])",1,1,1
"android.support.v4.content.CursorLoader.setSelection(String)",1,1,1
"android.support.v4.content.CursorLoader.setSelectionArgs(String[])",1,1,1
"android.support.v4.content.CursorLoader.setSortOrder(String)",1,1,1
"android.support.v4.content.CursorLoader.setUri(Uri)",1,1,1
"android.support.v4.content.IntentCompat.IntentCompat()",1,1,1
"android.support.v4.content.Loader.ForceLoadContentObserver.ForceLoadContentObserver()",1,1,1
"android.support.v4.content.Loader.ForceLoadContentObserver.deliverSelfNotifications()",1,1,1
"android.support.v4.content.Loader.ForceLoadContentObserver.onChange(boolean)",1,1,1
"android.support.v4.content.Loader.Loader(Context)",1,1,1
"android.support.v4.content.Loader.abandon()",1,1,1
"android.support.v4.content.Loader.dataToString(D)",1,1,1
"android.support.v4.content.Loader.deliverResult(D)",1,2,2
"android.support.v4.content.Loader.dump(String,FileDescriptor,PrintWriter,String[])",1,1,1
"android.support.v4.content.Loader.forceLoad()",1,1,1
"android.support.v4.content.Loader.getContext()",1,1,1
"android.support.v4.content.Loader.getId()",1,1,1
"android.support.v4.content.Loader.isAbandoned()",1,1,1
"android.support.v4.content.Loader.isReset()",1,1,1
"android.support.v4.content.Loader.isStarted()",1,1,1
"android.support.v4.content.Loader.onAbandon()",1,1,1
"android.support.v4.content.Loader.onContentChanged()",1,2,2
"android.support.v4.content.Loader.onForceLoad()",1,1,1
"android.support.v4.content.Loader.onReset()",1,1,1
"android.support.v4.content.Loader.onStartLoading()",1,1,1
"android.support.v4.content.Loader.onStopLoading()",1,1,1
"android.support.v4.content.Loader.registerListener(int,OnLoadCompleteListener<D>)",2,1,2
"android.support.v4.content.Loader.reset()",1,1,1
"android.support.v4.content.Loader.startLoading()",1,1,1
"android.support.v4.content.Loader.stopLoading()",1,1,1
"android.support.v4.content.Loader.takeContentChanged()",1,1,1
"android.support.v4.content.Loader.toString()",1,1,1
"android.support.v4.content.Loader.unregisterListener(OnLoadCompleteListener<D>)",3,1,3
"android.support.v4.content.LocalBroadcastManager.BroadcastRecord.BroadcastRecord(Intent,ArrayList<ReceiverRecord>)",1,1,1
"android.support.v4.content.LocalBroadcastManager.LocalBroadcastManager(Context)",2,2,3
"android.support.v4.content.LocalBroadcastManager.ReceiverRecord.ReceiverRecord(IntentFilter,BroadcastReceiver)",1,1,1
"android.support.v4.content.LocalBroadcastManager.ReceiverRecord.toString()",1,1,1
"android.support.v4.content.LocalBroadcastManager.executePendingBroadcasts()",3,4,5
"android.support.v4.content.LocalBroadcastManager.getInstance(Context)",1,2,2
"android.support.v4.content.LocalBroadcastManager.registerReceiver(BroadcastReceiver,IntentFilter)",1,4,4
"android.support.v4.content.LocalBroadcastManager.sendBroadcast(Intent)",6,16,21
"android.support.v4.content.LocalBroadcastManager.sendBroadcastSync(Intent)",1,2,2
"android.support.v4.content.LocalBroadcastManager.unregisterReceiver(BroadcastReceiver)",2,7,8
"android.support.v4.content.ModernAsyncTask.AsyncTaskResult.AsyncTaskResult(ModernAsyncTask,Data...)",1,1,1
"android.support.v4.content.ModernAsyncTask.InternalHandler.handleMessage(Message)",2,2,3
"android.support.v4.content.ModernAsyncTask.ModernAsyncTask()",1,4,5
"android.support.v4.content.ModernAsyncTask.cancel(boolean)",1,1,1
"android.support.v4.content.ModernAsyncTask.execute(Params...)",1,1,1
"android.support.v4.content.ModernAsyncTask.execute(Runnable)",1,1,1
"android.support.v4.content.ModernAsyncTask.executeOnExecutor(Executor,Params...)",4,2,4
"android.support.v4.content.ModernAsyncTask.finish(Result)",1,2,2
"android.support.v4.content.ModernAsyncTask.get()",1,1,1
"android.support.v4.content.ModernAsyncTask.get(long,TimeUnit)",1,1,1
"android.support.v4.content.ModernAsyncTask.getStatus()",1,1,1
"android.support.v4.content.ModernAsyncTask.init()",1,1,1
"android.support.v4.content.ModernAsyncTask.isCancelled()",1,1,1
"android.support.v4.content.ModernAsyncTask.onCancelled()",1,1,1
"android.support.v4.content.ModernAsyncTask.onCancelled(Result)",1,1,1
"android.support.v4.content.ModernAsyncTask.onPostExecute(Result)",1,1,1
"android.support.v4.content.ModernAsyncTask.onPreExecute()",1,1,1
"android.support.v4.content.ModernAsyncTask.onProgressUpdate(Progress...)",1,1,1
"android.support.v4.content.ModernAsyncTask.postResult(Result)",1,1,1
"android.support.v4.content.ModernAsyncTask.postResultIfNotInvoked(Result)",1,2,2
"android.support.v4.content.ModernAsyncTask.publishProgress(Progress...)",1,2,2
"android.support.v4.content.ModernAsyncTask.setDefaultExecutor(Executor)",1,1,1
"android.support.v4.content.pm.ActivityInfoCompat.ActivityInfoCompat()",1,1,1
"android.support.v4.database.DatabaseUtilsCompat.DatabaseUtilsCompat()",1,1,1
"android.support.v4.database.DatabaseUtilsCompat.appendSelectionArgs(String[],String[])",2,1,3
"android.support.v4.database.DatabaseUtilsCompat.concatenateWhere(String,String)",3,1,3
"android.support.v4.net.ConnectivityManagerCompat.BaseConnectivityManagerCompatImpl.isActiveNetworkMetered(ConnectivityManager)",5,2,5
"android.support.v4.net.ConnectivityManagerCompat.GingerbreadConnectivityManagerCompatImpl.isActiveNetworkMetered(ConnectivityManager)",1,1,1
"android.support.v4.net.ConnectivityManagerCompat.HoneycombMR2ConnectivityManagerCompatImpl.isActiveNetworkMetered(ConnectivityManager)",1,1,1
"android.support.v4.net.ConnectivityManagerCompat.JellyBeanConnectivityManagerCompatImpl.isActiveNetworkMetered(ConnectivityManager)",1,1,1
"android.support.v4.net.ConnectivityManagerCompat.getNetworkInfoFromBroadcast(ConnectivityManager,Intent)",1,1,1
"android.support.v4.net.ConnectivityManagerCompat.isActiveNetworkMetered(ConnectivityManager)",1,1,1
"android.support.v4.net.TrafficStatsCompat.BaseTrafficStatsCompatImpl.clearThreadStatsTag()",1,1,1
"android.support.v4.net.TrafficStatsCompat.BaseTrafficStatsCompatImpl.getThreadStatsTag()",1,1,1
"android.support.v4.net.TrafficStatsCompat.BaseTrafficStatsCompatImpl.incrementOperationCount(int)",1,1,1
"android.support.v4.net.TrafficStatsCompat.BaseTrafficStatsCompatImpl.incrementOperationCount(int,int)",1,1,1
"android.support.v4.net.TrafficStatsCompat.BaseTrafficStatsCompatImpl.setThreadStatsTag(int)",1,1,1
"android.support.v4.net.TrafficStatsCompat.BaseTrafficStatsCompatImpl.tagSocket(Socket)",1,1,1
"android.support.v4.net.TrafficStatsCompat.BaseTrafficStatsCompatImpl.untagSocket(Socket)",1,1,1
"android.support.v4.net.TrafficStatsCompat.IcsTrafficStatsCompatImpl.clearThreadStatsTag()",1,1,1
"android.support.v4.net.TrafficStatsCompat.IcsTrafficStatsCompatImpl.getThreadStatsTag()",1,1,1
"android.support.v4.net.TrafficStatsCompat.IcsTrafficStatsCompatImpl.incrementOperationCount(int)",1,1,1
"android.support.v4.net.TrafficStatsCompat.IcsTrafficStatsCompatImpl.incrementOperationCount(int,int)",1,1,1
"android.support.v4.net.TrafficStatsCompat.IcsTrafficStatsCompatImpl.setThreadStatsTag(int)",1,1,1
"android.support.v4.net.TrafficStatsCompat.IcsTrafficStatsCompatImpl.tagSocket(Socket)",1,1,1
"android.support.v4.net.TrafficStatsCompat.IcsTrafficStatsCompatImpl.untagSocket(Socket)",1,1,1
"android.support.v4.net.TrafficStatsCompat.clearThreadStatsTag()",1,1,1
"android.support.v4.net.TrafficStatsCompat.getThreadStatsTag()",1,1,1
"android.support.v4.net.TrafficStatsCompat.incrementOperationCount(int)",1,1,1
"android.support.v4.net.TrafficStatsCompat.incrementOperationCount(int,int)",1,1,1
"android.support.v4.net.TrafficStatsCompat.setThreadStatsTag(int)",1,1,1
"android.support.v4.net.TrafficStatsCompat.tagSocket(Socket)",1,1,1
"android.support.v4.net.TrafficStatsCompat.untagSocket(Socket)",1,1,1
"android.support.v4.os.ParcelableCompat.CompatCreator.CompatCreator(ParcelableCompatCreatorCallbacks<T>)",1,1,1
"android.support.v4.os.ParcelableCompat.CompatCreator.createFromParcel(Parcel)",1,1,1
"android.support.v4.os.ParcelableCompat.CompatCreator.newArray(int)",1,1,1
"android.support.v4.os.ParcelableCompat.newCreator(ParcelableCompatCreatorCallbacks<T>)",1,2,2
"android.support.v4.util.AtomicFile.AtomicFile(File)",1,1,1
"android.support.v4.util.AtomicFile.delete()",1,1,1
"android.support.v4.util.AtomicFile.failWrite(FileOutputStream)",1,3,3
"android.support.v4.util.AtomicFile.finishWrite(FileOutputStream)",1,3,3
"android.support.v4.util.AtomicFile.getBaseFile()",1,1,1
"android.support.v4.util.AtomicFile.openRead()",1,2,2
"android.support.v4.util.AtomicFile.readFully()",3,3,4
"android.support.v4.util.AtomicFile.startWrite()",2,5,7
"android.support.v4.util.AtomicFile.sync(FileOutputStream)",1,2,3
"android.support.v4.util.DebugUtils.buildShortClassTag(Object,StringBuilder)",1,5,5
"android.support.v4.util.LogWriter.LogWriter(String)",1,1,1
"android.support.v4.util.LogWriter.close()",1,1,1
"android.support.v4.util.LogWriter.flush()",1,1,1
"android.support.v4.util.LogWriter.flushBuilder()",1,2,2
"android.support.v4.util.LogWriter.write(char[],int,int)",1,3,3
"android.support.v4.util.LongSparseArray.LongSparseArray()",1,1,1
"android.support.v4.util.LongSparseArray.LongSparseArray(int)",1,1,1
"android.support.v4.util.LongSparseArray.append(long,E)",2,4,6
"android.support.v4.util.LongSparseArray.binarySearch(long[],int,int,long)",3,1,5
"android.support.v4.util.LongSparseArray.clear()",1,1,2
"android.support.v4.util.LongSparseArray.clone()",1,1,2
"android.support.v4.util.LongSparseArray.delete(long)",1,1,3
"android.support.v4.util.LongSparseArray.gc()",1,1,4
"android.support.v4.util.LongSparseArray.get(long)",1,1,1
"android.support.v4.util.LongSparseArray.get(long,E)",2,1,3
"android.support.v4.util.LongSparseArray.idealByteArraySize(int)",3,1,3
"android.support.v4.util.LongSparseArray.idealLongArraySize(int)",1,1,1
"android.support.v4.util.LongSparseArray.indexOfKey(long)",1,2,2
"android.support.v4.util.LongSparseArray.indexOfValue(E)",3,2,4
"android.support.v4.util.LongSparseArray.keyAt(int)",1,2,2
"android.support.v4.util.LongSparseArray.put(long,E)",3,5,8
"android.support.v4.util.LongSparseArray.remove(long)",1,1,1
"android.support.v4.util.LongSparseArray.removeAt(int)",1,1,2
"android.support.v4.util.LongSparseArray.setValueAt(int,E)",1,2,2
"android.support.v4.util.LongSparseArray.size()",1,2,2
"android.support.v4.util.LongSparseArray.valueAt(int)",1,2,2
"android.support.v4.util.LruCache.LruCache(int)",2,1,2
"android.support.v4.util.LruCache.create(K)",1,1,1
"android.support.v4.util.LruCache.createCount()",1,1,1
"android.support.v4.util.LruCache.entryRemoved(boolean,K,V,V)",1,1,1
"android.support.v4.util.LruCache.evictAll()",1,1,1
"android.support.v4.util.LruCache.evictionCount()",1,1,1
"android.support.v4.util.LruCache.get(K)",5,3,6
"android.support.v4.util.LruCache.hitCount()",1,1,1
"android.support.v4.util.LruCache.maxSize()",1,1,1
"android.support.v4.util.LruCache.missCount()",1,1,1
"android.support.v4.util.LruCache.put(K,V)",2,3,5
"android.support.v4.util.LruCache.putCount()",1,1,1
"android.support.v4.util.LruCache.remove(K)",2,3,4
"android.support.v4.util.LruCache.safeSizeOf(K,V)",2,1,2
"android.support.v4.util.LruCache.size()",1,1,1
"android.support.v4.util.LruCache.sizeOf(K,V)",1,1,1
"android.support.v4.util.LruCache.snapshot()",1,1,1
"android.support.v4.util.LruCache.toString()",1,1,2
"android.support.v4.util.LruCache.trimToSize(int)",4,6,7
"android.support.v4.util.SparseArrayCompat.SparseArrayCompat()",1,1,1
"android.support.v4.util.SparseArrayCompat.SparseArrayCompat(int)",1,1,1
"android.support.v4.util.SparseArrayCompat.append(int,E)",2,4,6
"android.support.v4.util.SparseArrayCompat.binarySearch(int[],int,int,int)",3,1,5
"android.support.v4.util.SparseArrayCompat.clear()",1,1,2
"android.support.v4.util.SparseArrayCompat.delete(int)",1,1,3
"android.support.v4.util.SparseArrayCompat.gc()",1,1,4
"android.support.v4.util.SparseArrayCompat.get(int)",1,1,1
"android.support.v4.util.SparseArrayCompat.get(int,E)",2,1,3
"android.support.v4.util.SparseArrayCompat.idealByteArraySize(int)",3,1,3
