Chidamber-Kemerer metrics,Sex, 27 out 2017 13:56:12 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.gjt.sp.jedit.PerspectiveManager.PerspectiveHandler",2,0,3,0,7,27
"org.gjt.sp.jedit.PluginJAR",5,0,1,0,37,121
"org.gjt.sp.jedit.PluginJAR.PluginCacheEntry",2,0,1,0,11,33
"org.gjt.sp.jedit.PropertyManager",0,0,1,0,15,24
"org.gjt.sp.jedit.Registers",9,0,1,0,30,60
"org.gjt.sp.jedit.Registers.ClipboardRegister",3,0,1,0,4,6
"org.gjt.sp.jedit.Registers.Register",n/a,n/a,n/a,n/a,2,n/a
"org.gjt.sp.jedit.Registers.RegistersHandler",2,0,2,0,6,10
"org.gjt.sp.jedit.Registers.StringRegister",2,0,2,0,4,4
"org.gjt.sp.jedit.ServiceListHandler",1,0,3,0,13,21
"org.gjt.sp.jedit.ServiceManager",3,0,1,0,12,17
"org.gjt.sp.jedit.ServiceManager.Descriptor",1,0,1,0,5,9
"org.gjt.sp.jedit.SettingsReloader",3,0,1,0,4,12
"org.gjt.sp.jedit.TextUtilities",7,0,10,0,23,119
"org.gjt.sp.jedit.View",12,0,4,0,65,200
"org.gjt.sp.jedit.View.CaretHandler",1,0,1,0,2,2
"org.gjt.sp.jedit.View.FocusHandler",1,0,1,0,3,4
"org.gjt.sp.jedit.View.MyFocusTraversalPolicy",1,0,1,0,1,1
"org.gjt.sp.jedit.View.ScrollHandler",1,0,2,0,3,3
"org.gjt.sp.jedit.View.ViewConfig",1,0,0,0,3,4
"org.gjt.sp.jedit.View.WindowHandler",1,0,2,0,2,3
"org.gjt.sp.jedit.browser.BrowserCommandsMenu",2,0,3,0,5,26
"org.gjt.sp.jedit.browser.BrowserCommandsMenu.ActionHandler",1,0,1,0,1,5
"org.gjt.sp.jedit.browser.BrowserIORequest",0,0,1,0,7,21
"org.gjt.sp.jedit.browser.BrowserListener",n/a,n/a,n/a,n/a,2,n/a
"org.gjt.sp.jedit.browser.BrowserView",4,0,1,0,17,35
"org.gjt.sp.jedit.browser.BrowserView.LoadingPlaceholder",2,0,0,0,0,0
"org.gjt.sp.jedit.browser.BrowserView.ParentDirectoryRenderer",2,0,1,0,2,8
"org.gjt.sp.jedit.browser.BrowserView.ParentMouseHandler",1,0,1,0,4,11
"org.gjt.sp.jedit.browser.BrowserView.TableMouseHandler",1,0,1,0,5,22
"org.gjt.sp.jedit.browser.FileCellRenderer",4,0,1,0,14,24
"org.gjt.sp.jedit.browser.FileCellRenderer.ExpansionToggleBorder",1,0,2,0,5,7
"org.gjt.sp.jedit.browser.VFSBrowser",16,0,4,0,52,147
"org.gjt.sp.jedit.browser.VFSBrowser.ActionHandler",1,0,1,0,3,3
"org.gjt.sp.jedit.browser.VFSBrowser.BrowserActionContext",3,0,1,0,6,4
"org.gjt.sp.jedit.browser.VFSBrowser.CommandsMenuButton",2,0,0,0,1,2
"org.gjt.sp.jedit.browser.VFSBrowser.CommandsMenuButton.MouseHandler",1,0,1,0,1,2
"org.gjt.sp.jedit.browser.VFSBrowser.DirectoryLoadedAWTRequest",2,0,1,0,4,14
"org.gjt.sp.jedit.browser.VFSBrowser.FavoritesMenuButton",4,0,1,0,2,6
"org.gjt.sp.jedit.browser.VFSBrowser.FavoritesMenuButton.ActionHandler",3,0,1,0,5,9
"org.gjt.sp.jedit.browser.VFSBrowser.FavoritesMenuButton.MouseHandler",1,0,1,0,2,3
"org.gjt.sp.jedit.browser.VFSBrowser.PluginsMenuButton",2,0,1,0,4,5
"org.gjt.sp.jedit.browser.VFSBrowser.PluginsMenuButton.ActionHandler",1,0,1,0,2,2
"org.gjt.sp.jedit.browser.VFSBrowser.PluginsMenuButton.MouseHandler",1,0,1,0,2,2
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable",8,0,2,0,23,67
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.ClearTypeSelect",1,0,1,0,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.ColumnHandler",1,0,5,0,6,5
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel",7,0,2,0,21,35
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.Entry",2,0,0,0,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.ExtendedAttribute",1,0,0,0,1,1
"org.gjt.sp.jedit.browser.VFSFileChooserDialog",7,1,1,0,8,34
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.ActionHandler",1,0,1,0,3,4
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.BrowserHandler",2,0,1,0,5,15
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.GetFileTypeRequest",1,0,1,0,2,3
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.KeyHandler",1,0,1,0,1,2
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.WorkThreadHandler",1,0,2,0,2,5
"org.gjt.sp.jedit.browser.VFSFileNameField",4,1,3,0,18,36
"org.gjt.sp.jedit.buffer.BufferAdapter",0,0,7,0,7,7
"org.gjt.sp.jedit.buffer.BufferAutosaveRequest",0,0,1,0,2,5
"org.gjt.sp.jedit.buffer.BufferChangeAdapter",1,0,7,0,7,7
"org.gjt.sp.jedit.buffer.BufferChangeListener",n/a,n/a,n/a,n/a,7,n/a
"org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter",2,0,1,0,16,9
"org.gjt.sp.jedit.buffer.BufferIORequest",3,0,1,0,6,51
"org.gjt.sp.jedit.buffer.BufferInsertRequest",0,0,1,0,2,6
"org.gjt.sp.jedit.buffer.BufferListener",n/a,n/a,n/a,n/a,7,n/a
"org.gjt.sp.jedit.buffer.BufferLoadRequest",0,0,1,0,3,13
"org.gjt.sp.jedit.buffer.BufferSaveRequest",0,0,1,0,3,18
"org.gjt.sp.jedit.buffer.ContentManager",1,0,1,0,10,20
