Chidamber-Kemerer metrics,Sex, 27 out 2017 14:46:48 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"com.mongodb.DBRefCodec",10,1,3,0,16,5
"com.mongodb.DBRefCodecProvider",7,1,1,0,5,6
"com.mongodb.DefaultDBCallback",12,2,3,0,21,11
"com.mongodb.DefaultDBDecoder",13,2,1,0,11,5
"com.mongodb.DefaultDBEncoder",13,2,1,0,15,6
"com.mongodb.DistinctIterableImpl",15,2,2,0,18,7
"com.mongodb.DocumentToDBRefTransformer",5,1,1,0,7,7
"com.mongodb.DuplicateKeyException",10,7,0,0,2,1
"com.mongodb.ErrorCategory",4,n/a,1,n/a,3,3
"com.mongodb.ExplainVerbosity",9,n/a,0,n/a,0,0
"com.mongodb.FindIterableImpl",18,2,1,0,108,29
"com.mongodb.Function",n/a,n/a,n/a,n/a,1,n/a
"com.mongodb.GroupCommand",11,1,1,0,20,15
"com.mongodb.InsertOptions",5,1,4,0,8,8
"com.mongodb.InsertRequest",8,2,1,0,5,3
"com.mongodb.LazyDBCallback",10,3,3,0,14,5
"com.mongodb.LazyDBDecoder",8,2,1,0,8,5
"com.mongodb.LazyDBEncoder",7,1,0,0,4,2
"com.mongodb.LazyDBList",5,3,1,0,6,4
"com.mongodb.LazyDBObject",7,2,1,0,6,4
"com.mongodb.ListCollectionsIterableImpl",14,2,2,0,17,8
"com.mongodb.ListDatabasesIterableImpl",12,2,2,0,11,4
"com.mongodb.ListIndexesIterableImpl",13,2,2,0,13,5
"com.mongodb.MapReduceCommand",8,1,4,0,37,45
"com.mongodb.MapReduceCommand.OutputType",4,n/a,0,n/a,0,0
"com.mongodb.MapReduceIterableImpl",22,2,2,0,70,30
"com.mongodb.MapReduceIterableImpl.WrappedMapReduceReadOperation",6,1,1,0,4,3
"com.mongodb.MapReduceOutput",8,1,4,0,27,17
"com.mongodb.MappingIterable",6,1,2,0,14,11
"com.mongodb.Mongo",83,1,7,1,178,99
"com.mongodb.Mongo.ClientSessionImpl",9,1,2,0,20,21
"com.mongodb.Mongo.Holder",4,1,2,0,11,6
"com.mongodb.Mongo.ServerCursorAndNamespace",3,1,0,0,1,1
"com.mongodb.MongoBatchCursorAdapter",7,1,2,0,19,14
"com.mongodb.MongoBulkWriteException",13,6,4,0,18,17
"com.mongodb.MongoChangeStreamException",3,5,0,0,2,1
"com.mongodb.MongoClient",57,2,4,0,66,32
"com.mongodb.MongoClientException",12,5,0,4,4,2
"com.mongodb.MongoClientOptions",33,1,38,0,94,108
"com.mongodb.MongoClientOptions.Builder",25,1,36,0,91,43
"com.mongodb.MongoClientURI",19,1,1,0,74,45
"com.mongodb.MongoCollectionImpl",76,1,1,0,332,170
"com.mongodb.MongoCommandException",37,6,4,0,23,7
"com.mongodb.MongoCompressor",16,1,5,0,22,14
"com.mongodb.MongoConfigurationException",3,6,0,0,2,1
"com.mongodb.MongoCredential",38,1,12,0,36,38
"com.mongodb.MongoCursorAdapter",6,1,1,0,14,7
"com.mongodb.MongoCursorNotFoundException",7,7,2,0,4,3
"com.mongodb.MongoDatabaseImpl",27,1,1,0,90,52
"com.mongodb.MongoException",52,4,2,9,9,8
"com.mongodb.MongoExecutionTimeoutException",7,5,0,0,2,1
"com.mongodb.MongoGridFSException",11,5,0,0,4,2
"com.mongodb.MongoIncompatibleDriverException",3,5,1,0,3,2
"com.mongodb.MongoInternalException",30,5,0,0,4,2
"com.mongodb.MongoInterruptedException",9,5,0,0,2,1
"com.mongodb.MongoIterableImpl",24,1,4,13,22,16
"com.mongodb.MongoMappingCursor",6,1,1,0,17,9
"com.mongodb.MongoNamespace",82,1,7,0,23,21
"com.mongodb.MongoNodeIsRecoveringException",4,6,0,0,2,1
"com.mongodb.MongoNotPrimaryException",6,6,0,0,2,1
"com.mongodb.MongoOptions",11,1,1,0,90,97
"com.mongodb.MongoQueryException",7,6,2,1,6,3
"com.mongodb.MongoSecurityException",13,6,1,0,5,3
"com.mongodb.MongoServerException",18,5,1,9,5,3
"com.mongodb.MongoSocketClosedException",3,6,0,0,2,1
"com.mongodb.MongoSocketException",12,5,1,5,5,3
"com.mongodb.MongoSocketOpenException",7,6,0,0,2,1
"com.mongodb.MongoSocketReadException",6,6,0,0,4,2
"com.mongodb.MongoSocketReadTimeoutException",7,6,0,0,2,1
"com.mongodb.MongoSocketWriteException",3,6,0,0,2,1
"com.mongodb.MongoTimeoutException",9,6,0,0,2,1
"com.mongodb.MongoURI",10,1,2,0,32,16
"com.mongodb.MongoWaitQueueFullException",4,6,0,0,2,1
"com.mongodb.MongoWriteConcernException",11,6,2,0,8,4
"com.mongodb.MongoWriteException",5,6,1,0,5,2
"com.mongodb.OperationExecutor",n/a,n/a,n/a,n/a,4,n/a
"com.mongodb.ParallelScanOptions",4,1,4,0,5,5
"com.mongodb.ParallelScanOptions.Builder",4,1,4,0,7,4
"com.mongodb.QueryBuilder",13,1,2,0,51,49
"com.mongodb.QueryBuilder.NullObject",1,1,0,0,0,0
"com.mongodb.QueryBuilder.QueryBuilderException",2,4,0,0,2,1
"com.mongodb.QueryOperators",1,1,0,0,1,1
"com.mongodb.ReadConcern",52,1,1,0,14,11
"com.mongodb.ReadConcernLevel",4,n/a,1,n/a,8,5
"com.mongodb.ReadPreference",110,1,16,2,54,46
"com.mongodb.ReadPreference.PrimaryReadPreference",5,2,4,0,15,9
"com.mongodb.ReflectionDBObject",8,1,5,4,40,22
"com.mongodb.ReflectionDBObject.FieldInfo",2,1,1,0,2,2
"com.mongodb.ReflectionDBObject.JavaWrapper",4,1,2,0,31,19
"com.mongodb.RemoveRequest",9,2,1,0,8,4
"com.mongodb.ReplaceRequest",10,2,1,0,10,6
"com.mongodb.ReplicaSetStatus",5,1,1,0,17,10
"com.mongodb.ServerAddress",125,1,4,2,36,27
"com.mongodb.ServerCursor",20,1,2,0,10,12
"com.mongodb.ServerSession",n/a,n/a,n/a,n/a,3,n/a
"com.mongodb.ServerSessionPool",21,1,1,0,35,14
"com.mongodb.ServerSessionPool.Clock",n/a,n/a,n/a,n/a,1,n/a
"com.mongodb.ServerSessionPool.ServerSessionImpl",6,1,3,0,9,7
"com.mongodb.ServerSessionPool.ServerSessionItemFactory",12,1,3,0,18,5
"com.mongodb.Tag",9,1,2,0,10,10
"com.mongodb.TagSet",18,1,1,0,22,14
"com.mongodb.TaggableReadPreference",17,2,3,2,62,52
"com.mongodb.TaggableReadPreference.NearestReadPreference",5,3,2,0,12,7
"com.mongodb.TaggableReadPreference.PrimaryPreferredReadPreference",6,4,2,0,9,5
"com.mongodb.TaggableReadPreference.SecondaryPreferredReadPreference",5,4,2,0,8,5
"com.mongodb.TaggableReadPreference.SecondaryReadPreference",7,3,2,2,12,7
"com.mongodb.UnacknowledgedBulkWriteResult",3,2,2,0,14,14
"com.mongodb.UpdateRequest",10,2,1,0,15,8
"com.mongodb.WriteConcern",77,1,4,1,66,65
"com.mongodb.WriteConcern.Majority",1,2,0,0,3,2
"com.mongodb.WriteConcernError",4,1,3,0,13,12
"com.mongodb.WriteConcernException",15,6,2,1,21,14
"com.mongodb.WriteConcernResult",23,1,1,2,6,28
"com.mongodb.WriteError",10,1,3,1,16,14
"com.mongodb.WriteRequest",7,1,1,4,1,0
"com.mongodb.WriteResult",5,1,2,0,10,11
"com.mongodb.annotations.Beta",n/a,n/a,n/a,n/a,0,n/a
"com.mongodb.annotations.Immutable",n/a,n/a,n/a,n/a,0,n/a
"com.mongodb.annotations.NotThreadSafe",n/a,n/a,n/a,n/a,0,n/a
"com.mongodb.annotations.ThreadSafe",n/a,n/a,n/a,n/a,0,n/a
"com.mongodb.assertions.Assertions",255,1,5,0,9,11
"com.mongodb.async.AsyncBatchCursor",n/a,n/a,n/a,n/a,6,n/a
"com.mongodb.async.SingleResultCallback",n/a,n/a,n/a,n/a,1,n/a
"com.mongodb.async.client.AbstractSubscription",5,1,1,3,28,38
"com.mongodb.async.client.AggregateIterable",n/a,n/a,n/a,n/a,10,n/a
"com.mongodb.async.client.AggregateIterableImpl",26,1,2,0,66,28
"com.mongodb.async.client.AwaitingWriteOperationIterable",11,1,2,0,18,29
"com.mongodb.async.client.ChangeStreamIterable",n/a,n/a,n/a,n/a,6,n/a
"com.mongodb.async.client.ChangeStreamIterableImpl",22,1,2,0,35,17
"com.mongodb.async.client.DistinctIterable",n/a,n/a,n/a,n/a,4,n/a
"com.mongodb.async.client.DistinctIterableImpl",18,1,3,0,26,12
"com.mongodb.async.client.FindIterable",n/a,n/a,n/a,n/a,22,n/a
"com.mongodb.async.client.FindIterableImpl",23,1,2,0,109,33
"com.mongodb.async.client.FlatteningSingleResultCallbackSubscription",5,2,1,0,6,5
"com.mongodb.async.client.ListCollectionsIterable",n/a,n/a,n/a,n/a,3,n/a
"com.mongodb.async.client.ListCollectionsIterableImpl",16,1,2,0,27,14
"com.mongodb.async.client.ListDatabasesIterable",n/a,n/a,n/a,n/a,2,n/a
"com.mongodb.async.client.ListDatabasesIterableImpl",14,1,3,0,22,11
"com.mongodb.async.client.ListIndexesIterable",n/a,n/a,n/a,n/a,2,n/a
"com.mongodb.async.client.ListIndexesIterableImpl",15,1,2,0,23,11
"com.mongodb.async.client.MapReduceIterable",n/a,n/a,n/a,n/a,17,n/a
"com.mongodb.async.client.MapReduceIterableImpl",27,1,2,0,75,33
"com.mongodb.async.client.MappingAsyncBatchCursor",4,1,1,0,14,12
"com.mongodb.async.client.MappingIterable",17,1,2,0,12,17
"com.mongodb.async.client.MongoClient",n/a,n/a,n/a,n/a,6,n/a
"com.mongodb.async.client.MongoClientImpl",28,1,2,0,27,18
"com.mongodb.async.client.MongoClientSettings",20,1,17,0,21,18
"com.mongodb.async.client.MongoClientSettings.Builder",23,1,16,0,54,19
"com.mongodb.async.client.MongoClients",41,1,2,0,78,22
"com.mongodb.async.client.MongoCollection",n/a,n/a,n/a,n/a,61,n/a
"com.mongodb.async.client.MongoCollectionImpl",79,1,1,0,253,116
"com.mongodb.async.client.MongoDatabase",n/a,n/a,n/a,n/a,23,n/a
"com.mongodb.async.client.MongoDatabaseImpl",28,1,1,0,73,34
"com.mongodb.async.client.MongoIterable",n/a,n/a,n/a,n/a,6,n/a
"com.mongodb.async.client.MongoIterableSubscription",6,2,1,0,15,17
"com.mongodb.async.client.NettyMongoClients",6,1,1,0,8,3
"com.mongodb.async.client.Observable",n/a,n/a,n/a,n/a,1,n/a
"com.mongodb.async.client.Observables",8,1,3,0,4,7
"com.mongodb.async.client.Observer",n/a,n/a,n/a,n/a,4,n/a
"com.mongodb.async.client.OperationIterable",18,1,3,0,13,23
"com.mongodb.async.client.SingleResultCallbackSubscription",5,2,1,0,6,5
"com.mongodb.async.client.Subscription",n/a,n/a,n/a,n/a,3,n/a
"com.mongodb.async.client.gridfs.AsyncInputStream",n/a,n/a,n/a,n/a,2,n/a
"com.mongodb.async.client.gridfs.AsyncOutputStream",n/a,n/a,n/a,n/a,2,n/a
"com.mongodb.async.client.gridfs.GridFSBucket",n/a,n/a,n/a,n/a,32,n/a
"com.mongodb.async.client.gridfs.GridFSBucketImpl",37,1,3,0,81,72
"com.mongodb.async.client.gridfs.GridFSBuckets",5,1,2,0,5,3
"com.mongodb.async.client.gridfs.GridFSDownloadStream",n/a,n/a,n/a,n/a,2,n/a
"com.mongodb.async.client.gridfs.GridFSDownloadStreamImpl",17,1,1,0,48,54
"com.mongodb.async.client.gridfs.GridFSFindIterable",n/a,n/a,n/a,n/a,8,n/a
"com.mongodb.async.client.gridfs.GridFSFindIterableImpl",11,1,1,0,27,14
"com.mongodb.async.client.gridfs.GridFSIndexCheck",n/a,n/a,n/a,n/a,1,n/a
"com.mongodb.async.client.gridfs.GridFSIndexCheckImpl",11,1,1,0,17,22
"com.mongodb.async.client.gridfs.GridFSUploadStream",n/a,n/a,n/a,n/a,3,n/a
"com.mongodb.async.client.gridfs.GridFSUploadStreamImpl",18,1,2,0,35,43
"com.mongodb.async.client.gridfs.helpers.AsyncStreamHelper",7,1,3,0,19,22
"com.mongodb.async.client.gridfs.helpers.AsynchronousChannelHelper",5,1,4,0,6,21
"com.mongodb.binding.AbstractReferenceCounted",13,1,1,12,8,5
"com.mongodb.binding.AsyncClusterBinding",16,2,3,0,11,9
"com.mongodb.binding.AsyncClusterBinding.AsyncClusterBindingConnectionSource",9,2,4,0,11,6
"com.mongodb.binding.AsyncConnectionSource",n/a,n/a,n/a,n/a,4,n/a
"com.mongodb.binding.AsyncReadBinding",n/a,n/a,n/a,n/a,4,n/a
"com.mongodb.binding.AsyncReadWriteBinding",n/a,n/a,n/a,n/a,1,n/a
"com.mongodb.binding.AsyncSingleConnectionReadBinding",13,2,5,0,14,7
"com.mongodb.binding.AsyncSingleConnectionReadBinding.AsyncSingleConnectionSource",8,2,5,0,13,7
"com.mongodb.binding.AsyncWriteBinding",n/a,n/a,n/a,n/a,3,n/a
"com.mongodb.binding.ClusterBinding",13,2,4,0,10,6
"com.mongodb.binding.ClusterBinding.ClusterBindingConnectionSource",10,2,4,0,12,6
"com.mongodb.binding.ConnectionSource",n/a,n/a,n/a,n/a,4,n/a
"com.mongodb.binding.ReadBinding",n/a,n/a,n/a,n/a,4,n/a
"com.mongodb.binding.ReadWriteBinding",n/a,n/a,n/a,n/a,1,n/a
"com.mongodb.binding.ReferenceCounted",n/a,n/a,n/a,n/a,3,n/a
"com.mongodb.binding.SingleConnectionReadBinding",12,2,5,0,13,7
"com.mongodb.binding.SingleConnectionReadBinding.SingleConnectionSource",7,2,5,0,12,7
"com.mongodb.binding.SingleServerBinding",11,2,5,0,11,7
"com.mongodb.binding.SingleServerBinding.SingleServerBindingConnectionSource",10,2,5,0,13,6
"com.mongodb.binding.WriteBinding",n/a,n/a,n/a,n/a,3,n/a
"com.mongodb.bulk.BulkWriteError",8,2,1,0,12,8
"com.mongodb.bulk.BulkWriteResult",18,1,1,2,11,41
"com.mongodb.bulk.BulkWriteUpsert",9,1,2,0,9,10
"com.mongodb.bulk.DeleteRequest",19,2,4,0,9,7
"com.mongodb.bulk.IndexRequest",9,1,20,0,45,44
"com.mongodb.bulk.InsertRequest",19,2,2,0,4,3
"com.mongodb.bulk.UpdateRequest",21,2,6,0,14,14
"com.mongodb.bulk.WriteConcernError",12,1,3,0,13,12
"com.mongodb.bulk.WriteRequest",23,1,1,3,2,1
"com.mongodb.bulk.WriteRequest.Type",21,n/a,0,n/a,0,0
"com.mongodb.client.AggregateIterable",n/a,n/a,n/a,n/a,10,n/a
"com.mongodb.client.ChangeStreamIterable",n/a,n/a,n/a,n/a,6,n/a
"com.mongodb.client.DistinctIterable",n/a,n/a,n/a,n/a,4,n/a
"com.mongodb.client.FindIterable",n/a,n/a,n/a,n/a,22,n/a
"com.mongodb.client.ListCollectionsIterable",n/a,n/a,n/a,n/a,3,n/a
"com.mongodb.client.ListDatabasesIterable",n/a,n/a,n/a,n/a,2,n/a
"com.mongodb.client.ListIndexesIterable",n/a,n/a,n/a,n/a,2,n/a
"com.mongodb.client.MapReduceIterable",n/a,n/a,n/a,n/a,17,n/a
"com.mongodb.client.MongoCollection",n/a,n/a,n/a,n/a,111,n/a
"com.mongodb.client.MongoCursor",n/a,n/a,n/a,n/a,6,n/a
"com.mongodb.client.MongoDatabase",n/a,n/a,n/a,n/a,35,n/a
"com.mongodb.client.MongoDriverInformation",9,1,5,0,8,6
"com.mongodb.client.MongoDriverInformation.Builder",4,1,1,0,18,8
"com.mongodb.client.MongoIterable",n/a,n/a,n/a,n/a,6,n/a
"com.mongodb.client.gridfs.GridFSBucket",n/a,n/a,n/a,n/a,36,n/a
"com.mongodb.client.gridfs.GridFSBucketImpl",33,1,3,0,113,62
"com.mongodb.client.gridfs.GridFSBuckets",5,1,2,0,5,3
"com.mongodb.client.gridfs.GridFSDownloadStream",5,2,10,1,10,0
"com.mongodb.client.gridfs.GridFSDownloadStreamImpl",13,3,3,0,43,41
"com.mongodb.client.gridfs.GridFSFindIterable",n/a,n/a,n/a,n/a,8,n/a
"com.mongodb.client.gridfs.GridFSFindIterableImpl",10,1,1,0,27,14
"com.mongodb.client.gridfs.GridFSUploadStream",6,2,9,1,9,1
"com.mongodb.client.gridfs.GridFSUploadStreamImpl",13,3,1,0,33,23
"com.mongodb.client.gridfs.codecs.GridFSFileCodec",22,1,2,0,45,9
"com.mongodb.client.gridfs.codecs.GridFSFileCodecProvider",7,1,1,0,3,2
"com.mongodb.client.gridfs.model.GridFSDownloadByNameOptions",2,1,1,0,3,3
"com.mongodb.client.gridfs.model.GridFSDownloadOptions",8,1,1,0,3,3
"com.mongodb.client.gridfs.model.GridFSFile",23,1,8,0,34,36
"com.mongodb.client.gridfs.model.GridFSUploadOptions",9,1,2,0,5,5
"com.mongodb.client.jndi.MongoClientFactory",5,1,1,0,15,9
"com.mongodb.client.model.Accumulators",4,1,1,0,14,12
"com.mongodb.client.model.Aggregates",29,1,21,0,52,32
"com.mongodb.client.model.Aggregates.AddFieldsStage",8,1,1,0,12,4
"com.mongodb.client.model.Aggregates.BucketAutoStage",10,1,1,0,18,4
"com.mongodb.client.model.Aggregates.BucketStage",9,1,1,0,17,5
"com.mongodb.client.model.Aggregates.FacetStage",8,1,1,0,14,5
"com.mongodb.client.model.Aggregates.GraphLookupStage",8,1,1,0,15,5
"com.mongodb.client.model.Aggregates.GroupStage",8,1,1,0,13,4
"com.mongodb.client.model.Aggregates.ReplaceRootStage",7,1,1,0,10,3
"com.mongodb.client.model.Aggregates.SimplePipelineStage",4,1,1,0,5,3
"com.mongodb.client.model.Aggregates.SortByCountStage",7,1,1,0,10,3
"com.mongodb.client.model.BsonField",7,1,2,0,5,4
"com.mongodb.client.model.BucketAutoOptions",4,1,2,0,7,6
"com.mongodb.client.model.BucketGranularity",2,n/a,1,n/a,8,6
"com.mongodb.client.model.BucketOptions",3,1,2,0,7,6
"com.mongodb.client.model.BuildersHelper",27,1,1,0,9,4
"com.mongodb.client.model.BulkWriteOptions",7,1,2,0,4,4
"com.mongodb.client.model.Collation",86,1,3,0,33,50
"com.mongodb.client.model.Collation.Builder",9,1,10,0,22,12
"com.mongodb.client.model.CollationAlternate",6,n/a,1,n/a,7,6
"com.mongodb.client.model.CollationCaseFirst",6,n/a,1,n/a,7,6
"com.mongodb.client.model.CollationMaxVariable",6,n/a,1,n/a,7,6
"com.mongodb.client.model.CollationStrength",6,n/a,2,n/a,4,9
"com.mongodb.client.model.CountOptions",9,1,6,0,14,12
"com.mongodb.client.model.CreateCollectionOptions",12,1,9,0,19,18
"com.mongodb.client.model.CreateViewOptions",5,1,1,0,2,2
"com.mongodb.client.model.DBCollectionCountOptions",7,1,7,0,22,19
"com.mongodb.client.model.DBCollectionDistinctOptions",5,1,4,0,9,9
"com.mongodb.client.model.DBCollectionFindAndModifyOptions",5,1,11,0,26,23
"com.mongodb.client.model.DBCollectionFindOptions",9,1,1,0,36,32
"com.mongodb.client.model.DBCollectionRemoveOptions",4,1,3,0,7,7
"com.mongodb.client.model.DBCollectionUpdateOptions",5,1,7,0,15,15
"com.mongodb.client.model.DBCreateViewOptions",2,1,1,0,2,2
"com.mongodb.client.model.DeleteManyModel",6,2,2,0,5,4
"com.mongodb.client.model.DeleteOneModel",8,2,2,0,5,4
"com.mongodb.client.model.DeleteOptions",9,1,1,0,2,2
"com.mongodb.client.model.Facet",3,1,2,0,5,4
"com.mongodb.client.model.Field",3,1,2,0,10,10
"com.mongodb.client.model.Filters",40,1,43,0,83,61
"com.mongodb.client.model.Filters.AndFilter",7,1,1,0,30,19
"com.mongodb.client.model.Filters.GeometryOperatorFilter",8,1,1,0,13,6
"com.mongodb.client.model.Filters.IterableOperatorFilter",8,1,1,0,14,4
"com.mongodb.client.model.Filters.NotFilter",7,1,1,0,18,8
"com.mongodb.client.model.Filters.OperatorFilter",8,1,1,0,12,3
"com.mongodb.client.model.Filters.OrNorFilter",7,1,1,0,9,4
"com.mongodb.client.model.Filters.OrNorFilter.Operator",2,n/a,0,n/a,1,1
"com.mongodb.client.model.Filters.SimpleEncodingFilter",8,1,1,0,11,3
"com.mongodb.client.model.Filters.SimpleFilter",6,1,1,0,6,3
"com.mongodb.client.model.Filters.TextFilter",7,1,1,0,10,6
"com.mongodb.client.model.FindOneAndDeleteOptions",9,1,4,0,10,8
"com.mongodb.client.model.FindOneAndReplaceOptions",10,1,7,0,16,14
"com.mongodb.client.model.FindOneAndUpdateOptions",10,1,8,0,18,16
"com.mongodb.client.model.FindOptions",10,1,20,0,48,45
"com.mongodb.client.model.GraphLookupOptions",2,1,2,0,10,8
"com.mongodb.client.model.IndexModel",7,1,2,0,5,4
"com.mongodb.client.model.IndexOptionDefaults",5,1,1,0,2,2
"com.mongodb.client.model.IndexOptions",9,1,18,0,37,38
"com.mongodb.client.model.Indexes",9,1,5,0,21,18
"com.mongodb.client.model.InsertManyOptions",5,1,2,0,4,4
"com.mongodb.client.model.InsertOneModel",8,2,1,0,3,2
"com.mongodb.client.model.InsertOneOptions",4,1,1,0,2,2
"com.mongodb.client.model.MapReduceAction",4,n/a,1,n/a,2,2
"com.mongodb.client.model.ParallelCollectionScanOptions",0,1,1,0,2,2
"com.mongodb.client.model.Projections",14,1,9,0,27,16
"com.mongodb.client.model.Projections.ElemMatchFilterProjection",4,1,1,0,5,3
"com.mongodb.client.model.Projections.FieldsProjection",4,1,1,0,9,5
"com.mongodb.client.model.PushOptions",3,1,3,0,10,13
"com.mongodb.client.model.RenameCollectionOptions",4,1,1,0,2,2
"com.mongodb.client.model.ReplaceOneModel",8,2,3,0,6,5
"com.mongodb.client.model.ReturnDocument",6,n/a,0,n/a,0,0
"com.mongodb.client.model.SimpleExpression",8,1,1,0,10,3
"com.mongodb.client.model.Sorts",11,1,3,0,17,10
"com.mongodb.client.model.Sorts.CompoundSort",4,1,1,0,8,5
"com.mongodb.client.model.TextSearchOptions",4,1,3,0,7,7
"com.mongodb.client.model.UnwindOptions",1,1,2,0,4,4
"com.mongodb.client.model.UpdateManyModel",8,2,3,0,6,5
"com.mongodb.client.model.UpdateOneModel",10,2,3,0,6,5
"com.mongodb.client.model.UpdateOptions",11,1,4,0,8,8
"com.mongodb.client.model.Updates",24,1,22,0,43,33
"com.mongodb.client.model.Updates.CompositeUpdate",5,1,1,0,11,7
"com.mongodb.client.model.Updates.PullAllUpdate",8,1,1,0,13,4
"com.mongodb.client.model.Updates.PushUpdate",8,2,1,0,12,7
"com.mongodb.client.model.Updates.SimpleUpdate",8,1,1,0,11,3
"com.mongodb.client.model.Updates.WithEachUpdate",9,1,2,1,15,6
"com.mongodb.client.model.ValidationAction",4,n/a,1,n/a,8,5
"com.mongodb.client.model.ValidationLevel",4,n/a,1,n/a,8,5
"com.mongodb.client.model.ValidationOptions",7,1,3,0,6,6
"com.mongodb.client.model.WriteModel",14,1,0,6,1,1
"com.mongodb.client.model.changestream.ChangeStreamDocument",12,1,6,0,21,19
"com.mongodb.client.model.changestream.ChangeStreamDocumentCodec",21,1,2,0,18,4
"com.mongodb.client.model.changestream.FullDocument",6,n/a,1,n/a,7,6
"com.mongodb.client.model.changestream.OperationType",3,n/a,1,n/a,8,7
"com.mongodb.client.model.changestream.OperationTypeCodec",7,1,3,0,7,3
"com.mongodb.client.model.changestream.UpdateDescription",3,1,2,0,11,14
"com.mongodb.client.model.geojson.CoordinateReferenceSystem",12,1,1,1,1,0
"com.mongodb.client.model.geojson.CoordinateReferenceSystemType",3,n/a,1,n/a,2,2
