CommitNumber;Entity;Class;Change;Superclass
742dc27f46003e8fe56769e0012d9c163205821d;CLASS;org.bson.io.OutputBuffer;ADDED*;.OutputStream
742dc27f46003e8fe56769e0012d9c163205821d;CLASS;com.mongodb.io.DBOutputBuffer;ADDED*;.OutputBuffer
a581ca9e141fc22fa7f57114549e9f7b6aac978e;CLASS;org.bson.BSONTest;ADDED*;.TestCase
a581ca9e141fc22fa7f57114549e9f7b6aac978e;CLASS;org.bson.BasicBSONObject;ADDED*;.LinkedHashMap<String,Object>
a581ca9e141fc22fa7f57114549e9f7b6aac978e;CLASS;com.mongodb.DBBSONEncoder;ADDED*;.BSONEncoder
d8fbaef8592705514ef4a2b31f5a06612d311ab8;CLASS;org.bson.io.BasicOutputBuffer;ADDED*;.OutputBuffer
fb2d1b49ef172be44e27a655117acac858034f12;CLASS;org.bson.PoolOutputBufferTest;ADDED*;.TestCase
fb2d1b49ef172be44e27a655117acac858034f12;CLASS;org.bson.io.PoolOutputBuffer;ADDED*;.OutputBuffer
ceff1102f6fbc5f14e0493d00db6a54da6d26f65;CLASS;org.bson.types.BasicBSONList;ADDED*;.ArrayList<Object>
bbf4579b8a544eb7f463d3518e9a6cb0ca3cd77c;CLASS;com.mongodb.OutMessage;ADDED*;.BSONEncoder
0b6dc07b43c0b18dcedfc2f9c7a7fb5921579577;CLASS;com.mongodb.DBCallback;ADDED*;.BasicBSONCallback
56d0d060faf2d64411727f7476d5be7c216427d4;CLASS;org.bson.util.ClassMapTest;ADDED*;.com
63263a39345825af56eda876d194c22d10cf56dc;CLASS;com.mongodb.util.JSONCallback;ADDED*;.BasicBSONCallback
1c7adb42b80d1786ea15032d11f912df957a46dd;CLASS;com.mongodb.CommandResult;ADDED*;.BasicDBObject
5a3940da52b101314763a8a68d97abf3117acdd0;CLASS;com.mongodb.ThreadingTest;ADDED*;.TestCase
674430c0cba8366065ba3265765eda825f8cd52e;CLASS;com.mongodb.MongoURITest;ADDED*;.TestCase
60d714eeea916593e169c5a33221b8be68b04fed;CLASS;com.mongodb.util.StringRangeSetTest;ADDED*;.com
5cd12184abb57f585f2592f5f05f02528a91e5f7;CLASS;org.bson.BSONException;ADDED*;.RuntimeException
d41050612c9285e34badcc4b7551fffd2c89eb06;CLASS;org.bson.util.StringRangeSetTest;ADDED*;.com
