com.android.sdkuilib.internal.repository.AboutDialog.java;com.android.sdkuilib.internal.repository.SettingsDialog.java;

com.android.sdkuilib.internal.repository.sdkman1.AvdManagerPage.java;com.android.sdkuilib.internal.repository.sdkman2.PackagesPage.java;

com.android.sdkuilib.internal.repository.sdkman2.PkgCategorySource.java;com.android.sdkuilib.internal.repository.sdkman2.PkgCategoryApi.java;

com.android.sdkuilib.internal.tasks.ProgressTaskDialog.java;com.android.ddms.StaticPortEditDialog.java;

com.android.sdkuilib.internal.widgets.ResolutionChooserDialog.java;com.android.sdkuilib.internal.repository.SdkUpdaterChooserDialog.java;

com.android.sdkuilib.ui.SwtBaseDialog.java;com.android.ddms.StaticPortEditDialog.java;

com.android.sdkstats.SdkStatsPermissionDialog.java;com.android.ddms.StaticPortEditDialog.java;

com.android.custompropertyanimation.CustomPropertyAnimationActivity.java;com.example.android.deviceconfig.MyActivity.java;

com.android.tests.libwithcustom.LabelView.java;com.android.tools.sdkcontroller.views.MultiTouchView.java;

com.android.tests.testprojecttest.lib.LibActivity.java;com.example.android.deviceconfig.MyActivity.java;

com.android.traceview.MainWindow.java;com.android.hierarchyviewer.HierarchyViewerApplication.java;
