org.apache.commons.codec.binary.Base32OutputStream.java;org.apache.commons.codec.binary.Base64OutputStream.java;
org.apache.commons.codec.language.Caverphone2.java;org.apache.commons.codec.language.Caverphone1.java;
org.apache.commons.codec.net.BCodec.java;org.apache.commons.codec.net.QCodec.java;
