Dependency metrics,Sex, 27 out 2017 13:53:51 BRST
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.gjt.sp.jedit.TextUtilities",1,1,10,7,45
"org.gjt.sp.jedit.View",3,8,9,7,18
"org.gjt.sp.jedit.View.CaretHandler",3,1,9,1,18
"org.gjt.sp.jedit.View.FocusHandler",3,1,9,1,18
"org.gjt.sp.jedit.View.MyFocusTraversalPolicy",0,0,0,1,19
"org.gjt.sp.jedit.View.ScrollHandler",3,1,9,1,18
"org.gjt.sp.jedit.View.ViewConfig",0,0,0,1,19
"org.gjt.sp.jedit.View.WindowHandler",0,0,0,1,19
"org.gjt.sp.jedit.browser.BrowserCommandsMenu",1,2,2,1,1
"org.gjt.sp.jedit.browser.BrowserCommandsMenu.ActionHandler",1,1,2,1,1
"org.gjt.sp.jedit.browser.BrowserIORequest",0,0,0,0,0
"org.gjt.sp.jedit.browser.BrowserView",3,4,4,3,3
"org.gjt.sp.jedit.browser.BrowserView.LoadingPlaceholder",0,0,0,2,4
"org.gjt.sp.jedit.browser.BrowserView.ParentDirectoryRenderer",3,2,4,1,3
"org.gjt.sp.jedit.browser.BrowserView.ParentMouseHandler",3,1,4,1,3
"org.gjt.sp.jedit.browser.BrowserView.TableMouseHandler",3,1,4,1,3
"org.gjt.sp.jedit.browser.FileCellRenderer",0,2,16,2,5
"org.gjt.sp.jedit.browser.FileCellRenderer.ExpansionToggleBorder",0,0,0,1,6
"org.gjt.sp.jedit.browser.VFSBrowser",8,8,13,13,46
"org.gjt.sp.jedit.browser.VFSBrowser.ActionHandler",8,1,13,1,46
"org.gjt.sp.jedit.browser.VFSBrowser.BrowserActionContext",8,3,13,1,46
"org.gjt.sp.jedit.browser.VFSBrowser.CommandsMenuButton",1,1,1,2,48
"org.gjt.sp.jedit.browser.VFSBrowser.CommandsMenuButton.MouseHandler",1,1,1,1,48
"org.gjt.sp.jedit.browser.VFSBrowser.DirectoryLoadedAWTRequest",8,2,13,1,46
"org.gjt.sp.jedit.browser.VFSBrowser.FavoritesMenuButton",8,4,13,2,46
"org.gjt.sp.jedit.browser.VFSBrowser.FavoritesMenuButton.ActionHandler",8,2,13,1,46
"org.gjt.sp.jedit.browser.VFSBrowser.FavoritesMenuButton.MouseHandler",8,1,13,1,46
"org.gjt.sp.jedit.browser.VFSBrowser.PluginsMenuButton",8,2,13,2,46
"org.gjt.sp.jedit.browser.VFSBrowser.PluginsMenuButton.ActionHandler",0,1,14,0,0
"org.gjt.sp.jedit.browser.VFSBrowser.PluginsMenuButton.MouseHandler",8,1,13,1,46
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable",2,8,35,2,2
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.ClearTypeSelect",2,1,35,1,2
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.ColumnHandler",2,1,35,1,2
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel",0,7,33,0,0
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.Entry",0,1,15,1,1
