Dependency metrics,Qua, 25 out 2017 13:38:50 BRST
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.apache.cassandra.auth.AllowAllAuthenticator",0,1,1,1,315
"org.apache.cassandra.auth.AllowAllAuthority",0,1,1,1,315
"org.apache.cassandra.auth.AuthenticatedUser",0,0,0,1,7
"org.apache.cassandra.auth.Permission",0,0,0,5,7
"org.apache.cassandra.auth.Resources",0,1,201,1,7
"org.apache.cassandra.auth.SimpleAuthenticator",0,4,202,4,5
"org.apache.cassandra.auth.SimpleAuthenticator.PasswordMode",0,0,0,1,6
"org.apache.cassandra.auth.SimpleAuthority",0,1,1,0,0
"org.apache.cassandra.cache.AutoSavingCache",109,9,200,4,314
"org.apache.cassandra.cache.AutoSavingCache.Writer",109,8,200,2,314
"org.apache.cassandra.cache.AutoSavingKeyCache",109,6,200,1,314
"org.apache.cassandra.cache.AutoSavingRowCache",109,4,200,1,314
"org.apache.cassandra.cache.ConcurrentLinkedHashCache",0,0,0,1,315
"org.apache.cassandra.cache.ConcurrentLinkedHashCacheProvider",0,2,201,0,0
"org.apache.cassandra.cache.FreeableMemory",0,0,0,1,2
"org.apache.cassandra.cache.InstrumentingCache",0,0,0,1,315
"org.apache.cassandra.cache.SerializingCache",0,3,4,0,0
"org.apache.cassandra.cache.SerializingCacheProvider",0,3,201,0,0
"org.apache.cassandra.cli.CliClient",0,17,228,0,0
"org.apache.cassandra.cli.CliClient.AddKeyspaceArgument",0,0,0,1,1
"org.apache.cassandra.cli.CliClient.CfDefNamesComparator",0,0,0,1,1
"org.apache.cassandra.cli.CliClient.ColumnFamilyArgument",0,0,0,1,1
"org.apache.cassandra.cli.CliClient.Function",0,1,1,1,1
"org.apache.cassandra.cli.CliClient.KsDefNamesComparator",0,0,0,1,1
"org.apache.cassandra.cli.CliCommandHelp",0,0,0,0,0
"org.apache.cassandra.cli.CliCompiler",0,1,1,0,0
"org.apache.cassandra.cli.CliCompiler.ANTLRNoCaseStringStream",0,0,0,1,1
"org.apache.cassandra.cli.CliCompleter",0,0,0,0,0
"org.apache.cassandra.cli.CliMain",0,1,203,0,0
"org.apache.cassandra.cli.CliOptions",0,1,1,0,0
"org.apache.cassandra.cli.CliOptions.CLIOptions",0,0,0,1,1
"org.apache.cassandra.cli.CliSessionState",0,1,213,0,0
"org.apache.cassandra.cli.CliUserHelp",0,0,0,0,0
"org.apache.cassandra.cli.CliUtils",0,0,0,0,0
"org.apache.cassandra.client.RingCache",0,4,202,1,2
"org.apache.cassandra.concurrent.AIOExecutorService",0,0,0,0,0
"org.apache.cassandra.concurrent.Context",0,0,0,0,0
"org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor",0,0,0,4,316
"org.apache.cassandra.concurrent.JMXConfigurableThreadPoolExecutor",0,0,0,0,0
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor",0,0,0,4,316
"org.apache.cassandra.concurrent.NamedThreadFactory",0,0,0,3,315
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor",0,1,1,2,315
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture",0,0,0,1,316
"org.apache.cassandra.concurrent.Stage",0,0,0,11,316
"org.apache.cassandra.concurrent.StageManager",109,1,200,11,314
"org.apache.cassandra.config.CFMetaData",109,10,200,49,314
"org.apache.cassandra.config.ColumnDefinition",109,3,200,4,314
"org.apache.cassandra.config.Config",0,3,3,2,318
"org.apache.cassandra.config.Config.CommitLogSync",0,0,0,2,319
"org.apache.cassandra.config.Config.DiskAccessMode",0,0,0,2,319
"org.apache.cassandra.config.Config.RequestSchedulerId",0,0,0,3,319
"org.apache.cassandra.config.ConfigurationException",0,0,0,54,326
"org.apache.cassandra.config.DatabaseDescriptor",109,20,200,79,314
"org.apache.cassandra.config.EncryptionOptions",0,1,1,4,316
"org.apache.cassandra.config.EncryptionOptions.InternodeEncryption",0,0,0,4,317
"org.apache.cassandra.config.KSMetaData",109,3,200,12,314
"org.apache.cassandra.config.ReplicationStrategy",0,0,0,0,0
"org.apache.cassandra.config.RequestSchedulerOptions",0,0,0,2,317
"org.apache.cassandra.config.SeedProviderDef",0,0,0,0,0
"org.apache.cassandra.cql.AbstractModification",0,2,206,0,0
"org.apache.cassandra.cql.AlterTableStatement",0,6,202,0,0
"org.apache.cassandra.cql.AlterTableStatement.OperationType",0,0,0,1,1
"org.apache.cassandra.cql.Attributes",0,0,0,0,0
"org.apache.cassandra.cql.BatchStatement",0,2,206,0,0
"org.apache.cassandra.cql.CQLStatement",0,0,0,0,0
"org.apache.cassandra.cql.CreateColumnFamilyStatement",0,8,201,0,0
"org.apache.cassandra.cql.CreateIndexStatement",0,0,0,0,0
"org.apache.cassandra.cql.CreateKeyspaceStatement",0,4,201,0,0
"org.apache.cassandra.cql.DeleteStatement",0,10,218,0,0
"org.apache.cassandra.cql.DropIndexStatement",0,5,202,0,0
"org.apache.cassandra.cql.EntityType",0,0,0,1,1
"org.apache.cassandra.cql.Operation",0,1,1,0,0
"org.apache.cassandra.cql.Operation.OperationType",0,0,0,2,2
"org.apache.cassandra.cql.QueryProcessor",0,15,214,3,3
"org.apache.cassandra.cql.Relation",0,2,2,0,0
"org.apache.cassandra.cql.RelationType",0,0,0,1,1
"org.apache.cassandra.cql.SelectExpression",0,0,0,0,0
"org.apache.cassandra.cql.SelectStatement",0,3,201,0,0
"org.apache.cassandra.cql.StatementType",0,0,0,0,0
"org.apache.cassandra.cql.Term",0,7,206,0,0
"org.apache.cassandra.cql.TermType",0,0,0,1,1
"org.apache.cassandra.cql.UpdateStatement",0,12,221,0,0
"org.apache.cassandra.cql.WhereClause",0,2,201,0,0
"org.apache.cassandra.db.BinaryMemtable",0,6,209,0,0
"org.apache.cassandra.db.BinaryVerbHandler",0,3,201,0,0
"org.apache.cassandra.db.Column",109,5,200,2,314
"org.apache.cassandra.db.ColumnFamily",109,9,200,19,314
"org.apache.cassandra.db.ColumnFamilyNotDefinedException",0,0,0,0,0
"org.apache.cassandra.db.ColumnFamilySerializer",0,3,202,1,3
"org.apache.cassandra.db.ColumnFamilyStore",109,23,200,23,314
"org.apache.cassandra.db.ColumnFamilyStore.CacheType",0,0,0,5,315
"org.apache.cassandra.db.ColumnFamilyType",0,0,0,3,315
"org.apache.cassandra.db.ColumnIndexer",0,6,203,1,1
"org.apache.cassandra.db.ColumnSerializer",109,4,200,3,314
"org.apache.cassandra.db.ColumnSerializer.CorruptColumnException",0,0,0,1,315
"org.apache.cassandra.db.CounterColumn",109,8,200,3,314
"org.apache.cassandra.db.CounterMutation",1,7,202,2,2
"org.apache.cassandra.db.CounterMutationSerializer",1,2,202,1,2
"org.apache.cassandra.db.CounterMutationVerbHandler",0,3,208,0,0
"org.apache.cassandra.db.CounterUpdateColumn",0,2,201,0,0
"org.apache.cassandra.db.DBConstants",0,0,0,2,315
"org.apache.cassandra.db.DataTracker",109,7,200,2,314
"org.apache.cassandra.db.DataTracker.View",109,1,200,1,314
"org.apache.cassandra.db.DecoratedKey",109,4,200,38,314
"org.apache.cassandra.db.DefinitionsUpdateVerbHandler",0,9,201,0,0
"org.apache.cassandra.db.DefsTable",109,9,200,1,314
"org.apache.cassandra.db.DeletedColumn",0,3,201,0,0
"org.apache.cassandra.db.EchoedRow",1,3,203,1,1
"org.apache.cassandra.db.ExpiringColumn",0,5,201,0,0
"org.apache.cassandra.db.HintedHandOffManager",109,14,200,1,314
"org.apache.cassandra.db.IndexScanCommand",1,8,204,1,1
"org.apache.cassandra.db.IndexScanCommand.IndexScanCommandSerializer",1,5,204,1,1
"org.apache.cassandra.db.KeyspaceNotDefinedException",0,0,0,0,0
"org.apache.cassandra.db.Memtable",0,8,215,0,0
"org.apache.cassandra.db.MemtableAllocator",0,2,4,0,0
"org.apache.cassandra.db.MemtableAllocator.Region",0,0,0,1,1
"org.apache.cassandra.db.MeteredFlusher",0,1,201,0,0
"org.apache.cassandra.db.RangeSliceCommand",1,9,205,2,2
"org.apache.cassandra.db.RangeSliceCommandSerializer",1,7,205,1,2
"org.apache.cassandra.db.RangeSliceReply",0,3,201,2,2
"org.apache.cassandra.db.ReadCommand",1,9,203,3,3
"org.apache.cassandra.db.ReadCommandSerializer",1,2,203,1,3
"org.apache.cassandra.db.ReadRepairVerbHandler",0,2,201,0,0
"org.apache.cassandra.db.ReadResponse",1,2,5,5,6
"org.apache.cassandra.db.ReadResponseSerializer",1,3,5,1,6
"org.apache.cassandra.db.ReadVerbHandler",0,9,202,0,0
"org.apache.cassandra.db.ReadVerbHandler.ReadContext",0,1,1,1,1
"org.apache.cassandra.db.Row",1,1,202,5,5
"org.apache.cassandra.db.RowIterator",0,2,201,0,0
"org.apache.cassandra.db.RowIteratorFactory",0,8,204,0,0
"org.apache.cassandra.db.RowIteratorFactory.ConvertToColumnIterator",0,3,201,1,1
"org.apache.cassandra.db.RowMutation",1,11,202,4,4
"org.apache.cassandra.db.RowMutation.RowMutationSerializer",1,3,202,1,4
"org.apache.cassandra.db.RowMutationVerbHandler",0,6,201,0,0
"org.apache.cassandra.db.RowSerializer",1,4,202,1,5
"org.apache.cassandra.db.SchemaCheckVerbHandler",0,4,201,0,0
"org.apache.cassandra.db.SliceByNamesReadCommand",0,4,201,1,1
"org.apache.cassandra.db.SliceByNamesReadCommandSerializer",0,3,202,0,0
"org.apache.cassandra.db.SliceFromReadCommand",0,4,201,1,1
"org.apache.cassandra.db.SliceFromReadCommandSerializer",0,3,202,0,0
"org.apache.cassandra.db.SuperColumn",109,7,200,2,314
"org.apache.cassandra.db.SuperColumnSerializer",109,5,200,1,314
"org.apache.cassandra.db.SystemTable",109,12,200,3,314
"org.apache.cassandra.db.Table",109,19,200,28,314
"org.apache.cassandra.db.Table.IndexBuilder",109,5,200,1,314
"org.apache.cassandra.db.TruncateResponse",1,3,202,1,1
"org.apache.cassandra.db.TruncateResponse.TruncateResponseSerializer",1,2,202,1,1
"org.apache.cassandra.db.TruncateVerbHandler",0,3,201,0,0
"org.apache.cassandra.db.Truncation",1,7,202,1,1
"org.apache.cassandra.db.TruncationSerializer",1,2,202,1,1
"org.apache.cassandra.db.UnserializableColumnFamilyException",0,0,0,0,0
"org.apache.cassandra.db.WriteResponse",1,3,202,1,1
"org.apache.cassandra.db.WriteResponse.WriteResponseSerializer",1,3,202,1,1
"org.apache.cassandra.db.columniterator.IdentityQueryFilter",109,3,200,2,314
"org.apache.cassandra.db.columniterator.IndexedSliceReader",2,11,206,2,2
"org.apache.cassandra.db.columniterator.IndexedSliceReader.IndexedBlockFetcher",2,10,206,1,2
"org.apache.cassandra.db.columniterator.IndexedSliceReader.SimpleBlockFetcher",2,5,206,1,2
"org.apache.cassandra.db.columniterator.SSTableNamesIterator",0,16,206,1,2
"org.apache.cassandra.db.columniterator.SSTableSliceIterator",109,7,200,1,314
"org.apache.cassandra.db.columniterator.SimpleAbstractColumnIterator",0,1,201,0,0
"org.apache.cassandra.db.columniterator.SimpleSliceReader",0,9,203,0,0
"org.apache.cassandra.db.commitlog.AbstractCommitLogExecutorService",0,0,0,0,0
"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService",0,2,202,0,0
"org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService.CheaterFutureTask",0,0,0,1,1
"org.apache.cassandra.db.commitlog.CommitLog",109,15,200,5,314
"org.apache.cassandra.db.commitlog.CommitLog.LogRecordAdder",109,1,200,1,314
"org.apache.cassandra.db.commitlog.CommitLogSegment",0,7,203,0,0
"org.apache.cassandra.db.commitlog.PeriodicCommitLogExecutorService",0,1,201,0,0
"org.apache.cassandra.db.commitlog.ReplayPosition",109,2,200,11,314
"org.apache.cassandra.db.commitlog.ReplayPosition.ReplayPositionSerializer",109,2,200,3,314
"org.apache.cassandra.db.compaction.AbstractCompactedRow",109,1,200,2,314
"org.apache.cassandra.db.compaction.CompactionController",1,8,203,1,1
"org.apache.cassandra.db.compaction.CompactionInfo",0,0,0,5,316
"org.apache.cassandra.db.compaction.CompactionIterator",0,9,204,0,0
"org.apache.cassandra.db.compaction.CompactionManager",109,17,200,10,314
"org.apache.cassandra.db.compaction.CompactionManager.CleanupInfo",0,0,0,1,315
"org.apache.cassandra.db.compaction.CompactionManager.CompactionExecutor",109,3,200,2,314
"org.apache.cassandra.db.compaction.CompactionManager.ScrubInfo",0,1,4,1,315
"org.apache.cassandra.db.compaction.CompactionManager.SimpleFuture",0,0,0,1,315
"org.apache.cassandra.db.compaction.CompactionManager.ValidationCompactionIterator",109,2,200,1,314
"org.apache.cassandra.db.compaction.CompactionManager.ValidationExecutor",109,1,200,1,314
"org.apache.cassandra.db.compaction.CompactionType",0,0,0,3,315
"org.apache.cassandra.db.compaction.LazilyCompactedRow",1,6,203,1,1
"org.apache.cassandra.db.compaction.LazilyCompactedRow.LazyColumnIterator",1,2,203,1,1
"org.apache.cassandra.db.compaction.PrecompactedRow",0,8,205,0,0
"org.apache.cassandra.db.context.CounterContext",109,7,200,9,314
"org.apache.cassandra.db.context.CounterContext.ContextState",109,3,200,1,314
"org.apache.cassandra.db.context.CounterContext.LazyHolder",109,1,200,1,314
"org.apache.cassandra.db.context.IContext.ContextRelationship",0,0,0,2,316
"org.apache.cassandra.db.filter.AbstractColumnIterator",0,1,201,0,0
