11;{org.apache.commons.logging.LogFactory.getClassLoader(Class)};=>;{org.apache.commons.logging.LogFactory.createFactory(String,ClassLoader)};0.0202020202020202;0.8;7.54285714285714
15;{org.apache.commons.logging.LogFactory.release(ClassLoader)};=>;{org.apache.commons.logging.LogFactory.createFactory(String,ClassLoader)};0.0202020202020202;0.8;7.54285714285714
22;{org.apache.commons.logging.LogFactory.getResources(final,final)};=>;{org.apache.commons.logging.LogFactory.createFactory(String,ClassLoader)};0.0202020202020202;0.8;7.54285714285714
78;{org.apache.commons.logging.LogFactory.createFactoryStore(),org.apache.commons.logging.LogFactory.getFactory()};=>;{org.apache.commons.logging.LogFactory.createFactory(String,ClassLoader)};0.0202020202020202;0.8;7.54285714285714
80;{org.apache.commons.logging.LogFactory.getConfigurationFile(ClassLoader,String),org.apache.commons.logging.LogFactory.getFactory()};=>;{org.apache.commons.logging.LogFactory.createFactory(String,ClassLoader)};0.0202020202020202;0.8;7.54285714285714
2;{org.apache.commons.logging.LogFactory.getContextClassLoader()};=>;{org.apache.commons.logging.LogFactory.getFactory()};0.0202020202020202;1;6
18;{org.apache.commons.logging.LogFactory.newFactory(final,final,final)};=>;{org.apache.commons.logging.LogFactory.getFactory()};0.0202020202020202;1;6
25;{org.apache.commons.logging.LogFactory.logHierarchy(String,ClassLoader)};=>;{org.apache.commons.logging.LogFactory.getFactory()};0.0202020202020202;1;6
4;{org.apache.commons.logging.LogFactory.getCachedFactory(ClassLoader)};=>;{org.apache.commons.logging.LogFactory.getFactory()};0.0252525252525253;0.833333333333333;5
21;{org.apache.commons.logging.LogFactory.releaseAll()};=>;{org.apache.commons.logging.LogFactory.getFactory()};0.0252525252525253;0.833333333333333;5
12;{org.apache.commons.logging.LogFactory.getClassLoader(Class)};=>;{org.apache.commons.logging.LogFactory.getFactory()};0.0202020202020202;0.8;4.8
16;{org.apache.commons.logging.LogFactory.release(ClassLoader)};=>;{org.apache.commons.logging.LogFactory.getFactory()};0.0202020202020202;0.8;4.8
19;{org.apache.commons.logging.LogFactory.directGetContextClassLoader()};=>;{org.apache.commons.logging.LogFactory.getFactory()};0.0202020202020202;0.8;4.8
23;{org.apache.commons.logging.LogFactory.getResources(final,final)};=>;{org.apache.commons.logging.LogFactory.getFactory()};0.0202020202020202;0.8;4.8
26;{org.apache.commons.logging.LogFactory.logClassLoaderEnvironment(Class)};=>;{org.apache.commons.logging.LogFactory.getFactory()};0.0252525252525253;0.714285714285714;4.28571428571429
