,fmeasure,model,precision,pu_fmeasure_ci_lb,pu_fmeasure_ci_ub,pu_fmeasure_mean,pu_precision_ci_lb,pu_precision_ci_ub,pu_precision_mean,pu_recall_ci_lb,pu_recall_ci_ub,pu_recall_mean,recall,smell,use_puadapter,use_smotenn
0,0.9090909090909092,association_rules,0.9302325581395349,0.9090909090909091,0.9385184657243507,0.9354740939022546,0.9302325581395349,0.9940177299412744,0.9872122653995183,0.8888888888888888,0.8888888888888887,0.888888888888889,0.8888888888888888,ParallelInheritance,0.0,0.0
1,0.9195402298850575,association_rules,0.9523809523809523,0.9195402298850576,0.939402797651229,0.9373671929452403,0.9523809523809523,0.9960038512805713,0.9914383488923099,0.8888888888888888,0.8888888888888887,0.888888888888889,0.8888888888888888,ParallelInheritance,0.0,1.0
2,0.9302325581395349,association_rules,0.975609756097561,0.9302325581395348,0.9402887976977475,0.9392679695737949,0.975609756097561,0.9979979253462538,0.9957007701933368,0.8888888888888888,0.8888888888888887,0.888888888888889,0.8888888888888888,ParallelInheritance,1.0,0.0
3,0.9090909090909092,association_rules,0.9302325581395349,0.9090909090909091,0.9385184657243507,0.9354740939022546,0.9302325581395349,0.9940177299412744,0.9872122653995183,0.8888888888888888,0.8888888888888887,0.888888888888889,0.8888888888888888,ParallelInheritance,1.0,1.0
4,0.0015444015444015444,one_class_svm,0.0007789678675754625,0.0015444015444015444,0.017363744447870658,0.008554467810153177,0.0007789678675754625,0.00962162672979859,0.00449345387952617,0.08888888888888889,0.0888888888888889,0.08888888888888889,0.08888888888888889,ParallelInheritance,0.0,0.0
5,0.007701083856246434,isolation_forest,0.003875412659681355,0.007701083856246435,0.08586545512488154,0.042498959792556086,0.003875412659681355,0.04624151841616547,0.022029678583238014,0.6,0.6,0.6,0.6,ParallelInheritance,0.0,0.0
6,0.9534883720930233,xgboost,1.0,0.9534883720930232,0.9534883720930232,0.9534883720930232,1.0,1.0,1.0,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111111,ParallelInheritance,0.0,0.0
7,0.9534883720930233,xgboost,1.0,0.9534883720930232,0.9534883720930232,0.9534883720930232,1.0,1.0,1.0,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111111,ParallelInheritance,0.0,1.0
8,0.9534883720930233,xgboost,1.0,0.9534883720930232,0.9534883720930232,0.9534883720930232,1.0,1.0,1.0,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111111,ParallelInheritance,1.0,0.0
9,0.9534883720930233,xgboost,1.0,0.9534883720930232,0.9534883720930232,0.9534883720930232,1.0,1.0,1.0,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111111,ParallelInheritance,1.0,1.0
10,0.9425287356321839,lightgbm,0.9761904761904762,0.9425287356321839,0.9525995342557813,0.9515773423352932,0.9761904761904762,0.9980466610517013,0.9958051895921837,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111111,ParallelInheritance,0.0,0.0
11,0.9534883720930233,lightgbm,1.0,0.9534883720930232,0.9534883720930232,0.9534883720930232,1.0,1.0,1.0,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111111,ParallelInheritance,0.0,1.0
12,0.9534883720930233,lightgbm,1.0,0.9534883720930232,0.9534883720930232,0.9534883720930232,1.0,1.0,1.0,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111111,ParallelInheritance,1.0,0.0
13,0.9534883720930233,lightgbm,1.0,0.9534883720930232,0.9534883720930232,0.9534883720930232,1.0,1.0,1.0,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111111,ParallelInheritance,1.0,1.0
14,0.9318181818181819,soft_voting_emsemble,0.9534883720930233,0.9318181818181818,0.9517123520169603,0.949673957620522,0.9534883720930233,0.9961009382924977,0.9916454250423525,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111111,ParallelInheritance,0.0,0.0
15,0.9425287356321839,soft_voting_emsemble,0.9761904761904762,0.9425287356321839,0.9525995342557813,0.9515773423352932,0.9761904761904762,0.9980466610517013,0.9958051895921837,0.9111111111111111,0.9111111111111112,0.9111111111111111,0.9111111111111111,ParallelInheritance,0.0,1.0
16,0.9411764705882353,soft_voting_emsemble,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,0.8888888888888888,0.8888888888888887,0.888888888888889,0.8888888888888888,ParallelInheritance,1.0,0.0
17,0.9302325581395349,soft_voting_emsemble,0.975609756097561,0.9302325581395348,0.9402887976977475,0.9392679695737949,0.975609756097561,0.9979979253462538,0.9957007701933368,0.8888888888888888,0.8888888888888887,0.888888888888889,0.8888888888888888,ParallelInheritance,1.0,1.0
