,fmeasure,model,precision,pu_fmeasure_ci_lb,pu_fmeasure_ci_ub,pu_fmeasure_mean,pu_precision_ci_lb,pu_precision_ci_ub,pu_precision_mean,pu_recall_ci_lb,pu_recall_ci_ub,pu_recall_mean,recall,smell,use_puadapter,use_smotenn
0,0.4347826086956522,association_rules,0.29411764705882354,0.4347826086956522,0.897811099839288,0.8709765461400338,0.29411764705882354,0.9731033354158161,0.9121814758358989,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,0.0,0.0
1,0.42553191489361697,association_rules,0.2857142857142857,0.425531914893617,0.8973471791928234,0.8694576832949221,0.2857142857142857,0.9720140048050505,0.9088558765958773,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,0.0,1.0
2,0.4347826086956522,association_rules,0.29411764705882354,0.4347826086956522,0.897811099839288,0.8709765461400338,0.29411764705882354,0.9731033354158161,0.9121814758358989,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,1.0,0.0
3,0.39999999999999997,association_rules,0.2631578947368421,0.4,0.8959582894288907,0.8649327135881733,0.2631578947368421,0.9687605972746045,0.89902299703766,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,1.0,1.0
4,0.0,one_class_svm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShotgunSurgery,0.0,0.0
5,0.0001381756212145637,isolation_forest,6.909735817767234e-05,0.00013817562121456371,0.011788138625770913,0.0034275923744341514,6.909735817767234e-05,0.005964378230280533,0.0017196905855545086,0.5,0.5,0.5,0.5,ShotgunSurgery,0.0,0.0
6,0.7692307692307692,xgboost,0.7142857142857143,0.7692307692307694,0.9071912992486888,0.9025085393384256,0.7142857142857143,0.995414442398691,0.984207878647125,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,0.0,0.0
7,0.7692307692307692,xgboost,0.7142857142857143,0.7692307692307694,0.9071912992486888,0.9025085393384256,0.7142857142857143,0.995414442398691,0.984207878647125,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,0.0,1.0
8,0.7692307692307692,xgboost,0.7142857142857143,0.7692307692307694,0.9071912992486888,0.9025085393384256,0.7142857142857143,0.995414442398691,0.984207878647125,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,1.0,0.0
9,0.7692307692307692,xgboost,0.7142857142857143,0.7692307692307694,0.9071912992486888,0.9025085393384256,0.7142857142857143,0.995414442398691,0.984207878647125,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,1.0,1.0
10,0.8333333333333334,lightgbm,0.8333333333333334,0.8333333333333334,0.908140110789603,0.905787765834023,0.8333333333333334,0.99770195228426,0.9920410953293651,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,0.0,0.0
11,0.8333333333333334,lightgbm,0.8333333333333334,0.8333333333333334,0.908140110789603,0.905787765834023,0.8333333333333334,0.99770195228426,0.9920410953293651,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,0.0,1.0
12,0.7692307692307692,lightgbm,0.7142857142857143,0.7692307692307694,0.9071912992486888,0.9025085393384256,0.7142857142857143,0.995414442398691,0.984207878647125,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,1.0,0.0
13,0.8333333333333334,lightgbm,0.8333333333333334,0.8333333333333334,0.908140110789603,0.905787765834023,0.8333333333333334,0.99770195228426,0.9920410953293651,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,1.0,1.0
14,0.6666666666666667,soft_voting_emsemble,0.5555555555555556,0.6666666666666666,0.9052996115911186,0.8960208050690545,0.5555555555555556,0.9908707475105296,0.9689067851169342,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,0.0,0.0
15,0.6451612903225806,soft_voting_emsemble,0.5263157894736842,0.6451612903225806,0.9048279217134853,0.8944134195596289,0.5263157894736842,0.989741297734745,0.9651555614584325,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,0.0,1.0
16,0.6666666666666667,soft_voting_emsemble,0.5555555555555556,0.6666666666666666,0.9052996115911186,0.8960208050690545,0.5555555555555556,0.9908707475105296,0.9689067851169342,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,1.0,0.0
17,0.6896551724137931,soft_voting_emsemble,0.5882352941176471,0.6896551724137931,0.9057717935123358,0.8976339783712983,0.5882352941176471,0.9920027779893447,0.9726872819508998,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,ShotgunSurgery,1.0,1.0
