,fmeasure,model,precision,pu_fmeasure_ci_lb,pu_fmeasure_ci_ub,pu_fmeasure_mean,pu_precision_ci_lb,pu_precision_ci_ub,pu_precision_mean,pu_recall_ci_lb,pu_recall_ci_ub,pu_recall_mean,recall,smell,use_puadapter,use_smotenn
0,0.27906976744186046,association_rules,0.17647058823529413,0.538465006167414,0.7692766665389165,0.7449182563682861,0.4516177818509856,0.9092191285328151,0.8439827433954252,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,DivergentChange,0.0,0.0
1,0.29268292682926833,association_rules,0.1875,0.5513395221061362,0.7713927161503215,0.7485998801792473,0.4700288878594484,0.9151533009748557,0.853494158909792,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,DivergentChange,0.0,1.0
2,0.30000000000000004,association_rules,0.1935483870967742,0.5580104424566671,0.7724551124321716,0.7504543727118144,0.4798090782759498,0.9181495300840525,0.8583307151929807,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,DivergentChange,1.0,0.0
3,0.28571428571428575,association_rules,0.18181818181818182,0.5448262169391557,0.770333238188605,0.746754530547189,0.46063944181052047,0.9121765636535442,0.8487118036545,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,DivergentChange,1.0,1.0
4,0.0,one_class_svm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DivergentChange,0.0,0.0
5,4.584527220630373e-05,isolation_forest,2.2925000859687533e-05,0.0001761300093931966,0.002130484449140115,0.001153816693114814,8.809991803522824e-05,0.0010703731546316772,0.0005784099494314217,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,DivergentChange,0.0,0.0
6,0.27272727272727276,xgboost,0.23076923076923078,0.4109029098827955,0.4912414391514096,0.48402222336877676,0.5355240255691922,0.9334298646958393,0.8833597026534313,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,DivergentChange,0.0,0.0
7,0.27272727272727276,xgboost,0.23076923076923078,0.4109029098827955,0.4912414391514096,0.48402222336877676,0.5355240255691922,0.9334298646958393,0.8833597026534313,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,DivergentChange,0.0,1.0
8,0.2608695652173913,xgboost,0.21428571428571427,0.40370904956868503,0.49038243028047146,0.4824804304594133,0.5117542692799014,0.9272571016241529,0.8731749639108175,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,DivergentChange,1.0,0.0
9,0.27272727272727276,xgboost,0.23076923076923078,0.4109029098827955,0.4912414391514096,0.48402222336877676,0.5355240255691922,0.9334298646958393,0.8833597026534313,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,DivergentChange,1.0,1.0
10,0.23076923076923078,lightgbm,0.17647058823529413,0.38356340338887523,0.4878233348620087,0.4779134281653462,0.4516177818509856,0.9092191285328151,0.8439827433954252,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,DivergentChange,0.0,0.0
11,0.25,lightgbm,0.2,0.3967627473794296,0.4895264203754692,0.4809484287425423,0.49000492277301455,0.9211654430594426,0.863222399189886,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,DivergentChange,0.0,1.0
12,0.24000000000000005,lightgbm,0.1875,0.39005144085696825,0.48867339375881536,0.4794261252445782,0.4700288878594484,0.9151533009748557,0.853494158909792,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,DivergentChange,1.0,0.0
13,0.2222222222222222,lightgbm,0.16666666666666666,0.37728767582931994,0.48697622822468667,0.47641024685962763,0.43459464090971806,0.9033614187581935,0.8346809835953851,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,DivergentChange,1.0,1.0
14,0.30303030303030304,soft_voting_emsemble,0.20833333333333334,0.527877747425111,0.6941305777677614,0.6778448908891473,0.5028268845642725,0.9248107955253969,0.8691665247881352,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,DivergentChange,0.0,0.0
15,0.30303030303030304,soft_voting_emsemble,0.20833333333333334,0.527877747425111,0.6941305777677614,0.6778448908891473,0.5028268845642725,0.9248107955253969,0.8691665247881352,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,DivergentChange,0.0,1.0
16,0.29411764705882354,soft_voting_emsemble,0.2,0.5207254151979753,0.6931012424925783,0.6760296746166757,0.4900049227730145,0.9211654430594425,0.863222399189886,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,DivergentChange,1.0,0.0
17,0.33333333333333326,soft_voting_emsemble,0.23809523809523808,0.5505642836741754,0.6972370098678072,0.6833495034156115,0.5456618992640089,0.935922042977245,0.8875004352398949,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,DivergentChange,1.0,1.0
