,fmeasure,model,precision,pu_fmeasure_ci_lb,pu_fmeasure_ci_ub,pu_fmeasure_mean,pu_precision_ci_lb,pu_precision_ci_ub,pu_precision_mean,pu_recall_ci_lb,pu_recall_ci_ub,pu_recall_mean,recall,smell,use_puadapter,use_smotenn
0,0.5924225028702641,decision_tree,0.559652928416486,0.6289471353284855,0.6939821822386368,0.6704427622703285,0.6286263056226297,0.7735321530585465,0.7173827640882174,0.6292682926829267,0.6292682926829268,0.6292682926829268,0.6292682926829268,LongMethod,0.0,0.0
1,0.584295612009238,decision_tree,0.5548245614035088,0.6205400872624315,0.6851402321316301,0.6617487617199004,0.6240461804154562,0.770085520454237,0.7133982062000617,0.6170731707317072,0.6170731707317073,0.6170731707317073,0.6170731707317073,LongMethod,0.0,1.0
2,0.5866050808314087,decision_tree,0.5570175438596491,0.6228025040499041,0.6872639804568205,0.6639308254005183,0.6261279501032461,0.7716545254222819,0.7152109990398127,0.6195121951219512,0.6195121951219512,0.6195121951219512,0.6195121951219512,LongMethod,1.0,0.0
3,0.5757575757575757,decision_tree,0.5513392857142857,0.6114489090755372,0.6750563572015658,0.6520253457078321,0.6207323833660953,0.7675795455429445,0.7105066339782651,0.6024390243902439,0.602439024390244,0.602439024390244,0.6024390243902439,LongMethod,1.0,1.0
4,0.582701062215478,random_forest,0.7710843373493976,0.5955359251218642,0.616165369945398,0.6090022991458822,0.8177263553232093,0.9005234938613076,0.8705923765896004,0.46829268292682924,0.4682926829268293,0.4682926829268293,0.4682926829268293,LongMethod,0.0,0.0
5,0.60882800608828,random_forest,0.8097165991902834,0.6198772358423302,0.6374619985528619,0.6313803319322109,0.8500182643361714,0.9195893378760787,0.8947242280853016,0.4878048780487805,0.48780487804878053,0.4878048780487804,0.4878048780487805,LongMethod,0.0,1.0
6,0.5909090909090909,random_forest,0.5311284046692607,0.6319808008633689,0.7066365081078302,0.6793858881579375,0.6013874258462192,0.7527411253741747,0.6934795625836697,0.6658536585365853,0.6658536585365854,0.6658536585365853,0.6658536585365854,LongMethod,1.0,0.0
7,0.5208510638297872,random_forest,0.4,0.5770147439951628,0.6901289270469954,0.6470589409658217,0.47031232112079685,0.641790874504097,0.5710894262570492,0.7463414634146341,0.7463414634146343,0.7463414634146341,0.7463414634146341,LongMethod,1.0,1.0
8,0.43000914913083255,naive_bayes,0.3440702781844802,0.4789211835824271,0.5790332328430952,0.5406584413885701,0.41129047695866494,0.5850168988684868,0.5116365874311878,0.5731707317073169,0.573170731707317,0.5731707317073171,0.573170731707317,LongMethod,0.0,0.0
9,0.43000914913083255,naive_bayes,0.3440702781844802,0.4789211835824271,0.5790332328430952,0.5406584413885701,0.41129047695866494,0.5850168988684868,0.5116365874311878,0.5731707317073169,0.573170731707317,0.5731707317073171,0.573170731707317,LongMethod,0.0,1.0
10,0.4301075268817204,naive_bayes,0.33994334277620397,0.48005410477379895,0.5829519511034913,0.5434026693330369,0.40685738151700523,0.5805578754495384,0.507053472985504,0.5853658536585364,0.5853658536585366,0.5853658536585366,0.5853658536585366,LongMethod,1.0,0.0
11,0.42895442359249325,naive_bayes,0.3385049365303244,0.4789750949654736,0.5821627112436405,0.5424801891567496,0.40530970046316867,0.5789944334627926,0.5054494415683204,0.5853658536585364,0.5853658536585366,0.5853658536585366,0.5853658536585366,LongMethod,1.0,1.0
12,0.005667911889733351,one_class_svm,0.0029919760641914863,0.10185185185185185,0.10185185185185185,0.10185185185185185,1.0,1.0,1.0,0.05365853658536585,0.05365853658536585,0.05365853658536585,0.05365853658536585,LongMethod,0.0,0.0
13,0.005667911889733351,one_class_svm,0.0029919760641914863,0.10185185185185185,0.10185185185185185,0.10185185185185185,1.0,1.0,1.0,0.05365853658536585,0.05365853658536585,0.05365853658536585,0.05365853658536585,LongMethod,0.0,1.0
14,0.015659300453680667,isolation_forest,0.008071816535908268,0.41392649903288203,0.41392649903288203,0.41392649903288203,1.0,1.0,1.0,0.26097560975609757,0.26097560975609757,0.26097560975609757,0.26097560975609757,LongMethod,0.0,0.0
15,0.01507170032191981,isolation_forest,0.0077688942525267765,0.4015594541910331,0.4015594541910331,0.4015594541910331,1.0,1.0,1.0,0.25121951219512195,0.25121951219512195,0.25121951219512195,0.25121951219512195,LongMethod,0.0,1.0
16,0.5120772946859903,xgboost,0.7535545023696683,0.5229891410644303,0.5404956586005419,0.5344214222553189,0.8028550640838583,0.891511207540994,0.8592921190787768,0.3878048780487805,0.3878048780487805,0.3878048780487805,0.3878048780487805,LongMethod,0.0,0.0
17,0.5120772946859903,xgboost,0.7535545023696683,0.5229891410644303,0.5404956586005419,0.5344214222553189,0.8028550640838583,0.891511207540994,0.8592921190787768,0.3878048780487805,0.3878048780487805,0.3878048780487805,0.3878048780487805,LongMethod,0.0,1.0
18,0.5390070921985816,xgboost,0.4233983286908078,0.593260978554898,0.7004232053709347,0.659946477497168,0.49443429864795074,0.6636878931712774,0.5945781908738826,0.7414634146341462,0.7414634146341463,0.7414634146341464,0.7414634146341463,LongMethod,1.0,0.0
