CommitNumber;Entity;Class;Change;Superclass
1118;CLASS;uk.ac.ed.ph.aardvark.swingui.util.FigureSelectionModel;ADDED*;uk.ac.ed.ph.aardvark.swingui.util.AbstractUndoableModel
1157;CLASS;uk.ac.ed.ph.aardvark.swingui.action.EditorUndoAction;ADDED*;uk.ac.ed.ph.aardvark.swingui.action.EditorAction
1157;CLASS;uk.ac.ed.ph.aardvark.swingui.action.EditorRedoAction;ADDED*;uk.ac.ed.ph.aardvark.swingui.action.EditorAction
1159;CLASS;uk.ac.ed.ph.aardvark.swingui.AbstractNodeEditingPanel;ADDED*;uk.ac.ed.ph.aardvark.swingui.AbstractNodeDisplayingPanel
1167;CLASS;uk.ac.ed.ph.aardvark.swingui.request.GetHistoryMetadataRequest;ADDED*;uk.ac.ed.ph.aardvark.swingui.request.AbstractServerRequest
1172;CLASS;uk.ac.ed.ph.aardvark.swingui.NodeAuditingMetadataPanel;ADDED*;uk.ac.ed.ph.aardvark.swingui.AbstractNodeEditingPanel
1208;CLASS;uk.ac.ed.ph.aardvark.swingui.NodeActionSuggestionsPanel;ADDED*;uk.ac.ed.ph.aardvark.swingui.AbstractNodeDisplayingPanel
1218;CLASS;uk.ac.ed.ph.aardvark.swingui.model.bundling.TextBundlingStrategy;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.bundling.AbstractTextBundlingStrategy
1218;CLASS;uk.ac.ed.ph.aardvark.cms.editing.AbstractSimpleBinaryEditingStrategy;ADDED*;uk.ac.ed.ph.aardvark.cms.editing.DefaultEditingStrategy
1218;CLASS;uk.ac.ed.ph.aardvark.swingui.model.docs.TextDocumentModel;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.docs.ResourcesDocumentModel
1218;CLASS;uk.ac.ed.ph.aardvark.swingui.model.bundling.HTMLBundlingStrategy;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.bundling.AbstractTextBundlingStrategy
1218;CLASS;uk.ac.ed.ph.aardvark.cms.editing.AbstractSimpleTextEditingStrategy;ADDED*;uk.ac.ed.ph.aardvark.cms.editing.DefaultEditingStrategy
1222;CLASS;uk.ac.ed.ph.aardvark.swingui.AbstractNodeViewPanel;ADDED*;uk.ac.ed.ph.aardvark.swingui.AbstractNodeDisplayingPanel
1247;CLASS;uk.ac.ed.ph.aardvark.swingui.model.docs.BinaryDocumentModel;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.docs.ResourcesDocumentModel
1247;CLASS;uk.ac.ed.ph.aardvark.swingui.model.bundling.GIFBundlingStrategy;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.bundling.AbstractBinaryBundlingStrategy
1247;CLASS;uk.ac.ed.ph.aardvark.swingui.model.bundling.JPEGBundlingStrategy;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.bundling.AbstractBinaryBundlingStrategy
1263;CLASS;uk.ac.ed.ph.aardvark.processor.domain.NodeValidationResult;ADDED*;uk.ac.ed.ph.aardvark.processor.domain.ProcessorResult
1263;CLASS;uk.ac.ed.ph.aardvark.processor.internal.AbstractValidationStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.internal.AbstractProcessorStrategy
1263;CLASS;uk.ac.ed.ph.aardvark.processor.internal.AbstractDynamicViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.internal.AbstractProcessorStrategy
1273;CLASS;uk.ac.ed.ph.aardvark.processor.validator.TeX4htMathOutputTestCase;ADDED*;uk.ac.ed.ph.aardvark.processor.validator.TeX4htValidationTestCase
1301;CLASS;uk.ac.ed.ph.aardvark.swingui.action.NodePreviewAction;ADDED*;uk.ac.ed.ph.aardvark.swingui.action.NodeAction
1429;CLASS;uk.ac.ed.ph.aardvark.processor.views.FigureDynamicViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractImageMagickViewStrategy
1429;CLASS;uk.ac.ed.ph.aardvark.processor.views.ImageDynamicViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractImageMagickViewStrategy
1429;CLASS;uk.ac.ed.ph.aardvark.swingui.model.bundling.PNGBundlingStrategy;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.bundling.AbstractBinaryBundlingStrategy
1439;CLASS;uk.ac.ed.ph.aardvark.processor.domain.SourceResourceURI;ADDED*;uk.ac.ed.ph.aardvark.processor.domain.HierarchicResourceURI
1445;CLASS;uk.ac.ed.ph.aardvark.processor.views.SVGViewsTest;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest
1473;CLASS;uk.ac.ed.ph.aardvark.processor.views.SimpleTextNodeWebViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractTextNodeWebViewStrategy
1476;CLASS;uk.ac.ed.ph.aardvark.processor.validator.CheckpointValidationStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.validator.AbstractTeX4htValidationStrategy
1476;CLASS;uk.ac.ed.ph.aardvark.processor.views.CheckpointViewsTest;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest
1476;CLASS;uk.ac.ed.ph.aardvark.processor.validator.CheckpointValidatorTest;ADDED*;uk.ac.ed.ph.aardvark.processor.validator.AbstractTeX4htValidatorTest
1508;CLASS;uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataSearcher;ADDED*;uk.ac.ed.ph.aardvark.cms.internal.jdbc.AbstractDatabaseBean
1543;CLASS;uk.ac.ed.ph.aardvark.processor.views.NodeWebPreviewViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractNodeWebViewStrategy
1673;CLASS;uk.ac.ed.ph.aardvark.cms.domain.search.AndCondition;ADDED*;uk.ac.ed.ph.aardvark.cms.domain.search.AbstractCompositeCondition
1673;CLASS;uk.ac.ed.ph.aardvark.cms.domain.search.OrCondition;ADDED*;uk.ac.ed.ph.aardvark.cms.domain.search.AbstractCompositeCondition
1762;CLASS;uk.ac.ed.ph.aardvark.processor.views.GIFViewsTest;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest
1762;CLASS;uk.ac.ed.ph.aardvark.processor.views.JPEGViewsTest;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest
1762;CLASS;uk.ac.ed.ph.aardvark.processor.views.PNGViewsTest;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest
1780;CLASS;uk.ac.ed.ph.aardvark.processor.views.util.LinkFixerAndRelativiser;ADDED*;uk.ac.ed.ph.aardvark.processor.views.util.AbstractLinkFixer
1873;CLASS;uk.ac.ed.ph.aardvark.processor.framework.DefaultNodeInformationResolver;ADDED*;uk.ac.ed.ph.aardvark.processor.framework.RequestScopedHelper
1873;CLASS;uk.ac.ed.ph.aardvark.processor.views.DeploymentWebTopPageViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentInnerNodeViewStrategy
1874;CLASS;uk.ac.ed.ph.aardvark.processor.views.DeploymentDOHPBundlerViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentBundlerViewStrategy
1904;CLASS;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplDeepCopyTest;ADDED*;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest
1904;CLASS;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplCopyTest;ADDED*;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest
1904;CLASS;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplMoveTest;ADDED*;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest
1908;CLASS;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplDeleteNodeTest;ADDED*;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest
1909;CLASS;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplCreateNodeTest;ADDED*;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest
1915;CLASS;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplDepGraphsTest;ADDED*;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest
1923;CLASS;uk.ac.ed.ph.aardvark.processor.domain.CMSResourceURI;ADDED*;uk.ac.ed.ph.aardvark.processor.domain.HierarchicResourceURI
1927;CLASS;uk.ac.ed.ph.aardvark.processor.framework.NodeDependencyHelper;ADDED*;uk.ac.ed.ph.aardvark.processor.framework.RequestScopedHelper
1950;CLASS;uk.ac.ed.ph.aardvark.processor.ProcessorDeadlockException;ADDED*;uk.ac.ed.ph.aardvark.processor.ProcessorException
1979;CLASS;uk.ac.ed.ph.aardvark.cms.ContentEditorException;ADDED*;uk.ac.ed.ph.aardvark.cms.ContentManagerException
1996;CLASS;uk.ac.ed.ph.aardvark.processor.views.DeploymentPaperPDFViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.NodePaperPDFViewStrategy
1997;CLASS;uk.ac.ed.ph.aardvark.cms.ContentManagerConfigurationException;ADDED*;uk.ac.ed.ph.aardvark.cms.ContentManagerException
2000;CLASS;uk.ac.ed.ph.aardvark.swingui.action.NewFrameAction;ADDED*;uk.ac.ed.ph.aardvark.swingui.action.NodeAction
2010;CLASS;uk.ac.ed.ph.aardvark.swingui.AbstractStandaloneUIController;ADDED*;uk.ac.ed.ph.aardvark.swingui.AbstractSwingUIController
2070;CLASS;uk.ac.ed.ph.aardvark.processor.domain.ResourceJobToken;ADDED*;uk.ac.ed.ph.aardvark.processor.domain.ProcessorJobToken
2070;CLASS;uk.ac.ed.ph.aardvark.processor.domain.NodeValidationJobToken;ADDED*;uk.ac.ed.ph.aardvark.processor.domain.ProcessorJobToken
2070;CLASS;uk.ac.ed.ph.aardvark.webapp.processor.AbstractResourceServlet;ADDED*;uk.ac.ed.ph.aardvark.webapp.processor.AbstractProcessorServlet
2070;CLASS;uk.ac.ed.ph.aardvark.webapp.processor.ResourceProgressServlet;ADDED*;uk.ac.ed.ph.aardvark.webapp.processor.AbstractResourceServlet
2088;CLASS;uk.ac.ed.ph.aardvark.swingui.action.TreeBrowserSelectNodeAction;ADDED*;uk.ac.ed.ph.aardvark.swingui.action.TreeBrowserAction
2088;CLASS;uk.ac.ed.ph.aardvark.swingui.action.ReuseFrameAction;ADDED*;uk.ac.ed.ph.aardvark.swingui.action.NodeAction
2109;CLASS;uk.ac.ed.ph.aardvark.webapp.processor.AbstractResourcePathInfoServlet;ADDED*;uk.ac.ed.ph.aardvark.webapp.processor.AbstractProcessorServlet
2219;CLASS;uk.ac.ed.ph.aardvark.swingui.action.ProxyAction;ADDED*;uk.ac.ed.ph.aardvark.swingui.action.AbstractApplicationAction
2219;CLASS;uk.ac.ed.ph.aardvark.swingui.action.editor.AbstractEditorUndoRedoAction;ADDED*;uk.ac.ed.ph.aardvark.swingui.action.editor.EditorAction
2274;CLASS;uk.ac.ed.ph.aardvark.processor.views.util.AbstractZipBuildingNodeVisitor;ADDED*;uk.ac.ed.ph.aardvark.processor.views.util.AbstractNodeVisitor
2299;CLASS;uk.ac.ed.ph.aardvark.swingui.model.docs.StandardTimeToThinkDocumentModel;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.docs.ResourcesDocumentModel
2299;CLASS;uk.ac.ed.ph.aardvark.swingui.model.docs.BinaryTimeToThinkDocumentModel;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.docs.ResourcesDocumentModel
2346;CLASS;uk.ac.ed.ph.aardvark.swingui.action.text.CodeEditorGotoLineAction;ADDED*;uk.ac.ed.ph.aardvark.swingui.action.text.CodeEditorAction
2360;CLASS;uk.ac.ed.ph.aardvark.processor.views.NodeSlideshowViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractNodeWebViewStrategy
2363;CLASS;uk.ac.ed.ph.aardvark.processor.views.LearningOutcomesViewsTest;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest
2365;CLASS;uk.ac.ed.ph.aardvark.processor.views.DeploymentSlideshowFramelessViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.DeploymentWebFramelessViewStrategy
2365;CLASS;uk.ac.ed.ph.aardvark.processor.views.DeploymentSlideshowBundlerViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentBundlerViewStrategy
2433;CLASS;uk.ac.ed.ph.aardvark.webapp.mvc.models.MoveNodeCommand;ADDED*;uk.ac.ed.ph.aardvark.webapp.mvc.models.AbstractRunAsUserCommand
2433;CLASS;uk.ac.ed.ph.aardvark.webapp.mvc.controllers.MoveNodeController;ADDED*;uk.ac.ed.ph.aardvark.webapp.mvc.controllers.AbstractRunAsUserFormController
2457;CLASS;uk.ac.ed.ph.aardvark.cms.internal.ContentEditorImplSearchAndReplaceTest;ADDED*;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentEditorImplTest
2457;CLASS;uk.ac.ed.ph.aardvark.webapp.mvc.controllers.SearchAndReplaceController;ADDED*;uk.ac.ed.ph.aardvark.webapp.mvc.controllers.AbstractRunAsUserFormController
2457;CLASS;uk.ac.ed.ph.aardvark.webapp.mvc.models.SearchAndReplaceCommand;ADDED*;uk.ac.ed.ph.aardvark.webapp.mvc.models.AbstractRunAsUserCommand
2483;CLASS;uk.ac.ed.ph.aardvark.webapp.FakeAuthenticationFilter;ADDED*;uk.ac.ed.ph.aardvark.webapp.AbstractAuthenticationFilter
2483;CLASS;uk.ac.ed.ph.aardvark.webapp.FormAuthenticationFilter;ADDED*;uk.ac.ed.ph.aardvark.webapp.AbstractAuthenticationFilter
2486;CLASS;uk.ac.ed.ph.aardvark.netclient.FrontEndCosignAuthenticationHandler;ADDED*;uk.ac.ed.ph.aardvark.netclient.AbstractAuthenticationHandler
2486;CLASS;uk.ac.ed.ph.aardvark.netclient.FormAuthenticationHandler;ADDED*;uk.ac.ed.ph.aardvark.netclient.AbstractAuthenticationHandler
2486;CLASS;uk.ac.ed.ph.aardvark.webapp.FrontEndCosignAuthenticationFilter;ADDED*;uk.ac.ed.ph.aardvark.webapp.AbstractAuthenticationFilter
2486;CLASS;uk.ac.ed.ph.aardvark.netclient.FakeAuthenticationHandler;ADDED*;uk.ac.ed.ph.aardvark.netclient.AbstractAuthenticationHandler
2539;CLASS;uk.ac.ed.ph.aardvark.swingui.request.GetUsersRequest;ADDED*;uk.ac.ed.ph.aardvark.swingui.request.AbstractServerRequest
2557;CLASS;uk.ac.ed.ph.aardvark.swingui.editors.JavaEditorPanel;ADDED*;uk.ac.ed.ph.aardvark.swingui.editors.AbstractTextEditorPanel
2557;CLASS;uk.ac.ed.ph.aardvark.swingui.model.docs.CheckpointDocumentModel;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.docs.ResourcesDocumentModel
2557;CLASS;uk.ac.ed.ph.aardvark.swingui.model.bundling.JavaBundlingStrategy;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.bundling.AbstractTextBundlingStrategy
2569;CLASS;uk.ac.ed.ph.aardvark.swingui.util.AbstractListTableManager;ADDED*;uk.ac.ed.ph.aardvark.swingui.util.AbstractModel
2570;CLASS;uk.ac.ed.ph.aardvark.swingui.model.docs.LearningOutcomesDocumentModel;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.docs.ResourcesDocumentModel
2587;CLASS;uk.ac.ed.ph.aardvark.cms.readers.CharBufferPipingReaderCallback;ADDED*;uk.ac.ed.ph.aardvark.cms.readers.ByteBufferPipingReaderCallback
2605;CLASS;uk.ac.ed.ph.aardvark.processor.views.CoreContentNodeWebMathMLViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractCoreContentNodeWebViewStrategy
2605;CLASS;uk.ac.ed.ph.aardvark.processor.views.CoreContentNodeWebCompatViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractCoreContentNodeWebViewStrategy
2605;CLASS;uk.ac.ed.ph.aardvark.processor.views.TextualNodeWebViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractNonCoreContentNodeWebViewStrategy
2630;CLASS;uk.ac.ed.ph.aardvark.processor.validator.QuestionBundleValidatorTest;ADDED*;uk.ac.ed.ph.aardvark.processor.validator.AbstractValidatorTest
2649;CLASS;uk.ac.ed.ph.aardvark.processor.views.QuestionBundleViewsTest;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest
2655;CLASS;uk.ac.ed.ph.aardvark.processor.views.export.Depth1ResourceLinkFixupStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.export.AbstractFlatteningResourceLinkFixupStrategy
2664;CLASS;uk.ac.ed.ph.aardvark.processor.views.serializers.XMLExportPipelineSerializerTemplate;ADDED*;uk.ac.ed.ph.aardvark.processor.views.serializers.DefaultXMLPipelineSerializerTemplate
2708;CLASS;uk.ac.ed.ph.aardvark.processor.views.export.AbstractRespondusContentPackageBuilder;ADDED*;uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder
2722;CLASS;uk.ac.ed.ph.aardvark.commons.xml.TextElementURIMapper;ADDED*;uk.ac.ed.ph.aardvark.commons.xml.URIMappingFilter
2725;CLASS;uk.ac.ed.ph.aardvark.commons.xml.StatefulFilter;ADDED*;uk.ac.ed.ph.aardvark.commons.xml.XMLLexicalFilterImpl
2725;CLASS;uk.ac.ed.ph.aardvark.commons.xml.MappingFilter;ADDED*;uk.ac.ed.ph.aardvark.commons.xml.StatefulFilter
2746;CLASS;uk.ac.ed.ph.aardvark.processor.validator.AbstractSingleSourceSnuggleTeXValidationStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy
2746;CLASS;uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidatorTest;ADDED*;uk.ac.ed.ph.aardvark.processor.validator.AbstractValidatorTest
2838;CLASS;uk.ac.ed.ph.aardvark.swingui.request.AbstractGetDynamicResourceRequest;ADDED*;uk.ac.ed.ph.aardvark.swingui.request.AbstractServerRequest
2838;CLASS;uk.ac.ed.ph.aardvark.processor.domain.AbstractRemoteResourceResult;ADDED*;uk.ac.ed.ph.aardvark.processor.domain.ProcessorResult
2838;CLASS;uk.ac.ed.ph.aardvark.processor.domain.RemoteResourceObjectResult;ADDED*;uk.ac.ed.ph.aardvark.processor.domain.AbstractRemoteResourceResult
2851;CLASS;uk.ac.ed.ph.aardvark.swingui.editors.XfigFigureEditorPanel;ADDED*;uk.ac.ed.ph.aardvark.swingui.editors.AbstractTextEditorPanel
2851;CLASS;uk.ac.ed.ph.aardvark.processor.views.XfigFigureViewsTest;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest
2851;CLASS;uk.ac.ed.ph.aardvark.swingui.model.bundling.XfigFigureBundlingStrategy;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.bundling.AbstractTextBundlingStrategy
2851;CLASS;uk.ac.ed.ph.aardvark.processor.views.XfigFigureDynamicBitmapViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractImageMagickViewStrategy
2976;CLASS;uk.ac.ed.ph.aardvark.webapplets.previewer.ViewSelectorApplet;ADDED*;uk.ac.ed.ph.aardvark.webapplets.previewer.ControllerSlaveApplet
2993;CLASS;uk.ac.ed.ph.aardvark.processor.views.FlashWebViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractCoreContentNodeWebViewStrategy
3047;CLASS;uk.ac.ed.ph.aardvark.swingui.editors.CourseEditorPanel;ADDED*;uk.ac.ed.ph.aardvark.swingui.editors.AbstractTextEditorPanel
3047;CLASS;uk.ac.ed.ph.aardvark.swingui.model.bundling.CourseBundlingStrategy;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.bundling.AbstractTextBundlingStrategy
3070;CLASS;uk.ac.ed.ph.aardvark.processor.views.CoreContentNodeWebMathJaxViewStrategy;ADDED*;uk.ac.ed.ph.aardvark.processor.views.AbstractCoreContentNodeWebViewStrategy
3070;CLASS;uk.ac.ed.ph.aardvark.processor.views.serializers.HTML5MathJaxPipelineSerializerTemplate;ADDED*;uk.ac.ed.ph.aardvark.processor.views.serializers.DefaultXMLPipelineSerializerTemplate
3075;CLASS;uk.ac.ed.ph.aardvark.processor.views.serializers.HTML5MathJaxPipelineSerializerTemplate;ADDED*;uk.ac.ed.ph.aardvark.processor.views.serializers.AbstractXMLPipelineSerializerTemplate
3087;CLASS;uk.ac.ed.ph.aardvark.processor.views.serializers.XHTML1PipelineSerializerTemplate;ADDED*;uk.ac.ed.ph.aardvark.processor.views.serializers.AbstractXMLPipelineSerializerTemplate
3111;CLASS;uk.ac.ed.ph.aardvark.swingui.model.docs.ExternalResourceDocumentModel;ADDED*;uk.ac.ed.ph.aardvark.swingui.model.docs.ResourcesDocumentModel
3114;CLASS;uk.ac.ed.ph.aardvark.swingui.NodePreviewPanel;ADDED*;uk.ac.ed.ph.aardvark.swingui.AbstractNodeViewPanel
