SmellsMetrics,Ter, 12 jun 2018 14:16:31 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"android.support.v4.app.Fragment.hashCode()",1,0,n/a,6,0,0,1,1
"android.support.v4.app.Fragment.initState()",0,1,n/a,28,0,0,20,1
"android.support.v4.app.Fragment.instantiate(Context,String)",1,1,n/a,7,0,2,1,1
"android.support.v4.app.Fragment.instantiate(Context,String,Bundle)",11,4,n/a,42,2,3,13,6
"android.support.v4.app.Fragment.isAdded()",0,3,n/a,6,0,0,1,2
"android.support.v4.app.Fragment.isDetached()",0,0,n/a,8,0,0,1,1
"android.support.v4.app.Fragment.isHidden()",0,4,n/a,10,0,0,1,1
"android.support.v4.app.Fragment.isInBackStack()",0,1,n/a,3,0,0,1,1
"android.support.v4.app.Fragment.isInLayout()",0,0,n/a,10,0,0,1,1
"android.support.v4.app.Fragment.isRemoving()",0,0,n/a,8,0,0,1,1
"android.support.v4.app.Fragment.isResumed()",0,0,n/a,7,0,0,1,1
"android.support.v4.app.Fragment.isVisible()",4,0,n/a,9,0,0,1,5
"android.support.v4.app.Fragment.onActivityCreated(Bundle)",0,6,n/a,16,0,1,1,1
"android.support.v4.app.Fragment.onActivityResult(int,int,Intent)",0,2,n/a,16,0,3,0,1
"android.support.v4.app.Fragment.onAttach(Activity)",0,6,n/a,7,0,1,1,1
"android.support.v4.app.Fragment.onConfigurationChanged(Configuration)",0,1,n/a,3,0,1,1,1
"android.support.v4.app.Fragment.onContextItemSelected(MenuItem)",0,2,n/a,20,0,1,1,1
"android.support.v4.app.Fragment.onCreate(Bundle)",0,6,n/a,17,0,1,1,1
"android.support.v4.app.Fragment.onCreateAnimation(int,boolean,int)",0,1,n/a,6,0,3,1,1
"android.support.v4.app.Fragment.onCreateContextMenu(ContextMenu,View,ContextMenuInfo)",2,1,n/a,20,0,3,1,1
"android.support.v4.app.Fragment.onCreateOptionsMenu(Menu,MenuInflater)",0,6,n/a,15,0,2,0,1
"android.support.v4.app.Fragment.onCreateView(LayoutInflater,ViewGroup,Bundle)",0,14,n/a,23,0,3,1,1
"android.support.v4.app.Fragment.onDestroy()",2,5,n/a,16,1,0,6,3
"android.support.v4.app.Fragment.onDestroyOptionsMenu()",0,1,n/a,9,0,0,0,1
"android.support.v4.app.Fragment.onDestroyView()",0,4,n/a,12,0,0,1,1
"android.support.v4.app.Fragment.onDetach()",0,4,n/a,7,0,0,1,1
"android.support.v4.app.Fragment.onHiddenChanged(boolean)",0,3,n/a,9,0,1,0,1
"android.support.v4.app.Fragment.onInflate(Activity,AttributeSet,Bundle)",0,3,n/a,45,0,3,1,1
"android.support.v4.app.Fragment.onLowMemory()",0,1,n/a,3,0,0,1,1
"android.support.v4.app.Fragment.onOptionsItemSelected(MenuItem)",0,2,n/a,21,0,1,1,1
"android.support.v4.app.Fragment.onOptionsMenuClosed(Menu)",0,1,n/a,9,0,1,0,1
"android.support.v4.app.Fragment.onPause()",0,2,n/a,8,0,0,1,1
"android.support.v4.app.Fragment.onPrepareOptionsMenu(Menu)",0,2,n/a,16,0,1,0,1
"android.support.v4.app.Fragment.onResume()",0,2,n/a,9,0,0,1,1
"android.support.v4.app.Fragment.onSaveInstanceState(Bundle)",0,2,n/a,21,0,1,0,1
"android.support.v4.app.Fragment.onStart()",2,3,n/a,18,2,0,8,4
"android.support.v4.app.Fragment.onStop()",0,4,n/a,8,0,0,1,1
"android.support.v4.app.Fragment.onViewCreated(View,Bundle)",0,3,n/a,12,0,2,0,1
"android.support.v4.app.Fragment.performDestroyView()",2,1,n/a,6,1,0,3,2
"android.support.v4.app.Fragment.performReallyStop()",3,1,n/a,16,3,0,9,5
"android.support.v4.app.Fragment.performStart()",2,1,n/a,6,1,0,3,2
"android.support.v4.app.Fragment.performStop()",1,1,n/a,3,0,0,1,1
"android.support.v4.app.Fragment.registerForContextMenu(View)",1,1,n/a,13,0,1,1,1
"android.support.v4.app.Fragment.restoreViewState()",1,1,n/a,6,1,0,3,2
"android.support.v4.app.Fragment.setArguments(Bundle)",1,1,n/a,13,1,1,3,2
"android.support.v4.app.Fragment.setHasOptionsMenu(boolean)",3,3,n/a,15,2,1,4,4
"android.support.v4.app.Fragment.setIndex(int)",0,3,n/a,4,0,1,2,1
"android.support.v4.app.Fragment.setInitialSavedState(SavedState)",1,1,n/a,15,1,1,3,4
"android.support.v4.app.Fragment.setMenuVisibility(boolean)",3,7,n/a,17,2,1,4,5
"android.support.v4.app.Fragment.setRetainInstance(boolean)",0,1,n/a,17,0,1,1,1
"android.support.v4.app.Fragment.setTargetFragment(Fragment,int)",0,2,n/a,15,0,2,2,1
"android.support.v4.app.Fragment.setUserVisibleHint(boolean)",1,7,n/a,20,1,1,4,4
"android.support.v4.app.Fragment.startActivity(Intent)",2,0,n/a,10,1,1,3,2
"android.support.v4.app.Fragment.startActivityForResult(Intent,int)",2,1,n/a,10,1,2,3,2
"android.support.v4.app.Fragment.toString()",11,2,n/a,19,1,0,13,4
"android.support.v4.app.Fragment.unregisterForContextMenu(View)",1,1,n/a,10,0,1,1,1
"android.support.v4.app.FragmentActivity.doReallyStop(boolean)",2,3,n/a,8,1,1,5,2
"android.support.v4.app.FragmentActivity.dump(String,FileDescriptor,PrintWriter,String[])",26,1,n/a,34,1,4,25,3
"android.support.v4.app.FragmentActivity.getLastCustomNonConfigurationInstance()",1,1,n/a,9,0,0,2,2
"android.support.v4.app.FragmentActivity.getLoaderManager(int,boolean,boolean)",5,6,n/a,15,2,3,9,4
"android.support.v4.app.FragmentActivity.getSupportFragmentManager()",0,1,n/a,7,0,0,1,1
"android.support.v4.app.FragmentActivity.getSupportLoaderManager()",1,1,n/a,11,1,0,5,2
"android.support.v4.app.FragmentActivity.invalidateSupportFragmentIndex(int)",3,1,n/a,10,2,1,5,4
"android.support.v4.app.FragmentActivity.onActivityResult(int,int,Intent)",8,0,n/a,24,2,3,12,6
"android.support.v4.app.FragmentActivity.onAttachFragment(Fragment)",0,1,n/a,5,0,1,0,1
"android.support.v4.app.FragmentActivity.onBackPressed()",2,1,n/a,9,1,0,2,2
"android.support.v4.app.FragmentActivity.onConfigurationChanged(Configuration)",2,0,n/a,8,0,1,2,1
"android.support.v4.app.FragmentActivity.onCreate(Bundle)",10,0,n/a,22,1,1,11,5
"android.support.v4.app.FragmentActivity.onCreatePanelMenu(int,Menu)",4,1,n/a,18,2,2,7,3
"android.support.v4.app.FragmentActivity.onCreateView(String,Context,AttributeSet)",29,0,n/a,76,2,3,43,20
"android.support.v4.app.FragmentActivity.onDestroy()",4,0,n/a,12,1,0,5,2
"android.support.v4.app.FragmentActivity.onKeyDown(int,KeyEvent)",3,0,n/a,15,1,2,4,4
"android.support.v4.app.FragmentActivity.onLowMemory()",2,0,n/a,8,0,0,2,1
"android.support.v4.app.FragmentActivity.onMenuItemSelected(int,MenuItem)",3,0,n/a,17,1,2,9,5
"android.support.v4.app.FragmentActivity.onPanelClosed(int,Menu)",2,0,n/a,12,1,2,5,2
"android.support.v4.app.FragmentActivity.onPause()",5,0,n/a,13,1,0,6,2
"android.support.v4.app.FragmentActivity.onPostResume()",4,0,n/a,10,0,0,4,1
"android.support.v4.app.FragmentActivity.onPreparePanel(int,View,Menu)",6,0,n/a,17,2,3,9,5
"android.support.v4.app.FragmentActivity.onReallyStop()",3,1,n/a,20,3,0,7,4
"android.support.v4.app.FragmentActivity.onResume()",3,2,n/a,16,0,0,4,1
"android.support.v4.app.FragmentActivity.onResumeFragments()",1,4,n/a,9,0,0,1,1
"android.support.v4.app.FragmentActivity.onRetainCustomNonConfigurationInstance()",0,3,n/a,7,0,0,1,1
"android.support.v4.app.FragmentActivity.onRetainNonConfigurationInstance()",8,1,n/a,37,3,0,23,8
"android.support.v4.app.FragmentActivity.onSaveInstanceState(Bundle)",3,1,n/a,11,1,1,4,2
"android.support.v4.app.FragmentActivity.onStart()",13,1,n/a,39,3,0,26,9
"android.support.v4.app.FragmentActivity.onStop()",3,0,n/a,10,0,0,4,1
"android.support.v4.app.FragmentActivity.startActivityForResult(Intent,int)",2,0,n/a,11,1,2,3,3
"android.support.v4.app.FragmentActivity.startActivityFromFragment(Fragment,Intent,int)",3,2,n/a,14,1,3,6,3
