SmellsMetrics,Ter, 12 jun 2018 11:18:04 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"uk.ac.ed.ph.aardvark.core.globals.AardvarkException.AardvarkException(String,Throwable)",1,3,n/a,3,0,2,1,1
"uk.ac.ed.ph.aardvark.core.globals.AardvarkException.AardvarkException(Throwable)",1,5,n/a,3,0,1,1,1
"uk.ac.ed.ph.aardvark.core.globals.AardvarkException.unexpectedException(Throwable)",1,1,n/a,3,0,1,1,1
"uk.ac.ed.ph.aardvark.core.globals.BadNumberingPatternException.BadNumberingPatternException()",1,0,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.BadNumberingPatternException.BadNumberingPatternException(String)",1,3,n/a,3,0,1,1,1
"uk.ac.ed.ph.aardvark.core.globals.BadNumberingPatternException.BadNumberingPatternException(String,Throwable)",1,0,n/a,3,0,2,1,1
"uk.ac.ed.ph.aardvark.core.globals.BadNumberingPatternException.BadNumberingPatternException(Throwable)",1,3,n/a,3,0,1,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreNodeTypes.CoreNodeTypes(String,boolean,boolean,ResourceType...)",3,2,n/a,27,2,4,10,3
"uk.ac.ed.ph.aardvark.core.globals.CoreNodeTypes.getAllowsChildren()",0,4,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreNodeTypes.getDefaultSourceResourceType()",0,4,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreNodeTypes.getDescription()",0,0,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreNodeTypes.getName()",1,6,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreNodeTypes.getResourceTypes()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreNodeTypes.isAllowableResourceType(ResourceType)",1,4,n/a,9,0,1,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreNodeTypes.isValidatable()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.CoreResourceTypes(String,String,String,String,String,ResourceProductionType,int)",3,3,n/a,26,1,7,12,3
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.allowsInnerResources()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.getContentType()",0,3,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.getDescription()",0,0,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.getFileBaseName()",0,8,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.getFileExtension()",0,11,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.getName()",1,3,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.getProductionType()",0,14,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.getTitle()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.isCacheable()",0,2,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.isInvariantAsInnerResource()",0,2,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.CoreResourceTypes.isVariable()",0,4,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.DynamicRenderingKeys.DynamicRenderingKeys(String,String,String,DynamicRenderingValueSpace,Object...)",7,17,n/a,51,2,5,21,5
"uk.ac.ed.ph.aardvark.core.globals.DynamicRenderingKeys.getCodeName()",0,5,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.DynamicRenderingKeys.getDescription()",0,0,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.DynamicRenderingKeys.getName()",1,3,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.DynamicRenderingKeys.getTitle()",0,0,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.DynamicRenderingKeys.getValueSpace()",0,7,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.DynamicRenderingKeys.isSupportedBy(NodeType,ResourceType)",3,2,n/a,12,1,2,6,3
"uk.ac.ed.ph.aardvark.core.globals.NodeTypes.NodeTypes(String,boolean,boolean,boolean,ResourceType...)",3,25,n/a,28,2,5,11,3
"uk.ac.ed.ph.aardvark.core.globals.NodeTypes.getAllowsChildren()",0,4,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NodeTypes.getDefaultSourceResourceType()",0,4,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NodeTypes.getDescription()",0,0,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NodeTypes.getName()",1,6,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NodeTypes.getResourceTypes()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NodeTypes.isAllowableResourceType(ResourceType)",1,5,n/a,12,0,1,1,1
"uk.ac.ed.ph.aardvark.core.globals.NodeTypes.isCoreContent()",0,5,n/a,11,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NodeTypes.isValidatable()",0,1,n/a,3,0,0,1,1
