SmellsMetrics,Ter, 12 jun 2018 12:52:03 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"javax.el.BeanELResolver.getFeatureDescriptors(ELContext,Object)",9,2,n/a,21,2,2,14,5
"javax.el.BeanELResolver.getMethod(Class<?>,Method)",14,5,n/a,31,3,2,20,9
"javax.el.BeanELResolver.getType(ELContext,Object,Object)",4,6,n/a,12,1,3,6,4
"javax.el.BeanELResolver.getValue(ELContext,Object,Object)",13,11,n/a,23,1,3,11,7
"javax.el.BeanELResolver.invoke(ELContext,Object,Object,Class<?>[],Object[])",24,2,n/a,90,3,5,55,19
"javax.el.BeanELResolver.isReadOnly(ELContext,Object,Object)",4,5,n/a,13,1,3,6,5
"javax.el.BeanELResolver.property(ELContext,Object,Object)",9,4,n/a,11,1,3,7,3
"javax.el.BeanELResolver.setValue(ELContext,Object,Object,Object)",17,6,n/a,30,1,4,13,8
"javax.el.CompositeELResolver.CompositeELResolver()",0,3,n/a,4,0,0,2,1
"javax.el.CompositeELResolver.FeatureIterator.FeatureIterator(ELContext,Object,ELResolver[],int)",1,1,n/a,9,0,4,6,1
"javax.el.CompositeELResolver.FeatureIterator.guaranteeIterator()",1,2,n/a,7,1,0,3,3
"javax.el.CompositeELResolver.FeatureIterator.hasNext()",4,2,n/a,16,2,0,10,6
"javax.el.CompositeELResolver.FeatureIterator.next()",2,0,n/a,7,0,0,5,2
"javax.el.CompositeELResolver.FeatureIterator.remove()",1,0,n/a,3,0,0,1,1
"javax.el.CompositeELResolver.add(ELResolver)",2,18,n/a,11,1,1,7,3
"javax.el.CompositeELResolver.getCommonPropertyType(ELContext,Object)",2,2,n/a,13,2,2,9,5
"javax.el.CompositeELResolver.getFeatureDescriptors(ELContext,Object)",1,2,n/a,4,0,2,1,1
"javax.el.CompositeELResolver.getType(ELContext,Object,Object)",3,6,n/a,14,2,3,10,3
"javax.el.CompositeELResolver.getValue(ELContext,Object,Object)",3,11,n/a,14,2,3,10,3
"javax.el.CompositeELResolver.invoke(ELContext,Object,Object,Class<?>[],Object[])",3,2,n/a,18,2,5,10,3
"javax.el.CompositeELResolver.isReadOnly(ELContext,Object,Object)",3,5,n/a,14,2,3,10,3
"javax.el.CompositeELResolver.setValue(ELContext,Object,Object,Object)",3,6,n/a,14,2,4,8,3
"javax.el.ELContext.ELContext()",0,3,n/a,6,0,0,1,1
"javax.el.ELContext.getContext(Class)",1,6,n/a,7,1,1,3,2
"javax.el.ELContext.getELResolver()",n/a,4,3,n/a,n/a,0,n/a,n/a
"javax.el.ELContext.getFunctionMapper()",n/a,2,3,n/a,n/a,0,n/a,n/a
"javax.el.ELContext.getLocale()",0,3,n/a,3,0,0,1,1
"javax.el.ELContext.getVariableMapper()",n/a,13,3,n/a,n/a,0,n/a,n/a
"javax.el.ELContext.isPropertyResolved()",0,10,n/a,3,0,0,1,1
"javax.el.ELContext.putContext(Class,Object)",3,3,n/a,11,1,2,5,4
"javax.el.ELContext.setLocale(Locale)",0,2,n/a,3,0,1,1,1
"javax.el.ELContext.setPropertyResolved(boolean)",0,40,n/a,3,0,1,1,1
"javax.el.ELContextEvent.ELContextEvent(ELContext)",1,1,n/a,6,0,1,1,1
"javax.el.ELContextEvent.getELContext()",1,0,n/a,3,0,0,1,1
"javax.el.ELContextListener.contextCreated(ELContextEvent)",n/a,0,0,n/a,n/a,1,n/a,n/a
"javax.el.ELException.ELException()",1,3,n/a,6,0,0,1,1
"javax.el.ELException.ELException(String)",1,34,n/a,9,0,1,1,1
"javax.el.ELException.ELException(String,Throwable)",1,19,n/a,11,0,2,1,1
"javax.el.ELException.ELException(Throwable)",1,34,n/a,9,0,1,1,1
"javax.el.ELResolver.getCommonPropertyType(ELContext,Object)",n/a,2,9,n/a,n/a,2,n/a,n/a
"javax.el.ELResolver.getFeatureDescriptors(ELContext,Object)",n/a,2,9,n/a,n/a,2,n/a,n/a
"javax.el.ELResolver.getType(ELContext,Object,Object)",n/a,6,9,n/a,n/a,3,n/a,n/a
"javax.el.ELResolver.getValue(ELContext,Object,Object)",n/a,11,9,n/a,n/a,3,n/a,n/a
"javax.el.ELResolver.invoke(ELContext,Object,Object,Class<?>[],Object[])",0,2,n/a,10,0,5,1,1
"javax.el.ELResolver.isReadOnly(ELContext,Object,Object)",n/a,5,9,n/a,n/a,3,n/a,n/a
"javax.el.ELResolver.message(ELContext,String,Object[])",6,11,n/a,21,2,3,12,5
"javax.el.ELResolver.setValue(ELContext,Object,Object,Object)",n/a,6,9,n/a,n/a,4,n/a,n/a
"javax.el.Expression.equals(Object)",n/a,2,6,n/a,n/a,1,n/a,n/a
"javax.el.Expression.getExpressionString()",n/a,4,6,n/a,n/a,0,n/a,n/a
"javax.el.Expression.hashCode()",n/a,2,6,n/a,n/a,0,n/a,n/a
"javax.el.Expression.isLiteralText()",n/a,2,6,n/a,n/a,0,n/a,n/a
"javax.el.ExpressionFactory.coerceToType(Object,Class<?>)",n/a,5,1,n/a,n/a,2,n/a,n/a
"javax.el.ExpressionFactory.createMethodExpression(ELContext,String,Class<?>,Class<?>[])",n/a,28,1,n/a,n/a,4,n/a,n/a
"javax.el.ExpressionFactory.createValueExpression(ELContext,String,Class<?>)",n/a,10,1,n/a,n/a,3,n/a,n/a
"javax.el.ExpressionFactory.createValueExpression(Object,Class<?>)",n/a,11,1,n/a,n/a,2,n/a,n/a
"javax.el.ExpressionFactory.getClassNameJreDir()",11,2,n/a,28,4,0,15,8
"javax.el.ExpressionFactory.getClassNameServices(ClassLoader)",10,1,n/a,32,3,1,15,8
"javax.el.ExpressionFactory.getClassNameSysProp()",4,2,n/a,7,1,0,4,3
"javax.el.ExpressionFactory.newInstance()",1,9,n/a,15,0,0,1,1
"javax.el.ExpressionFactory.newInstance(Properties)",22,1,n/a,4,4,1,35,16
"javax.el.FunctionMapper.resolveFunction(String,String)",n/a,4,9,n/a,n/a,2,n/a,n/a
"javax.el.ListELResolver.ListELResolver()",0,3,n/a,3,0,0,1,1
"javax.el.ListELResolver.ListELResolver(boolean)",0,0,n/a,3,0,1,1,1
"javax.el.ListELResolver.coerce(Object)",6,4,n/a,16,1,1,9,7
"javax.el.ListELResolver.getCommonPropertyType(ELContext,Object)",0,2,n/a,7,1,2,3,2
"javax.el.ListELResolver.getFeatureDescriptors(ELContext,Object)",11,2,n/a,18,2,2,15,3
"javax.el.ListELResolver.getType(ELContext,Object,Object)",9,6,n/a,19,2,3,11,6
"javax.el.ListELResolver.getValue(ELContext,Object,Object)",5,11,n/a,17,2,3,10,5
"javax.el.ListELResolver.isReadOnly(ELContext,Object,Object)",9,5,n/a,18,2,3,10,6
"javax.el.ListELResolver.setValue(ELContext,Object,Object,Object)",10,6,n/a,27,2,4,12,6
"javax.el.MapELResolver.MapELResolver()",0,3,n/a,3,0,0,1,1
"javax.el.MapELResolver.MapELResolver(boolean)",0,0,n/a,3,0,1,1,1
"javax.el.MapELResolver.getCommonPropertyType(ELContext,Object)",0,2,n/a,7,1,2,3,2
"javax.el.MapELResolver.getFeatureDescriptors(ELContext,Object)",18,2,n/a,23,2,2,18,3
"javax.el.MapELResolver.getType(ELContext,Object,Object)",4,6,n/a,13,1,3,7,4
"javax.el.MapELResolver.getValue(ELContext,Object,Object)",3,11,n/a,12,1,3,6,3
"javax.el.MapELResolver.isReadOnly(ELContext,Object,Object)",4,5,n/a,12,1,3,6,4
"javax.el.MapELResolver.setValue(ELContext,Object,Object,Object)",8,6,n/a,24,2,4,10,5
"javax.el.MethodExpression.getMethodInfo(ELContext)",n/a,3,3,n/a,n/a,1,n/a,n/a
"javax.el.MethodExpression.invoke(ELContext,Object[])",n/a,31,3,n/a,n/a,2,n/a,n/a
"javax.el.MethodExpression.isParmetersProvided()",0,2,n/a,11,0,0,1,1
"javax.el.MethodInfo.MethodInfo(String,Class<?>,Class<?>[])",0,2,n/a,8,0,3,3,1
"javax.el.MethodInfo.getName()",0,0,n/a,3,0,0,1,1
"javax.el.MethodInfo.getParamTypes()",0,0,n/a,3,0,0,1,1
"javax.el.MethodInfo.getReturnType()",0,0,n/a,3,0,0,1,1
"javax.el.MethodNotFoundException.MethodNotFoundException()",1,0,n/a,6,0,0,1,1
"javax.el.MethodNotFoundException.MethodNotFoundException(String)",1,5,n/a,6,0,1,1,1
"javax.el.MethodNotFoundException.MethodNotFoundException(String,Throwable)",1,1,n/a,7,0,2,1,1
"javax.el.MethodNotFoundException.MethodNotFoundException(Throwable)",1,5,n/a,6,0,1,1,1
"javax.el.PropertyNotFoundException.PropertyNotFoundException()",1,0,n/a,6,0,0,1,1
"javax.el.PropertyNotFoundException.PropertyNotFoundException(String)",1,17,n/a,6,0,1,1,1
"javax.el.PropertyNotFoundException.PropertyNotFoundException(String,Throwable)",1,1,n/a,7,0,2,1,1
"javax.el.PropertyNotFoundException.PropertyNotFoundException(Throwable)",1,17,n/a,6,0,1,1,1
"javax.el.PropertyNotWritableException.PropertyNotWritableException()",1,1,n/a,6,0,0,1,1
"javax.el.PropertyNotWritableException.PropertyNotWritableException(String)",1,8,n/a,6,0,1,1,1
"javax.el.PropertyNotWritableException.PropertyNotWritableException(String,Throwable)",1,1,n/a,7,0,2,1,1
"javax.el.PropertyNotWritableException.PropertyNotWritableException(Throwable)",1,8,n/a,6,0,1,1,1
"javax.el.ResourceBundleELResolver.ResourceBundleELResolver()",1,3,n/a,3,0,0,1,1
"javax.el.ResourceBundleELResolver.getCommonPropertyType(ELContext,Object)",0,2,n/a,7,1,2,3,2
"javax.el.ResourceBundleELResolver.getFeatureDescriptors(ELContext,Object)",14,2,n/a,25,2,2,18,3
"javax.el.ResourceBundleELResolver.getType(ELContext,Object,Object)",2,6,n/a,11,1,3,5,3
"javax.el.ResourceBundleELResolver.getValue(ELContext,Object,Object)",5,11,n/a,20,3,3,10,5
"javax.el.ResourceBundleELResolver.isReadOnly(ELContext,Object,Object)",2,5,n/a,11,1,3,5,3
"javax.el.ResourceBundleELResolver.setValue(ELContext,Object,Object,Object)",6,6,n/a,15,1,4,5,3
"javax.el.ValueExpression.getExpectedType()",n/a,1,3,n/a,n/a,0,n/a,n/a
"javax.el.ValueExpression.getType(ELContext)",n/a,2,3,n/a,n/a,1,n/a,n/a
"javax.el.ValueExpression.getValue(ELContext)",n/a,12,3,n/a,n/a,1,n/a,n/a
"javax.el.ValueExpression.getValueReference(ELContext)",0,2,n/a,7,0,1,1,1
"javax.el.ValueExpression.isReadOnly(ELContext)",n/a,2,3,n/a,n/a,1,n/a,n/a
"javax.el.ValueExpression.setValue(ELContext,Object)",n/a,2,3,n/a,n/a,2,n/a,n/a
"javax.el.ValueReference.ValueReference(Object,Object)",0,1,n/a,4,0,2,2,1
"javax.el.ValueReference.getBase()",0,2,n/a,3,0,0,1,1
"javax.el.ValueReference.getProperty()",0,2,n/a,3,0,0,1,1
"javax.el.VariableMapper.resolveVariable(String)",n/a,7,3,n/a,n/a,1,n/a,n/a
"javax.el.VariableMapper.setVariable(String,ValueExpression)",n/a,12,3,n/a,n/a,2,n/a,n/a
"javax.mail.PasswordAuthentication.PasswordAuthentication(String,String)",0,1,n/a,2,0,2,0,1
"javax.mail.Session.getInstance(Properties)",0,1,n/a,3,0,1,1,1
"javax.mail.Session.getInstance(Properties,Authenticator)",0,1,n/a,3,0,2,1,1
"javax.mail.internet.InternetAddress.InternetAddress(String)",0,1,n/a,2,0,1,0,1
"javax.mail.internet.MimeMessage.MimeMessage(Session)",0,1,n/a,2,0,1,0,1
"javax.mail.internet.MimeMessage.setFrom(InternetAddress)",0,1,n/a,2,0,1,0,1
"javax.mail.internet.MimeMessage.setSubject(String)",0,1,n/a,2,0,1,0,1
"javax.mail.internet.MimePartDataSource.MimePartDataSource(MimePart)",0,1,n/a,2,0,1,0,1
"javax.persistence.PersistenceContext.name()",n/a,2,0,n/a,n/a,0,n/a,n/a
"javax.persistence.PersistenceContext.properties()",n/a,0,0,n/a,n/a,0,n/a,n/a
"javax.persistence.PersistenceContext.type()",n/a,0,0,n/a,n/a,0,n/a,n/a
"javax.persistence.PersistenceContext.unitName()",n/a,0,0,n/a,n/a,0,n/a,n/a
"javax.persistence.PersistenceContexts.value()",n/a,0,0,n/a,n/a,0,n/a,n/a
"javax.persistence.PersistenceProperty.name()",n/a,0,0,n/a,n/a,0,n/a,n/a
"javax.persistence.PersistenceProperty.value()",n/a,0,0,n/a,n/a,0,n/a,n/a
"javax.persistence.PersistenceUnit.name()",n/a,2,0,n/a,n/a,0,n/a,n/a
"javax.persistence.PersistenceUnit.unitName()",n/a,0,0,n/a,n/a,0,n/a,n/a
"javax.persistence.PersistenceUnits.value()",n/a,0,0,n/a,n/a,0,n/a,n/a
"javax.servlet.AsyncContext.addListener(AsyncListener)",n/a,1,1,n/a,n/a,1,n/a,n/a
"javax.servlet.AsyncContext.addListener(AsyncListener,ServletRequest,ServletResponse)",n/a,0,1,n/a,n/a,3,n/a,n/a
"javax.servlet.AsyncContext.complete()",n/a,9,1,n/a,n/a,0,n/a,n/a
"javax.servlet.AsyncContext.createListener(Class<T>)",n/a,0,1,n/a,n/a,1,n/a,n/a
"javax.servlet.AsyncContext.dispatch()",n/a,2,1,n/a,n/a,0,n/a,n/a
"javax.servlet.AsyncContext.dispatch(ServletContext,String)",n/a,0,1,n/a,n/a,2,n/a,n/a
"javax.servlet.AsyncContext.dispatch(String)",n/a,2,1,n/a,n/a,1,n/a,n/a
"javax.servlet.AsyncContext.getRequest()",n/a,0,1,n/a,n/a,0,n/a,n/a
"javax.servlet.AsyncContext.getResponse()",n/a,2,1,n/a,n/a,0,n/a,n/a
"javax.servlet.AsyncContext.getTimeout()",n/a,0,1,n/a,n/a,0,n/a,n/a
"javax.servlet.AsyncContext.hasOriginalRequestAndResponse()",n/a,0,1,n/a,n/a,0,n/a,n/a
"javax.servlet.AsyncContext.setTimeout(long)",n/a,4,1,n/a,n/a,1,n/a,n/a
"javax.servlet.AsyncContext.start(Runnable)",n/a,1,1,n/a,n/a,1,n/a,n/a
"javax.servlet.AsyncEvent.AsyncEvent(AsyncContext)",0,0,n/a,3,0,1,1,1
"javax.servlet.AsyncEvent.AsyncEvent(AsyncContext,ServletRequest,ServletResponse)",0,1,n/a,6,0,3,3,1
"javax.servlet.AsyncEvent.AsyncEvent(AsyncContext,ServletRequest,ServletResponse,Throwable)",0,0,n/a,7,0,4,4,1
"javax.servlet.AsyncEvent.AsyncEvent(AsyncContext,Throwable)",0,0,n/a,4,0,2,2,1
"javax.servlet.AsyncEvent.getAsyncContext()",0,3,n/a,3,0,0,1,1
"javax.servlet.AsyncEvent.getSuppliedRequest()",0,0,n/a,3,0,0,1,1
"javax.servlet.AsyncEvent.getSuppliedResponse()",0,0,n/a,3,0,0,1,1
"javax.servlet.AsyncEvent.getThrowable()",0,0,n/a,3,0,0,1,1
"javax.servlet.AsyncListener.onComplete(AsyncEvent)",n/a,1,1,n/a,n/a,1,n/a,n/a
"javax.servlet.AsyncListener.onError(AsyncEvent)",n/a,1,1,n/a,n/a,1,n/a,n/a
"javax.servlet.AsyncListener.onStartAsync(AsyncEvent)",n/a,0,1,n/a,n/a,1,n/a,n/a
"javax.servlet.AsyncListener.onTimeout(AsyncEvent)",n/a,1,1,n/a,n/a,1,n/a,n/a
"javax.servlet.Filter.destroy()",n/a,2,12,n/a,n/a,0,n/a,n/a
"javax.servlet.Filter.doFilter(ServletRequest,ServletResponse,FilterChain)",n/a,1,14,n/a,n/a,3,n/a,n/a
"javax.servlet.Filter.init(FilterConfig)",n/a,2,12,n/a,n/a,1,n/a,n/a
"javax.servlet.FilterChain.doFilter(ServletRequest,ServletResponse)",n/a,21,2,n/a,n/a,2,n/a,n/a
"javax.servlet.FilterConfig.getFilterName()",n/a,0,1,n/a,n/a,0,n/a,n/a
"javax.servlet.FilterConfig.getInitParameter(String)",n/a,30,1,n/a,n/a,1,n/a,n/a
"javax.servlet.FilterConfig.getInitParameterNames()",n/a,1,1,n/a,n/a,0,n/a,n/a
"javax.servlet.FilterConfig.getServletContext()",n/a,4,1,n/a,n/a,0,n/a,n/a
"javax.servlet.FilterRegistration.addMappingForServletNames(EnumSet<DispatcherType>,boolean,String...)",n/a,0,1,n/a,n/a,3,n/a,n/a
"javax.servlet.FilterRegistration.addMappingForUrlPatterns(EnumSet<DispatcherType>,boolean,String...)",n/a,0,1,n/a,n/a,3,n/a,n/a
"javax.servlet.FilterRegistration.getServletNameMappings()",n/a,0,1,n/a,n/a,0,n/a,n/a
"javax.servlet.FilterRegistration.getUrlPatternMappings()",n/a,0,1,n/a,n/a,0,n/a,n/a
"javax.servlet.GenericServlet.GenericServlet()",0,1,n/a,9,0,0,0,1
"javax.servlet.GenericServlet.destroy()",0,4,n/a,9,0,0,0,1
"javax.servlet.GenericServlet.getInitParameter(String)",2,86,n/a,19,0,1,1,1
"javax.servlet.GenericServlet.getInitParameterNames()",2,5,n/a,19,0,0,1,1
"javax.servlet.GenericServlet.getServletConfig()",0,54,n/a,10,0,0,1,1
"javax.servlet.GenericServlet.getServletContext()",2,44,n/a,16,0,0,1,1
"javax.servlet.GenericServlet.getServletInfo()",0,2,n/a,15,0,0,1,1
"javax.servlet.GenericServlet.getServletName()",1,9,n/a,12,0,0,1,1
"javax.servlet.GenericServlet.init()",0,2,n/a,19,0,0,0,1
"javax.servlet.GenericServlet.init(ServletConfig)",1,10,n/a,26,0,1,2,1
"javax.servlet.GenericServlet.log(String)",3,87,n/a,12,0,1,1,1
"javax.servlet.GenericServlet.log(String,Throwable)",3,19,n/a,18,0,2,1,1
"javax.servlet.GenericServlet.service(ServletRequest,ServletResponse)",n/a,9,1,n/a,n/a,2,n/a,n/a
"javax.servlet.HttpConstraintElement.HttpConstraintElement()",0,3,n/a,6,0,0,0,1
"javax.servlet.HttpConstraintElement.HttpConstraintElement(EmptyRoleSemantic)",0,2,n/a,7,0,1,1,1
"javax.servlet.HttpConstraintElement.HttpConstraintElement(EmptyRoleSemantic,TransportGuarantee,String...)",3,4,n/a,18,1,3,5,4
"javax.servlet.HttpConstraintElement.HttpConstraintElement(TransportGuarantee,String...)",0,6,n/a,8,0,2,2,1
"javax.servlet.HttpConstraintElement.getEmptyRoleSemantic()",0,3,n/a,3,0,0,1,1
"javax.servlet.HttpConstraintElement.getRolesAllowed()",0,4,n/a,3,0,0,1,1
"javax.servlet.HttpConstraintElement.getTransportGuarantee()",0,4,n/a,3,0,0,1,1
"javax.servlet.HttpMethodConstraintElement.HttpMethodConstraintElement(String)",3,1,n/a,7,1,1,3,3
"javax.servlet.HttpMethodConstraintElement.HttpMethodConstraintElement(String,HttpConstraintElement)",7,4,n/a,11,1,2,4,3
"javax.servlet.HttpMethodConstraintElement.getMethodName()",0,2,n/a,3,0,0,1,1
"javax.servlet.MultipartConfigElement.MultipartConfigElement(MultipartConfig)",4,1,n/a,6,0,1,4,1
"javax.servlet.MultipartConfigElement.MultipartConfigElement(String)",0,1,n/a,6,1,1,2,2
"javax.servlet.MultipartConfigElement.MultipartConfigElement(String,long,long,int)",0,1,n/a,10,1,4,5,2
"javax.servlet.MultipartConfigElement.getFileSizeThreshold()",0,1,n/a,3,0,0,1,1
"javax.servlet.MultipartConfigElement.getLocation()",0,2,n/a,3,0,0,1,1
"javax.servlet.MultipartConfigElement.getMaxFileSize()",0,1,n/a,3,0,0,1,1
"javax.servlet.MultipartConfigElement.getMaxRequestSize()",0,1,n/a,3,0,0,1,1
"javax.servlet.Registration.Dynamic.setAsyncSupported(boolean)",n/a,0,2,n/a,n/a,1,n/a,n/a
"javax.servlet.Registration.getClassName()",n/a,0,2,n/a,n/a,0,n/a,n/a
"javax.servlet.Registration.getInitParameter(String)",n/a,0,2,n/a,n/a,1,n/a,n/a
"javax.servlet.Registration.getInitParameters()",n/a,0,2,n/a,n/a,0,n/a,n/a
"javax.servlet.Registration.getName()",n/a,0,2,n/a,n/a,0,n/a,n/a
"javax.servlet.Registration.setInitParameter(String,String)",n/a,0,2,n/a,n/a,2,n/a,n/a
"javax.servlet.Registration.setInitParameters(Map<String, String>)",n/a,0,2,n/a,n/a,1,n/a,n/a
"javax.servlet.RequestDispatcher.forward(ServletRequest,ServletResponse)",n/a,5,1,n/a,n/a,2,n/a,n/a
"javax.servlet.RequestDispatcher.include(ServletRequest,ServletResponse)",n/a,6,1,n/a,n/a,2,n/a,n/a
"javax.servlet.Servlet.destroy()",n/a,4,9,n/a,n/a,0,n/a,n/a
"javax.servlet.Servlet.getServletConfig()",n/a,3,2,n/a,n/a,0,n/a,n/a
"javax.servlet.Servlet.getServletInfo()",n/a,2,4,n/a,n/a,0,n/a,n/a
"javax.servlet.Servlet.init(ServletConfig)",n/a,6,5,n/a,n/a,1,n/a,n/a
"javax.servlet.Servlet.service(ServletRequest,ServletResponse)",n/a,9,2,n/a,n/a,2,n/a,n/a
"javax.servlet.ServletConfig.getInitParameter(String)",n/a,80,3,n/a,n/a,1,n/a,n/a
"javax.servlet.ServletConfig.getInitParameterNames()",n/a,5,3,n/a,n/a,0,n/a,n/a
"javax.servlet.ServletConfig.getServletContext()",n/a,13,3,n/a,n/a,0,n/a,n/a
"javax.servlet.ServletConfig.getServletName()",n/a,7,3,n/a,n/a,0,n/a,n/a
"javax.servlet.ServletContainerInitializer.onStartup(Set<Class<?>>,ServletContext)",n/a,0,0,n/a,n/a,2,n/a,n/a
"javax.servlet.ServletContext.addFilter(String,Class<? extends Filter>)",n/a,0,3,n/a,n/a,2,n/a,n/a
"javax.servlet.ServletContext.addFilter(String,Filter)",n/a,0,3,n/a,n/a,2,n/a,n/a
"javax.servlet.ServletContext.addFilter(String,String)",n/a,0,3,n/a,n/a,2,n/a,n/a
"javax.servlet.ServletContext.addListener(Class<? extends EventListener>)",n/a,0,3,n/a,n/a,1,n/a,n/a
"javax.servlet.ServletContext.addListener(String)",n/a,0,3,n/a,n/a,1,n/a,n/a
"javax.servlet.ServletContext.addListener(T)",n/a,0,3,n/a,n/a,1,n/a,n/a
"javax.servlet.ServletContext.addServlet(String,Class<? extends Servlet>)",n/a,0,3,n/a,n/a,2,n/a,n/a
"javax.servlet.ServletContext.addServlet(String,Servlet)",n/a,0,3,n/a,n/a,2,n/a,n/a
"javax.servlet.ServletContext.addServlet(String,String)",n/a,0,3,n/a,n/a,2,n/a,n/a
"javax.servlet.ServletContext.createFilter(Class<T>)",n/a,0,3,n/a,n/a,1,n/a,n/a
"javax.servlet.ServletContext.createListener(Class<T>)",n/a,0,3,n/a,n/a,1,n/a,n/a
"javax.servlet.ServletContext.createServlet(Class<T>)",n/a,0,3,n/a,n/a,1,n/a,n/a
"javax.servlet.ServletContext.declareRoles(String...)",n/a,0,3,n/a,n/a,1,n/a,n/a
"javax.servlet.ServletContext.getAttribute(String)",n/a,28,4,n/a,n/a,1,n/a,n/a
"javax.servlet.ServletContext.getAttributeNames()",n/a,4,4,n/a,n/a,0,n/a,n/a
"javax.servlet.ServletContext.getClassLoader()",n/a,0,3,n/a,n/a,0,n/a,n/a
"javax.servlet.ServletContext.getContext(String)",n/a,4,3,n/a,n/a,1,n/a,n/a
"javax.servlet.ServletContext.getContextPath()",n/a,3,3,n/a,n/a,0,n/a,n/a
"javax.servlet.ServletContext.getDefaultSessionTrackingModes()",n/a,0,3,n/a,n/a,0,n/a,n/a
"javax.servlet.ServletContext.getEffectiveMajorVersion()",n/a,0,3,n/a,n/a,0,n/a,n/a
