SmellsMetrics,Ter, 12 jun 2018 13:55:29 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.apache.commons.lang3.ArrayUtils.removeAll(int[],int...)",2,17,n/a,32,0,2,1,1
"org.apache.commons.lang3.ArrayUtils.removeAll(long[],int...)",2,17,n/a,32,0,2,1,1
"org.apache.commons.lang3.ArrayUtils.removeAll(short[],int...)",2,17,n/a,32,0,2,1,1
"org.apache.commons.lang3.ArrayUtils.removeElement(T[],Object)",3,5,n/a,33,1,2,4,2
"org.apache.commons.lang3.ArrayUtils.removeElement(boolean[],boolean)",3,5,n/a,32,1,2,4,2
"org.apache.commons.lang3.ArrayUtils.removeElement(byte[],byte)",3,5,n/a,32,1,2,4,2
"org.apache.commons.lang3.ArrayUtils.removeElement(char[],char)",3,5,n/a,32,1,2,4,2
"org.apache.commons.lang3.ArrayUtils.removeElement(double[],double)",3,5,n/a,32,1,2,4,2
"org.apache.commons.lang3.ArrayUtils.removeElement(float[],float)",3,5,n/a,32,1,2,4,2
"org.apache.commons.lang3.ArrayUtils.removeElement(int[],int)",3,5,n/a,32,1,2,4,2
"org.apache.commons.lang3.ArrayUtils.removeElement(long[],long)",3,5,n/a,32,1,2,4,2
"org.apache.commons.lang3.ArrayUtils.removeElement(short[],short)",3,5,n/a,32,1,2,4,2
"org.apache.commons.lang3.ArrayUtils.removeElements(T[],T...)",17,13,n/a,55,3,2,20,8
"org.apache.commons.lang3.ArrayUtils.removeElements(boolean[],boolean...)",19,13,n/a,55,3,2,21,8
"org.apache.commons.lang3.ArrayUtils.removeElements(byte[],byte...)",19,13,n/a,55,3,2,21,8
"org.apache.commons.lang3.ArrayUtils.removeElements(char[],char...)",19,13,n/a,55,3,2,21,8
"org.apache.commons.lang3.ArrayUtils.removeElements(double[],double...)",19,13,n/a,55,3,2,21,8
"org.apache.commons.lang3.ArrayUtils.removeElements(float[],float...)",19,13,n/a,55,3,2,21,8
"org.apache.commons.lang3.ArrayUtils.removeElements(int[],int...)",19,13,n/a,55,3,2,21,8
"org.apache.commons.lang3.ArrayUtils.removeElements(long[],long...)",19,13,n/a,55,3,2,21,8
"org.apache.commons.lang3.ArrayUtils.removeElements(short[],short...)",19,13,n/a,55,3,2,21,8
"org.apache.commons.lang3.ArrayUtils.reverse(Object[])",0,4,n/a,24,1,1,11,3
"org.apache.commons.lang3.ArrayUtils.reverse(boolean[])",0,2,n/a,22,1,1,11,3
"org.apache.commons.lang3.ArrayUtils.reverse(byte[])",0,2,n/a,22,1,1,11,3
"org.apache.commons.lang3.ArrayUtils.reverse(char[])",0,2,n/a,22,1,1,11,3
"org.apache.commons.lang3.ArrayUtils.reverse(double[])",0,2,n/a,22,1,1,11,3
"org.apache.commons.lang3.ArrayUtils.reverse(float[])",0,2,n/a,22,1,1,11,3
"org.apache.commons.lang3.ArrayUtils.reverse(int[])",0,2,n/a,22,1,1,11,3
"org.apache.commons.lang3.ArrayUtils.reverse(long[])",0,2,n/a,22,1,1,11,3
"org.apache.commons.lang3.ArrayUtils.reverse(short[])",0,2,n/a,22,1,1,11,3
"org.apache.commons.lang3.ArrayUtils.subarray(T[],int,int)",5,16,n/a,50,1,3,14,5
"org.apache.commons.lang3.ArrayUtils.subarray(boolean[],int,int)",1,17,n/a,37,1,3,12,5
"org.apache.commons.lang3.ArrayUtils.subarray(byte[],int,int)",1,17,n/a,37,1,3,12,5
"org.apache.commons.lang3.ArrayUtils.subarray(char[],int,int)",1,17,n/a,37,1,3,12,5
"org.apache.commons.lang3.ArrayUtils.subarray(double[],int,int)",1,17,n/a,37,1,3,12,5
"org.apache.commons.lang3.ArrayUtils.subarray(float[],int,int)",1,17,n/a,37,1,3,12,5
"org.apache.commons.lang3.ArrayUtils.subarray(int[],int,int)",1,17,n/a,37,1,3,12,5
"org.apache.commons.lang3.ArrayUtils.subarray(long[],int,int)",1,17,n/a,37,1,3,12,5
"org.apache.commons.lang3.ArrayUtils.subarray(short[],int,int)",1,17,n/a,37,1,3,12,5
"org.apache.commons.lang3.ArrayUtils.toArray(T...)",0,5,n/a,40,0,1,1,1
"org.apache.commons.lang3.ArrayUtils.toMap(Object[])",7,6,n/a,51,3,1,17,6
"org.apache.commons.lang3.ArrayUtils.toObject(boolean[])",0,3,n/a,20,1,1,10,5
"org.apache.commons.lang3.ArrayUtils.toObject(byte[])",1,3,n/a,20,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toObject(char[])",1,3,n/a,20,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toObject(double[])",1,3,n/a,20,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toObject(float[])",1,3,n/a,20,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toObject(int[])",1,3,n/a,20,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toObject(long[])",1,3,n/a,20,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toObject(short[])",1,3,n/a,20,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Boolean[])",1,7,n/a,21,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Boolean[],boolean)",1,5,n/a,22,1,2,11,5
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Byte[])",1,4,n/a,21,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Byte[],byte)",1,4,n/a,22,1,2,11,5
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Character[])",1,4,n/a,21,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Character[],char)",1,4,n/a,22,1,2,11,5
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Double[])",1,3,n/a,21,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Double[],double)",1,4,n/a,22,1,2,11,5
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Float[])",1,5,n/a,21,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Float[],float)",1,4,n/a,22,1,2,11,5
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Integer[])",1,4,n/a,21,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Integer[],int)",1,4,n/a,22,1,2,11,5
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Long[])",1,4,n/a,21,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Long[],long)",1,5,n/a,22,1,2,11,5
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Short[])",1,4,n/a,21,1,1,10,4
"org.apache.commons.lang3.ArrayUtils.toPrimitive(Short[],short)",1,4,n/a,22,1,2,11,5
"org.apache.commons.lang3.ArrayUtils.toString(Object)",1,14,n/a,14,0,1,1,1
"org.apache.commons.lang3.ArrayUtils.toString(Object,String)",3,6,n/a,18,1,2,3,2
"org.apache.commons.lang3.BitField.BitField(int)",0,24,n/a,19,2,1,8,3
"org.apache.commons.lang3.BitField.clear(int)",0,9,n/a,11,0,1,1,1
"org.apache.commons.lang3.BitField.clearByte(byte)",1,1,n/a,12,0,1,1,1
"org.apache.commons.lang3.BitField.clearShort(short)",1,7,n/a,11,0,1,1,1
"org.apache.commons.lang3.BitField.getRawValue(int)",0,8,n/a,10,0,1,1,1
"org.apache.commons.lang3.BitField.getShortRawValue(short)",1,6,n/a,10,0,1,1,1
"org.apache.commons.lang3.BitField.getShortValue(short)",1,10,n/a,17,0,1,1,1
"org.apache.commons.lang3.BitField.getValue(int)",1,11,n/a,17,0,1,1,1
"org.apache.commons.lang3.BitField.isAllSet(int)",0,5,n/a,15,0,1,1,1
"org.apache.commons.lang3.BitField.isSet(int)",0,8,n/a,16,0,1,1,1
"org.apache.commons.lang3.BitField.set(int)",0,9,n/a,11,0,1,1,1
"org.apache.commons.lang3.BitField.setBoolean(int,boolean)",2,6,n/a,12,0,2,1,2
"org.apache.commons.lang3.BitField.setByte(byte)",1,1,n/a,12,0,1,1,1
"org.apache.commons.lang3.BitField.setByteBoolean(byte,boolean)",2,20,n/a,12,0,2,1,2
"org.apache.commons.lang3.BitField.setShort(short)",1,7,n/a,11,0,1,1,1
"org.apache.commons.lang3.BitField.setShortBoolean(short,boolean)",2,6,n/a,12,0,2,1,2
"org.apache.commons.lang3.BitField.setShortValue(short,short)",1,9,n/a,13,0,2,1,1
"org.apache.commons.lang3.BitField.setValue(int,int)",0,10,n/a,13,0,2,1,1
"org.apache.commons.lang3.BooleanUtils.BooleanUtils()",1,1,n/a,10,0,0,1,1
