SmellMetrics,Ter, 12 jun 2018 17:05:48 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"com.mongodb.BasicDBList.isPartialObject()",0,0,n/a,4,0,0,1,1
"com.mongodb.BasicDBList.markAsPartialObject()",0,2,n/a,4,0,0,1,1
"com.mongodb.BasicDBList.toString()",1,565,n/a,10,0,0,1,1
"com.mongodb.BasicDBObject.BasicDBObject()",1,35,n/a,6,0,0,1,1
"com.mongodb.BasicDBObject.BasicDBObject(Map)",1,3,n/a,8,0,1,1,1
"com.mongodb.BasicDBObject.BasicDBObject(String,Object)",1,42,n/a,9,0,2,1,1
"com.mongodb.BasicDBObject.BasicDBObject(int)",1,0,n/a,8,0,1,1,1
"com.mongodb.BasicDBObject.append(String,Object)",1,12,n/a,12,0,2,2,1
"com.mongodb.BasicDBObject.copy()",8,2,n/a,19,2,0,8,4
"com.mongodb.BasicDBObject.isPartialObject()",0,0,n/a,9,0,0,1,1
"com.mongodb.BasicDBObject.markAsPartialObject()",0,3,n/a,7,0,0,1,1
"com.mongodb.BasicDBObject.parse(String)",3,2,n/a,11,0,1,1,1
"com.mongodb.BasicDBObject.parse(String,Decoder<BasicDBObject>)",4,1,n/a,12,0,2,1,1
"com.mongodb.BasicDBObject.toBsonDocument(Class<TDocument>,CodecRegistry)",2,41,n/a,4,0,2,1,1
"com.mongodb.BasicDBObject.toJson()",2,2,n/a,13,0,0,1,1
"com.mongodb.BasicDBObject.toJson(Encoder<BasicDBObject>)",2,0,n/a,13,0,1,1,1
"com.mongodb.BasicDBObject.toJson(JsonWriterSettings)",3,2,n/a,12,0,1,1,1
"com.mongodb.BasicDBObject.toJson(JsonWriterSettings,Encoder<BasicDBObject>)",8,2,n/a,13,0,2,3,1
"com.mongodb.BasicDBObject.toString()",1,564,n/a,11,0,0,1,1
"com.mongodb.BasicDBObjectBuilder.BasicDBObjectBuilder()",3,3,n/a,7,0,0,2,1
"com.mongodb.BasicDBObjectBuilder._cur()",1,2,n/a,3,0,0,1,1
"com.mongodb.BasicDBObjectBuilder.add(String,Object)",1,2,n/a,11,0,2,1,1
"com.mongodb.BasicDBObjectBuilder.append(String,Object)",2,2,n/a,11,0,2,2,1
"com.mongodb.BasicDBObjectBuilder.get()",1,0,n/a,8,0,0,1,1
"com.mongodb.BasicDBObjectBuilder.isEmpty()",2,0,n/a,8,0,0,1,1
"com.mongodb.BasicDBObjectBuilder.pop()",3,0,n/a,12,1,0,4,2
"com.mongodb.BasicDBObjectBuilder.push(String)",4,0,n/a,12,0,1,4,1
"com.mongodb.BasicDBObjectBuilder.start()",1,0,n/a,8,0,0,1,1
"com.mongodb.BasicDBObjectBuilder.start(Map)",9,0,n/a,16,1,1,6,2
"com.mongodb.BasicDBObjectBuilder.start(String,Object)",2,0,n/a,10,0,2,1,1
"com.mongodb.BasicDBObjectFactory.getInstance()",1,1,n/a,4,0,0,1,1
"com.mongodb.BasicDBObjectFactory.getInstance(List<String>)",1,2,n/a,4,0,1,1,1
"com.mongodb.Block.apply(T)",n/a,9,88,n/a,n/a,1,n/a,n/a
"com.mongodb.BulkUpdateRequestBuilder.BulkUpdateRequestBuilder(BulkWriteOperation,DBObject,boolean,Encoder<DBObject>,Encoder<DBObject>,Collation,List<? extends DBObject>)",0,5,n/a,11,0,7,7,1
"com.mongodb.BulkUpdateRequestBuilder.collation(Collation)",0,0,n/a,12,0,1,2,1
"com.mongodb.BulkUpdateRequestBuilder.getArrayFilters()",0,0,n/a,9,0,0,1,1
"com.mongodb.BulkUpdateRequestBuilder.getCollation()",0,0,n/a,10,0,0,1,1
"com.mongodb.BulkUpdateRequestBuilder.replaceOne(DBObject)",2,1,n/a,9,0,1,1,1
"com.mongodb.BulkUpdateRequestBuilder.update(DBObject)",2,1,n/a,8,0,1,1,1
"com.mongodb.BulkUpdateRequestBuilder.updateOne(DBObject)",2,1,n/a,8,0,1,1,1
"com.mongodb.BulkWriteError.BulkWriteError(int,String,DBObject,int)",2,1,n/a,14,0,4,4,1
"com.mongodb.BulkWriteError.equals(Object)",4,429,n/a,23,1,1,14,8
"com.mongodb.BulkWriteError.getCode()",0,0,n/a,8,0,0,1,1
"com.mongodb.BulkWriteError.getDetails()",0,0,n/a,8,0,0,1,1
"com.mongodb.BulkWriteError.getIndex()",0,0,n/a,8,0,0,1,1
"com.mongodb.BulkWriteError.getMessage()",0,0,n/a,8,0,0,1,1
"com.mongodb.BulkWriteError.hashCode()",2,296,n/a,8,0,0,5,1
"com.mongodb.BulkWriteError.toString()",0,564,n/a,9,0,0,1,1
"com.mongodb.BulkWriteException.BulkWriteException(BulkWriteResult,List<BulkWriteError>,WriteConcernError,ServerAddress)",2,1,n/a,18,0,4,5,3
"com.mongodb.BulkWriteException.equals(Object)",6,429,n/a,23,1,1,14,9
"com.mongodb.BulkWriteException.getWriteConcernError()",0,0,n/a,8,0,0,1,1
"com.mongodb.BulkWriteException.getWriteErrors()",0,0,n/a,8,0,0,1,1
"com.mongodb.BulkWriteException.getWriteResult()",0,0,n/a,8,0,0,1,1
"com.mongodb.BulkWriteException.hashCode()",4,296,n/a,8,0,0,5,2
"com.mongodb.BulkWriteHelper.BulkWriteHelper()",0,0,n/a,2,0,0,0,1
"com.mongodb.BulkWriteHelper.getUpsertedId(BulkWriteUpsert,Decoder<DBObject>)",7,1,n/a,3,0,2,1,1
"com.mongodb.BulkWriteHelper.translateBulkWriteException(MongoBulkWriteException,Decoder<DBObject>)",8,1,n/a,4,0,2,1,1
"com.mongodb.BulkWriteHelper.translateBulkWriteResult(BulkWriteResult,Decoder<DBObject>)",10,2,n/a,11,1,2,4,3
"com.mongodb.BulkWriteHelper.translateBulkWriteUpserts(List<BulkWriteUpsert>,Decoder<DBObject>)",6,1,n/a,8,1,2,4,2
"com.mongodb.BulkWriteHelper.translateWriteConcernError(WriteConcernError)",5,1,n/a,4,0,1,1,2
"com.mongodb.BulkWriteHelper.translateWriteErrors(List<BulkWriteError>)",9,1,n/a,7,1,1,4,2
"com.mongodb.BulkWriteOperation.BulkWriteOperation(boolean,DBCollection)",0,2,n/a,4,0,2,2,1
"com.mongodb.BulkWriteOperation.addRequest(WriteRequest)",2,6,n/a,4,0,1,2,1
"com.mongodb.BulkWriteOperation.execute()",2,0,n/a,13,0,0,3,1
"com.mongodb.BulkWriteOperation.execute(WriteConcern)",2,0,n/a,14,0,1,3,1
"com.mongodb.BulkWriteOperation.find(DBObject)",4,0,n/a,11,0,1,2,1
"com.mongodb.BulkWriteOperation.getBypassDocumentValidation()",0,0,n/a,10,0,0,1,1
"com.mongodb.BulkWriteOperation.insert(DBObject)",7,0,n/a,12,1,1,4,2
"com.mongodb.BulkWriteOperation.isOrdered()",0,0,n/a,10,0,0,1,1
"com.mongodb.BulkWriteOperation.setBypassDocumentValidation(Boolean)",0,0,n/a,10,0,1,1,1
"com.mongodb.BulkWriteRequestBuilder.BulkWriteRequestBuilder(BulkWriteOperation,DBObject,Encoder<DBObject>,Encoder<DBObject>)",0,1,n/a,7,0,4,4,1
"com.mongodb.BulkWriteRequestBuilder.arrayFilters(List<? extends DBObject>)",1,0,n/a,12,0,1,1,1
"com.mongodb.BulkWriteRequestBuilder.collation(Collation)",0,0,n/a,12,0,1,2,1
"com.mongodb.BulkWriteRequestBuilder.getCollation()",0,0,n/a,10,0,0,1,1
"com.mongodb.BulkWriteRequestBuilder.remove()",2,0,n/a,6,0,0,1,1
"com.mongodb.BulkWriteRequestBuilder.removeOne()",2,0,n/a,6,0,0,1,1
"com.mongodb.BulkWriteRequestBuilder.replaceOne(DBObject)",2,0,n/a,9,0,1,1,1
"com.mongodb.BulkWriteRequestBuilder.update(DBObject)",2,0,n/a,8,0,1,1,1
"com.mongodb.BulkWriteRequestBuilder.updateOne(DBObject)",2,0,n/a,8,0,1,1,1
"com.mongodb.BulkWriteRequestBuilder.upsert()",1,1,n/a,9,0,0,1,1
"com.mongodb.BulkWriteResult.getInsertedCount()",n/a,0,2,n/a,n/a,0,n/a,n/a
"com.mongodb.BulkWriteResult.getMatchedCount()",n/a,0,2,n/a,n/a,0,n/a,n/a
"com.mongodb.BulkWriteResult.getModifiedCount()",n/a,1,2,n/a,n/a,0,n/a,n/a
"com.mongodb.BulkWriteResult.getRemovedCount()",n/a,0,2,n/a,n/a,0,n/a,n/a
"com.mongodb.BulkWriteResult.getUpserts()",n/a,0,2,n/a,n/a,0,n/a,n/a
"com.mongodb.BulkWriteResult.isAcknowledged()",n/a,0,2,n/a,n/a,0,n/a,n/a
"com.mongodb.BulkWriteResult.isModifiedCountAvailable()",n/a,1,2,n/a,n/a,0,n/a,n/a
"com.mongodb.BulkWriteUpsert.BulkWriteUpsert(int,Object)",0,1,n/a,10,0,2,2,1
"com.mongodb.BulkWriteUpsert.equals(Object)",3,429,n/a,17,1,1,10,6
"com.mongodb.BulkWriteUpsert.getId()",0,0,n/a,8,0,0,1,1
"com.mongodb.BulkWriteUpsert.getIndex()",0,0,n/a,8,0,0,1,1
"com.mongodb.BulkWriteUpsert.hashCode()",1,296,n/a,6,0,0,3,1
"com.mongodb.BulkWriteUpsert.toString()",0,564,n/a,7,0,0,1,1
"com.mongodb.Bytes.OptionHolder.OptionHolder(OptionHolder)",0,3,n/a,3,0,1,1,1
"com.mongodb.Bytes.OptionHolder.add(int)",2,3,n/a,3,0,1,1,1
"com.mongodb.Bytes.OptionHolder.get()",1,5,n/a,9,1,0,5,3
"com.mongodb.Bytes.OptionHolder.reset()",0,3,n/a,3,0,0,1,1
"com.mongodb.Bytes.OptionHolder.set(int)",0,4,n/a,4,0,1,2,1
"com.mongodb.Bytes.getType(Object)",0,0,n/a,58,1,1,31,21
"com.mongodb.ChangeStreamIterableImpl.ChangeStreamIterableImpl(ClientSession,MongoNamespace,CodecRegistry,ReadPreference,ReadConcern,OperationExecutor,List<? extends Bson>,Class<TResult>)",6,1,n/a,9,0,8,5,1
"com.mongodb.ChangeStreamIterableImpl.asReadOperation()",1,1,n/a,4,0,0,1,1
"com.mongodb.ChangeStreamIterableImpl.batchSize(int)",1,8,n/a,5,0,1,2,1
"com.mongodb.ChangeStreamIterableImpl.collation(Collation)",1,0,n/a,5,0,1,2,1
"com.mongodb.ChangeStreamIterableImpl.createBsonDocumentList(List<? extends Bson>)",5,1,n/a,10,2,1,6,3
"com.mongodb.ChangeStreamIterableImpl.createChangeStreamOperation(Codec<S>)",9,2,n/a,13,1,1,5,2
"com.mongodb.ChangeStreamIterableImpl.fullDocument(FullDocument)",1,0,n/a,5,0,1,2,1
"com.mongodb.ChangeStreamIterableImpl.maxAwaitTime(long,TimeUnit)",2,0,n/a,6,0,2,3,1
"com.mongodb.ChangeStreamIterableImpl.resumeAfter(BsonDocument)",1,0,n/a,5,0,1,2,1
"com.mongodb.ChangeStreamIterableImpl.withDocumentClass(Class<TDocument>)",7,1,n/a,4,2,1,2,1
"com.mongodb.ClientSession.advanceClusterTime(BsonDocument)",n/a,1,1,n/a,n/a,1,n/a,n/a
"com.mongodb.ClientSession.advanceOperationTime(BsonTimestamp)",n/a,1,1,n/a,n/a,1,n/a,n/a
"com.mongodb.ClientSession.close()",n/a,58,1,n/a,n/a,0,n/a,n/a
"com.mongodb.ClientSession.getClusterTime()",n/a,1,1,n/a,n/a,0,n/a,n/a
"com.mongodb.ClientSession.getMongoClient()",n/a,1,1,n/a,n/a,0,n/a,n/a
"com.mongodb.ClientSession.getOperationTime()",n/a,1,1,n/a,n/a,0,n/a,n/a
"com.mongodb.ClientSession.getOptions()",n/a,0,1,n/a,n/a,0,n/a,n/a
"com.mongodb.ClientSession.getServerSession()",n/a,2,1,n/a,n/a,0,n/a,n/a
"com.mongodb.ClientSession.isCausallyConsistent()",n/a,1,1,n/a,n/a,0,n/a,n/a
"com.mongodb.ClientSessionBinding.ClientSessionBinding(ClientSession,boolean,ReadWriteBinding)",3,1,n/a,6,0,3,4,1
"com.mongodb.ClientSessionBinding.SessionBindingConnectionSource.SessionBindingConnectionSource(ConnectionSource)",0,2,n/a,3,0,1,1,1
"com.mongodb.ClientSessionBinding.SessionBindingConnectionSource.getConnection()",1,43,n/a,4,0,0,1,1
"com.mongodb.ClientSessionBinding.SessionBindingConnectionSource.getCount()",1,79,n/a,4,0,0,1,1
"com.mongodb.ClientSessionBinding.SessionBindingConnectionSource.getServerDescription()",1,10,n/a,4,0,0,1,1
"com.mongodb.ClientSessionBinding.SessionBindingConnectionSource.getSessionContext()",0,5,n/a,4,0,0,1,1
"com.mongodb.ClientSessionBinding.SessionBindingConnectionSource.release()",2,150,n/a,5,0,0,2,1
"com.mongodb.ClientSessionBinding.SessionBindingConnectionSource.retain()",1,29,n/a,6,0,0,2,1
"com.mongodb.ClientSessionBinding.closeSessionIfCountIsZero()",2,2,n/a,5,1,0,2,3
"com.mongodb.ClientSessionBinding.getCount()",1,80,n/a,4,0,0,1,1
"com.mongodb.ClientSessionBinding.getReadConnectionSource()",2,29,n/a,4,0,0,1,1
"com.mongodb.ClientSessionBinding.getReadPreference()",1,27,n/a,4,0,0,1,1
"com.mongodb.ClientSessionBinding.getSessionContext()",0,20,n/a,4,0,0,1,1
"com.mongodb.ClientSessionBinding.getWriteConnectionSource()",2,8,n/a,4,0,0,1,1
"com.mongodb.ClientSessionBinding.release()",2,150,n/a,5,0,0,2,1
"com.mongodb.ClientSessionBinding.retain()",1,32,n/a,5,0,0,2,1
"com.mongodb.ClientSessionContext.ClientSessionContext(ClientSession)",1,1,n/a,3,0,1,1,1
"com.mongodb.ClientSessionContext.advanceClusterTime(BsonDocument)",1,7,n/a,4,0,1,1,1
"com.mongodb.ClientSessionContext.advanceOperationTime(BsonTimestamp)",1,7,n/a,4,0,1,1,1
"com.mongodb.ClientSessionContext.advanceTransactionNumber()",2,3,n/a,4,0,0,1,1
"com.mongodb.ClientSessionContext.getClientSession()",0,0,n/a,3,0,0,1,1
"com.mongodb.ClientSessionContext.getClusterTime()",1,13,n/a,4,0,0,1,1
"com.mongodb.ClientSessionContext.getOperationTime()",1,23,n/a,4,0,0,1,1
"com.mongodb.ClientSessionContext.getSessionId()",2,8,n/a,4,0,0,1,1
"com.mongodb.ClientSessionContext.hasSession()",0,9,n/a,4,0,0,1,1
"com.mongodb.ClientSessionContext.isCausallyConsistent()",1,21,n/a,4,0,0,1,1
"com.mongodb.ClientSessionOptions.Builder.Builder()",0,1,n/a,2,0,0,0,1
"com.mongodb.ClientSessionOptions.Builder.build()",1,1,n/a,8,0,0,1,1
"com.mongodb.ClientSessionOptions.Builder.causallyConsistent(boolean)",0,1,n/a,10,0,1,2,1
"com.mongodb.ClientSessionOptions.Builder.initialClusterTime(BsonDocument)",0,0,n/a,10,0,1,2,1
"com.mongodb.ClientSessionOptions.Builder.initialOperationTime(BsonTimestamp)",0,0,n/a,10,0,1,2,1
"com.mongodb.ClientSessionOptions.ClientSessionOptions(Builder)",0,1,n/a,5,0,1,3,1
"com.mongodb.ClientSessionOptions.builder()",1,1,n/a,8,0,0,1,1
"com.mongodb.ClientSessionOptions.getInitialClusterTime()",0,1,n/a,8,0,0,1,1
"com.mongodb.ClientSessionOptions.getInitialOperationTime()",0,1,n/a,7,0,0,1,1
"com.mongodb.ClientSessionOptions.isCausallyConsistent()",0,2,n/a,9,0,0,1,1
"com.mongodb.CommandResult.CommandResult(BsonDocument)",1,3,n/a,3,0,1,1,1
"com.mongodb.CommandResult.CommandResult(BsonDocument,ServerAddress)",3,2,n/a,5,0,2,3,1
"com.mongodb.CommandResult.getErrorMessage()",2,0,n/a,12,1,0,4,2
"com.mongodb.CommandResult.getException()",2,1,n/a,11,1,0,3,2
"com.mongodb.CommandResult.ok()",2,3,n/a,15,1,0,6,3
"com.mongodb.CommandResult.throwOnError()",2,1,n/a,11,1,0,2,2
"com.mongodb.CompoundDBObjectCodec.CompoundDBObjectCodec(Codec<DBObject>)",1,1,n/a,3,0,1,1,1
"com.mongodb.CompoundDBObjectCodec.CompoundDBObjectCodec(Encoder<DBObject>,Decoder<DBObject>)",0,4,n/a,4,0,2,2,1
"com.mongodb.CompoundDBObjectCodec.decode(BsonReader,DecoderContext)",1,103,n/a,4,0,2,1,1
"com.mongodb.CompoundDBObjectCodec.encode(BsonWriter,DBObject,EncoderContext)",1,100,n/a,4,0,3,1,1
"com.mongodb.CompoundDBObjectCodec.getDecoder()",0,1,n/a,3,0,0,1,1
"com.mongodb.CompoundDBObjectCodec.getEncoder()",0,2,n/a,3,0,0,1,1
"com.mongodb.CompoundDBObjectCodec.getEncoderClass()",0,13,n/a,4,0,0,1,1
"com.mongodb.ConnectionString.ConnectionString(String)",39,116,n/a,81,2,1,52,11
"com.mongodb.ConnectionString.buildCompressors(String,Integer)",12,1,n/a,17,3,2,12,6
"com.mongodb.ConnectionString.buildReadPreference(String,List<TagSet>,long)",6,1,n/a,16,2,3,9,7
"com.mongodb.ConnectionString.buildWriteConcern(Boolean,String,Integer,Boolean,Boolean)",6,1,n/a,33,3,5,19,12
"com.mongodb.ConnectionString.countOccurrences(String,String)",3,2,n/a,3,0,2,1,1
"com.mongodb.ConnectionString.createCompressors(Map<String, List<String>>)",5,1,n/a,16,2,1,11,5
"com.mongodb.ConnectionString.createCredentials(Map<String, List<String>>,String,char[])",26,1,n/a,68,3,3,51,22
"com.mongodb.ConnectionString.createReadPreference(Map<String, List<String>>)",11,1,n/a,22,3,1,16,7
"com.mongodb.ConnectionString.createWriteConcern(Map<String, List<String>>)",11,1,n/a,25,2,1,20,8
"com.mongodb.ConnectionString.equals(Object)",18,429,n/a,72,1,1,42,37
"com.mongodb.ConnectionString.getApplicationName()",0,4,n/a,13,0,0,1,1
"com.mongodb.ConnectionString.getCollection()",0,3,n/a,8,0,0,1,1
"com.mongodb.ConnectionString.getCompressorList()",0,4,n/a,9,0,0,1,1
"com.mongodb.ConnectionString.getConnectTimeout()",0,5,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getConnectionString()",0,2,n/a,9,0,0,1,1
"com.mongodb.ConnectionString.getCredentialList()",2,11,n/a,8,0,0,1,2
"com.mongodb.ConnectionString.getDatabase()",0,3,n/a,8,0,0,1,1
"com.mongodb.ConnectionString.getHeartbeatFrequency()",0,3,n/a,8,0,0,1,1
"com.mongodb.ConnectionString.getHosts()",0,8,n/a,8,0,0,1,1
"com.mongodb.ConnectionString.getLastValue(Map<String, List<String>>,String)",3,6,n/a,7,1,2,4,2
"com.mongodb.ConnectionString.getLocalThreshold()",0,1,n/a,8,0,0,1,1
"com.mongodb.ConnectionString.getMaxConnectionIdleTime()",0,3,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getMaxConnectionLifeTime()",0,3,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getMaxConnectionPoolSize()",0,6,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getMaxWaitTime()",0,4,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getMinConnectionPoolSize()",0,3,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getPassword()",1,3,n/a,8,0,0,1,2
"com.mongodb.ConnectionString.getReadConcern()",0,6,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getReadPreference()",0,5,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getRequiredReplicaSetName()",0,7,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getServerSelectionTimeout()",0,3,n/a,8,0,0,1,1
"com.mongodb.ConnectionString.getSocketTimeout()",0,5,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getSslEnabled()",0,4,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getSslInvalidHostnameAllowed()",0,3,n/a,9,0,0,1,1
"com.mongodb.ConnectionString.getStreamType()",0,4,n/a,8,0,0,1,1
"com.mongodb.ConnectionString.getTags(String)",11,1,n/a,14,3,1,8,4
"com.mongodb.ConnectionString.getThreadsAllowedToBlockForConnectionMultiplier()",0,6,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.getURI()",1,0,n/a,10,0,0,1,1
"com.mongodb.ConnectionString.getUsername()",1,2,n/a,8,0,0,1,2
"com.mongodb.ConnectionString.getWriteConcern()",0,8,n/a,7,0,0,1,1
"com.mongodb.ConnectionString.hashCode()",18,296,n/a,24,0,0,19,17
"com.mongodb.ConnectionString.parseBoolean(String,String)",12,6,n/a,10,1,2,5,7
"com.mongodb.ConnectionString.parseHosts(List<String>)",24,1,n/a,35,3,1,22,10
"com.mongodb.ConnectionString.parseInteger(String,String)",3,12,n/a,8,1,2,3,2
"com.mongodb.ConnectionString.parseOptions(String)",35,1,n/a,49,3,1,30,16
"com.mongodb.ConnectionString.toString()",0,564,n/a,4,0,0,1,1
"com.mongodb.ConnectionString.translateOptions(Map<String, List<String>>)",36,1,n/a,46,2,1,41,22
"com.mongodb.ConnectionString.urldecode(String)",1,4,n/a,3,0,1,1,1
"com.mongodb.ConnectionString.urldecode(String,boolean)",5,2,n/a,12,2,2,5,3
