SmellsMetrics,Ter, 12 jun 2018 13:51:28 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.apache.commons.logging.impl.SimpleLog.error(Object)",2,6,n/a,12,1,1,2,2
"org.apache.commons.logging.impl.SimpleLog.error(Object,Throwable)",2,6,n/a,13,1,2,2,2
"org.apache.commons.logging.impl.SimpleLog.fatal(Object)",2,6,n/a,12,1,1,2,2
"org.apache.commons.logging.impl.SimpleLog.fatal(Object,Throwable)",2,6,n/a,13,1,2,2,2
"org.apache.commons.logging.impl.SimpleLog.getBooleanProperty(String,boolean)",2,3,n/a,4,0,2,2,2
"org.apache.commons.logging.impl.SimpleLog.getContextClassLoader()",7,1,n/a,61,4,0,11,7
"org.apache.commons.logging.impl.SimpleLog.getLevel()",0,0,n/a,6,0,0,1,1
"org.apache.commons.logging.impl.SimpleLog.getResourceAsStream(String)",5,1,n/a,8,3,1,5,2
"org.apache.commons.logging.impl.SimpleLog.getStringProperty(String)",2,5,n/a,9,1,1,4,3
"org.apache.commons.logging.impl.SimpleLog.getStringProperty(String,String)",1,1,n/a,4,0,2,2,2
"org.apache.commons.logging.impl.SimpleLog.info(Object)",2,6,n/a,12,1,1,2,2
"org.apache.commons.logging.impl.SimpleLog.info(Object,Throwable)",2,6,n/a,13,1,2,2,2
"org.apache.commons.logging.impl.SimpleLog.isDebugEnabled()",1,1,n/a,10,0,0,1,1
"org.apache.commons.logging.impl.SimpleLog.isErrorEnabled()",1,1,n/a,10,0,0,1,1
"org.apache.commons.logging.impl.SimpleLog.isFatalEnabled()",1,1,n/a,10,0,0,1,1
"org.apache.commons.logging.impl.SimpleLog.isInfoEnabled()",1,1,n/a,10,0,0,1,1
"org.apache.commons.logging.impl.SimpleLog.isLevelEnabled(int)",0,18,n/a,10,0,1,1,1
"org.apache.commons.logging.impl.SimpleLog.isTraceEnabled()",1,1,n/a,10,0,0,1,1
"org.apache.commons.logging.impl.SimpleLog.isWarnEnabled()",1,1,n/a,10,0,0,1,1
"org.apache.commons.logging.impl.SimpleLog.log(int,Object,Throwable)",34,12,n/a,54,2,3,41,12
"org.apache.commons.logging.impl.SimpleLog.setLevel(int)",0,9,n/a,8,0,1,1,1
"org.apache.commons.logging.impl.SimpleLog.trace(Object)",2,6,n/a,12,1,1,2,2
"org.apache.commons.logging.impl.SimpleLog.trace(Object,Throwable)",2,6,n/a,13,1,2,2,2
"org.apache.commons.logging.impl.SimpleLog.warn(Object)",2,6,n/a,12,1,1,2,2
"org.apache.commons.logging.impl.SimpleLog.warn(Object,Throwable)",2,6,n/a,13,1,2,2,2
"org.apache.commons.logging.impl.SimpleLog.write(StringBuffer)",2,1,n/a,11,0,1,1,1
"org.apache.commons.logging.impl.WeakHashtable.Entry.Entry(Object,Object)",0,1,n/a,4,0,2,2,1
"org.apache.commons.logging.impl.WeakHashtable.Entry.equals(Object)",10,0,n/a,14,1,1,5,6
"org.apache.commons.logging.impl.WeakHashtable.Entry.getKey()",0,4,n/a,3,0,0,1,1
"org.apache.commons.logging.impl.WeakHashtable.Entry.getValue()",0,4,n/a,3,0,0,1,1
"org.apache.commons.logging.impl.WeakHashtable.Entry.hashCode()",6,0,n/a,4,0,0,1,3
"org.apache.commons.logging.impl.WeakHashtable.Entry.setValue(Object)",1,0,n/a,3,0,1,1,1
"org.apache.commons.logging.impl.WeakHashtable.Referenced.Referenced(Object)",2,3,n/a,10,0,1,2,1
"org.apache.commons.logging.impl.WeakHashtable.Referenced.Referenced(Object,ReferenceQueue)",2,1,n/a,10,0,2,2,1
"org.apache.commons.logging.impl.WeakHashtable.Referenced.equals(Object)",5,0,n/a,29,3,1,11,4
"org.apache.commons.logging.impl.WeakHashtable.Referenced.getValue()",1,5,n/a,3,0,0,1,1
"org.apache.commons.logging.impl.WeakHashtable.Referenced.hashCode()",0,2,n/a,3,0,0,1,1
"org.apache.commons.logging.impl.WeakHashtable.WeakHashtable()",0,0,n/a,5,0,0,0,1
