Chidamber-Kemerer metrics,Sex, 6 out 2017 13:35:53 BRT
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.hadoop.hive.accumulo.predicate.compare.GreaterThanOrEqual",10,0,1,0,6,5
"org.apache.hadoop.hive.accumulo.predicate.compare.IntCompare",6,0,2,0,9,9
"org.apache.hadoop.hive.accumulo.predicate.compare.LessThan",10,0,1,0,6,5
"org.apache.hadoop.hive.accumulo.predicate.compare.LessThanOrEqual",9,0,1,0,6,5
"org.apache.hadoop.hive.accumulo.predicate.compare.Like",7,0,1,0,6,5
"org.apache.hadoop.hive.accumulo.predicate.compare.LongCompare",6,0,2,0,9,9
"org.apache.hadoop.hive.accumulo.predicate.compare.NotEqual",8,0,1,0,6,5
"org.apache.hadoop.hive.accumulo.predicate.compare.PrimitiveComparison",n/a,n/a,n/a,n/a,9,n/a
"org.apache.hadoop.hive.accumulo.predicate.compare.StringCompare",6,0,1,0,9,9
"org.apache.hadoop.hive.accumulo.predicate.compare.TestDoubleCompare",8,0,1,0,29,10
"org.apache.hadoop.hive.accumulo.predicate.compare.TestIntCompare",8,0,1,0,29,9
"org.apache.hadoop.hive.accumulo.predicate.compare.TestLongComparison",8,0,1,0,30,10
"org.apache.hadoop.hive.accumulo.predicate.compare.TestStringCompare",8,0,1,0,25,8
"org.apache.hadoop.hive.accumulo.serde.AccumuloCompositeRowId",12,3,1,1,10,4
"org.apache.hadoop.hive.accumulo.serde.AccumuloIndexParameters",9,0,1,0,12,12
"org.apache.hadoop.hive.accumulo.serde.AccumuloRowIdFactory",n/a,n/a,n/a,n/a,5,n/a
"org.apache.hadoop.hive.accumulo.serde.AccumuloRowSerializer",29,0,1,0,48,40
"org.apache.hadoop.hive.accumulo.serde.AccumuloSerDe",23,1,3,0,35,15
"org.apache.hadoop.hive.accumulo.serde.AccumuloSerDeParameters",35,1,7,0,49,38
"org.apache.hadoop.hive.accumulo.serde.CompositeAccumuloRowIdFactory",8,1,2,0,5,3
"org.apache.hadoop.hive.accumulo.serde.DefaultAccumuloRowIdFactory",21,0,2,2,22,5
"org.apache.hadoop.hive.accumulo.serde.DelimitedAccumuloRowIdFactory",17,1,1,0,23,9
"org.apache.hadoop.hive.accumulo.serde.FirstCharAccumuloCompositeRowId",5,4,1,0,8,2
"org.apache.hadoop.hive.accumulo.serde.TestAccumuloRowSerializer",24,0,3,0,50,8
"org.apache.hadoop.hive.accumulo.serde.TestAccumuloSerDe",26,0,1,0,70,20
"org.apache.hadoop.hive.accumulo.serde.TestAccumuloSerDeParameters",4,0,2,0,15,5
"org.apache.hadoop.hive.accumulo.serde.TestDefaultAccumuloRowIdFactory",18,0,1,0,22,3
"org.apache.hadoop.hive.accumulo.serde.TooManyAccumuloColumnsException",8,1,0,0,8,4
"org.apache.hadoop.hive.accumulo.serde.TooManyHiveColumnsException",3,1,0,0,8,4
"org.apache.hadoop.hive.ant.GenHiveTemplate",3,2,1,0,13,18
"org.apache.hadoop.hive.cli.CliDriver",30,0,1,1,103,130
"org.apache.hadoop.hive.cli.CliSessionState",22,1,1,0,4,2
"org.apache.hadoop.hive.cli.OptionsProcessor",5,0,1,0,30,14
"org.apache.hadoop.hive.cli.RCFileCat",6,0,1,0,33,38
"org.apache.hadoop.hive.cli.TestCliDriverMethods",14,2,4,0,46,15
"org.apache.hadoop.hive.cli.TestCliDriverMethods.ExitException",2,0,1,0,2,2
"org.apache.hadoop.hive.cli.TestCliDriverMethods.FakeCliDriver",3,1,1,0,2,1
"org.apache.hadoop.hive.cli.TestCliDriverMethods.FakeConsoleReader",1,1,1,0,3,10
"org.apache.hadoop.hive.cli.TestCliDriverMethods.NoExitSecurityManager",2,0,2,0,5,6
"org.apache.hadoop.hive.cli.TestCliSessionState",3,0,1,0,5,1
"org.apache.hadoop.hive.cli.TestOptionsProcessor",4,0,1,0,12,2
"org.apache.hadoop.hive.cli.TestRCFileCat",7,0,1,0,20,3
"org.apache.hadoop.hive.common.BlobStorageUtils",5,0,1,0,9,5
"org.apache.hadoop.hive.common.CompressionUtils",3,0,2,0,21,15
"org.apache.hadoop.hive.common.CopyOnFirstWriteProperties",3,0,1,0,50,93
"org.apache.hadoop.hive.common.DiskRangeInfo",2,0,1,0,5,4
"org.apache.hadoop.hive.common.FileUtils",70,0,17,0,106,134
"org.apache.hadoop.hive.common.HiveInterruptCallback",n/a,n/a,n/a,n/a,1,n/a
"org.apache.hadoop.hive.common.HiveInterruptUtils",3,0,2,0,5,6
"org.apache.hadoop.hive.common.HiveStatsUtils",12,0,2,0,8,15
"org.apache.hadoop.hive.common.JavaUtils",45,0,5,0,11,19
"org.apache.hadoop.hive.common.JvmMetrics",6,0,2,0,26,22
"org.apache.hadoop.hive.common.JvmMetrics.Singleton",1,n/a,1,n/a,3,2
"org.apache.hadoop.hive.common.JvmMetricsInfo",1,n/a,1,n/a,5,3
"org.apache.hadoop.hive.common.JvmPauseMonitor",6,0,6,0,21,16
"org.apache.hadoop.hive.common.JvmPauseMonitor.GcTimes",2,0,1,0,4,4
"org.apache.hadoop.hive.common.JvmPauseMonitor.Monitor",5,0,1,0,12,6
"org.apache.hadoop.hive.common.LogUtils",20,0,3,0,32,28
"org.apache.hadoop.hive.common.LogUtils.LogInitializationException",8,0,0,0,1,1
"org.apache.hadoop.hive.common.MemoryEstimate",n/a,n/a,n/a,n/a,1,n/a
"org.apache.hadoop.hive.common.ObjectPair",25,0,3,0,11,14
"org.apache.hadoop.hive.common.Pool",n/a,n/a,n/a,n/a,3,n/a
"org.apache.hadoop.hive.common.Pool.PoolObjectHelper",n/a,n/a,n/a,n/a,2,n/a
"org.apache.hadoop.hive.common.ServerUtils",7,0,2,0,10,5
"org.apache.hadoop.hive.common.StatsSetupConst",34,0,1,0,12,24
"org.apache.hadoop.hive.common.StatsSetupConst.ColumnStatsAccurate",3,0,0,0,1,0
"org.apache.hadoop.hive.common.StatsSetupConst.ColumnStatsAccurate.BooleanDeserializer",1,1,1,0,2,1
"org.apache.hadoop.hive.common.StatsSetupConst.ColumnStatsAccurate.BooleanSerializer",1,1,1,0,1,1
"org.apache.hadoop.hive.common.StatsSetupConst.StatDB",5,n/a,2,n/a,2,4
"org.apache.hadoop.hive.common.StringInternUtils",20,0,5,0,8,26
"org.apache.hadoop.hive.common.StringableMap",4,0,1,0,4,14
"org.apache.hadoop.hive.common.TestBlobStorageUtils",3,0,1,0,16,4
"org.apache.hadoop.hive.common.TestFileUtils",4,0,12,0,47,14
"org.apache.hadoop.hive.common.TestLogUtils",1,0,1,0,3,1
"org.apache.hadoop.hive.common.TestStatsSetupConst",1,0,1,0,12,8
"org.apache.hadoop.hive.common.TestTezJsonParser",2,0,1,0,4,2
"org.apache.hadoop.hive.common.TestValidReadTxnList",3,0,5,0,19,10
"org.apache.hadoop.hive.common.UgiFactory",n/a,n/a,n/a,n/a,1,n/a
"org.apache.hadoop.hive.common.ValidCompactorTxnList",7,1,2,0,9,9
"org.apache.hadoop.hive.common.ValidReadTxnList",17,0,1,1,15,44
"org.apache.hadoop.hive.common.ValidTxnList",n/a,n/a,n/a,n/a,10,n/a
"org.apache.hadoop.hive.common.ValidTxnList.RangeResponse",5,n/a,0,n/a,0,0
"org.apache.hadoop.hive.common.auth.HiveAuthUtils",4,0,4,0,18,12
"org.apache.hadoop.hive.common.classification.InterfaceAudience",0,0,0,0,1,1
"org.apache.hadoop.hive.common.classification.InterfaceAudience.LimitedPrivate",n/a,n/a,n/a,n/a,1,n/a
