Chidamber-Kemerer metrics,Qui, 5 out 2017 19:33:09 BRT
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.cassandra.cql3.CQL3Type",n/a,n/a,n/a,n/a,4,n/a
"org.apache.cassandra.cql3.CQL3Type.Collection",5,0,2,0,12,24
"org.apache.cassandra.cql3.CQL3Type.Custom",6,0,2,0,8,8
"org.apache.cassandra.cql3.CQL3Type.Native",29,n/a,1,n/a,4,4
"org.apache.cassandra.cql3.CQL3Type.Raw",17,0,16,4,26,18
"org.apache.cassandra.cql3.CQL3Type.Raw.RawCollection",6,1,3,0,19,28
"org.apache.cassandra.cql3.CQL3Type.Raw.RawTuple",5,1,2,0,13,13
"org.apache.cassandra.cql3.CQL3Type.Raw.RawType",5,1,2,0,6,6
"org.apache.cassandra.cql3.CQL3Type.Raw.RawUT",5,1,4,0,12,14
"org.apache.cassandra.cql3.CQL3Type.Tuple",5,0,2,0,9,17
"org.apache.cassandra.cql3.CQL3Type.UserDefined",5,0,3,0,10,17
"org.apache.cassandra.cql3.CQLFragmentParser",2,0,1,0,4,2
"org.apache.cassandra.cql3.CQLFragmentParser.CQLParserFunction",n/a,n/a,n/a,n/a,1,n/a
"org.apache.cassandra.cql3.CQLStatement",n/a,n/a,n/a,n/a,6,n/a
"org.apache.cassandra.cql3.ColumnIdentifier",49,0,4,0,27,28
"org.apache.cassandra.cql3.ColumnIdentifier.InternedKey",2,0,0,0,4,5
"org.apache.cassandra.cql3.ColumnSpecification",25,0,1,0,8,11
"org.apache.cassandra.cql3.Constants",22,0,0,0,1,2
"org.apache.cassandra.cql3.Constants.Adder",3,0,1,0,4,4
"org.apache.cassandra.cql3.Constants.Deleter",2,0,1,0,2,3
"org.apache.cassandra.cql3.Constants.Literal",4,0,2,0,17,36
"org.apache.cassandra.cql3.Constants.Marker",5,0,1,0,5,6
"org.apache.cassandra.cql3.Constants.NullLiteral",2,0,3,0,5,6
"org.apache.cassandra.cql3.Constants.Setter",3,0,1,0,2,4
