CommitNumber;Entity;Method;Change
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.encode(Object);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.handleG(String,DoubleMetaphoneResult,int,boolean);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.handleGH(String,DoubleMetaphoneResult,int);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.handleJ(String,DoubleMetaphoneResult,int,boolean);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.handleP(String,DoubleMetaphoneResult,int);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.handleS(String,DoubleMetaphoneResult,int,boolean);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.handleSC(String,DoubleMetaphoneResult,int);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.handleT(String,DoubleMetaphoneResult,int);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.handleW(String,DoubleMetaphoneResult,int);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.handleX(String,DoubleMetaphoneResult,int);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.handleZ(String,DoubleMetaphoneResult,int,boolean);BODY_MODIFIED
124b73fed7492b3118c4ea43c28dc0b1bceda032;METHOD;org.apache.commons.codec.language.DoubleMetaphone.conditionCH1(String,int);BODY_MODIFIED
e983a64122755c52935c514c784b85036d685c07;METHOD;org.apache.commons.codec.digest.DigestUtils.getMd5Digest();BODY_MODIFIED
e983a64122755c52935c514c784b85036d685c07;METHOD;org.apache.commons.codec.digest.DigestUtils.getShaDigest();BODY_MODIFIED
d5989808fbc60a14bdb57bb526321fa8b978eb90;METHOD;org.apache.commons.codec.StringEncoderComparator.StringEncoderComparator();BODY_MODIFIED
d5989808fbc60a14bdb57bb526321fa8b978eb90;METHOD;org.apache.commons.codec.StringEncoderComparator.compare(Object,Object);BODY_MODIFIED
fb41ecd7170303482bb50a5731d121110e15ea84;METHOD;org.apache.commons.codec.digest.DigestUtils.getMd5Digest();BODY_MODIFIED
fb41ecd7170303482bb50a5731d121110e15ea84;METHOD;org.apache.commons.codec.digest.DigestUtils.getShaDigest();BODY_MODIFIED
625612006d4a4624e51f31197ca0b924914176e5;METHOD;org.apache.commons.codec.digest.DigestUtilsTest.testMd5Hex();BODY_MODIFIED
625612006d4a4624e51f31197ca0b924914176e5;METHOD;org.apache.commons.codec.digest.DigestUtilsTest.testMD5HexLength();BODY_MODIFIED
625612006d4a4624e51f31197ca0b924914176e5;METHOD;org.apache.commons.codec.digest.DigestUtilsTest.testMD5Length();BODY_MODIFIED
625612006d4a4624e51f31197ca0b924914176e5;METHOD;org.apache.commons.codec.digest.DigestUtilsTest.testShaHex();BODY_MODIFIED
b87223431e18100a35be17ed44b40fc9c7ff14e8;METHOD;org.apache.commons.codec.binary.Base64Test.testEncodeDecodeSmall();BODY_MODIFIED
66cf3bd969dac311d4dc50fd9a19ce387095afec;METHOD;org.apache.commons.codec.binary.Base64Test.testEncodeDecodeSmall();BODY_MODIFIED
66cf3bd969dac311d4dc50fd9a19ce387095afec;METHOD;org.apache.commons.codec.binary.Base64Test.testEncodeDecodeRandom();BODY_MODIFIED
5fc5353dd975e54ad52ed1074cc06c21402a6461;METHOD;org.apache.commons.codec.binary.Hex.decodeHex(char);BODY_MODIFIED
2a02fe784259660283fc80124a699ab9c637dd0b;METHOD;org.apache.commons.codec.binary.HexTest.testEncodeEmpty();BODY_MODIFIED
9da7d2a69e0c19bb33a6e3ca18ab1c6a2298d61d;METHOD;org.apache.commons.codec.language.Soundex.Soundex(char);BODY_MODIFIED
9da7d2a69e0c19bb33a6e3ca18ab1c6a2298d61d;METHOD;org.apache.commons.codec.language.Soundex.soundex(String);BODY_MODIFIED
9da7d2a69e0c19bb33a6e3ca18ab1c6a2298d61d;METHOD;org.apache.commons.codec.language.Soundex.getMappingCode(char);BODY_MODIFIED
9da7d2a69e0c19bb33a6e3ca18ab1c6a2298d61d;METHOD;org.apache.commons.codec.language.Soundex.getMaxLength();BODY_MODIFIED
9da7d2a69e0c19bb33a6e3ca18ab1c6a2298d61d;METHOD;org.apache.commons.codec.language.SoundexTest.setUp();BODY_MODIFIED
9da7d2a69e0c19bb33a6e3ca18ab1c6a2298d61d;METHOD;org.apache.commons.codec.language.SoundexTest.tearDown();BODY_MODIFIED
9da7d2a69e0c19bb33a6e3ca18ab1c6a2298d61d;METHOD;org.apache.commons.codec.language.SoundexTest.testEncode();BODY_MODIFIED
6b0e4534b45d9344d13b71ff5f5369d6dbefb8c9;METHOD;org.apache.commons.codec.language.Soundex.encode(Object);BODY_MODIFIED
6b0e4534b45d9344d13b71ff5f5369d6dbefb8c9;METHOD;org.apache.commons.codec.language.Soundex.encode(String);BODY_MODIFIED
6b0e4534b45d9344d13b71ff5f5369d6dbefb8c9;METHOD;org.apache.commons.codec.language.Soundex.soundex(String);BODY_MODIFIED
6b0e4534b45d9344d13b71ff5f5369d6dbefb8c9;METHOD;org.apache.commons.codec.language.SoundexTest.getEncoder();BODY_MODIFIED
6b0e4534b45d9344d13b71ff5f5369d6dbefb8c9;METHOD;org.apache.commons.codec.language.SoundexTest.setEncoder(Soundex);BODY_MODIFIED
6b0e4534b45d9344d13b71ff5f5369d6dbefb8c9;METHOD;org.apache.commons.codec.language.SoundexTest.setUp();BODY_MODIFIED
6b0e4534b45d9344d13b71ff5f5369d6dbefb8c9;METHOD;org.apache.commons.codec.language.SoundexTest.testMaxLength();BODY_MODIFIED
f095ceb27daa38033f1e8368c90668403a4fb520;METHOD;org.apache.commons.codec.language.Soundex.getMappingCode(String,int);BODY_MODIFIED
f095ceb27daa38033f1e8368c90668403a4fb520;METHOD;org.apache.commons.codec.language.Soundex.map(char);BODY_MODIFIED
f095ceb27daa38033f1e8368c90668403a4fb520;METHOD;org.apache.commons.codec.language.Soundex.soundex(String);BODY_MODIFIED
f095ceb27daa38033f1e8368c90668403a4fb520;METHOD;org.apache.commons.codec.language.SoundexTest.testMaxLength();BODY_MODIFIED
5bc006005c55912b9c94b9c8273727a7af45f0f0;METHOD;org.apache.commons.codec.language.DoubleMetaphoneTest.DoubleMetaphoneTest(String);BODY_MODIFIED
5bc006005c55912b9c94b9c8273727a7af45f0f0;METHOD;org.apache.commons.codec.language.DoubleMetaphoneTest.suite();BODY_MODIFIED
5bc006005c55912b9c94b9c8273727a7af45f0f0;METHOD;org.apache.commons.codec.language.DoubleMetaphoneTest.setUp();BODY_MODIFIED
5bc006005c55912b9c94b9c8273727a7af45f0f0;METHOD;org.apache.commons.codec.language.DoubleMetaphoneTest.tearDown();BODY_MODIFIED
5bc006005c55912b9c94b9c8273727a7af45f0f0;METHOD;org.apache.commons.codec.language.DoubleMetaphoneTest.makeEncoder();BODY_MODIFIED
5bc006005c55912b9c94b9c8273727a7af45f0f0;METHOD;org.apache.commons.codec.language.DoubleMetaphoneTest.testDoubleMetaphone();BODY_MODIFIED
9a0aebb8790cfa3dc6bd236d6e25b78f7eb87425;METHOD;org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean);BODY_MODIFIED
9a0aebb8790cfa3dc6bd236d6e25b78f7eb87425;METHOD;org.apache.commons.codec.language.DoubleMetaphone.encode(Object);BODY_MODIFIED
9a0aebb8790cfa3dc6bd236d6e25b78f7eb87425;METHOD;org.apache.commons.codec.language.DoubleMetaphone.getMaxCodeLen();BODY_MODIFIED
36fb76122133d84a2cab218dbddc9b6952f59ab7;METHOD;org.apache.commons.codec.language.MetaphoneTest.setUp();BODY_MODIFIED
36fb76122133d84a2cab218dbddc9b6952f59ab7;METHOD;org.apache.commons.codec.language.MetaphoneTest.tearDown();BODY_MODIFIED
36fb76122133d84a2cab218dbddc9b6952f59ab7;METHOD;org.apache.commons.codec.language.MetaphoneTest.testMetaphone();BODY_MODIFIED
106f454b4a8c0c7c9a2707858cd07990064c84c1;METHOD;org.apache.commons.codec.language.Metaphone.metaphone(String);BODY_MODIFIED
106f454b4a8c0c7c9a2707858cd07990064c84c1;METHOD;org.apache.commons.codec.language.Metaphone.getMaxCodeLen();BODY_MODIFIED
9d632c2f513e3b519a4c10a3ba6ad3652cd04b20;METHOD;org.apache.commons.codec.StringEncoderComparator.compare(Object,Object);BODY_MODIFIED
598c411603b7e1746771f3f536b06593e8b82291;METHOD;org.apache.commons.codec.language.RefinedSoundex.encode(String);BODY_MODIFIED
598c411603b7e1746771f3f536b06593e8b82291;METHOD;org.apache.commons.codec.language.Metaphone.encode(String);BODY_MODIFIED
598c411603b7e1746771f3f536b06593e8b82291;METHOD;org.apache.commons.codec.language.DoubleMetaphone.encode(String);BODY_MODIFIED
5563aa731f93b0c3c2dd69fc104164eb4cf025df;METHOD;org.apache.commons.codec.language.Metaphone.metaphone(String);BODY_MODIFIED
5563aa731f93b0c3c2dd69fc104164eb4cf025df;METHOD;org.apache.commons.codec.language.DoubleMetaphone.encode(Object);BODY_MODIFIED
af5537c33bbb27c5f577ef5d7c2b8478ceaaefa5;METHOD;org.apache.commons.codec.language.Soundex.soundex(String);BODY_MODIFIED
1f85bc361c53b25fdcc0cdea80e84b4424c77ac7;METHOD;org.apache.commons.codec.language.SoundexTest.testDifference();BODY_MODIFIED
899036a36138ab7ae810ec2b351d8226c66908bc;METHOD;org.apache.commons.codec.language.RefinedSoundex.soundex(String);BODY_MODIFIED
899036a36138ab7ae810ec2b351d8226c66908bc;METHOD;org.apache.commons.codec.language.RefinedSoundex.encode(String);BODY_MODIFIED
899036a36138ab7ae810ec2b351d8226c66908bc;METHOD;org.apache.commons.codec.language.RefinedSoundex.encode(Object);BODY_MODIFIED
899036a36138ab7ae810ec2b351d8226c66908bc;METHOD;org.apache.commons.codec.language.RefinedSoundex.getMappingCode(char);BODY_MODIFIED
899036a36138ab7ae810ec2b351d8226c66908bc;METHOD;org.apache.commons.codec.language.Soundex.difference(String,String);BODY_MODIFIED
899036a36138ab7ae810ec2b351d8226c66908bc;METHOD;org.apache.commons.codec.language.Soundex.soundex(String);BODY_MODIFIED
899036a36138ab7ae810ec2b351d8226c66908bc;METHOD;org.apache.commons.codec.language.RefinedSoundexTest.setUp();BODY_MODIFIED
899036a36138ab7ae810ec2b351d8226c66908bc;METHOD;org.apache.commons.codec.language.RefinedSoundexTest.tearDown();BODY_MODIFIED
899036a36138ab7ae810ec2b351d8226c66908bc;METHOD;org.apache.commons.codec.language.RefinedSoundexTest.testEncode();BODY_MODIFIED
fb24a15f937b40d0c890cb6bdba2290debd6aeb1;METHOD;org.apache.commons.codec.net.URLCodecTest.testInvalidEncoding();BODY_MODIFIED
f023dc16c9bd83cc76bb3864b4883f37b6ea712b;METHOD;org.apache.commons.codec.net.URLCodecTest.testEncodeObjects();BODY_MODIFIED
f023dc16c9bd83cc76bb3864b4883f37b6ea712b;METHOD;org.apache.commons.codec.net.URLCodecTest.testInvalidEncoding();BODY_MODIFIED
f023dc16c9bd83cc76bb3864b4883f37b6ea712b;METHOD;org.apache.commons.codec.net.URLCodecTest.testDecodeObjects();BODY_MODIFIED
90cb58217ebc628734ebbd4ca84e9eea9305dd77;METHOD;org.apache.commons.codec.digest.DigestUtils.getShaDigest();BODY_MODIFIED
90cb58217ebc628734ebbd4ca84e9eea9305dd77;METHOD;org.apache.commons.codec.digest.DigestUtils.md5(byte);BODY_MODIFIED
90cb58217ebc628734ebbd4ca84e9eea9305dd77;METHOD;org.apache.commons.codec.digest.DigestUtils.md5(String);BODY_MODIFIED
90cb58217ebc628734ebbd4ca84e9eea9305dd77;METHOD;org.apache.commons.codec.digest.DigestUtils.md5Hex(byte);BODY_MODIFIED
90cb58217ebc628734ebbd4ca84e9eea9305dd77;METHOD;org.apache.commons.codec.digest.DigestUtils.md5Hex(String);BODY_MODIFIED
90cb58217ebc628734ebbd4ca84e9eea9305dd77;METHOD;org.apache.commons.codec.digest.DigestUtils.sha(byte);BODY_MODIFIED
90cb58217ebc628734ebbd4ca84e9eea9305dd77;METHOD;org.apache.commons.codec.digest.DigestUtils.sha(String);BODY_MODIFIED
90cb58217ebc628734ebbd4ca84e9eea9305dd77;METHOD;org.apache.commons.codec.digest.DigestUtils.shaHex(byte);BODY_MODIFIED
90cb58217ebc628734ebbd4ca84e9eea9305dd77;METHOD;org.apache.commons.codec.digest.DigestUtils.shaHex(String);BODY_MODIFIED
98b5bc5c91679d112be69caf365310ae6b3a0f32;METHOD;org.apache.commons.codec.binary.BinaryTest.setUp();BODY_MODIFIED
98b5bc5c91679d112be69caf365310ae6b3a0f32;METHOD;org.apache.commons.codec.binary.BinaryTest.tearDown();BODY_MODIFIED
98b5bc5c91679d112be69caf365310ae6b3a0f32;METHOD;org.apache.commons.codec.binary.BinaryTest.testDecodeObject();BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.Binary.decode(Object);BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.Binary.fromAscii(char);BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.Binary.fromAscii(byte);BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.Binary.toAsciiBytes(byte);BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.Binary.toAsciiChars(byte);BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.BinaryTest.testDecodeObject();BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.BinaryTest.assertDecodeObject(byte,String);BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.BinaryTest.testDecodebyteArray();BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.BinaryTest.testFromAsciicharArray();BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.BinaryTest.testFromAsciibyteArray();BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.BinaryTest.testEncodebyteArray();BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.BinaryTest.testToAsciiBytes();BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.BinaryTest.testToAsciiChars();BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.BinaryTest.testToAsciiString();BODY_MODIFIED
68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5;METHOD;org.apache.commons.codec.binary.BinaryTest.testEncodeObject();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.Binary.encode(byte);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.Binary.encode(Object);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.Binary.decode(Object);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.Binary.decode(byte);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.Binary.toByteArray(String);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.Binary.fromAscii(char);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.Binary.fromAscii(byte);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.Binary.toAsciiBytes(byte);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.Binary.toAsciiChars(byte);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.Binary.toAsciiString(byte);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.setUp();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.tearDown();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.BinaryTest(String);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testDecodeObjectException();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testDecodeObject();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.assertDecodeObject(byte,String);BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testDecodebyteArray();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testToByteArrayFromString();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testFromAsciicharArray();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testFromAsciibyteArray();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testEncodebyteArray();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testToAsciiBytes();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testToAsciiChars();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testToAsciiString();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testEncodeObjectNull();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testEncodeObjectException();BODY_MODIFIED
e988be3476413d6b12e9fce379fafd4967bf73a2;METHOD;org.apache.commons.codec.binary.BinaryTest.testEncodeObject();BODY_MODIFIED
588d1475c74314803eec9410b2d94be27cb6036c;METHOD;org.apache.commons.codec.binary.BinaryTest.assertDecodeObject(byte,String);BODY_MODIFIED
d99d0bd4700b43aadbffd159918fb58c7feb52a8;METHOD;org.apache.commons.codec.net.URLCodecTest.testUTF8RoundTrip();BODY_MODIFIED
d99d0bd4700b43aadbffd159918fb58c7feb52a8;METHOD;org.apache.commons.codec.net.URLCodecTest.testBasicEncodeDecode();BODY_MODIFIED
d99d0bd4700b43aadbffd159918fb58c7feb52a8;METHOD;org.apache.commons.codec.net.URLCodecTest.testSafeCharEncodeDecode();BODY_MODIFIED
d99d0bd4700b43aadbffd159918fb58c7feb52a8;METHOD;org.apache.commons.codec.net.URLCodecTest.testUnsafeEncodeDecode();BODY_MODIFIED
d99d0bd4700b43aadbffd159918fb58c7feb52a8;METHOD;org.apache.commons.codec.net.URLCodecTest.testEncodeDecodeNull();BODY_MODIFIED
d99d0bd4700b43aadbffd159918fb58c7feb52a8;METHOD;org.apache.commons.codec.net.URLCodecTest.testDecodeInvalid();BODY_MODIFIED
d99d0bd4700b43aadbffd159918fb58c7feb52a8;METHOD;org.apache.commons.codec.net.URLCodecTest.testEncodeNull();BODY_MODIFIED
d99d0bd4700b43aadbffd159918fb58c7feb52a8;METHOD;org.apache.commons.codec.net.URLCodecTest.testEncodeUrlWithNullBitSet();BODY_MODIFIED
d99d0bd4700b43aadbffd159918fb58c7feb52a8;METHOD;org.apache.commons.codec.net.URLCodecTest.testEncodeStringWithNull();BODY_MODIFIED
d99d0bd4700b43aadbffd159918fb58c7feb52a8;METHOD;org.apache.commons.codec.net.URLCodecTest.testDecodeStringWithNull();BODY_MODIFIED
d99d0bd4700b43aadbffd159918fb58c7feb52a8;METHOD;org.apache.commons.codec.net.URLCodecTest.testEncodeObjects();BODY_MODIFIED
