org.gjt.sp.jedit.JARClassLoader.loadPluginClass(String);org.gjt.sp.jedit.browser.MouseHandler;
org.gjt.sp.jedit.buffer.UndoManager.contentRemoved(int,int,String,boolean);org.gjt.sp.jedit.browser.MouseHandler;
org.gjt.sp.jedit.textarea.MouseHandler.mouseReleased(MouseEvent);org.gjt.sp.jedit.textarea.JEditTextArea;
org.gjt.sp.jedit.PluginJAR.generateCache();org.gjt.sp.jedit.browser.MouseHandler;
org.gjt.sp.jedit.textarea.JEditTextArea.xToOffset(int,int,boolean);org.gjt.sp.jedit.textarea.TextAreaPainter;
org.gjt.sp.jedit.search.SearchAndReplace.replace(View,Buffer,int,int);org.gjt.sp.jedit.textarea.JEditTextArea;
org.gjt.sp.jedit.PluginJAR.activatePlugin();org.gjt.sp.jedit.browser.MouseHandler;
org.gjt.sp.jedit.syntax.XModeHandler.endElement(String);org.gjt.sp.jedit.browser.MouseHandler;
org.gjt.sp.jedit.buffer.OffsetManager.contentRemoved(int,int,int,int);org.gjt.sp.jedit.textarea.JEditTextArea;
org.gjt.sp.jedit.textarea.JEditTextArea.offsetToX(int,int);org.gjt.sp.jedit.textarea.TextAreaPainter;
