Package,PDcy,PDpt
"contrib.dataimporthandler-extras.src.java.org.apache.solr.handler.dataimport",1,0
"contrib.dataimporthandler-extras.src.test-files.dihextras.solr.conf",0,0
"contrib.dataimporthandler-extras.src.test.org.apache.solr.handler.dataimport",1,0
"contrib.dataimporthandler.lib",0,0
"contrib.dataimporthandler.src.java",0,0
"contrib.dataimporthandler.src.java.org.apache.solr.handler.dataimport",18,2
"contrib.dataimporthandler.src.test-files.dih.TestMultiThreadedFileReader.TestDir1",0,0
"contrib.dataimporthandler.src.test-files.dih.TestMultiThreadedFileReader.TestDir2",0,0
"contrib.dataimporthandler.src.test-files.dih.solr.conf",0,0
"contrib.dataimporthandler.src.test.org.apache.solr.handler.dataimport",17,0
"contrib.dataimporthandler.src.webapp.admin",0,0
"contrib.demo",0,0
"contrib.demo.src.java",0,0
"contrib.demo.src.java.org.apache.lucene.demo",8,0
"contrib.demo.src.test.org.apache.lucene.demo",1,0
"contrib.demo.src.test.org.apache.lucene.demo.test-files.docs",0,0
"contrib.extraction",0,0
"contrib.extraction.lib",0,0
"contrib.extraction.src.java",0,0
"contrib.extraction.src.java.org.apache.solr.handler.extraction",11,1
"contrib.extraction.src.test-files.extraction",0,0
"contrib.extraction.src.test-files.extraction.solr.conf",0,0
"contrib.extraction.src.test.org.apache.solr.handler.extraction",11,0
"contrib.facet",0,0
"contrib.facet.src.examples.org.apache.lucene.facet.example",2,7
"contrib.facet.src.examples.org.apache.lucene.facet.example.adaptive",10,1
"contrib.facet.src.examples.org.apache.lucene.facet.example.association",14,2
"contrib.facet.src.examples.org.apache.lucene.facet.example.merge",6,1
"contrib.facet.src.examples.org.apache.lucene.facet.example.multiCL",13,2
"contrib.facet.src.examples.org.apache.lucene.facet.example.simple",14,4
"contrib.facet.src.java",0,0
"contrib.facet.src.java.org.apache.lucene.facet",0,5
"contrib.facet.src.java.org.apache.lucene.facet.doc-files",0,0
"contrib.facet.src.java.org.apache.lucene.facet.enhancements",9,7
"contrib.facet.src.java.org.apache.lucene.facet.enhancements.association",13,6
"contrib.facet.src.java.org.apache.lucene.facet.enhancements.params",3,7
"contrib.facet.src.java.org.apache.lucene.facet.index",9,17
"contrib.facet.src.java.org.apache.lucene.facet.index.attributes",2,11
"contrib.facet.src.java.org.apache.lucene.facet.index.categorypolicy",1,5
"contrib.facet.src.java.org.apache.lucene.facet.index.params",7,18
"contrib.facet.src.java.org.apache.lucene.facet.index.streaming",11,6
"contrib.facet.src.java.org.apache.lucene.facet.search",15,20
"contrib.facet.src.java.org.apache.lucene.facet.search.aggregator",0,5
"contrib.facet.src.java.org.apache.lucene.facet.search.aggregator.association",4,1
"contrib.facet.src.java.org.apache.lucene.facet.search.cache",5,4
"contrib.facet.src.java.org.apache.lucene.facet.search.params",6,14
"contrib.facet.src.java.org.apache.lucene.facet.search.params.association",6,2
"contrib.facet.src.java.org.apache.lucene.facet.search.results",2,15
"contrib.facet.src.java.org.apache.lucene.facet.search.sampling",8,2
"contrib.facet.src.java.org.apache.lucene.facet.taxonomy",1,42
"contrib.facet.src.java.org.apache.lucene.facet.taxonomy.directory",10,17
"contrib.facet.src.java.org.apache.lucene.facet.taxonomy.writercache",1,4
"contrib.facet.src.java.org.apache.lucene.facet.taxonomy.writercache.cl2o",2,2
"contrib.facet.src.java.org.apache.lucene.facet.taxonomy.writercache.lru",2,0
"contrib.facet.src.java.org.apache.lucene.facet.util",8,7
"contrib.facet.src.java.org.apache.lucene.util",0,5
"contrib.facet.src.java.org.apache.lucene.util.collections",0,5
"contrib.facet.src.java.org.apache.lucene.util.encoding",0,9
"contrib.facet.src.test.org.apache.lucene.facet",18,2
"contrib.facet.src.test.org.apache.lucene.facet.enhancements",19,1
"contrib.facet.src.test.org.apache.lucene.facet.enhancements.association",16,0
"contrib.facet.src.test.org.apache.lucene.facet.enhancements.params",6,0
"contrib.facet.src.test.org.apache.lucene.facet.example",8,1
"contrib.facet.src.test.org.apache.lucene.facet.index",20,4
"contrib.facet.src.test.org.apache.lucene.facet.index.attributes",5,0
"contrib.facet.src.test.org.apache.lucene.facet.index.categorypolicy",5,0
"contrib.facet.src.test.org.apache.lucene.facet.index.params",8,0
"contrib.facet.src.test.org.apache.lucene.facet.index.streaming",13,0
"contrib.facet.src.test.org.apache.lucene.facet.search",30,1
"contrib.facet.src.test.org.apache.lucene.facet.search.association",18,0
"contrib.facet.src.test.org.apache.lucene.facet.search.params",17,0
"contrib.facet.src.test.org.apache.lucene.facet.search.sampling",9,1
"contrib.facet.src.test.org.apache.lucene.facet.taxonomy",5,0
"contrib.facet.src.test.org.apache.lucene.facet.taxonomy.directory",9,0
"contrib.facet.src.test.org.apache.lucene.facet.taxonomy.writercache.cl2o",3,0
"contrib.facet.src.test.org.apache.lucene.facet.util",10,0
"contrib.facet.src.test.org.apache.lucene.util",4,2
"contrib.facet.src.test.org.apache.lucene.util.collections",2,0
"contrib.facet.src.test.org.apache.lucene.util.encoding",2,0
"contrib.grouping",0,0
"contrib.grouping.src.java",0,0
"contrib.grouping.src.java.org.apache.lucene.search.grouping",3,10
"contrib.grouping.src.test.org.apache.lucene.search.grouping",8,0
"contrib.highlighter",0,0
"contrib.highlighter.src.java",0,0
"contrib.highlighter.src.java.org.apache.lucene.search.highlight",8,6
"contrib.highlighter.src.java.org.apache.lucene.search.vectorhighlight",9,3
"contrib.highlighter.src.test.org.apache.lucene.search.highlight",14,0
"contrib.highlighter.src.test.org.apache.lucene.search.highlight.custom",7,0
"contrib.highlighter.src.test.org.apache.lucene.search.vectorhighlight",14,0
"contrib.icu",0,0
"contrib.icu.lib",0,0
"contrib.icu.src.data.uax29",0,0
"contrib.icu.src.data.utr30",0,0
"contrib.icu.src.java",0,0
"contrib.icu.src.java.org.apache.lucene.analysis.icu",3,2
"contrib.icu.src.java.org.apache.lucene.analysis.icu.segmentation",5,1
"contrib.icu.src.java.org.apache.lucene.analysis.icu.tokenattributes",1,1
"contrib.icu.src.java.org.apache.lucene.collation",3,2
"contrib.icu.src.test.org.apache.lucene.analysis.icu",3,0
"contrib.icu.src.test.org.apache.lucene.analysis.icu.segmentation",4,0
"contrib.icu.src.test.org.apache.lucene.collation",4,0
"contrib.icu.src.tools.java.org.apache.lucene.analysis.icu",0,0
"contrib.instantiated",0,0
"contrib.instantiated.src.java",0,0
"contrib.instantiated.src.java.org.apache.lucene.store.instantiated",7,0
"contrib.instantiated.src.java.org.apache.lucene.store.instantiated.doc-files",0,0
"contrib.instantiated.src.test.org.apache.lucene.store.instantiated",9,0
"contrib.join",0,0
"contrib.join.src.java",0,0
"contrib.join.src.java.org.apache.lucene.search.join",4,1
"contrib.join.src.test.org.apache.lucene.search",11,0
"contrib.langid",0,0
"contrib.langid.lib",0,0
"contrib.langid.src.java",0,0
"contrib.langid.src.java.org.apache.solr.update.processor",10,0
"contrib.langid.src.resources.org.apache.solr.update.processor.langdetect-profiles",0,0
"contrib.langid.src.test-files.langid.solr.conf",0,0
"contrib.langid.src.test.org.apache.solr.update.processor",8,0
"contrib.memory",0,0
"contrib.memory.src.java",0,0
"contrib.memory.src.java.org.apache.lucene.index.memory",6,1
"contrib.memory.src.test.org.apache.lucene.index.memory",11,0
"contrib.misc",0,0
"contrib.misc.src.java",0,0
"contrib.misc.src.java.org.apache.lucene.index",6,2
"contrib.misc.src.java.org.apache.lucene.misc",5,0
"contrib.misc.src.java.org.apache.lucene.misc.doc-files",0,0
"contrib.misc.src.java.org.apache.lucene.store",1,0
"contrib.misc.src.test.org.apache.lucene.index",11,0
"contrib.misc.src.test.org.apache.lucene.misc",8,0
"contrib.pruning",0,0
"contrib.pruning.src.java",0,0
"contrib.pruning.src.java.org.apache.lucene.index",3,2
"contrib.pruning.src.java.org.apache.lucene.index.pruning",7,2
"contrib.pruning.src.test.org.apache.lucene.index",8,0
"contrib.queries",0,0
"contrib.queries.lib",0,0
"contrib.queries.src.java",0,0
"contrib.queries.src.java.org.apache.lucene.search",5,3
"contrib.queries.src.java.org.apache.lucene.search.regex",4,3
"contrib.queries.src.java.org.apache.lucene.search.similar",7,2
"contrib.queries.src.test.org.apache.lucene.search",11,0
"contrib.queries.src.test.org.apache.lucene.search.regex",8,0
"contrib.queries.src.test.org.apache.lucene.search.similar",8,0
"contrib.queryparser",0,0
"contrib.queryparser.src.java",0,0
"contrib.queryparser.src.java.org.apache.lucene.messages",0,10
"contrib.queryparser.src.java.org.apache.lucene.queryParser.analyzing",5,0
"contrib.queryparser.src.java.org.apache.lucene.queryParser.complexPhrase",6,0
