Class,OCavg,WMC
"org.jhotdraw.geom.QuadTree.QuadNode","3,44",31
"org.jhotdraw.geom.Shapes","5,50",11
"org.jhotdraw.gui.ActivityManager","1,67",15
"org.jhotdraw.gui.Arrangeable.Arrangement",n/a,0
"org.jhotdraw.gui.BackgroundTask","1,11",10
"org.jhotdraw.gui.DefaultActivityModel","1,29",36
"org.jhotdraw.gui.Dialogs","1,00",2
"org.jhotdraw.gui.Dialogs.ColorTracker","1,00",3
"org.jhotdraw.gui.DisclosureIcon","1,67",5
"org.jhotdraw.gui.EmptyIcon","1,00",4
"org.jhotdraw.gui.JActivityIndicator","2,08",27
"org.jhotdraw.gui.JActivityIndicator.Handler","2,00",6
"org.jhotdraw.gui.JActivityView","1,68",32
"org.jhotdraw.gui.JActivityView.Handler","1,00",3
"org.jhotdraw.gui.JActivityWindow","2,00",36
"org.jhotdraw.gui.JActivityWindow.FormListener","1,67",5
"org.jhotdraw.gui.JActivityWindow.Handler","2,75",11
"org.jhotdraw.gui.JComponentPopup","3,67",11
"org.jhotdraw.gui.JComponentPopup.Handler","8,00",8
"org.jhotdraw.gui.JDisclosureToolBar","1,62",13
"org.jhotdraw.gui.JDisclosureToolBarBeanInfo","2,27",25
"org.jhotdraw.gui.JFileURIChooser","1,67",5
"org.jhotdraw.gui.JFontChooser","2,32",58
"org.jhotdraw.gui.JLifeFormattedTexAreaBeanInfo","2,27",25
"org.jhotdraw.gui.JLifeFormattedTextArea","1,25",10
"org.jhotdraw.gui.JLifeFormattedTextField","2,88",23
"org.jhotdraw.gui.JLifeFormattedTextField.DocumentHandler","1,00",3
"org.jhotdraw.gui.JLifeFormattedTextFieldBeanInfo","2,27",25
"org.jhotdraw.gui.JMDIDesktopPane","2,73",30
"org.jhotdraw.gui.JPopupButton","1,72",43
"org.jhotdraw.gui.JPopupButton.Handler","2,20",11
"org.jhotdraw.gui.JPopupButtonBeanInfo","2,27",25
"org.jhotdraw.gui.JSheet","2,28",137
"org.jhotdraw.gui.MDIDesktopManager","2,71",19
"org.jhotdraw.gui.PlacardScrollPaneLayout","1,50",3
"org.jhotdraw.gui.PlacardScrollPaneLayout.UIResource",n/a,0
"org.jhotdraw.gui.ToolBarLayout","2,00",24
"org.jhotdraw.gui.VerticalGridLayout","2,05",43
"org.jhotdraw.gui.Worker","1,09",12
"org.jhotdraw.gui.datatransfer.AWTClipboard","1,00",4
"org.jhotdraw.gui.datatransfer.AbstractClipboard","1,00",1
"org.jhotdraw.gui.datatransfer.AbstractTransferable","1,50",6
"org.jhotdraw.gui.datatransfer.ClipboardUtil","1,50",3
"org.jhotdraw.gui.datatransfer.CompositeTransferable","1,50",9
"org.jhotdraw.gui.datatransfer.ImageTransferable","1,50",6
"org.jhotdraw.gui.datatransfer.InputStreamTransferable","1,33",4
"org.jhotdraw.gui.datatransfer.JNLPClipboard","1,00",4
"org.jhotdraw.gui.datatransfer.OSXClipboard","1,50",3
"org.jhotdraw.gui.event.ActivityManagerEvent","1,00",2
"org.jhotdraw.gui.event.GenericListener","3,62",29
"org.jhotdraw.gui.event.GenericListener.DefaultInvoker","2,80",14
"org.jhotdraw.gui.event.SheetEvent","1,00",11
"org.jhotdraw.gui.filechooser.ExtensionFileFilter","1,67",10
"org.jhotdraw.gui.fontchooser.AbstractFontChooserModel","2,67",24
"org.jhotdraw.gui.fontchooser.DefaultFontChooserModel","1,91",21
"org.jhotdraw.gui.fontchooser.DefaultFontChooserModel.UIResource",n/a,0
"org.jhotdraw.gui.fontchooser.FontCollectionNode","1,28",32
"org.jhotdraw.gui.fontchooser.FontFaceNode","2,00",44
"org.jhotdraw.gui.fontchooser.FontFamilyNode","1,33",32
"org.jhotdraw.gui.plaf.FontChooserUI",n/a,0
"org.jhotdraw.gui.plaf.palette.BackdropBorder","1,33",8
"org.jhotdraw.gui.plaf.palette.BackdropBorder.UIResource","1,00",2
"org.jhotdraw.gui.plaf.palette.MultiIcon","1,86",13
"org.jhotdraw.gui.plaf.palette.PaletteBorders",n/a,0
"org.jhotdraw.gui.plaf.palette.PaletteButtonBorder","2,40",12
