Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"com.opensymphony.xwork2.ActionSupport.getActionMessages()",1,18,n/a,3,0,0,1,1
"com.opensymphony.xwork2.ActionSupport.getFieldErrors()",1,143,n/a,3,0,0,1,1
"com.opensymphony.xwork2.ActionSupport.getFormatted(String,String)",9,2,n/a,18,1,2,7,2
"com.opensymphony.xwork2.ActionSupport.getLocale()",3,16,n/a,9,1,0,5,2
"com.opensymphony.xwork2.ActionSupport.getText(String)",2,21,n/a,3,0,1,1,1
"com.opensymphony.xwork2.ActionSupport.getText(String,List<?>)",2,10,n/a,3,0,2,1,1
"com.opensymphony.xwork2.ActionSupport.getText(String,String)",2,8,n/a,3,0,2,1,1
"com.opensymphony.xwork2.ActionSupport.getText(String,String,List<?>)",2,21,n/a,3,0,3,1,1
"com.opensymphony.xwork2.ActionSupport.getText(String,String,List<?>,ValueStack)",2,13,n/a,3,0,4,1,1
"com.opensymphony.xwork2.ActionSupport.getText(String,String,String)",2,8,n/a,3,0,3,1,1
"com.opensymphony.xwork2.ActionSupport.getText(String,String,String[])",2,13,n/a,3,0,3,1,1
"com.opensymphony.xwork2.ActionSupport.getText(String,String,String[],ValueStack)",2,11,n/a,3,0,4,1,1
"com.opensymphony.xwork2.ActionSupport.getText(String,String[])",2,11,n/a,3,0,2,1,1
"com.opensymphony.xwork2.ActionSupport.getTextProvider()",4,12,n/a,18,2,0,6,3
"com.opensymphony.xwork2.ActionSupport.getTexts()",2,6,n/a,3,0,0,1,1
"com.opensymphony.xwork2.ActionSupport.getTexts(String)",2,5,n/a,3,0,1,1,1
"com.opensymphony.xwork2.ActionSupport.hasActionErrors()",1,37,n/a,3,0,0,1,1
"com.opensymphony.xwork2.ActionSupport.hasActionMessages()",1,19,n/a,3,0,0,1,1
"com.opensymphony.xwork2.ActionSupport.hasErrors()",1,33,n/a,3,0,0,1,1
"com.opensymphony.xwork2.ActionSupport.hasFieldErrors()",1,65,n/a,3,0,0,1,1
"com.opensymphony.xwork2.ActionSupport.hasKey(String)",2,4,n/a,3,0,1,1,1
"com.opensymphony.xwork2.ActionSupport.input()",0,1,n/a,3,0,0,1,1
"com.opensymphony.xwork2.ActionSupport.pause(String)",0,1,n/a,20,0,1,0,1
"com.opensymphony.xwork2.ActionSupport.setActionErrors(Collection<String>)",1,2,n/a,3,0,1,1,1
"com.opensymphony.xwork2.ActionSupport.setActionMessages(Collection<String>)",1,3,n/a,3,0,1,1,1
"com.opensymphony.xwork2.ActionSupport.setContainer(Container)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.ActionSupport.setFieldErrors(Map<String, List<String>>)",1,2,n/a,3,0,1,1,1
"com.opensymphony.xwork2.ActionSupport.validate()",0,3,n/a,6,0,0,0,1
"com.opensymphony.xwork2.CompositeTextProvider.CompositeTextProvider(List<TextProvider>)",1,1,n/a,8,0,1,1,1
