Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.apache.qpid.qmf2.common.AMQPMessage.getList(Message)",13,7,n/a,51,2,1,18,5
"org.apache.qpid.qmf2.common.AMQPMessage.getMap(Message)",19,12,n/a,57,2,1,22,7
"org.apache.qpid.qmf2.common.AMQPMessage.isAMQPList(Message)",2,7,n/a,20,1,1,3,3
"org.apache.qpid.qmf2.common.AMQPMessage.isAMQPMap(Message)",3,11,n/a,18,1,1,3,4
"org.apache.qpid.qmf2.common.AMQPMessage.setContentType(Message,String)",1,1,n/a,12,0,2,1,1
"org.apache.qpid.qmf2.common.AMQPMessage.setList(Message,List)",13,4,n/a,37,1,2,13,4
"org.apache.qpid.qmf2.common.BlockingNotifier.indication()",1,0,n/a,8,0,0,2,1
"org.apache.qpid.qmf2.common.BlockingNotifier.waitForWorkItem()",1,1,n/a,19,2,0,5,3
"org.apache.qpid.qmf2.common.BooleanEquals.BooleanEquals()",0,0,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.BooleanEquals.BooleanEquals(List)",1,1,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanEquals.create(List)",1,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanEquals.evaluate(QmfData)",2,0,n/a,17,1,1,4,3
"org.apache.qpid.qmf2.common.BooleanExists.BooleanExists()",0,0,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.BooleanExists.BooleanExists(List)",1,1,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanExists.create(List)",1,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanExists.evaluate(QmfData)",0,0,n/a,12,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanExpression.BooleanExpression()",0,0,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.BooleanExpression.BooleanExpression(int,List)",18,0,n/a,55,5,2,25,10
"org.apache.qpid.qmf2.common.BooleanExpression.create(List)",n/a,1,0,n/a,n/a,1,n/a,n/a
"org.apache.qpid.qmf2.common.BooleanExpression.createExpression(List)",7,0,n/a,22,1,1,8,3
"org.apache.qpid.qmf2.common.BooleanExpression.evaluate(QmfData)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.apache.qpid.qmf2.common.BooleanExpression.populateOperands(QmfData)",16,0,n/a,50,5,1,21,10
"org.apache.qpid.qmf2.common.BooleanFalse.BooleanFalse()",0,1,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.BooleanFalse.create(List)",1,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanFalse.evaluate(QmfData)",0,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanGreaterEqual.BooleanGreaterEqual()",0,0,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.BooleanGreaterEqual.BooleanGreaterEqual(List)",1,1,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanGreaterEqual.create(List)",1,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanGreaterEqual.evaluate(QmfData)",4,0,n/a,27,1,1,8,4
"org.apache.qpid.qmf2.common.BooleanGreaterThan.BooleanGreaterThan()",0,0,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.BooleanGreaterThan.BooleanGreaterThan(List)",1,1,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanGreaterThan.create(List)",1,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanGreaterThan.evaluate(QmfData)",4,0,n/a,27,1,1,8,4
"org.apache.qpid.qmf2.common.BooleanLessEqual.BooleanLessEqual()",0,0,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.BooleanLessEqual.BooleanLessEqual(List)",1,1,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanLessEqual.create(List)",1,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanLessEqual.evaluate(QmfData)",4,0,n/a,27,1,1,8,4
"org.apache.qpid.qmf2.common.BooleanLessThan.BooleanLessThan()",0,0,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.BooleanLessThan.BooleanLessThan(List)",1,1,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanLessThan.create(List)",1,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanLessThan.evaluate(QmfData)",4,0,n/a,27,1,1,8,4
"org.apache.qpid.qmf2.common.BooleanNotEquals.BooleanNotEquals()",0,0,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.BooleanNotEquals.BooleanNotEquals(List)",1,1,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanNotEquals.create(List)",1,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanNotEquals.evaluate(QmfData)",2,0,n/a,17,1,1,4,3
"org.apache.qpid.qmf2.common.BooleanRegexMatch.BooleanRegexMatch()",0,0,n/a,7,0,0,1,1
"org.apache.qpid.qmf2.common.BooleanRegexMatch.BooleanRegexMatch(List)",4,1,n/a,16,1,1,4,2
"org.apache.qpid.qmf2.common.BooleanRegexMatch.create(List)",1,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanRegexMatch.evaluate(QmfData)",3,0,n/a,18,1,1,5,4
"org.apache.qpid.qmf2.common.BooleanTrue.BooleanTrue()",0,1,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.BooleanTrue.create(List)",1,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.BooleanTrue.evaluate(QmfData)",0,0,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.Expression.createExpression(List)",11,0,n/a,29,1,1,11,5
"org.apache.qpid.qmf2.common.Expression.evaluate(QmfData)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.apache.qpid.qmf2.common.Handle.Handle(String)",0,4,n/a,10,0,1,2,1
"org.apache.qpid.qmf2.common.Handle.Handle(String,Destination)",0,1,n/a,11,0,2,2,1
"org.apache.qpid.qmf2.common.Handle.getCorrelationId()",0,9,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.Handle.getReplyTo()",0,2,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.Handle.getRoutingKey()",1,6,n/a,29,1,0,3,2
"org.apache.qpid.qmf2.common.LogicalAnd.LogicalAnd(List)",1,0,n/a,10,0,1,1,1
"org.apache.qpid.qmf2.common.LogicalAnd.evaluate(QmfData)",1,0,n/a,15,2,1,4,3
"org.apache.qpid.qmf2.common.LogicalExpression.LogicalExpression(List)",7,0,n/a,25,2,1,7,3
"org.apache.qpid.qmf2.common.LogicalNot.LogicalNot(List)",1,0,n/a,10,0,1,1,1
"org.apache.qpid.qmf2.common.LogicalNot.evaluate(QmfData)",1,0,n/a,15,2,1,4,3
"org.apache.qpid.qmf2.common.LogicalOr.LogicalOr(List)",1,0,n/a,10,0,1,1,1
"org.apache.qpid.qmf2.common.LogicalOr.evaluate(QmfData)",1,0,n/a,15,2,1,4,3
"org.apache.qpid.qmf2.common.Notifier.indication()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.qpid.qmf2.common.NotifierWrapper.NotifierWrapper(Notifier,WorkQueue)",0,2,n/a,10,0,2,2,1
"org.apache.qpid.qmf2.common.NotifierWrapper.onEvent(WorkItem)",2,0,n/a,10,0,1,2,1
"org.apache.qpid.qmf2.common.NullQmfEventListener.onEvent(WorkItem)",0,0,n/a,9,0,1,0,1
"org.apache.qpid.qmf2.common.ObjectId.ObjectId(Map)",4,5,n/a,11,0,1,4,1
"org.apache.qpid.qmf2.common.ObjectId.ObjectId(QmfData)",2,5,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.ObjectId.ObjectId(String)",5,5,n/a,14,0,1,7,4
"org.apache.qpid.qmf2.common.ObjectId.ObjectId(String,String,long)",3,8,n/a,15,0,3,6,1
"org.apache.qpid.qmf2.common.ObjectId.equals(Object)",3,10,n/a,14,1,1,3,2
"org.apache.qpid.qmf2.common.ObjectId.getAgentEpoch()",0,0,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.ObjectId.getAgentName()",0,1,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.ObjectId.getObjectName()",0,0,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.ObjectId.hashCode()",2,0,n/a,9,0,0,1,1
"org.apache.qpid.qmf2.common.ObjectId.toString()",0,2,n/a,9,0,0,1,1
"org.apache.qpid.qmf2.common.QmfData.QmfData()",1,32,n/a,7,0,0,1,1
"org.apache.qpid.qmf2.common.QmfData.QmfData(Map)",3,13,n/a,21,1,1,6,3
"org.apache.qpid.qmf2.common.QmfData.getBoolean(Object)",5,1,n/a,40,1,1,13,7
"org.apache.qpid.qmf2.common.QmfData.getBooleanValue(String)",2,2,n/a,10,0,1,1,1
"org.apache.qpid.qmf2.common.QmfData.getDouble(Object)",2,1,n/a,28,1,1,7,4
"org.apache.qpid.qmf2.common.QmfData.getDoubleValue(String)",2,0,n/a,10,0,1,1,1
"org.apache.qpid.qmf2.common.QmfData.getLong(Object)",3,13,n/a,32,1,1,9,5
"org.apache.qpid.qmf2.common.QmfData.getLongValue(String)",2,28,n/a,10,0,1,1,1
"org.apache.qpid.qmf2.common.QmfData.getRefValue(String)",2,1,n/a,12,0,1,1,1
"org.apache.qpid.qmf2.common.QmfData.getString(Object)",2,13,n/a,30,1,1,7,4
"org.apache.qpid.qmf2.common.QmfData.getStringValue(String)",2,27,n/a,10,0,1,1,1
"org.apache.qpid.qmf2.common.QmfData.getSubtype(String)",1,1,n/a,14,1,1,3,2
"org.apache.qpid.qmf2.common.QmfData.getSubtypes()",0,4,n/a,9,0,0,1,1
"org.apache.qpid.qmf2.common.QmfData.getValue(String)",1,12,n/a,11,0,1,1,1
"org.apache.qpid.qmf2.common.QmfData.hasValue(String)",1,22,n/a,10,0,1,1,1
"org.apache.qpid.qmf2.common.QmfData.listValues()",10,2,n/a,27,3,0,9,4
"org.apache.qpid.qmf2.common.QmfData.mapEncode()",0,10,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.QmfData.setRefValue(String,ObjectId)",2,1,n/a,13,0,2,1,1
"org.apache.qpid.qmf2.common.QmfData.setRefValue(String,ObjectId,String)",2,2,n/a,15,0,3,2,1
"org.apache.qpid.qmf2.common.QmfData.setSubtype(String,String)",2,2,n/a,14,1,2,3,2
"org.apache.qpid.qmf2.common.QmfData.setSubtypes(Map)",0,1,n/a,10,0,1,1,1
"org.apache.qpid.qmf2.common.QmfData.setValue(String,Object)",1,55,n/a,10,0,2,1,1
"org.apache.qpid.qmf2.common.QmfData.setValue(String,Object,String)",2,0,n/a,12,0,3,2,1
"org.apache.qpid.qmf2.common.QmfDescribed.QmfDescribed()",0,0,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.QmfDescribed.QmfDescribed(Map)",3,0,n/a,10,0,1,2,2
"org.apache.qpid.qmf2.common.QmfDescribed.getSchemaClassId()",0,0,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.QmfDescribed.listValues()",2,0,n/a,9,0,0,2,1
"org.apache.qpid.qmf2.common.QmfDescribed.setSchemaClassId(SchemaClassId)",0,0,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.QmfEvent.QmfEvent(Map)",8,1,n/a,11,0,1,3,3
"org.apache.qpid.qmf2.common.QmfEvent.QmfEvent(SchemaEventClass)",3,1,n/a,10,0,1,2,1
"org.apache.qpid.qmf2.common.QmfEvent.getSeverity()",0,2,n/a,22,0,0,1,1
"org.apache.qpid.qmf2.common.QmfEvent.getTimestamp()",0,2,n/a,12,0,0,1,1
"org.apache.qpid.qmf2.common.QmfEvent.listValues()",2,0,n/a,9,0,0,2,1
"org.apache.qpid.qmf2.common.QmfEvent.mapEncode()",9,1,n/a,18,1,0,8,2
"org.apache.qpid.qmf2.common.QmfEvent.setSeverity(String)",1,10,n/a,29,2,1,7,3
"org.apache.qpid.qmf2.common.QmfEvent.setSeverity(int)",0,2,n/a,14,1,1,4,3
"org.apache.qpid.qmf2.common.QmfEvent.toString()",18,0,n/a,27,2,0,11,4
"org.apache.qpid.qmf2.common.QmfEventListener.onEvent(WorkItem)",n/a,20,0,n/a,n/a,1,n/a,n/a
"org.apache.qpid.qmf2.common.QmfException.QmfException(String)",1,43,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.QmfManaged.QmfManaged()",0,1,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.QmfManaged.QmfManaged(Map)",3,1,n/a,10,0,1,2,2
"org.apache.qpid.qmf2.common.QmfManaged.getObjectId()",0,37,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.QmfManaged.listValues()",3,2,n/a,9,0,0,2,1
"org.apache.qpid.qmf2.common.QmfManaged.setObjectId(ObjectId)",0,8,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.QmfQuery.QmfQuery()",0,2,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.QmfQuery.QmfQuery(Map)",13,1,n/a,24,1,1,11,4
"org.apache.qpid.qmf2.common.QmfQuery.QmfQuery(QmfQueryTarget)",2,1,n/a,9,0,1,2,1
"org.apache.qpid.qmf2.common.QmfQuery.QmfQuery(QmfQueryTarget,ObjectId)",4,0,n/a,12,0,2,4,1
"org.apache.qpid.qmf2.common.QmfQuery.QmfQuery(QmfQueryTarget,SchemaClassId)",6,0,n/a,14,0,2,6,1
"org.apache.qpid.qmf2.common.QmfQuery.QmfQuery(QmfQueryTarget,String)",9,0,n/a,21,1,2,8,2
"org.apache.qpid.qmf2.common.QmfQuery.evaluate(QmfData)",13,13,n/a,47,4,1,17,13
"org.apache.qpid.qmf2.common.QmfQuery.getObjectId()",0,14,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.QmfQuery.getPredicate()",0,5,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.QmfQuery.getSchemaClassId()",0,1,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.QmfQuery.getSelector()",0,0,n/a,16,2,0,5,4
"org.apache.qpid.qmf2.common.QmfQuery.getTarget()",0,4,n/a,8,0,0,1,1
"org.apache.qpid.qmf2.common.QmfQuery.getTargetParam()",0,0,n/a,11,0,0,1,1
"org.apache.qpid.qmf2.common.QmfQuery.listValues()",8,0,n/a,24,1,0,11,4
"org.apache.qpid.qmf2.common.SchemaClass.SchemaClass()",0,1,n/a,6,0,0,0,1
"org.apache.qpid.qmf2.common.SchemaClass.SchemaClass(Map)",3,0,n/a,10,0,1,2,1
"org.apache.qpid.qmf2.common.SchemaClass.generateHash()",4,1,n/a,17,1,0,5,2
"org.apache.qpid.qmf2.common.SchemaClass.getClassId()",6,1,n/a,15,1,0,3,2
"org.apache.qpid.qmf2.common.SchemaClass.listValues()",2,0,n/a,9,0,0,2,1
"org.apache.qpid.qmf2.common.SchemaClass.setClassId(SchemaClassId)",0,0,n/a,8,0,1,1,1
"org.apache.qpid.qmf2.common.SchemaClass.updateHash(MessageDigest)",9,1,n/a,16,1,1,4,2
"org.apache.qpid.qmf2.common.SchemaClassId.SchemaClassId(Map)",6,8,n/a,13,0,1,5,2
"org.apache.qpid.qmf2.common.SchemaClassId.SchemaClassId(String)",1,8,n/a,9,0,1,1,1
"org.apache.qpid.qmf2.common.SchemaClassId.SchemaClassId(String,String)",1,5,n/a,10,0,2,1,1
"org.apache.qpid.qmf2.common.SchemaClassId.SchemaClassId(String,String,String)",1,0,n/a,11,0,3,1,1
"org.apache.qpid.qmf2.common.SchemaClassId.SchemaClassId(String,String,String,UUID)",4,3,n/a,31,1,4,12,5
"org.apache.qpid.qmf2.common.SchemaClassId.equals(Object)",1,0,n/a,17,1,1,6,2
