Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.apache.nutch.plugin.PluginRuntimeException",0,0,0,8,85
"org.apache.nutch.protocol.Content",0,4,10,40,135
"org.apache.nutch.protocol.ProtocolException",0,0,0,1,28
"org.apache.nutch.protocol.ProtocolFactory",0,8,35,3,26
"org.apache.nutch.protocol.ProtocolNotFound",0,1,1,1,27
"org.apache.nutch.protocol.ProtocolOutput",0,2,12,4,30
"org.apache.nutch.protocol.ProtocolStatus",0,1,1,7,56
"org.apache.nutch.protocol.RobotRulesParser",1,5,27,1,1
"org.apache.nutch.protocol.RobotRulesParser.TestRobotRulesParser",1,2,27,1,1
"org.apache.nutch.scoring.AbstractScoringFilter",0,8,34,0,0
"org.apache.nutch.scoring.ScoringFilterException",0,0,0,10,53
"org.apache.nutch.scoring.ScoringFilters",0,10,44,11,50
"org.apache.nutch.scoring.webgraph.LinkDatum",0,0,0,12,57
"org.apache.nutch.scoring.webgraph.LinkDumper",0,9,79,1,1
"org.apache.nutch.scoring.webgraph.LinkDumper.Inverter",0,4,11,1,2
"org.apache.nutch.scoring.webgraph.LinkDumper.LinkNode",0,1,8,5,5
"org.apache.nutch.scoring.webgraph.LinkDumper.LinkNodes",0,2,9,3,3
"org.apache.nutch.scoring.webgraph.LinkDumper.Merger",0,2,10,1,2
"org.apache.nutch.scoring.webgraph.LinkDumper.Reader",0,7,80,0,0
"org.apache.nutch.scoring.webgraph.LinkRank",3,12,79,3,3
"org.apache.nutch.scoring.webgraph.LinkRank.Analyzer",3,4,79,1,3
"org.apache.nutch.scoring.webgraph.LinkRank.Counter",3,2,79,1,3
"org.apache.nutch.scoring.webgraph.LinkRank.Initializer",0,1,8,1,4
"org.apache.nutch.scoring.webgraph.LinkRank.Inverter",3,4,79,1,3
"org.apache.nutch.scoring.webgraph.LoopReader",0,4,75,0,0
"org.apache.nutch.scoring.webgraph.Loops",0,10,74,3,7
"org.apache.nutch.scoring.webgraph.Loops.Finalizer",0,2,2,1,8
"org.apache.nutch.scoring.webgraph.Loops.Initializer",0,3,10,1,8
"org.apache.nutch.scoring.webgraph.Loops.LoopSet",0,0,0,5,10
"org.apache.nutch.scoring.webgraph.Loops.Looper",0,2,2,1,8
"org.apache.nutch.scoring.webgraph.Loops.Route",0,0,0,4,11
"org.apache.nutch.scoring.webgraph.Node",0,1,7,16,50
"org.apache.nutch.scoring.webgraph.NodeDumper",0,10,74,0,0
"org.apache.nutch.scoring.webgraph.NodeDumper.AggrType",0,0,0,1,1
"org.apache.nutch.scoring.webgraph.NodeDumper.DumpType",0,0,0,1,1
"org.apache.nutch.scoring.webgraph.NodeDumper.Dumper",0,2,15,1,1
"org.apache.nutch.scoring.webgraph.NodeDumper.NameType",0,0,0,1,1
"org.apache.nutch.scoring.webgraph.NodeDumper.Sorter",0,1,8,1,1
"org.apache.nutch.scoring.webgraph.NodeReader",0,4,69,0,0
"org.apache.nutch.scoring.webgraph.ScoreUpdater",0,7,80,0,0
"org.apache.nutch.scoring.webgraph.WebGraph",1,15,68,7,12
"org.apache.nutch.scoring.webgraph.WebGraph.InlinkDb",0,1,1,1,13
"org.apache.nutch.scoring.webgraph.WebGraph.NodeDb",0,2,9,1,13
"org.apache.nutch.scoring.webgraph.WebGraph.OutlinkDb",1,12,68,1,12
"org.apache.nutch.segment.ContentAsTextInputFormat",0,1,12,0,0
"org.apache.nutch.segment.ContentAsTextInputFormat.ContentAsTextRecordReader",0,1,11,1,1
"org.apache.nutch.segment.SegmentChecker",0,4,28,2,27
"org.apache.nutch.segment.SegmentMergeFilters",0,11,40,1,3
"org.apache.nutch.segment.SegmentMerger",2,16,90,2,2
"org.apache.nutch.segment.SegmentMerger.ObjectInputFormat",2,3,90,1,2
"org.apache.nutch.segment.SegmentMerger.SegmentOutputFormat",2,9,90,1,2
"org.apache.nutch.segment.SegmentPart",0,0,0,3,3
"org.apache.nutch.segment.SegmentReader",0,13,41,0,0
"org.apache.nutch.segment.SegmentReader.InputCompatMapper",0,1,36,1,1
"org.apache.nutch.segment.SegmentReader.SegmentReaderStats",0,0,0,1,1
"org.apache.nutch.segment.SegmentReader.TextOutputFormat",0,0,0,1,1
"org.apache.nutch.service.JobManager.JobType",0,0,0,3,30
"org.apache.nutch.service.NutchServer",16,15,172,3,25
"org.apache.nutch.service.impl.ConfManagerImpl",16,4,172,1,25
"org.apache.nutch.service.impl.JobFactory",16,10,172,2,25
"org.apache.nutch.service.impl.JobManagerImpl",16,9,172,1,25
"org.apache.nutch.service.impl.JobWorker",16,6,172,2,25
"org.apache.nutch.service.impl.LinkReader",0,2,3,1,27
"org.apache.nutch.service.impl.NodeReader",0,3,10,1,27
"org.apache.nutch.service.impl.NutchServerPoolExecutor",16,2,172,2,25
"org.apache.nutch.service.impl.SequenceReader",0,1,2,1,27
"org.apache.nutch.service.model.request.DbQuery",0,0,0,1,26
"org.apache.nutch.service.model.request.JobConfig",0,1,1,5,29
"org.apache.nutch.service.model.request.NutchConfig",0,0,0,3,27
"org.apache.nutch.service.model.request.ReaderConfig",0,0,0,1,27
"org.apache.nutch.service.model.request.SeedList",1,1,1,2,27
"org.apache.nutch.service.model.request.SeedUrl",1,1,1,2,27
"org.apache.nutch.service.model.response.FetchNodeDbInfo",0,2,2,1,26
"org.apache.nutch.service.model.response.FetchNodeDbInfo.ChildNode",0,0,0,1,27
"org.apache.nutch.service.model.response.JobInfo",0,3,3,7,28
"org.apache.nutch.service.model.response.JobInfo.State",0,0,0,7,29
"org.apache.nutch.service.model.response.NutchServerInfo",0,1,4,1,26
