Chidamber-Kemerer metrics,Seg, 11 dez 2017 13:52:19 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"fr.jayasoft.ivy.event.download.DownloadEvent",7,2,2,3,8,3
"fr.jayasoft.ivy.event.download.EndArtifactDownloadEvent",9,3,2,0,15,4
"fr.jayasoft.ivy.event.download.NeedArtifactEvent",6,3,1,0,5,2
"fr.jayasoft.ivy.event.download.PrepareDownloadEvent",3,2,1,0,3,2
"fr.jayasoft.ivy.event.download.StartArtifactDownloadEvent",7,3,2,0,9,3
"fr.jayasoft.ivy.event.resolve.EndResolveDependencyEvent",9,3,1,0,7,3
"fr.jayasoft.ivy.event.resolve.EndResolveEvent",7,3,1,0,3,2
"fr.jayasoft.ivy.event.resolve.ResolveDependencyEvent",7,2,2,2,10,3
"fr.jayasoft.ivy.event.resolve.ResolveEvent",5,2,1,2,5,2
"fr.jayasoft.ivy.event.resolve.StartResolveDependencyEvent",5,3,0,0,2,1
"fr.jayasoft.ivy.event.resolve.StartResolveEvent",4,3,0,0,2,1
"fr.jayasoft.ivy.extendable.DefaultExtendableItem",3,2,3,1,9,5
"fr.jayasoft.ivy.extendable.ExtendableItem",n/a,n/a,n/a,n/a,6,n/a
"fr.jayasoft.ivy.extendable.ExtendableItemHelper",3,1,2,0,19,8
"fr.jayasoft.ivy.extendable.UnmodifiableExtendableItem",14,1,4,3,15,13
"fr.jayasoft.ivy.external.m2.PomModuleDescriptorParser",12,2,4,0,20,6
"fr.jayasoft.ivy.external.m2.PomModuleDescriptorParser.Parser",18,3,1,0,58,39
"fr.jayasoft.ivy.filter.AndFilter",2,1,1,0,5,4
"fr.jayasoft.ivy.filter.ArtifactTypeFilter",3,1,1,0,5,3
"fr.jayasoft.ivy.filter.Filter",n/a,n/a,n/a,n/a,1,n/a
"fr.jayasoft.ivy.filter.FilterHelper",10,1,2,0,15,7
"fr.jayasoft.ivy.filter.NoFilter",3,1,1,0,2,2
"fr.jayasoft.ivy.filter.NotFilter",2,1,1,0,4,3
"fr.jayasoft.ivy.filter.OrFilter",2,1,1,0,5,4
"fr.jayasoft.ivy.latest.AbstractLatestStrategy",8,1,3,1,12,8
"fr.jayasoft.ivy.latest.ComparatorLatestStrategy",6,2,1,3,12,11
"fr.jayasoft.ivy.latest.LatestLexicographicStrategy",4,3,0,0,3,6
"fr.jayasoft.ivy.latest.LatestRevisionStrategy",11,3,1,0,15,25
"fr.jayasoft.ivy.latest.LatestRevisionStrategy.SpecialMeaning",2,1,1,0,6,7
"fr.jayasoft.ivy.latest.LatestTimeStrategy",7,3,0,0,3,2
"fr.jayasoft.ivy.matcher.AnyMatcher",5,1,3,0,4,4
"fr.jayasoft.ivy.matcher.ExactOrRegexpPatternMatcher",5,1,3,0,7,5
"fr.jayasoft.ivy.matcher.ExactOrRegexpPatternMatcher.ExactOrRegexpMatcher",5,1,2,0,7,3
"fr.jayasoft.ivy.matcher.ExactPatternMatcher",10,1,3,0,7,5
"fr.jayasoft.ivy.matcher.ExactPatternMatcher.ExactMatcher",2,1,2,0,4,4
"fr.jayasoft.ivy.matcher.GlobPatternMatcher",5,1,3,0,7,5
"fr.jayasoft.ivy.matcher.GlobPatternMatcher.GlobMatcher",3,1,2,0,4,3
"fr.jayasoft.ivy.matcher.Matcher",n/a,n/a,n/a,n/a,2,n/a
"fr.jayasoft.ivy.matcher.MatcherHelper",9,1,2,0,19,7
"fr.jayasoft.ivy.matcher.ModuleIdMatcher",4,1,1,0,8,3
"fr.jayasoft.ivy.matcher.NoMatcher",2,1,3,0,4,4
"fr.jayasoft.ivy.matcher.PatternMatcher",n/a,n/a,n/a,n/a,2,n/a
"fr.jayasoft.ivy.matcher.RegexpPatternMatcher",6,1,4,0,9,7
"fr.jayasoft.ivy.matcher.RegexpPatternMatcher.RegexpMatcher",2,1,2,0,6,3
"fr.jayasoft.ivy.namespace.MRIDRule",3,1,4,0,11,12
"fr.jayasoft.ivy.namespace.MRIDTransformationRule",8,1,2,0,13,7
"fr.jayasoft.ivy.namespace.MRIDTransformationRule.MridRuleMatcher",5,1,1,0,25,17
"fr.jayasoft.ivy.namespace.NameSpaceHelper",16,1,5,0,41,15
"fr.jayasoft.ivy.namespace.Namespace",15,1,5,0,9,17
"fr.jayasoft.ivy.namespace.NamespaceRule",2,1,4,0,9,10
"fr.jayasoft.ivy.namespace.NamespaceTransformer",n/a,n/a,n/a,n/a,2,n/a
"fr.jayasoft.ivy.parser.AbstractModuleDescriptorParser",17,1,1,4,3,1
"fr.jayasoft.ivy.parser.AbstractModuleDescriptorParser.AbstractParser",13,2,1,2,71,63
"fr.jayasoft.ivy.parser.ModuleDescriptorParser",n/a,n/a,n/a,n/a,4,n/a
"fr.jayasoft.ivy.parser.ModuleDescriptorParserRegistry",13,2,2,0,22,12
"fr.jayasoft.ivy.report.ArtifactDownloadReport",20,1,4,0,14,11
"fr.jayasoft.ivy.report.ConfigurationResolveReport",19,1,3,0,68,50
