Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"freemind.controller.Controller.LicenseAction",1,1,2,3,335,0,0,1,13,13,0,0,0,"1,00",0,4,2
"freemind.controller.Controller.LocalLinkConverter",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"freemind.controller.Controller.MoveToRootAction",1,0,2,2,335,0,0,1,9,9,0,0,0,"1,00",0,4,2
"freemind.controller.Controller.NavigationMoveMapLeftAction",1,0,2,2,335,0,0,1,15,15,0,0,0,"2,00",0,5,4
"freemind.controller.Controller.NavigationMoveMapRightAction",1,0,2,2,335,0,0,1,15,15,0,0,0,"2,00",0,5,4
"freemind.controller.Controller.NavigationNextMapAction",1,0,2,2,335,0,0,1,10,10,0,0,0,"1,00",0,4,2
"freemind.controller.Controller.NavigationPreviousMapAction",1,0,2,2,335,0,0,1,10,10,0,0,0,"1,00",0,4,2
"freemind.controller.Controller.OpenURLAction",2,2,2,4,335,0,0,1,20,19,0,0,0,"1,00",0,7,2
"freemind.controller.Controller.OptionAntialiasAction",4,0,2,2,335,0,0,1,16,14,0,0,0,"2,00",0,4,4
"freemind.controller.Controller.OptionHTMLExportFoldingAction",1,0,2,2,335,0,0,1,7,7,0,0,0,"1,00",0,3,2
"freemind.controller.Controller.OptionSelectionMechanismAction",4,1,5,6,335,0,1,1,29,25,0,0,0,"1,50",0,10,6
"freemind.controller.Controller.PageAction",4,0,2,2,335,0,0,1,75,72,0,0,0,"1,75",0,13,7
"freemind.controller.Controller.PrintAction",2,1,2,3,335,0,0,1,27,27,0,0,0,"2,50",0,8,5
"freemind.controller.Controller.PrintPreviewAction",2,1,2,3,335,0,0,1,20,20,0,0,0,"1,50",0,7,3
"freemind.controller.Controller.PropertyAction",5,1,2,3,335,0,0,1,58,50,0,0,0,"1,40",0,9,7
"freemind.controller.Controller.QuitAction",1,0,2,2,335,0,0,1,15,8,0,0,0,"1,00",0,4,2
"freemind.controller.Controller.ShowFilterToolbarAction",2,0,2,2,335,0,0,1,13,13,0,0,0,"1,50",0,7,3
"freemind.controller.Controller.ShowSelectionAsRectangleAction",1,0,3,3,335,0,0,2,13,12,0,0,0,"1,00",1,6,3
"freemind.controller.Controller.SplitComponentType",2,3,2,5,0,n/a,0,1,11,11,n/a,0,0,"1,00",1,2,2
"freemind.controller.Controller.ToggleLeftToolbarAction",1,0,3,3,335,0,0,1,14,14,0,0,0,"1,00",1,5,3
"freemind.controller.Controller.ToggleMenubarAction",1,0,3,3,335,0,0,1,14,14,0,0,0,"1,00",1,5,3
"freemind.controller.Controller.ToggleToolbarAction",1,0,3,3,335,0,0,1,15,15,0,0,0,"1,00",1,5,3
"freemind.controller.Controller.ZoomInAction",3,0,2,2,335,0,0,1,17,16,0,0,0,"2,00",0,6,4
"freemind.controller.Controller.ZoomOutAction",3,0,2,2,335,0,0,1,18,18,0,0,0,"2,00",0,6,4
"freemind.controller.FreeMindPopupMenu",1,2,6,8,0,0,0,1,43,37,1,0,0,"1,67",0,6,10
"freemind.controller.FreeMindToolBar",3,1,5,6,336,0,0,1,51,33,2,0,0,"1,20",1,7,6
"freemind.controller.LastOpenedList",4,4,8,12,336,0,0,2,91,70,0,0,0,"2,12",3,13,17
"freemind.controller.LastStateStorageManagement",3,3,9,12,335,0,0,1,120,110,0,0,0,"2,70",4,11,27
"freemind.controller.MainToolBar",0,2,3,5,0,0,0,2,19,19,0,0,0,"1,33",0,3,4
"freemind.controller.MapModuleManager",9,4,23,27,335,0,0,1,275,201,0,0,0,"2,22",12,46,51
"freemind.controller.MapModuleManager.MapModuleChangeObserver",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a
"freemind.controller.MapModuleManager.MapModuleChangeObserverCompound",4,1,12,13,335,0,1,1,46,46,0,0,0,"1,86",1,12,13
"freemind.controller.MapModuleManager.MapTitleChangeListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"freemind.controller.MapModuleManager.MapTitleContributor",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"freemind.controller.MapMouseMotionListener",6,2,11,13,1,0,0,4,69,58,0,0,0,"1,64",0,14,18
"freemind.controller.MapMouseMotionListener.MapMouseMotionReceiver",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"freemind.controller.MapMouseWheelListener",3,1,4,5,0,0,0,1,18,15,0,0,0,"1,25",0,4,5
"freemind.controller.MenuBar",11,19,12,31,335,0,0,2,302,250,0,0,0,"1,92",3,15,23
"freemind.controller.MenuBar.LastOpenedActionListener",1,1,2,3,335,0,0,1,16,16,0,0,0,"1,00",0,2,2
"freemind.controller.MenuBar.MapsMenuActionListener",1,0,1,1,335,0,0,1,10,10,0,0,0,"1,00",0,1,2
"freemind.controller.MenuBar.ModesMenuActionListener",1,0,1,1,335,0,0,1,9,9,0,0,0,"1,00",0,1,2
"freemind.controller.MenuItemEnabledListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"freemind.controller.MenuItemSelectedListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"freemind.controller.MindMapNodesSelection",9,14,6,20,0,0,0,2,122,111,0,0,0,"3,67",3,6,22
"freemind.controller.NodeDragListener",7,1,3,4,335,0,0,1,65,55,0,0,0,"1,88",1,8,15
"freemind.controller.NodeDropListener",4,1,8,9,0,0,0,1,31,31,0,0,0,"1,62",0,8,13
"freemind.controller.NodeKeyListener",6,1,6,7,0,0,0,1,27,23,0,0,0,"1,50",0,6,9
"freemind.controller.NodeMotionListener",6,1,10,11,1,0,0,1,43,40,0,0,0,"1,70",0,10,17
"freemind.controller.NodeMotionListener.NodeMotionAdapter",2,0,0,0,0,0,0,0,3,3,1,0,0,n/a,0,0,0
"freemind.controller.NodeMouseMotionListener",7,1,11,12,1,0,0,1,47,44,0,0,0,"1,73",0,12,19
"freemind.controller.NodeMouseMotionListener.NodeMouseMotionObserver",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"freemind.controller.StructuredMenuHolder",21,11,19,30,335,0,0,4,314,248,0,0,0,"1,96",8,29,55
"freemind.controller.StructuredMenuHolder.DefaultMenuAdderCreator",4,0,2,2,335,0,1,1,12,5,0,0,0,"1,00",1,2,1
"freemind.controller.StructuredMenuHolder.MapTokenPair",1,3,1,4,0,0,0,0,10,10,0,0,0,"1,00",0,1,1
"freemind.controller.StructuredMenuHolder.MenuAdder",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"freemind.controller.StructuredMenuHolder.MenuAdderCreator",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"freemind.controller.StructuredMenuHolder.MenuEventSupplier",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"freemind.controller.StructuredMenuHolder.MenuItemAdder",6,6,7,13,335,0,1,2,48,42,0,0,0,"1,75",0,11,7
"freemind.controller.StructuredMenuHolder.PrintMenuAdder",3,0,6,6,335,0,1,3,14,11,0,0,0,"1,00",0,4,3
"freemind.controller.StructuredMenuHolder.PrintMenuAdderCreator",4,0,2,2,335,0,1,1,12,5,0,0,0,"1,00",1,1,1
"freemind.controller.StructuredMenuHolder.SeparatorHolder",1,0,1,1,0,0,0,0,4,4,0,0,0,"1,00",0,1,1
"freemind.controller.StructuredMenuHolder.StructuredMenuListener",3,1,5,6,335,0,0,3,48,45,0,0,0,"1,80",0,8,9
"freemind.controller.StructuredMenuItemHolder",0,4,9,13,0,0,0,2,40,40,0,0,0,"1,22",4,9,11
"freemind.controller.ZoomListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"freemind.controller.color.ColorPair",2,3,2,5,336,0,0,0,15,15,0,0,0,"1,00",0,4,2
"freemind.controller.color.JColorCombo",3,1,3,4,338,0,0,2,190,185,0,0,0,"1,33",1,4,4
"freemind.controller.color.JColorCombo.ColorIcon",2,2,1,3,336,0,0,0,12,12,0,0,0,"1,00",0,2,1
"freemind.controller.color.JColorCombo.ComboBoxRenderer",2,0,2,2,337,0,0,1,28,23,0,0,0,"1,50",1,3,3
"freemind.controller.filter.DefaultFilter",9,2,15,17,335,0,0,4,168,122,0,0,0,"2,00",10,35,30
"freemind.controller.filter.Filter",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8,n/a
"freemind.controller.filter.FilterComposerDialog",26,29,12,41,355,0,0,4,281,272,0,0,0,"2,58",3,40,31
"freemind.controller.filter.FilterComposerDialog.AddConditionAction",5,0,2,2,355,0,0,1,53,43,0,0,0,"3,50",0,5,7
"freemind.controller.filter.FilterComposerDialog.CloseAction",1,0,1,1,355,0,0,1,11,11,0,0,0,"3,00",0,3,3
"freemind.controller.filter.FilterComposerDialog.ConditionListMouseListener",1,0,1,1,355,0,0,1,13,13,0,0,0,"2,00",0,1,4
"freemind.controller.filter.FilterComposerDialog.ConditionListSelectionListener",1,0,4,4,355,0,0,3,38,31,0,0,0,"1,50",0,4,6
"freemind.controller.filter.FilterComposerDialog.CreateConjunctConditionAction",6,0,2,2,355,0,0,1,23,16,0,0,0,"1,50",0,5,3
"freemind.controller.filter.FilterComposerDialog.CreateDisjunctConditionAction",6,0,2,2,355,0,0,1,23,16,0,0,0,"1,50",0,5,3
"freemind.controller.filter.FilterComposerDialog.CreateNotSatisfiedConditionAction",5,0,2,2,355,0,0,1,29,22,0,0,0,"2,00",0,5,4
"freemind.controller.filter.FilterComposerDialog.DeleteConditionAction",4,0,2,2,355,0,0,1,30,23,0,0,0,"2,50",0,4,5
"freemind.controller.filter.FilterComposerDialog.LoadAction",2,0,2,2,355,0,0,1,18,17,0,0,0,"1,50",0,5,3
"freemind.controller.filter.FilterComposerDialog.MindMapFilterFileFilter",3,1,2,3,336,0,0,2,21,21,0,0,0,"2,50",2,4,5
"freemind.controller.filter.FilterComposerDialog.SaveAction",3,0,2,2,355,0,0,1,26,24,0,0,0,"2,00",0,8,4
"freemind.controller.filter.FilterComposerDialog.SelectedAttributeChangeListener",5,0,1,1,355,0,0,1,62,55,0,0,0,"10,00",0,6,10
"freemind.controller.filter.FilterComposerDialog.SimpleConditionChangeListener",1,0,1,1,355,0,0,1,9,9,0,0,0,"2,00",0,1,2
"freemind.controller.filter.FilterController",19,8,24,32,335,0,1,8,136,123,0,0,0,"1,58",8,37,30
"freemind.controller.filter.FilterInfo",4,1,9,10,0,0,0,1,43,33,0,0,0,"1,11",3,9,10
"freemind.controller.filter.FilterToolbar",11,11,17,28,341,1,0,2,133,126,0,1,0,"1,46",3,26,19
"freemind.controller.filter.FilterToolbar.EditFilterAction",2,0,3,3,341,0,0,1,29,22,0,0,0,"1,67",1,7,5
"freemind.controller.filter.FilterToolbar.FilterChangeListener",3,0,5,5,341,0,0,1,45,31,0,0,0,"1,60",0,10,8
"freemind.controller.filter.FilterToolbar.UnfoldAncestorsAction",7,0,4,4,341,0,0,1,29,26,0,0,0,"2,00",0,16,8
"freemind.controller.filter.condition.AttributeCompareCondition",5,7,5,12,336,0,0,1,62,50,0,0,0,"1,40",3,18,7
"freemind.controller.filter.condition.AttributeExistsCondition",5,3,5,8,336,0,0,1,46,34,0,0,0,"1,40",3,15,7
"freemind.controller.filter.condition.AttributeNotExistsCondition",5,3,5,8,336,0,0,1,46,34,0,0,0,"1,40",3,15,7
"freemind.controller.filter.condition.CompareConditionAdapter",3,4,4,8,336,0,0,1,55,55,0,0,0,"3,50",2,7,14
"freemind.controller.filter.condition.Condition",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"freemind.controller.filter.condition.ConditionFactory",7,13,10,23,335,0,0,4,185,179,0,0,0,"5,80",9,16,58
"freemind.controller.filter.condition.ConditionNotSatisfiedDecorator",8,2,5,7,336,0,0,2,55,35,0,0,0,"1,00",3,14,5
"freemind.controller.filter.condition.ConditionRenderer",3,1,1,2,335,0,0,1,36,26,0,0,0,"5,00",1,4,5
"freemind.controller.filter.condition.ConjunctConditions",9,2,5,7,336,0,0,1,76,56,0,0,0,"2,00",3,14,10
"freemind.controller.filter.condition.DisjunctConditions",9,2,5,7,336,0,0,1,76,56,0,0,0,"2,00",3,14,10
"freemind.controller.filter.condition.IconContainedCondition",6,3,7,10,336,0,0,1,50,43,0,0,0,"1,29",5,18,9
"freemind.controller.filter.condition.IconNotContainedCondition",5,3,9,12,336,0,0,2,61,58,0,0,0,"1,67",7,21,15
"freemind.controller.filter.condition.IgnoreCaseNodeContainsCondition",3,3,5,8,336,0,0,1,29,29,0,0,0,"1,00",3,11,5
"freemind.controller.filter.condition.JCondition",0,0,1,1,0,0,0,0,13,8,0,0,0,"1,00",0,1,1
"freemind.controller.filter.condition.NoFilteringCondition",7,3,6,9,335,0,0,4,33,32,0,0,0,"1,50",4,8,9
"freemind.controller.filter.condition.NodeCompareCondition",4,6,5,11,336,0,0,1,41,41,0,0,0,"1,00",3,15,5
"freemind.controller.filter.condition.NodeCondition",1,2,5,7,1,0,0,3,24,21,0,0,0,"1,50",3,5,6
"freemind.controller.filter.condition.NodeContainsCondition",3,3,5,8,336,0,0,1,28,28,0,0,0,"1,00",3,11,5
"freemind.controller.filter.condition.SelectedViewCondition",7,3,6,9,336,0,0,4,35,34,0,0,0,"1,50",4,11,9
"freemind.controller.filter.util.ExtendedComboBoxModel",3,2,15,17,1,0,0,3,91,84,0,0,0,"1,73",6,15,26
"freemind.controller.filter.util.ExtendedComboBoxModel.ExtensionDataListener",1,0,3,3,1,0,0,3,38,17,0,0,0,"1,00",0,5,3
"freemind.controller.filter.util.SortedComboBoxModel",2,1,2,3,0,0,0,1,25,12,0,0,0,"1,00",1,2,2
"freemind.controller.filter.util.SortedListModel",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a
"freemind.controller.filter.util.SortedMapListModel",1,1,14,15,0,0,0,1,86,71,0,0,0,"1,50",7,14,21
"freemind.controller.filter.util.SortedMapVector",1,3,14,17,1,0,0,1,98,95,0,0,0,"2,07",11,17,29
"freemind.controller.filter.util.SortedMapVector.MapElement",1,2,3,5,0,0,0,2,15,15,0,0,0,"1,00",2,3,3
"freemind.controller.printpreview.BrowseAction",0,4,4,8,0,0,0,1,32,32,0,0,0,"1,00",1,4,5
"freemind.controller.printpreview.Preview",1,8,11,19,336,0,0,2,79,79,0,0,0,"1,45",5,12,16
"freemind.controller.printpreview.PreviewDialog",3,3,4,7,335,0,0,2,62,61,0,0,0,"2,00",2,5,8
"freemind.controller.printpreview.ZoomAction",0,2,2,4,0,0,0,1,14,14,0,0,0,"1,00",0,2,2
"freemind.extensions.DontSaveMarker",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a
"freemind.extensions.ExportHook",6,1,6,7,337,0,0,5,148,105,0,0,0,"2,50",4,21,15
"freemind.extensions.ExportHook.ImageFilter",2,2,3,5,336,0,0,1,18,18,0,0,0,"1,67",2,4,5
"freemind.extensions.HookAdapter",3,6,14,20,336,0,0,5,114,62,0,0,0,"1,29",6,17,18
"freemind.extensions.HookDescriptorBase",2,5,9,14,336,0,0,3,121,90,0,0,0,"2,22",8,15,20
"freemind.extensions.HookDescriptorPluginAction",1,4,12,16,0,0,0,3,91,74,0,0,0,"1,67",11,12,20
"freemind.extensions.HookDescriptorRegistration",1,1,4,5,0,0,0,1,24,17,0,0,0,"1,00",3,4,4
"freemind.extensions.HookFactory",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11,n/a
"freemind.extensions.HookFactory.RegistrationContainer",2,3,1,4,0,0,0,0,7,7,0,0,0,"1,00",0,1,1
"freemind.extensions.HookFactoryAdapter",3,1,4,5,335,0,0,2,47,26,2,0,0,"1,75",1,5,7
"freemind.extensions.HookInstanciationMethod",10,9,8,17,335,0,0,6,81,58,0,0,0,"1,25",7,11,10
"freemind.extensions.HookInstanciationMethod.AllDestinationNodesGetter",4,0,5,5,335,0,1,2,18,18,0,0,0,"1,33",2,5,4
"freemind.extensions.HookInstanciationMethod.DefaultDestinationNodesGetter",4,0,4,4,335,0,1,2,9,9,0,0,0,"1,00",2,2,2
"freemind.extensions.HookInstanciationMethod.DestinationNodesGetter",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"freemind.extensions.HookInstanciationMethod.RootDestinationNodesGetter",4,0,4,4,335,0,1,2,10,10,0,0,0,"1,00",2,3,2
"freemind.extensions.HookRegistration",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"freemind.extensions.ImportWizard",3,3,5,8,335,0,0,1,163,117,0,0,0,"4,40",1,7,22
"freemind.extensions.MindMapHook",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9,n/a
"freemind.extensions.MindMapHook.PluginBaseClassSearcher",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"freemind.extensions.ModeControllerHook",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a
"freemind.extensions.ModeControllerHookAdapter",1,0,1,1,0,0,0,0,19,6,1,0,0,"1,00",0,1,1
"freemind.extensions.NodeHook",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"freemind.extensions.NodeHookAdapter",3,2,8,10,336,0,0,4,52,28,1,0,0,"1,00",3,8,8
"freemind.extensions.PermanentNodeHook",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15,n/a
"freemind.extensions.PermanentNodeHookAdapter",8,1,25,26,336,0,0,22,183,95,3,0,0,"1,20",2,33,30
"freemind.extensions.PermanentNodeHookSubstituteUnknown",6,2,4,6,1,0,0,2,27,23,0,0,0,"1,25",1,6,5
"freemind.extensions.UndoEventReceiver",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a
"freemind.main.Base64Coding",1,1,2,3,1,0,0,1,120,97,0,0,0,"11,50",2,2,23
"freemind.main.EditServer",0,7,6,13,0,0,0,2,174,113,0,0,0,"2,14",3,6,15
"freemind.main.ExampleFileFilter",2,4,12,16,1,0,0,1,192,92,0,0,0,"2,25",4,12,27
"freemind.main.FeedBack",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a
"freemind.main.FixedHTMLWriter",1,1,4,5,0,0,0,1,93,50,0,0,0,"3,25",0,4,13
"freemind.main.FreeMind",40,94,60,154,335,0,0,10,976,837,0,0,0,"2,02",35,86,131
"freemind.main.FreeMindApplet",6,12,46,58,336,0,0,19,330,285,0,0,0,"1,39",30,59,64
"freemind.main.FreeMindCommon",11,22,12,34,1,0,0,3,233,152,0,0,0,"2,25",8,15,27
"freemind.main.FreeMindCommon.FreeMindResourceBundle",1,2,6,8,1,0,0,3,109,76,0,0,0,"2,17",5,7,13
"freemind.main.FreeMindMain",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,42,n/a
"freemind.main.FreeMindMain.StartupDoneListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"freemind.main.FreeMindMain.VersionInformation",3,5,3,8,335,0,0,0,90,80,0,0,0,"4,33",1,3,13
"freemind.main.FreeMindSecurityManager",0,1,34,35,0,0,0,1,191,176,0,0,0,"2,00",2,34,68
"freemind.main.FreeMindSplashModern",2,8,4,12,338,0,0,3,107,92,0,0,0,"1,57",2,6,11
"freemind.main.FreeMindSplashModern.FeedBackImpl",1,5,5,10,338,0,0,1,52,49,0,0,0,"1,17",1,5,7
"freemind.main.FreeMindStarter",0,1,8,9,0,0,0,1,156,132,0,0,0,"1,88",4,8,15
"freemind.main.FreeMindStarter.ProxyAuthenticator",1,2,2,4,0,0,0,1,10,10,0,0,0,"1,00",1,2,2
"freemind.main.HtmlTools",24,9,27,36,335,0,0,14,600,450,0,0,0,"3,26",24,29,88
"freemind.main.HtmlTools.HtmlNodeVisitor",3,7,5,12,335,0,0,1,112,95,0,0,0,"4,40",0,10,22
"freemind.main.HtmlTools.IndexPair",1,6,2,8,0,0,0,0,40,33,0,0,0,"1,00",1,2,2
"freemind.main.HtmlTools.NodeCreator",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"freemind.main.IFreeMindSplash",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a
"freemind.main.LogFileLogHandler",1,1,7,8,1,0,0,3,42,26,0,0,0,"1,29",1,8,9
"freemind.main.LogFileLogHandler.LogReceiver",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"freemind.main.LoggingOutputStream",0,3,2,5,0,0,0,1,44,23,0,0,0,"1,50",0,2,3
"freemind.main.Resources",77,4,26,30,335,0,1,6,138,124,0,0,0,"1,28",21,28,32
"freemind.main.StdFormatter",1,3,1,4,1,0,0,1,36,21,0,0,0,"2,00",1,2,2
"freemind.main.StdFormatter.StdOutErrLevel",1,0,1,1,0,0,0,0,5,5,0,0,0,"1,00",0,1,1
"freemind.main.Tools",142,8,118,126,335,0,0,71,1.524,1.224,0,0,0,"2,10",94,140,260
"freemind.main.Tools.ActionHolder",2,1,9,10,1,0,1,2,42,21,0,0,0,"1,20",1,5,6
