Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"org.hsqldb.SchemaObject.ParameterModes",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a
"org.hsqldb.SchemaObject.ViewCheckModes",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a
"org.hsqldb.SchemaObjectSet",23,3,14,17,355,0,0,1,298,290,0,0,0,"4,79",7,47,67
"org.hsqldb.Session",140,53,132,185,355,0,1,10,1.434,1.131,0,0,0,"2,32",60,247,239
"org.hsqldb.SessionContext",31,13,10,23,355,0,0,1,155,116,0,0,0,"2,50",3,32,25
"org.hsqldb.SessionData",47,9,15,24,355,0,0,2,218,200,0,0,0,"2,73",8,74,41
"org.hsqldb.SessionInterface",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29,n/a
"org.hsqldb.SessionManager",25,3,15,18,355,0,0,1,172,99,0,0,0,"1,47",10,38,22
"org.hsqldb.SetFunction",15,21,9,30,355,0,0,1,403,367,0,0,0,"10,67",5,25,96
"org.hsqldb.SortAndSlice",11,8,10,18,355,0,0,2,81,74,0,0,0,"1,80",5,20,18
"org.hsqldb.SqlInvariants",30,32,3,35,355,0,0,2,176,139,0,0,0,"2,33",2,13,7
"org.hsqldb.Statement",30,17,32,49,355,0,0,27,116,100,6,0,0,"1,00",18,32,30
"org.hsqldb.StatementCommand",34,16,37,53,355,1,0,1,822,770,0,28,0,"23,00",3,100,115
"org.hsqldb.StatementCompound",23,24,52,76,355,1,0,5,464,373,0,24,4,"5,00",10,64,100
"org.hsqldb.StatementDML",48,38,80,118,355,2,0,1,896,682,0,45,2,"7,26",10,114,138
"org.hsqldb.StatementDMQL",43,40,61,101,355,1,0,2,582,453,4,20,8,"3,21",20,85,90
"org.hsqldb.StatementHandler",13,27,43,70,355,1,0,2,121,110,0,27,1,"2,55",7,27,28
"org.hsqldb.StatementInsert",29,38,66,104,355,2,0,1,154,132,0,47,0,"4,00",3,42,20
"org.hsqldb.StatementManager",14,7,11,18,355,0,0,1,307,170,0,0,0,"2,82",5,44,31
"org.hsqldb.StatementProcedure",22,42,69,111,355,2,0,3,143,107,0,43,3,"2,75",4,31,22
"org.hsqldb.StatementQuery",18,38,67,105,355,2,0,2,50,43,0,43,3,"1,83",2,14,11
"org.hsqldb.StatementSchema",40,18,50,68,355,1,0,2,853,820,1,27,1,"7,89",4,111,142
"org.hsqldb.StatementSchemaDefinition",23,19,51,70,355,2,0,1,164,135,0,33,2,"4,60",4,34,23
"org.hsqldb.StatementSimple",19,19,47,66,355,1,0,5,195,174,0,22,6,"2,87",8,30,43
"org.hsqldb.StatementTypes",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a
"org.hsqldb.SubQuery",32,13,14,27,355,0,1,1,189,161,0,0,0,"2,62",6,41,34
"org.hsqldb.Table",96,39,182,221,355,1,1,8,1.930,1.596,2,32,3,"2,92",74,313,397
"org.hsqldb.TableBase",66,41,37,78,355,0,0,5,443,369,1,0,0,"1,92",25,69,71
"org.hsqldb.TableDerived",24,40,194,234,355,2,1,4,85,78,1,159,7,"1,67",8,22,20
"org.hsqldb.TableUtil",17,0,7,7,355,0,0,2,94,84,0,0,0,"1,86",3,25,13
"org.hsqldb.TableWorks",36,4,27,31,355,0,0,1,873,742,0,0,0,"4,52",4,136,122
"org.hsqldb.TextTable",26,41,201,242,355,2,1,4,255,197,0,163,4,"2,21",8,54,42
"org.hsqldb.Token",19,20,4,24,355,0,0,1,155,144,0,0,0,"4,75",3,11,19
"org.hsqldb.Tokens",64,1.445,6,1.451,12,0,0,2,2.099,2.065,0,0,0,"1,50",6,13,9
"org.hsqldb.TransactionManager",41,11,36,47,355,0,0,3,829,716,0,0,0,"4,22",11,121,152
"org.hsqldb.Trigger",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.hsqldb.TriggerDef",25,35,44,79,355,0,1,11,363,270,1,0,0,"1,66",27,46,58
"org.hsqldb.TriggerDef.DefaultTrigger",2,0,2,2,1,0,1,1,6,6,0,0,0,"1,00",0,1,1
"org.hsqldb.TriggerDef.TriggerData",2,3,1,4,355,0,0,0,15,10,0,0,0,"1,00",0,2,1
"org.hsqldb.TriggerDefSQL",14,28,53,81,355,1,1,5,130,122,0,25,8,"2,56",6,14,23
"org.hsqldb.Types",53,113,13,126,355,0,0,2,962,590,0,0,0,"8,85",13,19,115
"org.hsqldb.View",28,49,205,254,355,3,1,5,139,105,0,168,7,"2,18",7,37,24
"org.hsqldb.cmdline.SqlFile",22,99,60,159,372,0,0,1,4.262,3.466,0,0,0,"12,43",22,118,746
"org.hsqldb.cmdline.SqlFile.BadSpecial",2,2,8,10,1,1,0,0,20,15,0,2,0,"2,00",0,4,4
"org.hsqldb.cmdline.SqlFile.BadSubst",1,1,1,2,0,0,0,0,9,6,0,0,0,"1,00",0,1,1
"org.hsqldb.cmdline.SqlFile.BooleanBucket",1,1,3,4,0,0,0,1,16,11,0,0,0,"1,00",1,3,3
"org.hsqldb.cmdline.SqlFile.BreakException",2,2,12,14,2,2,0,0,16,9,0,2,0,"1,00",0,4,2
"org.hsqldb.cmdline.SqlFile.ContinueException",2,2,12,14,2,2,0,0,16,9,0,2,0,"1,00",0,4,2
"org.hsqldb.cmdline.SqlFile.QuitNow",2,2,12,14,2,2,0,0,16,9,0,2,0,"1,00",0,4,2
"org.hsqldb.cmdline.SqlFile.RowError",2,2,9,11,1,1,0,0,15,12,0,2,0,"1,00",0,5,3
"org.hsqldb.cmdline.SqlFile.ToolLogger",3,6,19,25,372,0,0,3,271,141,0,0,0,"1,32",2,19,25
"org.hsqldb.cmdline.SqlTool",11,15,4,19,376,0,0,1,537,436,0,0,0,"19,75",1,27,79
"org.hsqldb.cmdline.SqlTool.BadCmdline",1,1,1,2,0,0,0,0,7,5,0,0,0,"1,00",0,1,1
"org.hsqldb.cmdline.SqlTool.PrivateException",1,1,2,3,0,0,0,0,12,9,0,0,0,"1,00",0,2,2
"org.hsqldb.cmdline.SqlTool.SqlToolException",2,2,3,5,0,0,0,0,15,15,0,0,0,"1,00",0,3,3
"org.hsqldb.cmdline.SqlToolError",7,2,10,12,1,1,0,0,21,14,3,2,0,"1,00",0,6,4
"org.hsqldb.cmdline.SqlToolSprayer",3,2,1,3,377,0,0,1,119,99,0,0,0,"19,00",0,2,19
"org.hsqldb.cmdline.SqltoolRB",5,196,29,225,15,1,0,1,455,426,0,25,0,"6,00",1,3,12
"org.hsqldb.cmdline.sqltool.SqlFileScanner",7,55,43,98,372,0,1,6,955,768,0,0,0,"4,40",19,48,185
"org.hsqldb.cmdline.sqltool.Token",4,16,9,25,2,0,0,1,100,84,0,0,0,"2,56",6,9,23
"org.hsqldb.cmdline.sqltool.TokenList",3,0,5,5,2,0,1,2,22,15,0,0,0,"1,25",2,4,5
"org.hsqldb.cmdline.sqltool.TokenSource",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.hsqldb.dbinfo.DINameSpace",14,4,12,16,356,0,0,6,225,89,0,0,0,"1,67",10,22,20
"org.hsqldb.dbinfo.DIProcedureInfo",11,26,31,57,357,0,0,2,508,399,0,0,0,"2,35",27,41,73
"org.hsqldb.dbinfo.DITableInfo",14,11,41,52,357,0,0,9,613,307,0,0,0,"2,00",38,79,82
"org.hsqldb.dbinfo.DITypeInfo",6,12,41,53,356,0,0,4,1.002,609,0,0,0,"4,29",37,56,176
"org.hsqldb.dbinfo.DatabaseInformation",9,90,7,97,355,0,0,5,311,223,1,0,0,"1,14",4,10,8
"org.hsqldb.dbinfo.DatabaseInformationFull",57,8,101,109,361,2,0,1,4.856,3.424,0,31,1,"5,19",65,253,348
"org.hsqldb.dbinfo.DatabaseInformationMain",42,17,34,51,360,1,0,1,2.932,1.645,1,3,1,"5,03",23,224,146
"org.hsqldb.index.BaseMemoryNode",5,5,32,37,355,1,0,2,68,57,2,0,0,"1,07",13,16,16
"org.hsqldb.index.DiskNode",9,8,39,47,355,1,0,1,193,154,0,0,0,"1,77",16,32,39
"org.hsqldb.index.Index",45,21,68,89,355,0,1,7,1.251,975,0,0,0,"3,47",49,93,205
"org.hsqldb.index.Index.IndexRowIterator",9,9,9,18,355,0,1,1,55,52,0,0,0,"1,80",2,9,9
"org.hsqldb.index.MemoryNode",3,6,35,41,355,2,0,2,26,12,0,15,0,"1,00",2,3,3
"org.hsqldb.index.Node",16,3,17,20,355,0,0,16,55,22,2,0,0,n/a,15,17,0
"org.hsqldb.index.PointerNode",6,7,36,43,355,2,0,2,36,23,0,14,1,"1,50",2,7,6
"org.hsqldb.jdbc.JDBCBlob",6,5,18,23,355,0,0,2,710,233,0,0,0,"2,74",11,22,52
"org.hsqldb.jdbc.JDBCBlobClient",8,1,13,14,355,0,0,2,238,81,0,0,0,"1,08",9,28,14
"org.hsqldb.jdbc.JDBCCallableStatement",11,35,237,272,355,2,0,5,4.225,444,0,114,1,"1,08",61,166,124
"org.hsqldb.jdbc.JDBCClob",6,4,18,22,355,0,0,1,773,217,1,0,0,"2,40",12,21,48
"org.hsqldb.jdbc.JDBCClobClient",5,1,14,15,355,0,0,8,220,59,0,0,0,"1,00",11,22,14
"org.hsqldb.jdbc.JDBCColumnMetaData",2,19,2,21,1,0,0,1,91,49,0,0,0,"2,00",2,2,4
"org.hsqldb.jdbc.JDBCConnection",33,9,61,70,355,0,0,2,3.087,724,0,0,0,"2,06",40,105,128
"org.hsqldb.jdbc.JDBCDataSource",3,5,15,20,357,0,0,5,347,72,0,0,0,"1,20",9,17,18
"org.hsqldb.jdbc.JDBCDataSourceFactory",1,0,1,1,358,0,0,1,39,16,0,0,0,"2,00",1,5,2
"org.hsqldb.jdbc.JDBCDatabaseMetaData",11,10,182,192,355,0,0,134,5.741,979,0,0,0,"1,24",181,195,225
"org.hsqldb.jdbc.JDBCDriver",11,0,8,8,356,0,0,5,401,119,1,0,0,"2,00",7,15,18
"org.hsqldb.jdbc.JDBCNClob",3,2,20,22,355,1,0,0,46,8,0,16,0,"1,00",0,4,2
"org.hsqldb.jdbc.JDBCParameterMetaData",5,3,15,18,355,0,0,2,323,126,0,0,0,"1,73",13,24,26
"org.hsqldb.jdbc.JDBCPreparedStatement",37,34,122,156,355,1,0,43,3.613,1.119,1,4,5,"2,12",35,194,239
"org.hsqldb.jdbc.JDBCResultSet",39,29,212,241,355,0,0,42,6.713,1.259,0,0,0,"1,57",98,294,333
"org.hsqldb.jdbc.JDBCResultSetMetaData",11,3,28,31,355,0,0,2,852,198,0,0,0,"1,54",25,48,43
"org.hsqldb.jdbc.JDBCRowId",4,2,8,10,356,0,0,1,160,41,0,0,0,"1,38",5,13,11
"org.hsqldb.jdbc.JDBCSQLXML",9,17,61,78,355,0,0,3,1.501,591,0,0,0,"1,57",33,78,96
"org.hsqldb.jdbc.JDBCSQLXML.Exceptions",3,0,10,10,355,0,0,3,95,40,0,0,0,"1,00",9,11,10
"org.hsqldb.jdbc.JDBCSQLXML.SAX2DOMBuilder",1,5,21,26,0,0,0,1,490,120,0,0,0,"1,33",5,21,28
"org.hsqldb.jdbc.JDBCSQLXML.SAX2XMLStreamWriter",2,4,19,23,1,0,0,1,488,136,0,0,0,"1,32",4,20,25
"org.hsqldb.jdbc.JDBCSQLXML.SAX2XMLStreamWriter.QualifiedName",1,2,1,3,0,0,0,0,9,8,0,0,0,"1,00",0,1,1
"org.hsqldb.jdbc.JDBCSavepoint",2,3,5,8,355,0,0,1,80,37,0,0,0,"2,00",3,8,10
"org.hsqldb.jdbc.JDBCStatement",10,19,53,72,355,1,0,17,1.597,294,0,4,5,"1,55",29,74,68
"org.hsqldb.jdbc.StatementBase",9,25,9,34,355,0,0,1,159,117,2,0,0,"2,89",5,19,26
"org.hsqldb.jdbc.Util",26,0,20,20,355,0,0,3,788,95,0,0,0,"1,40",18,31,28
"org.hsqldb.jdbc.pool.BaseConnectionWrapper",4,1,50,51,356,0,0,1,284,233,2,0,0,"1,04",36,52,51
"org.hsqldb.jdbc.pool.ConnectionDefaults",4,5,13,18,0,0,0,1,58,55,0,0,0,"1,08",5,13,14
"org.hsqldb.jdbc.pool.JDBCConnectionPoolDataSource",6,6,25,31,360,0,0,5,213,129,1,0,0,"1,16",12,28,29
"org.hsqldb.jdbc.pool.JDBCPooledConnection",3,1,7,8,359,0,0,3,33,24,1,0,0,"1,00",1,10,7
"org.hsqldb.jdbc.pool.JDBCXAConnection",4,2,9,11,364,1,0,1,22,11,0,6,0,"1,00",1,3,2
"org.hsqldb.jdbc.pool.JDBCXAConnectionWrapper",7,6,70,76,364,2,0,1,124,43,0,51,7,"1,11",2,18,10
"org.hsqldb.jdbc.pool.JDBCXADataSource",10,6,33,39,364,1,0,4,115,68,0,20,2,"1,25",7,24,10
"org.hsqldb.jdbc.pool.JDBCXAResource",4,10,17,27,364,0,0,3,303,152,0,0,0,"1,94",7,25,33
"org.hsqldb.jdbc.pool.LifeTimeConnectionWrapper",7,5,61,66,359,1,0,1,114,89,1,49,0,"1,45",1,19,16
"org.hsqldb.jdbc.pool.ManagedPoolDataSource",4,20,72,92,362,0,0,4,959,503,0,0,0,"1,51",35,95,109
"org.hsqldb.jdbc.pool.SessionConnectionWrapper",2,3,55,58,357,1,0,2,53,23,0,49,0,"1,00",2,5,5
"org.hsqldb.jdbc.pool.WrapperInvocationHandler",5,27,21,48,14,0,0,5,647,353,0,0,0,"3,43",15,28,72
"org.hsqldb.jdbc.pool.WrapperInvocationHandler.ConnectionPool",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.hsqldb.jdbc.pool.WrapperInvocationHandler.StatementKey",3,3,5,8,1,0,0,2,94,43,0,0,0,"2,60",4,6,13
