Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"org.jhotdraw.color.HSLColorSpace",3,2,23,25,13,1,1,7,158,146,0,6,0,"3,45",10,12,38
"org.jhotdraw.color.HSLHarmonicColorWheelImageProducer",5,15,28,43,16,2,0,1,146,135,0,8,5,"2,33",3,14,21
"org.jhotdraw.color.HSLPhysiologicColorSpace",6,2,22,24,13,1,1,7,196,181,0,6,0,"5,00",9,11,50
"org.jhotdraw.color.HSVColorSpace",3,2,22,24,13,1,1,7,145,134,0,6,0,"2,70",9,11,27
"org.jhotdraw.color.HSVHarmonicColorWheelImageProducer",5,16,27,43,16,2,0,1,159,143,0,8,5,"2,62",3,13,21
"org.jhotdraw.color.HSVPhysiologicColorSpace",3,2,22,24,13,1,1,7,186,172,0,6,0,"3,90",9,11,39
"org.jhotdraw.color.HarmonicColorModel",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,n/a
"org.jhotdraw.color.HarmonicRule",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a
"org.jhotdraw.color.JColorWheel",17,14,27,41,33,0,0,4,209,180,1,0,0,"1,37",12,48,37
"org.jhotdraw.color.JColorWheel.ModelHandler",1,0,1,1,0,0,0,1,6,6,0,0,0,"1,00",0,1,1
"org.jhotdraw.color.JColorWheel.MouseHandler",2,0,4,4,33,0,0,1,21,20,0,0,0,"1,00",0,6,4
"org.jhotdraw.color.JColorWheel.Type",2,4,0,4,0,n/a,0,0,6,6,n/a,0,0,n/a,0,0,0
"org.jhotdraw.color.JHarmonicColorWheel",10,21,40,61,40,1,0,5,206,182,0,20,4,"2,38",4,36,31
"org.jhotdraw.color.JHarmonicColorWheel.ModelHandler",4,0,4,4,40,0,0,4,25,25,0,0,0,"1,25",0,8,5
"org.jhotdraw.color.JHarmonicColorWheel.MouseHandler",3,0,8,8,40,0,0,6,59,56,0,0,0,"1,88",0,15,15
"org.jhotdraw.color.NamedColorSpace",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a
"org.jhotdraw.color.PolarColorWheelImageProducer",6,13,19,32,14,1,0,1,113,97,2,8,1,"2,17",3,10,13
"org.jhotdraw.color.QuantizingColorWheelImageProducer",3,15,20,35,14,1,0,1,123,106,0,7,2,"2,14",3,10,15
"org.jhotdraw.color.SimpleHarmonicRule",4,4,17,21,4,1,1,3,46,39,0,4,0,"1,43",2,11,10
"org.jhotdraw.draw.AbstractAttributedCompositeFigure",20,17,223,240,93,3,3,2,242,201,3,116,8,"2,04",10,55,51
"org.jhotdraw.draw.AbstractAttributedDecoratedFigure",14,13,158,171,77,3,3,1,108,101,3,82,5,"1,64",6,37,23
"org.jhotdraw.draw.AbstractAttributedFigure",51,12,141,153,76,2,2,2,243,197,10,65,1,"2,00",10,50,46
"org.jhotdraw.draw.AbstractCompositeFigure",48,15,196,211,92,2,3,4,596,483,4,54,12,"2,07",27,107,124
"org.jhotdraw.draw.AbstractCompositeFigure.EventHandler",6,1,21,22,92,1,1,7,41,38,1,1,6,"1,14",0,17,8
"org.jhotdraw.draw.AbstractConstrainer",4,4,23,27,44,1,1,1,56,32,1,8,1,"1,60",1,6,8
"org.jhotdraw.draw.AbstractDrawing",22,22,276,298,94,4,4,8,139,104,2,138,7,"1,59",6,27,27
"org.jhotdraw.draw.AbstractFigure",74,10,114,124,75,1,1,22,544,374,2,8,1,"1,76",29,80,104
"org.jhotdraw.draw.AttributeKey",100,6,20,26,41,0,0,3,274,140,0,0,0,"1,48",13,26,34
"org.jhotdraw.draw.AttributeKeys",119,43,9,52,50,0,0,2,485,268,2,0,0,"5,00",9,16,45
"org.jhotdraw.draw.AttributeKeys.Alignment",4,4,0,4,0,n/a,0,0,10,6,n/a,0,0,n/a,0,0,0
"org.jhotdraw.draw.AttributeKeys.Orientation",4,8,0,8,0,n/a,0,0,10,10,n/a,0,0,n/a,0,0,0
"org.jhotdraw.draw.AttributeKeys.StrokePlacement",3,3,0,3,0,n/a,0,0,17,5,n/a,0,0,n/a,0,0,0
"org.jhotdraw.draw.AttributeKeys.StrokeType",5,2,0,2,0,n/a,0,0,12,4,n/a,0,0,n/a,0,0,0
"org.jhotdraw.draw.AttributeKeys.Underfill",3,3,0,3,0,n/a,0,0,19,5,n/a,0,0,n/a,0,0,0
"org.jhotdraw.draw.AttributeKeys.WindingRule",8,2,0,2,0,n/a,0,0,12,4,n/a,0,0,n/a,0,0,0
"org.jhotdraw.draw.BezierFigure",49,14,196,210,101,3,2,4,646,474,3,73,14,"1,90",29,124,110
"org.jhotdraw.draw.CompositeFigure",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,n/a
"org.jhotdraw.draw.ConnectionFigure",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,n/a
"org.jhotdraw.draw.Constrainer",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9,n/a
"org.jhotdraw.draw.DecoratedFigure",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"org.jhotdraw.draw.DefaultDrawing",34,21,297,318,96,5,4,8,220,191,0,160,5,"2,62",11,34,55
"org.jhotdraw.draw.DefaultDrawingEditor",48,12,57,69,87,1,1,8,299,245,0,9,0,"1,63",12,56,44
"org.jhotdraw.draw.DefaultDrawingEditor.ToolHandler",5,0,11,11,87,1,1,3,21,21,0,1,3,"1,67",0,8,5
"org.jhotdraw.draw.DefaultDrawingView",41,30,141,171,63,0,2,7,1.264,1.064,0,0,0,"2,45",34,128,218
"org.jhotdraw.draw.DefaultDrawingView.EventHandler",12,0,26,26,63,0,3,12,95,93,0,0,0,"1,57",0,35,22
"org.jhotdraw.draw.DefaultDrawingViewBeanInfo",0,14,11,25,0,0,0,7,171,89,0,0,0,"2,27",11,11,25
"org.jhotdraw.draw.DefaultDrawingViewTransferHandler",16,3,13,16,47,0,0,2,500,463,0,0,0,"3,19",8,46,99
"org.jhotdraw.draw.DefaultDrawingViewTransferHandler.DragHandler",1,3,7,10,47,0,0,5,84,61,0,0,0,"1,43",0,9,10
"org.jhotdraw.draw.DefaultDrawingViewTransferHandler.SwingDragGestureRecognizer",1,1,4,5,0,0,0,3,26,18,0,0,0,"1,00",0,4,4
"org.jhotdraw.draw.DiamondFigure",11,14,155,169,78,3,2,3,213,171,0,82,5,"1,57",7,24,22
"org.jhotdraw.draw.Drawing",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,36,n/a
"org.jhotdraw.draw.DrawingEditor",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,n/a
"org.jhotdraw.draw.DrawingEditorProxy",8,4,57,61,45,1,1,1,131,110,0,9,0,"1,16",12,48,29
"org.jhotdraw.draw.DrawingEditorProxy.Forwarder",1,1,1,2,0,0,0,1,7,7,0,0,0,"1,00",0,1,1
"org.jhotdraw.draw.DrawingView",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,53,n/a
"org.jhotdraw.draw.EllipseFigure",12,13,155,168,78,3,2,3,131,96,0,82,5,"1,14",7,22,16
"org.jhotdraw.draw.Figure",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,46,n/a
"org.jhotdraw.draw.FigureLayerComparator",4,1,2,3,42,0,0,1,16,9,0,0,0,"1,00",1,3,2
"org.jhotdraw.draw.GraphicalCompositeFigure",19,19,225,244,95,3,3,3,368,257,3,105,15,"2,31",10,82,67
"org.jhotdraw.draw.GraphicalCompositeFigure.PresentationFigureHandler",5,2,19,21,95,1,1,1,29,29,0,4,3,"1,40",0,14,7
"org.jhotdraw.draw.GridConstrainer",11,11,47,58,45,2,1,2,416,319,0,13,0,"3,00",14,30,72
"org.jhotdraw.draw.GroupFigure",11,15,199,214,93,3,3,2,35,19,2,125,1,"1,67",2,8,5
"org.jhotdraw.draw.ImageFigure",20,16,191,207,82,4,4,4,306,231,0,89,9,"1,44",10,52,39
"org.jhotdraw.draw.ImageHolderFigure",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a
"org.jhotdraw.draw.LabelFigure",10,17,228,245,89,5,5,7,79,65,0,133,3,"1,54",2,21,20
"org.jhotdraw.draw.LabeledLineConnectionFigure",15,22,313,335,111,6,4,2,356,279,0,152,14,"2,03",16,73,75
"org.jhotdraw.draw.LabeledLineConnectionFigure.ChildHandler",4,2,19,21,111,1,1,1,26,26,0,4,3,"1,40",0,14,7
"org.jhotdraw.draw.LineConnectionFigure",37,19,256,275,108,5,3,5,489,344,3,116,18,"2,24",11,82,85
"org.jhotdraw.draw.LineConnectionFigure.ConnectionHandler",4,2,17,19,108,1,1,1,31,22,0,5,2,"1,67",0,10,5
"org.jhotdraw.draw.LineFigure",14,14,199,213,102,4,2,2,72,54,1,138,2,"2,00",2,16,10
"org.jhotdraw.draw.ListFigure",8,19,227,246,98,4,3,0,21,12,0,153,0,"1,00",0,6,2
"org.jhotdraw.draw.QuadTreeCompositeFigure",9,19,221,240,97,3,3,3,238,219,0,116,9,"2,56",17,43,64
"org.jhotdraw.draw.QuadTreeCompositeFigure.FigureHandler",7,0,18,18,97,1,1,4,25,18,0,4,3,"1,25",0,13,5
"org.jhotdraw.draw.QuadTreeDrawing",17,22,303,325,99,5,4,6,280,256,1,149,12,"2,63",17,49,71
"org.jhotdraw.draw.QuadTreeDrawing.QuadTreeEventHandler",7,1,22,23,99,2,1,1,16,13,0,12,1,"2,00",0,9,2
"org.jhotdraw.draw.RectangleFigure",15,13,153,166,77,3,2,1,89,72,2,84,3,"1,00",5,19,12
"org.jhotdraw.draw.RotationDirection",2,2,0,2,0,n/a,0,0,15,4,n/a,0,0,n/a,0,0,0
"org.jhotdraw.draw.RoundRectangleFigure",14,16,163,179,85,3,2,4,182,143,0,79,8,"1,09",10,35,24
"org.jhotdraw.draw.TextAreaFigure",28,17,208,225,87,4,4,6,443,341,0,90,8,"1,97",20,56,71
"org.jhotdraw.draw.TextFigure",33,16,208,224,88,4,4,12,259,220,2,87,11,"1,28",21,63,46
"org.jhotdraw.draw.TextHolderFigure",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14,n/a
"org.jhotdraw.draw.TranslationDirection",7,8,2,10,0,n/a,0,1,89,70,n/a,0,0,"9,00",2,2,18
