Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"org.apache.xerces.domx.events.EventListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.apache.xerces.domx.events.EventTarget",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"org.apache.xerces.domx.events.MutationEvent",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a
"org.apache.xerces.domx.events.UIEvent",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27,n/a
"org.apache.xerces.domx.traversal.DocumentTWIF",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.apache.xerces.domx.traversal.DocumentTraversal",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"org.apache.xerces.domx.traversal.NodeFilter",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.apache.xerces.domx.traversal.NodeIterator",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a
"org.apache.xerces.domx.traversal.TreeWalker",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,n/a
"org.apache.xerces.framework.Version",0,1,1,2,0,0,0,1,22,6,0,0,0,"1,00",0,1,1
"org.apache.xerces.framework.XMLAttrList",10,15,27,42,7,0,1,1,463,240,0,0,0,"2,62",17,25,55
"org.apache.xerces.framework.XMLContentSpecNode",13,9,0,9,0,0,0,0,70,12,0,0,0,n/a,0,0,0
"org.apache.xerces.framework.XMLDTDScanner",10,81,50,131,16,0,0,1,2.272,1.893,0,0,0,"7,94",20,113,397
"org.apache.xerces.framework.XMLDTDScanner.EventHandler",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31,n/a
"org.apache.xerces.framework.XMLDocumentScanner",14,43,26,69,21,0,0,1,938,715,0,0,0,"6,00",6,59,156
"org.apache.xerces.framework.XMLDocumentScanner.ContentDispatcher",12,4,5,9,21,0,1,1,510,453,0,0,0,"33,00",1,39,99
"org.apache.xerces.framework.XMLDocumentScanner.EndOfInputDispatcher",7,0,4,4,21,0,1,1,11,11,0,0,0,"1,50",1,4,3
"org.apache.xerces.framework.XMLDocumentScanner.EventHandler",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16,n/a
"org.apache.xerces.framework.XMLDocumentScanner.PrologDispatcher",9,0,4,4,21,0,1,1,102,102,0,0,0,"11,50",1,18,23
"org.apache.xerces.framework.XMLDocumentScanner.ScannerDispatcher",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"org.apache.xerces.framework.XMLDocumentScanner.TrailingMiscDispatcher",7,0,4,4,21,0,1,1,77,77,0,0,0,"9,50",1,16,19
"org.apache.xerces.framework.XMLDocumentScanner.XMLDeclDispatcher",9,0,4,4,21,0,1,1,113,113,0,0,0,"11,00",1,20,22
"org.apache.xerces.framework.XMLErrorReporter",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"org.apache.xerces.framework.XMLParser",41,66,190,256,178,0,6,20,2.505,1.320,2,0,0,"2,53",49,244,263
"org.apache.xerces.framework.XMLParser.NullReader",5,0,51,51,5,0,1,25,80,73,0,0,0,"1,00",19,26,26
"org.apache.xerces.framework.XMLParser.ReaderState",3,10,0,10,4,0,0,0,15,12,0,0,0,n/a,0,0,0
"org.apache.xerces.framework.XMLValidator",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,n/a
"org.apache.xerces.framework.XMLValidator.ContentSpec",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a
"org.apache.xerces.msg.DatatypeMessages",0,1,1,2,0,0,0,1,32,22,0,0,0,"1,00",1,1,1
"org.apache.xerces.msg.ImplementationMessages",0,1,1,2,0,0,0,1,39,27,0,0,0,"1,00",1,1,1
"org.apache.xerces.msg.SchemaMessages",0,1,1,2,0,0,0,1,37,28,0,0,0,"1,00",1,1,1
"org.apache.xerces.msg.XMLMessages",0,1,1,2,0,0,0,1,223,169,0,0,0,"1,00",1,1,1
"org.apache.xerces.parsers.DOMParser",38,80,244,324,178,1,6,10,2.173,1.542,2,73,8,"5,02",18,176,276
"org.apache.xerces.parsers.RevalidatingDOMParser",10,76,251,327,179,2,6,1,270,169,0,124,0,"5,86",6,21,41
"org.apache.xerces.parsers.SAXParser",16,62,243,305,185,1,7,5,1.073,557,1,73,8,"3,47",9,89,163
"org.apache.xerces.readers.AbstractCharReader",15,18,66,84,18,1,1,1,1.229,1.002,2,6,1,"8,35",24,61,259
"org.apache.xerces.readers.AbstractCharReader.DeferredError",1,3,1,4,0,0,0,0,13,10,0,0,0,"1,00",0,1,1
"org.apache.xerces.readers.CharReader",7,24,70,94,19,2,1,1,290,186,0,29,0,"11,00",3,7,44
"org.apache.xerces.readers.EBCDICRecognizer",8,0,3,3,33,1,0,1,55,46,0,1,0,"8,00",1,7,8
