Chidamber-Kemerer metrics,Ter, 12 dez 2017 14:23:50 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"com.opensymphony.xwork2.XWorkMessages",n/a,n/a,n/a,n/a,0,n/a
"com.opensymphony.xwork2.XWorkTestCase",151,3,1,99,13,8
"com.opensymphony.xwork2.config.BeanSelectionProvider",n/a,n/a,n/a,n/a,0,n/a
"com.opensymphony.xwork2.config.Configuration",n/a,n/a,n/a,n/a,13,n/a
"com.opensymphony.xwork2.config.ConfigurationException",74,5,0,0,13,7
"com.opensymphony.xwork2.config.ConfigurationManager",57,1,1,5,45,32
"com.opensymphony.xwork2.config.ConfigurationProvider",n/a,n/a,n/a,n/a,0,n/a
"com.opensymphony.xwork2.config.ConfigurationUtil",3,1,1,0,14,8
"com.opensymphony.xwork2.config.ContainerProvider",n/a,n/a,n/a,n/a,4,n/a
"com.opensymphony.xwork2.config.FileManagerFactoryProvider",9,1,4,0,7,5
"com.opensymphony.xwork2.config.FileManagerProvider",9,1,4,0,6,5
"com.opensymphony.xwork2.config.PackageProvider",n/a,n/a,n/a,n/a,3,n/a
"com.opensymphony.xwork2.config.ReferenceResolverException",1,5,0,0,8,4
"com.opensymphony.xwork2.config.RuntimeConfiguration",n/a,n/a,n/a,n/a,2,n/a
"com.opensymphony.xwork2.config.entities.ActionConfig",93,2,8,0,36,42
"com.opensymphony.xwork2.config.entities.ActionConfig.Builder",51,1,1,0,38,25
"com.opensymphony.xwork2.config.entities.AllowedMethods",6,1,2,0,25,16
"com.opensymphony.xwork2.config.entities.AllowedMethods.AllowedMethod",n/a,n/a,n/a,n/a,2,n/a
"com.opensymphony.xwork2.config.entities.AllowedMethods.LiteralAllowedMethod",2,1,1,0,9,8
"com.opensymphony.xwork2.config.entities.AllowedMethods.PatternAllowedMethod",2,1,2,0,12,8
"com.opensymphony.xwork2.config.entities.ExceptionMappingConfig",14,2,4,0,15,23
"com.opensymphony.xwork2.config.entities.ExceptionMappingConfig.Builder",10,1,1,0,15,10
"com.opensymphony.xwork2.config.entities.InterceptorConfig",15,2,3,0,14,19
"com.opensymphony.xwork2.config.entities.InterceptorConfig.Builder",14,1,1,0,14,9
"com.opensymphony.xwork2.config.entities.InterceptorListHolder",n/a,n/a,n/a,n/a,2,n/a
"com.opensymphony.xwork2.config.entities.InterceptorLocator",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.config.entities.InterceptorMapping",35,1,2,0,10,11
"com.opensymphony.xwork2.config.entities.InterceptorStackConfig",11,2,2,0,13,15
"com.opensymphony.xwork2.config.entities.InterceptorStackConfig.Builder",10,1,1,0,12,7
"com.opensymphony.xwork2.config.entities.PackageConfig",52,2,5,1,51,96
"com.opensymphony.xwork2.config.entities.PackageConfig.Builder",32,1,1,0,56,38
"com.opensymphony.xwork2.config.entities.Parameterizable",n/a,n/a,n/a,n/a,3,n/a
"com.opensymphony.xwork2.config.entities.ResultConfig",39,2,3,0,13,19
"com.opensymphony.xwork2.config.entities.ResultConfig.Builder",23,1,1,0,14,9
"com.opensymphony.xwork2.config.entities.ResultTypeConfig",16,2,4,0,16,21
"com.opensymphony.xwork2.config.entities.ResultTypeConfig.Builder",8,1,1,0,15,10
"com.opensymphony.xwork2.config.entities.UnknownHandlerConfig",8,2,1,0,4,4
"com.opensymphony.xwork2.config.impl.AbstractMatcher",7,1,2,2,35,21
