Chidamber-Kemerer metrics,Qua, 13 dez 2017 14:47:46 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.eclipse.jdt.core.compiler.IProblem",n/a,n/a,n/a,n/a,12,n/a
"org.eclipse.jdt.core.compiler.IScanner",n/a,n/a,n/a,n/a,12,n/a
"org.eclipse.jdt.core.compiler.ITerminalSymbols",n/a,n/a,n/a,n/a,0,n/a
"org.eclipse.jdt.core.compiler.InvalidInputException",37,3,0,0,4,2
"org.eclipse.jdt.core.compiler.ReconcileContext",16,1,1,0,28,20
"org.eclipse.jdt.core.compiler.batch.BatchCompiler",2,1,1,0,5,3
"org.eclipse.jdt.core.dom.AST",147,1,95,0,330,219
"org.eclipse.jdt.core.dom.ASTConverter",236,1,1,0,597,1.189
"org.eclipse.jdt.core.dom.ASTMatcher",100,1,8,0,316,263
"org.eclipse.jdt.core.dom.ASTNode",181,1,15,20,136,216
"org.eclipse.jdt.core.dom.ASTNode.NodeList",56,3,1,0,37,24
"org.eclipse.jdt.core.dom.ASTNode.NodeList.Cursor",2,1,2,0,7,5
"org.eclipse.jdt.core.dom.ASTParser",69,1,2,0,115,118
"org.eclipse.jdt.core.dom.ASTRecoveryPropagator",62,3,1,0,52,78
"org.eclipse.jdt.core.dom.ASTRequestor",6,1,3,1,5,6
"org.eclipse.jdt.core.dom.ASTSyntaxErrorPropagator",16,2,1,0,19,16
"org.eclipse.jdt.core.dom.ASTVisitor",105,1,186,15,189,189
"org.eclipse.jdt.core.dom.AbstractTypeDeclaration",29,3,10,3,28,16
"org.eclipse.jdt.core.dom.AnnotatableType",16,3,3,5,9,6
"org.eclipse.jdt.core.dom.Annotation",29,3,8,3,23,15
"org.eclipse.jdt.core.dom.AnnotationBinding",41,1,4,0,62,66
"org.eclipse.jdt.core.dom.AnnotationTypeDeclaration",28,4,9,0,53,26
"org.eclipse.jdt.core.dom.AnnotationTypeMemberDeclaration",25,3,6,0,61,41
"org.eclipse.jdt.core.dom.AnonymousClassDeclaration",24,2,5,0,32,14
"org.eclipse.jdt.core.dom.ArrayAccess",14,3,4,0,36,27
"org.eclipse.jdt.core.dom.ArrayCreation",19,3,4,0,48,27
"org.eclipse.jdt.core.dom.ArrayInitializer",18,3,4,0,29,13
"org.eclipse.jdt.core.dom.ArrayType",23,3,4,0,56,44
"org.eclipse.jdt.core.dom.AssertStatement",15,3,4,0,38,24
"org.eclipse.jdt.core.dom.Assignment",17,3,4,0,43,33
"org.eclipse.jdt.core.dom.Assignment.Operator",6,1,1,0,6,4
"org.eclipse.jdt.core.dom.BindingComparator",19,1,1,0,34,61
"org.eclipse.jdt.core.dom.BindingResolver",63,1,55,1,56,56
"org.eclipse.jdt.core.dom.Block",35,3,4,0,31,13
"org.eclipse.jdt.core.dom.BlockComment",10,3,6,0,20,9
"org.eclipse.jdt.core.dom.BodyDeclaration",29,2,7,6,32,19
"org.eclipse.jdt.core.dom.BooleanLiteral",12,3,6,0,27,14
"org.eclipse.jdt.core.dom.BreakStatement",14,3,4,0,32,16
"org.eclipse.jdt.core.dom.CastExpression",15,3,4,0,37,27
"org.eclipse.jdt.core.dom.CatchClause",15,2,4,0,39,27
"org.eclipse.jdt.core.dom.CharacterLiteral",19,3,5,0,44,41
"org.eclipse.jdt.core.dom.ChildListPropertyDescriptor",60,2,2,0,5,4
"org.eclipse.jdt.core.dom.ChildPropertyDescriptor",80,2,3,0,7,5
"org.eclipse.jdt.core.dom.ClassInstanceCreation",25,3,3,0,62,55
"org.eclipse.jdt.core.dom.Comment",10,2,5,3,9,7
"org.eclipse.jdt.core.dom.CompilationUnit",62,2,9,0,90,95
"org.eclipse.jdt.core.dom.CompilationUnitResolver",77,2,2,0,146,171
"org.eclipse.jdt.core.dom.CompilationUnitResolver.IntArrayList",2,1,1,0,2,2
"org.eclipse.jdt.core.dom.ConditionalExpression",14,3,4,0,38,35
"org.eclipse.jdt.core.dom.ConstructorInvocation",20,3,4,0,35,23
